date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
2/20/21,202107,CA,6,-2936,-1145,-424,-4402,-5575,1492,707.74,4884,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,198.8442898,76.3490436,666.9533347,18.9673141,179.7267162,,,44150,0,1402239,0,17406,2390,0,4811.283193,,,49120,2246,5.0805327,0,5.0616408,,
1/4/20,202001,CO,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,854,19,0,0,0,0,0,171,2
1/11/20,202002,CO,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,872,32,0,0,0,0,0,172,1.9
1/18/20,202003,CO,8,,,,,,,670.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,848,4,0,0,0,0,0,172,1.8
1/25/20,202004,CO,8,,,,,,,745.36,,1187.2119,1104.7615,884.8303,837.0503,1010.9899,951.6626,1132.2202,1064.7014,1586.0516,1500.9735,888.7795,841.5423,1009.2346,953.3826,1142.766,1076.5835,1550.1398,1462.8131,1644.3344,1556.3338,1683.4944,1584.346,1062.8929,1002.0755,1260.3322,1189.4635,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,853,15,0,0,0,0,0,172,2.1
2/1/20,202005,CO,8,,,,,,,729.05,,1358.5628,1280.9783,1034.8182,992.5573,1166.7818,1113.0154,1299.9633,1240.4452,1799.0444,1718.399,1045.2966,1005.6422,1168.6636,1120.2752,1310.5766,1253.0109,1756.5574,1670.6102,1899.421,1815.9362,1940.5314,1849.7527,1234.0069,1181.0982,1433.681,1368.684,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,793,0,0,0,0,0,0,170,2.4
2/8/20,202006,CO,8,,,,,,,687.17,,1312.4166,1269.5099,1031.4919,1006.0731,1145.7648,1117.5831,1250.3498,1216.6431,1726.1619,1677.0064,1026.2708,1003.8082,1168.8782,1140.6183,1271.6149,1237.8757,1671.4075,1621.9593,1839.5128,1788.4873,1930.1055,1879.0623,1209.184,1176.7328,1378.3225,1341.4711,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,847,23,0,0,0,0,0,176,2.2
2/15/20,202007,CO,8,138,112,-166,-28,41,-3,802.98,,1551.7698,1492.0483,1152.8024,1106.3999,1305.1966,1255.3096,1452.0928,1396.9932,2156.832,2101.9935,1119.5503,1076.4461,1286.5093,1238.5842,1488.1811,1432.8334,2111.2075,2053.574,2260.8388,2202.2936,2263.7972,2193.5515,1392.8717,1336.0929,1668.8315,1614.9189,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,807,0,0,0,0,0,0,177,2.1
2/22/20,202008,CO,8,983,583,-76,185,-635,104,803.3,,1626.6958,1560.0911,1207.4384,1133.5283,1333.3979,1266.3181,1548.8384,1483.7912,2252.8975,2217.6107,1166.9668,1097.5697,1336.3079,1267.4384,1554.9764,1489.3424,2217.9457,2179.3911,2378.2333,2324.5553,2382.2443,2275.4749,1442.0624,1364.9672,1755.6399,1700.0935,0,0,0,0,0,0,0,4.732386201,,0,0,0,0,0,0,0,0,881,68,0,0,0,0,0,169,2.1
2/29/20,202009,CO,8,1474,1169,-133,459,732,-71,775.79,,1520.3215,1453.6674,1213.3661,1142.6478,1313.7193,1247.2747,1470.2034,1406.2399,2014.0434,1960.2416,1202.3245,1137.5601,1315.3465,1245.6845,1480.6867,1419.5887,1979.8363,1920.4895,2117.5351,2039.5905,2240.4524,2138.0982,1400.1081,1323.5962,1621.6652,1562.5972,0,0,0,0,0,0,0,4.525468987,,0,0,0,0,0,0,0,0,842,30,0,0,0,0,0,177,2.1
3/7/20,202010,CO,8,2865,2480,2783,833,877,-151,806.03,,1595.7975,1513.4758,1285.1592,1199.1155,1350.3449,1269.5504,1504.5035,1425.8287,2152.9163,2087.3346,1231.4168,1148.412,1359.7874,1275.8905,1551.0257,1476.6675,2104.4402,2032.2832,2294.0723,2212.9836,2317.3464,2192.3525,1473.6387,1382.4133,1703.9456,1629.7976,0,0,0,0,0,0,0,4.184124834,0.1,6,85,0,0,0,0,0,0,821,9,0,0,0,0,0,175,2.3
3/14/20,202011,CO,8,1650,4605,2004,88,-66,121,744.33,,1088.2576,1001.3854,889.4558,808.665,898.5644,814.7473,1023.2714,937.5582,1491.4013,1429.6378,835.1037,753.8947,898.0231,818.6864,1052.8199,970.1783,1468.2233,1399.9821,1600.8511,1541.8982,1557.9147,1464.1573,991.4836,902.6762,1175.4612,1097.5726,0,0,0,0,0,0,0,4.284210655,0.9,123,523,525,0,0,1,0,0,821.3333333,13.33333333,2,2,0,0,0,175,4
3/21/20,202012,CO,8,-8330,1603,-1060,-3455,-9210,1566,465.64,,599.46,532.0155,577.8977,510.4744,577.1562,514.9611,601.5633,539.3052,693.9687,626.2803,577.9779,512.4244,583.4592,521.7282,622.8231,560.0257,670.7258,602.3472,742.7106,663.8658,850.6302,749.9802,598.4896,529.9644,620.477,558.194,0,0,0,0,0,0,0,3.843181754,5.1,344,3448,3842,0,0,4,0,49,885.6666667,78.66666667,6,4,0,0,0,174,6.1
3/28/20,202013,CO,8,-13429,-5326,-1095,-5414,-13091,1999,346.8,,348.4797,298.6015,343.4954,291.4632,347.2248,298.6978,355.8958,307.9997,378.6082,330.8383,371.0573,315.1853,366.5317,315.9561,373.8984,325.1013,345.4706,299.9569,392.6552,336.806,451.8654,380.0854,367.2068,314.8917,352.3249,306.1102,0,0,0,0,0,0,0,2.912756875,15.4,1586,7140,9824,0,0,39,0,225,844.6666667,39.66666667,44,38,0,0,0,175,6.5
4/4/20,202014,CO,8,-13677,-7009,-2244,-5724,-14517,2164,327.9,,301.3008,249.5064,307.728,253.6074,307.4481,258.287,309.6321,262.3512,311.1228,268.1553,342.8566,284.462,326.5886,275.8806,324.3052,275.8083,280.3915,239.4551,326.1523,273.8583,392.6461,322.2427,326.0021,273.6865,299.08,254.9412,0,0,0,0,0,0,0,1.408837259,18.3,2504,8120,11388,0,0,82,0,601,924,126,126,82,0,0,0,177,6.2
4/11/20,202015,CO,8,-7746,-3229,788,-5738,-14642,2049,366.56,,311.8309,251.1821,302.9915,243.5879,310.5619,255.9166,316.3971,263.8201,333.9078,285.9911,337.273,273.0685,328.3914,272.2395,335.5235,281.2596,299.2189,253.338,336.6104,279.3569,386.831,312.289,330.3219,272.9626,312.1595,262.5455,0,0,0,0,0,0,0,0.661659433,15.2,2328,8645,12525,0,0,148,0,501,1024.666667,233.6666667,274,148,7.4324816,9.986620394,7.1047293,171,5.2
4/18/20,202016,CO,8,-8049,-4108,-5209,-5998,-14491,2231,339.03,,215.1329,147.2439,219.7725,152.4355,223.4404,156.7856,221.3176,156.4945,225.2849,166.5867,247.3449,172.6895,237.3086,167.875,234.6498,167.1526,200.4103,146.1275,231.7512,166.6014,271.488,188.9132,234.1109,166.1202,216.3557,155.5135,0,0,0,0,0,0,0,0.231018244,15.1,2540,7193,11361,0,0,137,0,421,1033.333333,251.3333333,411,137,5.7655534,65.55293408,6.4616223,175,4.3
4/25/20,202017,CO,8,-6432,-2819,545,-4926,-13489,1998,427.18,,363.4952,273.7495,352.1812,269.0323,361.5854,280.4748,371.9291,290.8529,388.2529,312.423,391.1316,300.4787,387.495,302.8036,391.8392,308.9424,347.3333,275.773,388.567,304.2679,439.7995,336.5337,382.9343,299.3262,365.6748,288.7175,0,0,0,0,0,0,0,0.332486699,13.8,3535,11650,17042,0,0,263,2150,613,992.3333333,213.3333333,684,273,5.7581203,60.82860798,5.159973,171,3.9
5/2/20,202018,CO,8,-5374,-1827,2474,-4129,-12552,1673,494.51,,438.9042,326.1975,426.2157,321.8474,431.6961,331.2867,449.043,346.4567,469.8969,371.3066,473.3733,359.9004,461.2884,356.304,472.6909,367.818,420.9916,328.3229,465.867,359.6694,519.1772,392.6665,459.0193,354.153,442.3925,344.0737,0,0,0,0,0,0,0,0.114772461,11.6,3257,16858,21335,0,0,160,457,383,936,166,832,148,4.2738862,54.85721774,4.0574011,174,3.4
5/9/20,202019,CO,8,-4562,-865,3202,-3786,-11525,1683,555.05,,546.1668,418.6668,512.1487,395.8221,524.4776,414.2428,554.4482,441.0388,603.791,495.4899,564.5773,441.2176,564.0546,448.892,580.0629,467.7211,545.3836,438.9765,591.4162,473.2775,636.7598,497.2254,561.3916,446.2835,555.3788,446.2107,0,0,0,0,0,0,0,0.104059684,8.5,3150,20693,25347,0,0,135,416,830,858.6666667,97.66666667,967,135,4.6049452,51.28116645,4.988423,180,3.1
5/16/20,202020,CO,8,-4865,-969,2679,-3897,-10890,1599,454.73,,552.3143,427.3311,519.0157,405.1263,538.4818,429.1517,560.2492,449.5792,605.1343,499.1222,579.0676,456.2208,575.8065,462.5714,587.0578,477.4602,545.3592,441.3144,598.4339,482.6405,653.316,515.4087,571.1607,456.8591,559.701,453.09,0,0,0,0,0,0,0,0.063054465,7.6,2258,19654,26546,0,0,225,323,243,854.3333333,107.3333333,1192,225,4.2917772,36.05967614,4.4901939,178,2.7
5/23/20,202021,CO,8,-4110,-194,6214,-2828,-10356,1347,737.03,,684.1864,528.4927,617.7623,482.2754,652.4576,519.2568,693.0628,553.9986,774.4016,635.1008,691.8686,546.5708,689.3039,551.5265,726.1866,586.6398,702.225,566.6643,763.118,615.5429,816.6112,646.614,696.8076,555.0468,699.1518,563.6818,0,0,0,0,0,0,0,0.237875334,7.1,2331,22172,28930,0,0,135,294,239,816,80,1327,135,2.6254338,0,3.2113688,182,2.5
5/30/20,202022,CO,8,-3897,-429,6056,-2779,-11219,1356,743.14,,659.9072,513.7714,604.0239,473.9204,629.0771,501.7118,657.8834,529.9641,751.896,618.879,668.8607,529.1125,660.7037,531.8352,692.6068,562.719,685.9282,555.7555,745.028,602.8679,782.9809,621.6304,670.5655,535.382,675.2975,547.3971,0,0,0,0,0,0,0,0.080356021,4.2,2134,28442,36823,0,0,116,279,228,809,84,1443,116,2.4069389,0,3.2976499,185,1.9
6/6/20,202023,CO,8,-2591,132,6634,-2300,-8761,1155,804.41,,727.4846,564.1183,661.1829,515.8206,689.3376,548.7018,735.0726,587.5809,836.4327,685.1687,724.3839,569.9697,723.8743,579.9461,769.4722,621.5761,767.2265,618.8168,826.2029,666.4941,866.2916,684.7517,738.9271,586.1414,749.7421,604.906,0,0,0,0,0,0,0,0.006811743,2.5,1750,30637,41449,0,0,84,155,147,799,76,1527,84,3.3118573,0,3.773884,185,1.9
6/13/20,202024,CO,8,-1716,156,7776,-1946,-8477,1038,870.66,,774.1835,603.9995,691.9255,542.8163,724.3507,580.7149,765.3623,614.6404,915.3016,752.5513,759.59,603.4039,750.9588,604.2669,808.8011,655.4104,841.4792,682.1905,904.578,736.0687,931.4567,743.7166,773.9649,614.1494,801.9834,650.6293,0,0,0,0,0,0,0,0.000228668,1.9,1169,30460,38974,0,0,71,104,764,796,80,1597,70,2.2757813,0,2.7481373,184,1.5
6/20/20,202025,CO,8,-805,507,8356,-1373,-8417,920,923.63,,818.98,636.6087,716.5795,557.7672,753.0621,598.0381,816.1218,650.3586,983.6103,808.231,783.093,617.0409,785.7001,626.8385,854.2792,687.1975,909.3551,735.9918,968.0087,786.5314,989.9328,786.2039,810.6986,636.5311,854.6904,690.5393,0,0,0,0,0,0,0,0.039486326,2.3,1332,32411,43469,0,0,49,131,79,849.3333333,140.3333333,1647,50,1.8790397,0,2.4602894,184,1.9
6/27/20,202026,CO,8,-567,473,8668,-922,-8453,897,975.17,,836.0274,659.0429,735.501,578.6169,768.6059,617.6279,841.7348,680.0617,1000.6018,832.2689,801.9088,639.9777,808.1347,653.4765,871.644,709.1405,929.218,761.5093,1009.0726,834.0409,1048.4147,847.7948,826.3803,654.7927,872.1387,713.6221,0,0,0,0,0,0,0,0.054786457,2.8,1673,33652,46316,0,0,27,133,76,869.3333333,154.3333333,1674,27,2.7691645,0,3.6466832,182,2.1
7/4/20,202027,CO,8,638,1278,9769,-1095,-9661,875,999.36,,800.9368,609.2251,707.1229,538.8709,737.7851,571.6712,799.8154,624.7927,959.4409,775.4265,762.155,586.0102,777.475,610.7318,836.0587,657.7928,889.101,706.6783,960.5983,777.9434,995.6232,786.7737,793.3343,607.5008,835.4973,661.7941,0,0,0,0,0,0,0,0.217473941,3.2,1844,35162,49258,0,0,27,126,151,779.6666667,69.66666667,1701,27,2.9171293,0,3.4676898,187,2.3
7/11/20,202028,CO,8,394,855,9120,-1180,-8824,884,1029.92,,853.7113,669.2899,756.9975,588.2135,794.55,633.7518,850.9266,682.5175,1024.3531,850.0537,816.9043,645.6984,823.6148,664.9603,881.6384,710.6966,961.9071,785.1719,1044.3809,866.856,1105.8127,898.0183,833.1912,652.2464,893.7194,727.5131,0,0,0,0,0,0,0,0.388217746,4.5,2725,38661,56396,0,0,34,181,335,805.6666667,97.66666667,1725,24,2.6291047,0,2.8182029,186,2.6
7/18/20,202029,CO,8,218,679,8839,-1427,-8509,915,1040.99,,841.1523,665.3262,738.6021,576.6014,773.276,620.6408,839.1183,676.9061,1023.395,853.8639,800.7385,636.8444,804.9902,652.019,870.0748,704.0065,957.1442,787.4519,1039.5299,866.5042,1090.2505,890.1573,822.5439,644.5738,883.4454,724.0999,0,0,0,0,0,0,0,0.441622124,4.6,3197,40638,62320,0,0,27,199,147,793.6666667,78.66666667,1752,27,2.7564149,0,3.6216001,187,2.6
7/25/20,202030,CO,8,340,554,9338,-1252,-8437,916,1060.87,306,856.5913,675.6961,745.6779,584.1054,783.6709,625.9808,848.3346,679.4068,1055.0138,872.2764,806.286,641.261,818.2567,662.0324,886.0295,711.5697,982.334,801.1563,1067.9636,885.0853,1122.5011,913.9345,835.2584,650.4642,901.285,734.1794,0,0,0,0,0,0,0,0.282693688,3.7,4001,50457,80681,0,0,42,210,242,822,102,1794,42,3.3669234,0,4.080933,191,2.6
8/1/20,202031,CO,8,464,622,8990,-1518,-8579,860,1078.96,336,886.4948,696.6014,775.3295,602.3389,812.7469,643.4317,883.2137,703.1683,1091.2673,899.144,829.3689,650.9385,848.9177,682.2437,917.4987,733.1341,1021.0499,829.4456,1107.6756,914.573,1160.6614,939.1118,859.4174,665.5888,936.4162,758.2915,0,0,0,0,0,0,0,0.378058491,3.5,3478,46698,79603,0,0,50,201,204,801,84,1844,50,2.8324375,0,3.5296532,187,2.6
8/8/20,202032,CO,8,675,882,8995,-1222,-8617,832,1108.17,343,901.2782,693.7284,790.9063,596.6091,832.1641,643.7803,889.1802,696.1157,1099.6319,896.06,860.9167,656.6226,854.6065,670.2507,917.0545,721.1457,1039.0339,833.6731,1133.5211,923.3761,1156.374,913.1418,873.6243,663.7024,948.3703,755.2235,0,0,0,0,0,0,0,0.137146539,3,3057,42251,87068,0,0,13,148,137,828,107,1857,13,3.5878749,0,4.1657276,191,2.4
8/15/20,202033,CO,8,111,652,8726,-2033,-8433,814,1121.79,281,881.9587,666.6306,762.9799,566.5119,798.1624,603.5852,860.6725,658.4389,1093.7776,871.0802,809.6086,607.6419,832.4705,638.3873,896.5995,690.3526,1029.0721,805.9276,1115.0783,886.2948,1125.89,867.6055,851.1391,636.2302,929.0529,722.887,0,0,0,0,0,0,0,,2.3,2514,37911,68712,0,0,39,153,125,826,100,1896,39,2.7430699,0,3.3705859,194,2
8/22/20,202034,CO,8,-1005,-26,2375,-1304,-3753,840,1086.9,179,871.8059,656.9327,750.946,553.2149,772.0852,581.0285,847.2918,644.2518,1103.2199,873.758,788.5984,587.9268,800.6161,609.3965,878.0966,672.493,1047.1081,814.9932,1147.5414,905.9436,1104.5398,840.9953,841.5768,627.1797,922.4818,713.0024,0,0,0,0,0,0,0,,1.9,2045,21390,70418,0,0,22,144,104,856.6666667,125.6666667,1918,22,3.4907863,0,3.7490366,198,2.1
8/29/20,202035,CO,8,-1334,-161,1471,-1207,-3234,870,993.06,152,756.7306,558.9137,658.5894,474.4412,674.2209,496.3012,745.1847,557.4896,928.9905,726.1128,694.3519,507.0849,712.1218,529.9635,775.6302,584.3829,868.8626,667.0992,955.363,738.8527,980.658,730.3952,738.1958,540.8723,789.0239,599.931,0,0,0,0,0,0,0,,2.5,2158,53311,64799,0,0,26,129,162,810,79,1942,24,3.5488014,0,3.5445019,197,2.2
9/5/20,202036,CO,8,-1047,116,1651,-1078,-3279,748,1029.53,154,823.1801,635.6071,730.3341,548.7522,759.9346,580.324,826.809,636.4603,1006.9543,804.6502,784.0915,595.7328,789.6231,608.9928,855.2496,663.3259,945.5022,743.4935,1040.8611,826.6718,1097.6266,842.6395,813.8197,614.4647,866.1996,678.0239,0,0,0,0,0,0,0,,2,1948,35415,56133,0,0,27,116,141,737,2,1971,29,3.3960343,0,4.5560707,197,2.2
9/12/20,202037,CO,8,-1429,-240,2775,-1389,-4932,1011,971.07,133,793.775,603.7843,697.1333,512.7775,730.3205,548.1797,799.6923,606.895,984.6376,770.5111,742.519,553.1442,765.4076,581.3477,829.4973,632.6377,920.9224,709.3839,1022.2175,796.939,1050.6487,792.2042,782.1572,578.8527,841.2794,646.8513,0,0,0,0,0,0,0,0,2.2,1918,32998,60488,0,0,17,107,89,841.3333333,102.3333333,1988,17,4.2683917,0,6.2823988,201,2.2
9/19/20,202038,CO,8,-681,-7,7742,-1657,-6749,737,1006.81,149,739.9802,550.6963,641.4968,459.2077,680.2549,497.4384,740.9963,548.308,920.5786,705.9085,686.53,497.9752,708.0937,524.295,771.9438,575.3571,861.2196,648.3898,942.0972,717.2331,986.3312,724.7952,730.2128,528.0133,783.1547,588.0417,0,0,0,0,0,0,0,0,2.7,3449,44765,83807,0,0,25,118,134,798.6666667,51.66666667,2013,25,2.1094757,0,3.1867235,201,2.8
9/26/20,202039,CO,8,-649,44,6874,-1864,-6675,860,990.66,216,767.8769,548.9774,668.8045,460.3881,711.945,501.7552,759.3831,542.6896,945.4347,703.3354,720.8934,503.5494,737.2203,525.1605,795.9376,573.5074,883.0354,644.4583,985.9169,726.6195,1041.6395,741.997,749.0408,523.4857,807.6832,586.0889,0,0,0,0,0,0,0,0,3.5,4154,52986,100276,0,0,27,150,163,833,77,2040,27,4.1012039,0,4.4920585,201,3.4
10/3/20,202040,CO,8,-609,81,4759,-1781,-6351,882,947.13,208,825.3999,579.9331,720.9686,484.4905,769.9053,529.757,828.2033,583.7675,1000.195,740.0719,786.8443,536.6768,800.2453,559.8771,849.7881,605.5638,942.0616,680.299,1038.8461,756.637,1097.9714,766.8629,810.0252,557.1882,866.8004,621.0466,0,0,0,0,0,0,0,0,4.5,4045,60508,118681,0,0,20,185,146,771.3333333,15.66666667,2060,20,3.8036722,0,4.0551726,206,3.8
10/10/20,202041,CO,8,-1046,31,5247,-1756,-6538,904,939.06,304,781.1615,570.03,674.754,469.3836,715.65,506.7349,773.9152,559.3439,977.4582,736.0473,731.8248,515.151,747.1412,537.8012,799.3255,583.6467,918.9237,676.6102,1016.7035,758.1883,1067.7178,768.5856,756.8528,534.8741,827.9562,606.8711,0,0,0,0,0,0,0,,6.8,5087,59691,126826,0,0,52,205,213,789.3333333,29.33333333,2112,52,4.1921657,0,6.2427172,208,4.7
10/17/20,202042,CO,8,-1647,-183,3564,-1815,-6827,1112,921.95,465,790.3183,581.1123,699.8784,486.0468,731.2517,517.9983,791.935,571.8886,998.2945,742.6661,741.508,521.3299,767.1482,551.842,815.6309,595.9142,943.6375,685.7327,1029.184,757.0107,1101.4939,784.6435,770.9622,542.1645,848.0569,618.5958,0,0,0,0,0,0,0,,8.3,6727,56877,126891,0,0,64,313,338,858.6666667,88.66666667,2176,64,4.4968623,0,5.8011986,210,5.4
10/24/20,202043,CO,8,-2477,-417,975,-2412,-6565,1158,875.06,584,815.8001,601.2525,714.2214,490.6016,749.0932,524.7028,813.7628,585.6786,1034.8421,779.1204,777.6558,541.0608,782.0583,557.0508,844.5428,614.7417,971.1133,713.3758,1051.3209,777.2212,1108.8752,784.7527,812.5053,569.7332,872.574,637.2623,0,0,0,0,0,0,0,,11.1,9031,59347,150143,0,0,42,386,381,853,88,2218,42,5.0334903,0,5.8880507,209,6.2
10/31/20,202044,CO,8,-4190,-966,-2147,-3370,-7857,1605,765.13,745,706.7671,512.4269,630.1688,424.9822,664.0704,455.261,717.1511,506.3905,874.8725,648.2834,690.2191,472.4417,701.6025,490.1412,742.3037,529.9845,815.777,588.9106,898.2715,651.4593,957.9971,665.4523,711.5757,490.89,753.6563,540.1894,0,0,0,0,0,0,0,,14.2,13950,71301,186526,0,0,67,450,466,880.6666667,107.6666667,2285,67,5.3853178,0,5.1936287,206,7.4
11/7/20,202045,CO,8,-3536,-825,225,-3318,-6807,1389,732.49,1097,598.8887,419.6221,524.8732,341.6767,566.8665,374.5083,597.6325,405.9773,749.1514,539.034,572.3414,378.3083,586.4321,395.3159,631.4733,435.3115,696.535,486.6695,769.4539,541.836,804.6158,540.2511,604.0007,404.3416,638.5636,441.7185,0,0,0,0,0,0,0,,19.5,20617,77951,210066,0,0,104,599,933,956.3333333,185.3333333,2389,104,8.2966155,0,9.8633878,211,8.9
11/14/20,202046,CO,8,-4617,-1283,-3430,-4106,-8247,1855,677.32,1548,609.9164,444.8716,533.2393,355.546,579.5454,394.2676,621.8547,432.5945,770.3469,562.8885,593.3893,401.3411,602.5249,415.5726,647.7357,457.5713,716.6164,509.9007,793.1071,565.983,842.9265,575.4586,622.182,424.1571,655.4095,463.9436,0,0,0,0,0,0,0,,33.8,31267,85083,270663,0,0,136,966,1059,970,191,2525,136,10.0172504,0,11.5427443,208,10.7
11/21/20,202047,CO,8,-4772,-1126,-1510,-3534,-8193,1786,684.69,1854,723.6454,545.2871,636.2078,431.2309,684.503,474.1146,747.1273,528.6211,928.2491,688.1,690.632,475.1337,706.5934,496.4512,783.1872,561.8611,865.9606,626.0413,968.6315,701.2051,1028.3846,713.0279,744.3315,516.9869,784.4466,564.2245,0,0,0,0,0,0,0,,29.9,35445,118925,322187,0,0,262,1303,1368,1049.333333,275.3333333,2787,262,10.4124778,0,10.595093,212,11.5
11/28/20,202048,CO,8,-6050,-1054,-2482,-4046,-13154,2480,613.75,1887,701.0202,523.4009,614.695,410.8805,660.2862,450.5226,717.1417,502.1568,901.6146,658.9929,682.2706,465.0801,684.2614,476.6058,748.4992,530.4621,841.718,598.159,923.2591,665.0293,980.0841,677.7629,721.3439,493.6825,759.944,539.0649,0,0,0,0,0,0,0,,24.2,30604,106244,335589,0,0,196,1322,945,1106.333333,319.3333333,2983,196,11.2590626,0,12.6188215,217,11.2
12/5/20,202049,CO,8,-4847,-1319,-3282,-3706,-8180,1963,647.36,1888,625.1574,460.6514,572.2822,373.0816,612.9005,408.3161,647.6735,441.3213,776.2431,557.9733,634.7765,418.8277,631.6314,427.6387,675.262,466.8305,722.309,506.269,803.2198,558.5963,869.3618,577.9738,652.8133,436.6741,673.9462,468.4858,0,0,0,0,0,0,0,,21.7,32064,63960,298887,0,0,374,1607,1475,1112,321,3357,374,7.7150288,0,8.5061456,212,10.1
12/12/20,202050,CO,8,-5234,-1159,-3382,-4077,-8047,1959,660.61,1685,566.9578,440.0099,520.7043,354.5987,542.6088,375.8969,594.0944,419.2648,721.711,528.5355,576.489,394.1009,578.1076,405.9582,612.6658,437.9707,668.4037,479.951,741.7392,528.2173,807.7281,556.5323,598.9287,413.1659,616.456,441.8493,0,0,0,0,0,0,0,,18.8,28287,95773,295989,0,0,515,1448,1248,1120.666667,329.6666667,3871,514,8.7724566,0,10.4777853,213,9.4
12/19/20,202051,CO,8,-4497,-700,-4801,-3247,-8070,1923,721.82,1403,823.9601,684.3703,762.5438,546.3762,779.2387,563.3318,872.5653,640.3213,1101.5046,835.8605,828.8278,591.4363,823.4,607.7054,905.7143,670.5349,1026.2302,765.9914,1133.0137,843.8388,1216.6583,881.314,867.3737,622.2122,922.249,687.7575,12123,0,0,0,0,0,0,,15.3,20964,58418,266765,0,0,468,1032,1038,1070.333333,264.6666667,4339,468,6.0165347,0,7.0059889,220,7.9
12/26/20,202052,CO,8,-4155,-395,-1368,-3529,-12702,2113,675.39,1152,978.9203,813.9347,875.4056,614.6756,935.7275,662.209,1035.4582,746.4264,1364.8306,1034.8276,983.313,693.2834,976.7767,710.0117,1069.7699,778.4654,1280.5296,950.2807,1400.1647,1055.7838,1488.5469,1092.1829,1041.0346,735.2649,1119.0618,823.6288,63233,0,0,0,0,0,0,,12.9,17021,63517,269920,0,0,262,1047,730,1004,185,4592,253,6.2074369,0,7.9231704,224,7.2
1/2/21,202053,CO,8,-3708,-857,-2268,-3453,-12264,2374,710.32,1061,828.6968,706.68,757.6682,537.0785,784.7416,557.4595,869.8353,628.9412,1171.1145,891.8341,784.8355,555.2609,810.7817,590.7068,913.1229,665.8714,1111.5265,831.0212,1215.7912,920.5614,1298.6888,957.2174,858.8312,606.9581,957.558,708.7167,105842,0,0,28.5129818,188.0338522,13.4078728,64.4188493,,11,15553,35079,199959,0,0,320,930,818,1005,163.6666667,4912,320,7.1965067,0,8.2814642,223,6.6
1/9/21,202101,CO,8,-4325,-1261,-3313,-3612,-7149,1847,697.87,964,614.8481,494.3936,613.3894,409.1342,604.9032,405.7076,640.9358,436.7048,818.8855,586.3956,616.9615,408.4827,621.2313,422.6387,668.0745,460.3056,786.7005,555.2157,879.5433,619.8636,986.4195,669.2021,643.0715,430.5956,694.4416,483.9268,145257,27785,28.4073904,91.7489139,656.855753,44.9822081,210.6242659,,11.2,19775,59843,262056,0,0,278,674,1284,984.6666667,130.6666667,5190,278,6.3075279,0,7.5031083,227,6.9
1/16/21,202102,CO,8,-4916,-1523,-3474,-3873,-7041,1772,700.7,921,614.7567,462.1445,567.7406,354.2617,594.8529,375.0771,637.2462,408.4063,816.7461,558.0324,623.897,387.9001,613.2032,392.5095,658.669,428.295,771.7404,517.108,857.1755,572.1536,900.2501,571.4712,644.2293,407.7277,687.2092,452.5588,210383,48979,63.415791,88.7221975,655.9810381,32.2521993,197.6037838,,9.3,14536,45184,236938,0,0,173,871,702,866,48,5363,173,5.1410336,0,7.260909,229,6
1/23/21,202103,CO,8,-5020,-1575,-2579,-3754,-7476,1763,697.3,850,604.0914,428.3449,536.8342,313.9484,573.795,339.1604,628.3206,378.5419,811.2706,523.2618,592.7009,346.1212,603.7477,362.5978,656.7657,402.0072,752.5224,474.6326,827.8067,519.9144,884.0249,527.6961,631.1794,376.4661,674.2025,417.4607,263539,70093,81.2595426,79.2896271,661.3646993,27.1333837,210.7364737,,8,11483,44544,247424,0,0,119,706,555,816,41.33333333,5482,119,6.3315139,0,7.4873368,230,5.1
