date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
12/5/20,202049,FL,12,-5014,-2806,-9356,-5782,-8839,1999,704.07,4660,1639.73,1213.7081,1465.4343,978.405,1593.258,1131.4627,1784.0051,1283.3144,2316.9885,1679.4498,1420.8864,962.3997,1592.6102,1122.0013,1867.0577,1335.3309,2107.2187,1507.3045,2068.6428,1485.9981,1741.5328,1171.1095,2126.9288,1463.5852,1609.611,1152.2964,0,0,,,62739,266751,715681,0,0,650,0,1763,4718.333333,631.3333333,19084,642,5.634041,0,6.5370226,933,6
12/12/20,202050,FL,12,-5157,-2536,-8764,-7283,-8487,1994,715.66,4899,1455.4489,1122.0995,1302.9353,897.0211,1436.8018,1049.9481,1614.2576,1187.8221,2065.1089,1513.8667,1272.1648,888.7062,1434.0259,1038.7952,1675.5795,1226.0613,1884.6474,1367.9871,1844.4503,1348.3098,1533.039,1059.8858,1874.126,1311.2951,1460.2134,1073.1599,0,0,,,65789,276756,755059,0,0,722,0,1710,4888,747,19785,701,5.8352949,0,7.0348965,930,6.7
12/19/20,202051,FL,12,-4542,-1505,-9275,-6033,-8784,1991,745.79,5645,1673.0278,1344.5452,1503.9237,1059.8027,1657.8616,1238.1525,1890.9873,1415.5987,2438.0664,1821.9398,1457.4127,1042.824,1663.562,1230.7847,1954.9636,1455.3375,2231.6513,1653.4303,2168.8237,1619.0522,1778.7763,1256.4058,2190.0289,1547.9033,1702.2732,1280.8571,41164,0,,,75068,266310,776065,0,0,715,0,1893,4690.333333,483.3333333,20473,688,6.0667951,0,7.0502694,932,7.2
12/26/20,202052,FL,12,-6089,-760,-8550,-5737,-17855,3474,700.35,6000,2147.6788,1750.7618,1901.4253,1321.531,2097.5576,1546.0814,2445.2537,1815.8831,3339.5156,2566.854,1826.1064,1291.181,2093.6012,1530.8494,2554.4333,1883.8466,3044.2405,2302.9996,2908.3046,2203.9285,2339.0728,1635.0322,2934.9981,2032.0255,2187.291,1648.0389,116015,0,,,69709,253109,763288,0,0,673,0,1475,4797.333333,577.3333333,21135,662,5.7962562,0,6.238862,933,8.2
1/2/21,202053,FL,12,-3973,-1948,-1680,-4754,-17406,3714,766.12,7235,1609.2193,1355.3433,1406.3489,977.1814,1572.2391,1162.8106,1835.4241,1377.0889,2520.8317,2035.9104,1359.349,963.0223,1564.0289,1149.0235,1899.902,1414.5409,2328.1725,1833.3979,2207.2906,1708.8938,1706.9148,1194.7184,2091.1337,1425.2291,1695.1643,1308.5125,250595,0,,,87941,213262,669399,0,0,773,0,1911,5225.666667,941.6666667,21890,755,9.2372251,0,10.1165074,932,9
1/9/21,202101,FL,12,-4912,-2657,-9117,-6215,-9486,2536,737.48,8134,1358.8792,1102.5133,1249.2167,836.5567,1348.793,963.9765,1509.546,1092.0369,2039.5598,1520.6062,1196.4416,814.6276,1348.2941,952.8998,1587.5266,1142.6675,1866.6144,1370.1797,1807.0665,1310.3792,1487.7126,997.613,1834.6939,1235.0762,1382.4123,1011.8274,478443,35857,,,107520,234929,764944,0,0,940,0,2303,4709.333333,377,22804,914,8.0999218,0,9.5926721,932,9
1/16/21,202102,FL,12,-5983,-3486,-9312,-7715,-9603,2490,735.86,7743,1460.3027,1114.5532,1315.3749,814.8013,1428.0988,950.6658,1598.9888,1089.0659,2169.0488,1532.6578,1256.3718,792.8488,1419.9568,935.5563,1695.6872,1145.3614,1977.4887,1371.5445,1912.6317,1297.953,1583.5526,987.6613,1969.5752,1253.0704,1455.8206,994.8257,850556,87074,,,93251,255246,831023,0,0,1230,0,2448,4783.333333,422.3333333,24004,1200,6.8450635,0,8.2641184,933,8.1
1/23/21,202103,FL,12,-6400,-4019,-6269,-7881,-10868,2595,738.54,7264,1572.1125,1131.971,1373.7376,780.2182,1504.1391,922.1467,1709.5933,1077.068,2407.119,1587.4497,1300.795,754.0928,1488.1893,902.1224,1832.194,1143.964,2180.7088,1408.3108,2075.147,1306.9815,1694.9005,973.3853,2152.2812,1267.9952,1546.8754,975.728,1110459,139345,,,78123,251734,748929,0,0,1181,0,2257,3992.666667,92.33333333,25164,1160,6.6474118,0,8.5440638,933,6.8
1/30/21,202104,FL,12,-6246,-4046,-5757,-7682,-9073,2256,744.52,6599,1184.779,859.6809,1053.8871,584.3424,1134.1856,681.1898,1273.0549,787.5666,1778.451,1143.8526,995.221,563.6899,1125.4311,668.7081,1369.9746,838.8488,1608.4191,1012.6722,1541.6555,947.927,1288.8667,719.5727,1641.9319,944.8533,1148.0001,709.9522,1332746,273249,,,72143,206954,732121,0,0,1234,0,2183,,,26360,1196,6.583086,0,8.0512455,930,5.6
2/6/21,202105,FL,12,-706,-504,-541,-918,-1033,184,637.61,812,,,,,,,,,,,,,,,,,,,,,,,,,,,1339707,554502,,,57180,203051,732149,0,0,1263,0,2143,,,27599,1239,1.8307041,0,1.2851186,,
1/4/20,202001,GA,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,1802,0,0,0,0,0,0,892,2.6
1/11/20,202002,GA,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,1802,0,0,0,0,0,0,893,2
1/18/20,202003,GA,13,,,,,,,672.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,1745,0,0,0,0,0,0,894,2
1/25/20,202004,GA,13,,,,,,,751.19,,1337.5989,1271.664,1000.7905,955.4688,1173.329,1120.287,1495.4071,1429.0063,1938.5525,1856.8256,932.0028,889.5147,1170.2779,1115.9191,1505.1708,1439.2922,1996.0836,1912.7673,1820.3333,1736.263,1248.9206,1194.6479,1434.9099,1369.9155,1404.4028,1343.2595,0,0,0,,0,0,0,0,0,0,0,0,1829,0,0,0,0,0,0,897,2.2
2/1/20,202005,GA,13,,,,,,,749.6,,1529.7267,1465.8716,1171.5796,1130.5515,1366.8294,1317.805,1715.4588,1649.8649,2152.5221,2072.7653,1098.1652,1059.4023,1369.3286,1318.5263,1725.6502,1663.668,2210.7259,2126.1195,2031.7885,1947.8992,1431.8917,1382.6443,1632.6216,1571.6089,1610.0628,1552.4023,0,0,0,,0,0,0,0,0,0,0,0,1794.666667,0,0,0,0,0,0,900,2.5
2/8/20,202006,GA,13,,,,,,,730.14,,1463.1561,1438.4761,1158.4984,1141.6672,1319.6909,1299.2142,1627.6499,1601.8385,2010.5138,1977.3603,1077.326,1061.1551,1316.9146,1296.4683,1649.004,1622.3597,2071.9826,2038.5664,1901.299,1866.817,1404.2823,1382.946,1546.3947,1521.4085,1527.9269,1505.9135,0,0,0,,0,0,0,0,0,0,0,0,1780,0,0,0,0,0,0,901,2.5
2/15/20,202007,GA,13,793,275,1237,222,24,-47,831.07,,1962.3496,1899.0392,1400.6,1355.6941,1695.2062,1643.1522,2239.7768,2170.5601,3037.9531,2948.5901,1325.3545,1283.9722,1720.8154,1666.0468,2261.8323,2192.2375,3035.794,2946.0398,2675.871,2585.5284,1742.2633,1680.9176,2140.3905,2075.6282,2138.0647,2078.8685,0,0,0,,0,0,0,0,0,0,0,0,1758,0,0,0,0,0,0,903,2.2
2/22/20,202008,GA,13,457,-2312,-627,500,-4245,777,813.3,,1853.7483,1774.1013,1318.6414,1264.0273,1591.9322,1531.8661,2070.2436,1985.6122,2923.8342,2794.1148,1233.5152,1187.8917,1605.5492,1539.2986,2108.3034,2018.2833,2937.1509,2809.9974,2555.3335,2445.0594,1659.3657,1575.3654,2034.3482,1944.9588,2002.5451,1932.0621,0,0,4.955055001,,0,0,0,0,0,0,0,0,1746,38,0,0,0,0,0,903,2.1
2/29/20,202009,GA,13,8471,2713,1951,1292,2094,-310,849.69,,1804.4469,1752.8842,1409.9724,1356.8519,1620.4812,1577.6744,2017.6396,1965.9555,2552.9232,2507.6712,1328.3827,1286.741,1621.8521,1571.6713,2028.2687,1973.993,2623.4146,2573.2897,2386.0493,2318.0713,1707.7796,1636.611,1929.9493,1863.5919,1912.0735,1875.604,0,0,3.596124442,,0,0,0,0,0,0,0,0,1858,141,0,0,0,0,0,904,2
3/7/20,202010,GA,13,9909,4617,2035,1836,1202,-20,857.34,,1697.4467,1630.8395,1350.3112,1285.7357,1525.9846,1472.3623,1888.834,1823.6591,2376.5466,2301.22,1263.281,1210.4384,1536.2044,1475.8789,1892.3803,1826.3565,2456.0381,2371.5585,2225.9397,2138.0825,1614.7037,1529.6266,1819.7572,1740.8164,1792.7046,1740.6366,0,0,3.306879521,0.4,4,0,0,0,0,0,0,0,1752.666667,30.66666667,0,0,0,0,0,908,2.4
3/14/20,202011,GA,13,9555,13736,6655,1991,369,-97,810.62,,1208.917,1109.2703,956.6522,870.2023,1113.8054,1027.355,1381.0549,1277.1187,1658.8313,1551.4454,907.5474,833.2516,1122.806,1031.5415,1387.5444,1281.9259,1673.5178,1556.0534,1536.2198,1416.5294,1152.2291,1043.2349,1301.2973,1195.3648,1285.9984,1197.4525,0,0,4.57165864,2.1,60,0,466,0,0,1,0,0,1780.333333,57.33333333,1,1,0,0,0,908,3.5
3/21/20,202012,GA,13,-9149,12996,3272,-1014,-15240,3181,579.06,,792.2244,722.2596,704.8262,639.8886,788.9331,729.4778,898.2138,831.218,894.0017,833.3803,684.3513,628.3964,805.8561,741.3538,911.4734,841.5247,865.2941,802.5879,861.8536,790.707,792.1856,716.8938,844.802,776.0714,821.6485,765.2819,0,0,4.76897733,7.8,441,0,3515,0,0,13,0,0,1758.333333,30.33333333,20,19,0,0,0,907,5.5
3/28/20,202013,GA,13,-26276,-3325,-677,-5364,-27565,4813,450.76,,558.4588,495.4756,508.9481,452.7206,578.5015,522.3001,638.1926,575.1321,580.2054,524.2869,515.498,463.7515,595.7667,536.0303,637.5004,572.9756,541.4661,486.5397,558.929,496.7836,554.2566,490.8926,595.9448,532.329,582.6741,528.7872,0,0,2.941679532,13.6,1859,0,10099,0,0,55,0,617,1847,128,69,49,0,0,0,908,5.6
4/4/20,202014,GA,13,-27667,-895,-2241,-7505,-33498,5222,419.63,,556.1616,484.0417,509.6658,446.8003,575.7814,514.6608,634.1906,564.9773,572.5162,513.175,518.7712,462.0896,592.8065,527.6355,633.9328,562.7297,531.3762,472.2269,544.2579,477.2034,556.377,484.4308,583.055,511.6626,579.2826,521.7371,0,0,1.40361268,9.9,3794,0,12257,0,0,132,0,622,1957.333333,253.3333333,201,132,0,0,0,913,5
4/11/20,202015,GA,13,-19877,-5465,-1356,-8955,-39276,5730,417.67,,503.1535,428.685,447.9291,385.3739,521.9196,459.5354,574.2675,505.0364,525.8393,465.64,463.8283,406.5923,539.0716,471.9856,570.1417,499.1292,482.1447,422.8628,489.2223,423.0178,489.2595,418.0199,527.6861,455.5806,527.9185,469.2572,0,0,0.859858851,7.9,5999,0,25432,0,0,227,0,1240,1966,273,429,228,3.8124163,9.239350913,4.182808,912,4.1
4/18/20,202016,GA,13,-14434,-4865,-2533,-8448,-35034,5241,469.47,,493.0104,374.1605,455.0687,346.8715,524.5806,410.8924,567.3878,445.0718,497.392,400.2567,481.4414,373.9195,539.5879,418.8386,558.4806,437.1211,452.5433,360.7808,469.5376,367.2855,474.64,359.5976,519.4577,400.192,527.5267,419.8991,0,0,0.439323633,8,5510,0,27581,0,0,245,0,941,1940.333333,268.3333333,673,244,3.7689699,58.67730772,3.5141613,909,3.3
4/25/20,202017,GA,13,-13056,-3856,-2739,-7722,-32901,5303,507.82,,618.1341,506.2233,565.762,468.9481,651.0661,553.4713,701.8995,595.7545,625.7229,533.9121,595.6629,503.4701,670.467,565.4499,691.5755,584.1367,570.9454,483.6268,584.6435,488.3848,588.1777,484.3377,645.4802,538.2058,657.4289,563.6359,0,0,0.309982023,6.8,5026,0,41677,0,0,231,0,906,1948,291,907,234,3.7281058,57.84201685,4.315507,909,2.8
5/2/20,202018,GA,13,-7319,-292,1634,-4862,-29642,4271,588,,773.0679,618.9123,711.0183,577.4228,809.5113,674.0402,870.1802,722.8584,790.1921,657.8976,746.9268,617.4852,831.499,686.5316,860.868,713.0889,721.9766,596.7139,728.7151,595.7012,737.9148,595.855,793.7593,649.6003,822.2287,688.8576,0,0,0.341179232,6.2,5611,0,51496,0,0,270,0,1061,1880.666667,226.6666667,1177,270,3.7882826,52.27384932,3.9059169,912,2.5
5/9/20,202019,GA,13,-4630,1930,3416,-3640,-26758,4051,664.74,,1037.3158,845.0884,943.2485,775.0643,1078.807,914.0062,1174.5988,998.3273,1086.8653,926.6709,997.302,833.6285,1105.9749,929.7312,1163.0011,984.9315,991.0143,838.467,987.0581,828.3695,979.1181,802.4017,1055.9877,882.1181,1113.8135,951.4945,0,0,0.226161442,5.2,4226,0,46624,0,0,226,0,600,1914,263,1403,226,3.4610595,49.52134394,3.6648897,908,2.2
5/16/20,202020,GA,13,-4366,1779,5191,-3308,-24837,3654,546.83,,1055.0631,854.3188,947.7356,773.8629,1089.4982,917.2597,1193.2817,1008.34,1122.6846,951.7189,999.6002,830.0829,1111.6945,928.2034,1180.0925,993.8468,1036.7867,872.7695,1025.793,857.8833,984.0093,802.3811,1082.5451,900.2293,1132.5912,960.9861,0,0,0.115537043,5.2,4615,0,81550,0,0,192,0,748,1890.666667,264.6666667,1598,195,2.3147191,33.33787462,2.8339124,910,2.1
5/23/20,202021,GA,13,-3850,1698,4173,-2495,-24024,3613,824.11,,1202.442,983.652,1055.6216,867.1808,1229.7418,1043.1319,1367.6463,1162.4674,1337.4658,1138.1182,1110.0698,930.2702,1252.7333,1052.9596,1357.5893,1148.7666,1241.9325,1048.7126,1214.268,1016.6452,1127.0383,920.0712,1241.305,1038.005,1293.5707,1106.6797,0,0,0.152462379,5,4985,0,61865,0,0,219,0,676,1852.666667,251.6666667,1822,224,2.9116202,0,3.2043566,912,2
5/30/20,202022,GA,13,-4465,922,3656,-3031,-27954,3713,837.01,,1154.2769,937.7959,1003.9448,822.738,1176.5637,991.293,1310.9125,1103.3716,1302.218,1093.8367,1051.2495,878.4154,1196.0596,999.1753,1304.1908,1093.8694,1213.0683,1010.6488,1183.0877,979.836,1068.455,866.4913,1195.8135,992.5277,1244.5561,1056.3121,0,0,0.284522643,4.5,4154,0,74341,0,0,192,0,510,1727.333333,147.3333333,2004,182,2.6851558,0,3.6992743,917,2
6/6/20,202023,GA,13,-1413,2876,6926,-1686,-20724,2958,881.18,,1264.1439,1013.0197,1091.7815,882.037,1282.6392,1063.0881,1436.5629,1194.7257,1448.5164,1205.6408,1143.4871,941.5488,1300.4275,1069.0241,1427.8162,1182.2546,1358.5409,1122.4455,1311.2239,1074.4042,1174.5665,941.5925,1306.2874,1070.7073,1364.3037,1141.6765,0,0,0.275913092,4.8,5023,0,85986,0,0,171,0,741,1731.333333,142.3333333,2178,174,2.9349832,0,3.5327654,917,2
6/13/20,202024,GA,13,-1929,1742,5898,-1252,-20760,2920,947.74,,1312.9519,1060.6736,1112.4973,904.2056,1319.1763,1099.9018,1497.5641,1252.1247,1554.0206,1301.4817,1159.2729,960.6841,1335.1888,1102.7412,1494.1853,1242.7034,1461.9827,1218.3472,1414.8441,1165.982,1214.7784,975.2906,1370.9689,1132.4667,1418.6577,1196.0407,0,0,0.199680309,5,5492,0,76322,0,0,272,0,562,1696.333333,104.3333333,2447,269,3.5486726,0,4.1269626,915,2.3
6/20/20,202025,GA,13,-701,2888,7703,-135,-20751,2506,989.94,,1391.6835,1115.5801,1182.9476,947.789,1393.4189,1152.3412,1583.1924,1312.6171,1660.6738,1386.7616,1229.0684,1005.6523,1407.7996,1152.7881,1584.5901,1306.9362,1564.1157,1297.9589,1512.9752,1238.5552,1296.6117,1026.938,1451.9655,1188.5917,1501.9462,1257.8887,0,0,0.279841711,6.6,7008,0,88923,0,0,196,0,613,1741.333333,162.3333333,2642,195,3.392581,0,4.0583878,918,3.1
6/27/20,202026,GA,13,-2255,1555,5919,-16,-22099,2742,994.98,,1277.9118,1024.9467,1083.4989,868.0414,1275.573,1054.3618,1452.9334,1202.5781,1528.9313,1272.335,1119.8705,917.6842,1289.9669,1055.8572,1448.9848,1190.913,1453.1797,1202.3244,1397.7751,1137.4376,1187.6006,936.5575,1340.4764,1094.4827,1376.9091,1153.4655,0,0,0.182644065,10.8,11176,0,101203,0,0,134,0,852,1770,194,2776,134,4.1079483,0,5.4533521,920,4.4
7/4/20,202027,GA,13,-577,3577,6307,-828,-29290,2848,999.54,,1265.0752,974.7786,1073.2888,829.2199,1265.5448,1008.743,1441.8026,1150.1946,1514.6542,1205.9896,1116.0829,879.7426,1279.0245,1010.3659,1442.2261,1145.3025,1427.101,1128.1985,1380.3721,1080.8213,1182.0567,901.4842,1328.6767,1048.5904,1363.9558,1097.1149,0,0,0.192750068,17.4,18334,0,138878,0,0,81,0,1054,1823,258,2857,81,6.1132342,0,7.391243,920,5.9
7/11/20,202028,GA,13,-2296,284,5202,-591,-25507,2954,1006.2,,1235.6515,977.7181,1049.3995,827.6281,1228.4479,1002.9728,1399.9126,1146.6734,1487.4479,1224.0762,1081.5055,872.3949,1242.9712,1005.1731,1400.6665,1141.0893,1413.569,1153.4561,1353.6611,1087.6632,1154.3455,895.7851,1305.6939,1055.3947,1327.8989,1099.8658,0,0,0.589203129,22.1,21082,0,144758,0,0,139,0,1462,1896.666667,334.6666667,2996,139,6.5332778,0,7.4109755,918,6.6
7/18/20,202029,GA,13,-1774,928,6935,-1240,-24179,2850,1019.35,784,1260.7735,987.9713,1063.6577,828.9536,1250.23,1011.9415,1427.4013,1158.6853,1530.7355,1257.9624,1092.8061,872.9332,1263.3502,1011.8046,1432.6015,1156.5757,1455.5994,1184.386,1389.3489,1109.4836,1173.347,901.3485,1328.0378,1061.8565,1356.8876,1116.0619,0,0,0.740637294,22.3,25471,0,171598,0,0,172,0,1756,2064,502,3169,173,6.5457422,0,7.1688368,917,6.6
7/25/20,202030,GA,13,-2583,474,5977,-1231,-24536,2871,1023.72,1594,1231.7611,974.2247,1032.2647,812.2929,1212.8217,988.141,1399.6449,1141.2579,1524.7911,1250.6156,1058.5715,854.4616,1228.7156,990.7664,1402.2438,1135.7731,1452.8893,1180.6242,1379.3648,1103.5814,1142.6443,882.0578,1301.3423,1045.0799,1330.3619,1099.9413,0,0,0.289242471,17.6,25316,0,187117,0,0,327,0,2068,2038,459,3494,325,6.522488,0,6.9483604,919,5.9
8/1/20,202031,GA,13,-2164,645,6165,-1438,-24168,2704,1021.42,1737,1297.5838,1040.5081,1085.3838,863.9519,1285.7688,1058.5,1487.0763,1223.7223,1610.4312,1333.5095,1118.1467,913.2152,1302.4914,1061.2957,1491.1339,1218.869,1525.9277,1252.0797,1461.5491,1180.0388,1202.4999,939.2233,1373.5613,1111.1856,1409.9901,1177.6452,0,0,0.160814717,14.5,24824,0,194456,0,0,330,0,1966,2043.333333,453.3333333,3825,331,7.7002377,0,9.4844876,921,5.3
8/8/20,202032,GA,13,-1687,397,5851,-1432,-23587,2564,1035.24,1448,1283.3964,1026.9132,1080.3783,854.4324,1270.1147,1042.4036,1459.3942,1201.6331,1585.7017,1320.6393,1105.6708,899.608,1290.9108,1047.9961,1464.9973,1198.0517,1505.6229,1239.8639,1450.3872,1168.5969,1191.8259,925.5876,1358.9181,1094.8475,1389.1053,1161.8165,0,0,0.506593618,13.9,23415,0,189290,0,0,361,0,1561,2026,423,4186,361,5.9201334,0,6.9246013,924,4.7
8/15/20,202033,GA,13,-3163,-829,4472,-1787,-22879,2534,1032.87,1690,1267.8971,1013.2967,1069.4786,841.1362,1249.9454,1021.9426,1442.141,1180.1985,1587.2677,1317.416,1084.3696,879.4696,1264.4987,1021.3013,1444.3273,1173.6058,1533.826,1257.9519,1461.6167,1171.5679,1174.4372,903.2541,1342.9249,1075.4933,1378.3521,1149.6979,0,0,,11.7,21741,0,172632,0,0,483,0,1472,2098.333333,500.3333333,4669,483,6.6516685,0,7.5285165,925,3.9
8/22/20,202034,GA,13,-2745,-1133,1529,-1339,-9052,2505,1004.93,2562,1157.9816,918.6853,982.5434,768.6551,1150.0079,932.0793,1319.2403,1067.6667,1428.6635,1172.9349,998.1221,804.2737,1160.8543,931.0605,1320.3628,1061.3123,1386.051,1123.5734,1323.999,1050.675,1076.6673,820.9421,1233.5985,979.0566,1257.4328,1039.3974,0,0,,10.2,17054,0,161104,0,0,423,0,1297,2111,516,5092,423,6.1998083,0,6.945842,926,3.4
8/29/20,202035,GA,13,-2998,-1489,114,-1457,-7261,2561,966.65,1621,1078.6014,839.7722,911.5744,699.8408,1068.0484,853.6783,1223.9387,978.7619,1309.1979,1060.5665,931.61,739.9914,1081.0514,853.6678,1222.1852,968.9457,1264.692,1009.8274,1221.3688,953.0816,1000.9586,747.5101,1146.2894,892.7106,1160.8652,948.5164,0,0,,6.8,15536,0,163009,0,0,484,0,1208,2010,416,5576,484,6.223738,0,7.618209,927,3
9/5/20,202036,GA,13,-2089,-895,300,-1358,-7442,2045,1023.45,1696,1157.9263,922.6769,989.8077,777.0982,1157.3552,939.5926,1325.9634,1072.5752,1410.5748,1148.6779,1010.5927,817.6682,1172.9443,941.0425,1321.66,1061.7069,1359.3893,1094.2637,1312.6556,1036.4886,1092.701,836.1816,1235.0161,977.214,1252.3928,1033.512,0,0,,6.9,13790,0,148550,0,0,401,0,968,1944,351,5977,401,6.0803062,0,6.9262777,927,2.8
9/12/20,202037,GA,13,-3053,-1425,2609,-1982,-12573,2155,1011.44,3488,1143.1261,904.3025,961.4982,747.9998,1141.8374,916.1909,1315.5992,1051.0336,1423.0137,1145.5342,983.771,788.8663,1153.94,915.4032,1314.7551,1043.8851,1369.0834,1087.7404,1321.3765,1030.6864,1064.118,803.6428,1230.0044,961.8651,1245.1573,1017.0548,0,0,0,5.9,11357,0,123528,0,0,310,0,826,1970.666667,381.6666667,6287,310,4.6753449,0,5.0575232,930,2.7
9/19/20,202038,GA,13,-3557,-1876,4100,-3131,-18758,2096,993.04,1883,1088.1545,862.0916,929.5612,717.3821,1091.366,874.4417,1251.8785,997.3814,1343.7783,1085.7498,952.3789,759.6092,1104.1325,873.092,1247.2252,987.415,1296.8603,1033.1483,1241.014,964.8925,1016.2514,759.7074,1170.4523,909.9073,1189.5304,972.7517,0,0,0,5,12116,0,151132,0,0,312,0,1011,1838.333333,242.3333333,6599,312,5.042958,0,5.5570111,930,2.6
9/26/20,202039,GA,13,-2881,-1458,4611,-2522,-17789,2411,971.29,1153,1128.3698,846.0648,970.0743,714.773,1125.5048,867.0224,1285.0432,980.4907,1370.0637,1042.4127,988.8083,755.7191,1138.6576,862.3387,1281.1889,967.2663,1325.2201,999.5884,1274.3251,945.4644,1063.3569,760.957,1203.1447,893.2428,1217.1809,948.7211,0,0,0,4.4,8852,0,136966,0,0,315,0,815,1912.333333,316.3333333,6914,315,3.8967674,0,4.0103298,933,2.6
10/3/20,202040,GA,13,-1981,-302,3954,-2165,-16768,2136,962.93,1959,1227.419,913.6682,1050.2913,762.2517,1217.6221,931.301,1388.5655,1063.1848,1494.4986,1149.4876,1069.6281,808.8182,1233.4324,929.3842,1385.1203,1050.4804,1449.2638,1094.5917,1385.1825,1027.3943,1147.5971,807.7863,1304.3433,963.0362,1322.8936,1034.5223,0,0,0,5.1,8205,0,129026,0,0,220,0,771,1862.666667,256.6666667,7133,219,4.6692972,0,5.7060752,930,2.7
10/10/20,202041,GA,13,-2942,-977,4079,-1983,-17930,2234,949.8,1899,1102.9541,853.6929,930.9348,696.7003,1094.5907,859.6721,1255.1054,986.1589,1371.3186,1091.0248,951.3235,739.4526,1105.9305,856.1934,1255.1706,977.6484,1326.8349,1039.2419,1267.7763,966.2209,1021.3909,742.2423,1181.217,899.1218,1198.7848,963.9933,0,0,,5.6,8191,0,131168,0,0,259,0,687,1808.666667,196.6666667,7393,260,5.4527397,0,6.6184933,930,3.1
10/17/20,202042,GA,13,-2601,-822,5587,-1664,-19113,2539,978.7,1913,1101.4651,862.1184,935.3044,702.0301,1094.854,859.8564,1266.5859,997.8226,1380.6507,1104.3225,948.9903,738.3047,1110.2011,861.2013,1264.9104,988.0214,1338.4578,1053.1599,1281.1371,982.604,1028.1276,749.5295,1192.3695,913.4268,1203.4703,969.2551,0,0,,6.7,9115,0,148119,0,0,214,0,739,1840.333333,218.3333333,7607,214,5.4224787,0,6.8399124,932,3.2
10/24/20,202043,GA,13,-2625,-966,6066,-2036,-15874,2280,969.75,1860,1140.7241,894.3551,980.6668,731.6147,1142.9505,898.7935,1313.3013,1039.2453,1405.8543,1129.7897,999.9895,776.9404,1157.7206,898.6459,1307.9531,1024.6211,1363.1054,1074.4535,1301.1627,998.4817,1066.3717,773.8208,1235.5905,944.4879,1248.1428,1008.8276,0,0,,7.3,10221,0,145442,0,0,201,0,696,1879,255,7808,201,5.7404038,0,7.799657,931,3.5
10/31/20,202044,GA,13,-2073,171,3834,-2231,-16644,2159,966.13,2029,1269.7239,1002.8756,1091.733,818.9195,1276.7589,1008.9112,1462.1297,1161.4194,1568.4694,1267.313,1113.5551,869.6781,1294.3257,1009.1896,1454.9927,1145.4776,1519.9824,1203.5604,1447.8053,1117.1675,1186.8887,868.0449,1374.1893,1054.7921,1392.7104,1129.9433,0,0,,6.8,11185,0,136572,0,0,171,0,653,1830.666667,186.6666667,7979,171,3.7084181,0,4.3234329,932,3.6
11/7/20,202045,GA,13,-2244,-1222,2861,-3005,-15006,2488,879.88,2277,1066.2676,810.1089,923.0117,667.5867,1079.9642,821.5605,1223.7707,935.6118,1311.9723,1017.0451,951.7152,716.1184,1091.8558,821.043,1216.7105,921.7857,1264.879,959.7944,1208.2776,896.0573,988.4404,697.743,1148.3653,847.0543,1175.8711,917.2198,0,0,,8.6,43832,0,152588,0,0,668,0,736,1902.666667,236.6666667,8647,668,7.8188138,0,8.6553181,932,3.9
11/14/20,202046,GA,13,-2871,-1737,1361,-3130,-15925,2862,856.26,2574,1140.3702,903.6673,984.8249,734.7748,1159.8474,906.9794,1326.3801,1042.4197,1417.3705,1127.9286,1018.7946,790.0367,1175.8496,908.6962,1316.2582,1025.4604,1362.8584,1063.0495,1307.0433,993.1495,1070.2469,778.1883,1239.3302,940.3328,1264.019,1013.8414,0,0,,9.2,18283,0,150669,0,0,309,0,781,1929,248,8956,309,5.890318,0,6.4182331,932,4.5
11/21/20,202047,GA,13,-2902,-330,1439,-1885,-14596,2603,880.81,2581,1204.0287,962.6814,1038.755,776.3376,1220.0347,953.282,1406.8808,1105.2883,1518.8964,1205.4604,1069.1139,828.8091,1233.6701,952.9865,1398.8076,1090.2367,1466.436,1142.7356,1404.1614,1065.7093,1137.3285,829.7852,1317.0761,999.7847,1337.1084,1070.6498,0,0,,9.9,23899,0,220203,0,0,223,0,807,1832.666667,133.6666667,9179,223,6.9286102,0,8.6057204,932,5.1
