date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,hospitalization,n_visits,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
4/4/20,202014,MN,27,,,,,,,347.76,255.3054,229.9802,253.3705,221.4903,229.3239,204.6496,266.2803,241.5652,303.6606,277.0619,234.3319,207.6121,249.5685,226.8679,301.9348,273.1623,265.3622,238.0941,294.345,258.0509,304.5923,266.2031,280.1453,248.5415,265.9474,241.3688,0.984912644,0.006837313,0.005112559,3,424,8870,9294,0,197,19,659,123,3647,63,24,19,0,0,0,714,6.6
4/11/20,202015,MN,27,,,,,,,399.73,291.5767,257.3242,282.4041,236.4125,264.849,230.4335,309.5937,275.6892,360.0279,324.3245,267.2636,229.6431,293.2141,260.4346,354.3159,314.3678,305.7223,270.045,333.8253,286.5185,337.7241,283.1058,317.6527,274.7492,312.1148,277.8815,0.517004012,0.006586976,0.004615986,4.3,562,9419,9981,0,429,40,3999,160,3678,118,64,40,5.5657672,6.725895442,5.8836893,712,6
4/18/20,202016,MN,27,,,,,,,411.66,225.459,179.9217,236.3203,184.4746,213.3184,168.6374,242.1978,194.191,270.8998,218.808,217.139,170.6672,235.0781,188.6758,274.6516,220.2574,230.1132,183.1195,261.8774,205.2514,267.9781,207.4485,250.6691,197.3614,242.9424,195.0647,0.099769148,0.007025065,0.004582783,5.9,786,8078,8864,0,636,57,6105,221,3632,120,121,57,4.1672954,46.07154559,3.9401333,711,5.3
4/25/20,202017,MN,27,,,,,,,498.27,336.0951,278.5362,330.9278,254.8002,310.4439,248.6597,362.0232,298.6701,409.3952,342.6788,314.6656,248.6343,345.8615,283.2847,409.2893,336.7301,345.5314,283.554,379.4166,301.1255,379.5124,293.5974,364.4527,292.4093,362.6051,298.8179,0.003324715,0.00755703,0.005367855,7.3,1233,11096,12329,0,790,123,8436,236,3750,244,244,123,3.4365912,46.03643974,3.7530623,715,4.9
5/2/20,202018,MN,27,,,,,,,548.08,390.205,318.1828,382.834,286.1085,364.2465,283.0085,415.0915,332.4382,469.015,380.682,373.227,286.1329,400.1794,317.3584,467.6659,373.9282,396.6521,316.018,432.9254,333.818,430.4498,323.9229,420.1048,327.8214,418.2229,334.326,0.082258593,0.007760428,0.006052579,10.1,2782,19628,22410,0,859,151,12135,362,3846,374,394,150,3.2168271,44.20949586,3.6799688,712,4.6
5/9/20,202019,MN,27,,,,,,,599.9,461.8374,383.788,440.9603,328.7395,425.0216,330.9882,496.3657,399.3242,565.6006,462.1083,430.7073,330.2494,470.0217,373.8884,556.3677,446.7984,484.9081,388.6125,515.4234,399.9173,503.8354,379.6695,495.8197,389.5961,498.5838,400.1173,0.349762197,0.00755703,0.006303448,10.4,4562,22694,27256,0,1243,163,30786,453,3804,372,558,164,3.8110478,46.97897518,4.4005979,714,4
5/16/20,202020,MN,27,,,,,,,469.85,440.419,369.4416,432.3969,318.5168,409.5636,315.2403,472.9402,376.5854,534.48,433.4191,413.9862,313.6411,451.7007,355.236,529.7431,420.8988,460.4064,366.7058,492.0771,376.5569,482.6628,357.7405,473.8231,368.5124,475.9858,378.4859,0.222423162,0.008010764,0.006771245,11,4179,32839,37018,0,1419,151,55871,427,3665,245,709,151,3.44974,32.00200091,3.8710367,712,3.5
5/23/20,202021,MN,27,,,,,,,754.31,526.8697,442.1181,529.6211,382.7371,496.717,376.3554,567.4848,444.2213,635.3486,505.9103,502.85,373.8424,542.3917,418.5203,634.5871,495.9482,552.1034,432.7087,594.343,446.4981,579.8704,421.6795,571.0101,437.0639,570.9554,446.2108,0.218100362,0.006680852,0.005494765,12.3,4876,41336,46212,0,1568,152,83375,495,3524,180,861,152,3.2323948,0,3.8142125,715,2.9
5/30/20,202022,MN,27,,,,,,,806.71,518.6461,438.08,516.7873,370.1501,488.9228,366.3277,557.9624,433.5452,627.414,497.3592,492.8922,361.5906,530.2774,405.3136,620.8269,482.4283,553.446,431.7045,587.5189,436.693,580.6634,416.3112,567.8668,431.7367,561.1541,435.5659,0.03743555,0.00389586,0.002865069,9.9,4345,48670,53015,0,1737,175,112217,477,3385,118,1036,175,2.6593061,0,3.2660629,715,2.1
6/6/20,202023,MN,27,,,,,,,894.93,387.1927,321.5252,374.7264,260.71,353.6208,257.4586,411.5894,311.3454,479.3578,373.7703,352.4219,252.0715,383.4886,285.365,464.7784,352.4145,426.7177,326.5344,434.9415,317.2404,427.5874,298.957,417.6449,310.8948,418.6056,317.1509,0.080750318,0.000485027,0.000397701,6.4,3311,87665,90976,0,1682,145,145293,325,,,1181,145,3.3416837,0,4.1315486,,
6/13/20,202024,MN,27,,,,,,,801.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136871115,,,,2671,71837,74508,0,1367,133,171063,245,,,1314,133,0,0,0,,
1/4/20,202001,MS,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005460462,0.009626722,,0,0,0,0,0,0,0,0,2701,89,0,0,0,0,0,875,2.6
1/11/20,202002,MS,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006461808,0.008989958,,0,0,0,0,0,0,0,0,2593,0,0,0,0,0,0,876,2
1/18/20,202003,MS,28,0,0,0,0,0,0,673.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005585631,0.008887397,,0,0,0,0,0,0,0,0,2497,0,0,0,0,0,0,875,2
1/25/20,202004,MS,28,0,0,0,0,0,0,762.76,1044.484,996.8483,908.4427,873.9536,1049.8972,1012.7797,1308.6233,1272.0411,1790.1955,1739.6434,869.762,838.7829,995.8592,959.023,1327.199,1287.5207,1857.4883,1797.0233,1597.433,1546.8519,945.8075,911.83,1269.2638,1225.8068,1191.1704,1152.2328,0,0.005397878,0.009442997,,0,0,0,0,0,0,0,0,2441,0,0,0,0,0,0,879,2.2
2/1/20,202005,MS,28,0,0,0,0,0,0,757.81,1242.2948,1198.5715,1088.3131,1061.9126,1248.7402,1216.1084,1550.9087,1520.6401,2094.12,2039.1467,1045.7994,1021.1987,1184.9331,1155.6029,1573.9304,1539.5998,2169.4358,2108.3225,1867.8043,1825.077,1135.4663,1109.4403,1501.6577,1467.7115,1409.448,1376.2793,0,0.005053666,0.011308281,,0,0,0,0,0,0,0,0,2413,0,0,0,0,0,0,882,2.5
2/8/20,202006,MS,28,0,0,0,0,0,0,760.92,1265.0704,1243.5595,1108.6256,1094.7294,1274.7137,1259.3168,1588.5512,1573.1221,2125.7625,2112.0679,1063.2149,1050.3518,1211.1611,1196.7032,1602.3832,1585.1964,2229.5369,2209.0096,1887.885,1871.5606,1158.9536,1145.3,1533.1715,1519.5849,1439.3128,1424.8094,0,0.005241418,0.011422648,,0,0,0,0,0,0,0,0,2817,133,0,0,0,0,0,882,2.5
2/15/20,202007,MS,28,380,286,228,94,28,-9,827.41,1378.9478,1347.0131,1214.0006,1187.9768,1408.5339,1383.9736,1756.8522,1729.3277,2346.0432,2316.4152,1178.6179,1156.7917,1339.4646,1313.2737,1762.1795,1733.0682,2414.4533,2368.5272,2082.8788,2055.1256,1263.343,1234.9322,1660.0133,1633.6337,1589.885,1565.1078,0,0.005069312,0.010288573,,0,0,0,0,0,0,0,0,2581,0,0,0,0,0,0,884,2.2
2/22/20,202008,MS,28,-429,-844,35,296,-1010,160,838.92,1348.4351,1314.3139,1170.1881,1139.5385,1359.0857,1336.6881,1705.2164,1683.3562,2348.9336,2332.9056,1120.3684,1095.8264,1280.5674,1256.4412,1723.0219,1690.3736,2461.8228,2432.7608,2111.2984,2089.8771,1220.3545,1185.3982,1653.4277,1634.1628,1546.0888,1524.1545,6.560425218,0.004897206,0.01011813,,0,0,0,0,0,0,0,0,2501,0,0,0,0,0,0,885,2.1
2/29/20,202009,MS,28,5485,2151,640,1049,463,-105,903.2,1519.5145,1479.772,1370.1613,1327.7573,1546.1196,1515.9686,1882.7626,1853.8402,2473.6222,2464.3068,1321.748,1285.7391,1472.8241,1438.9536,1900.9481,1867.8522,2580.8702,2544.0573,2274.4623,2243.0595,1414.1008,1365.4797,1836.8276,1808.0327,1726.0934,1698.7366,5.762982625,0.004271365,0.009766913,,0,0,0,0,0,0,0,0,2660,48,0,0,0,0,0,888,2
3/7/20,202010,MS,28,7225,4297,801,1177,946,-160,921.1,1462.2082,1402.5423,1308.9249,1244.0476,1485.9162,1436.2703,1808.6332,1759.818,2437.5432,2362.8009,1260.5894,1206.1013,1431.0304,1373.3334,1829.9911,1771.1572,2465.3316,2373.9344,2165.3274,2095.4286,1367.463,1291.3183,1790.1397,1739.9379,1654.8353,1603.0587,5.994528814,0.004380887,0.010025899,,0,0,0,0,0,0,0,0,2632,44,0,0,0,0,0,889,2.5
3/14/20,202011,MS,28,5005,6057,1306,1237,-3963,34,899.85,1007.8345,891.8427,897.8586,796.9263,1067.2714,965.653,1296.1351,1168.0777,1753.576,1513.9375,912.8645,821.763,1041.6298,935.686,1275.4324,1140.7924,1557.2167,1307.0932,1451.1387,1290.8749,942.3104,826.4031,1255.783,1156.1894,1163.6117,1044.3789,5.095023756,0.005084958,0.008782622,,6,84,90,0,0,0,0,0,2475,0,0,0,0,0,0,890,3.6
3/21/20,202012,MS,28,-2975,7358,700,-340,-7926,768,669.42,714.7581,648.7753,651.2588,590.5905,750.7367,698.2091,907.3022,850.7521,1017.4206,950.2751,666.1641,611.0246,758.1352,700.0845,885.3432,820.7171,855.818,781.4354,961.5501,882.4226,683.5851,616.1335,900.1389,838.9579,793.447,738.2215,4.663567783,0.00495979,0.007804234,,134,611,745,0,0,1,0,0,2473,0,1,1,0,0,0,890,5.5
3/28/20,202013,MS,28,-10979,-2555,249,-2523,-13632,1279,528.11,504.5424,449.1088,468.0922,416.6667,530.9273,482.3952,634.39,577.587,656.5421,593.417,482.6741,433.7648,544.0891,491.1922,610.8657,551.4761,535.6491,473.6236,632.0142,558.8132,491.5009,434.549,616.8939,554.2105,552.5031,501.431,3.149339597,0.004865914,0.006176538,,523,1865,2388,0,0,12,0,219,2735,211,13,12,0,0,0,892,5.7
4/4/20,202014,MS,28,-10096,841,-483,-3387,-15566,1381,501.88,514.6713,455.7659,476.3398,420.8048,532.1467,481.7089,652.8248,594.5627,681.1906,617.2111,487.7266,435.9986,552.8523,496.6291,621.8633,560.5379,560.063,495.5529,657.3379,579.8801,504.2156,441.3926,619.4522,553.4867,560.8991,508.6062,1.751623772,0.004396533,0.005598064,,792,2573,3365,0,0,22,0,257,2717,213,35,22,0,0,0,889,5
4/11/20,202015,MS,28,-7160,-1543,-1197,-4411,-18773,1472,496.01,459.2723,398.0636,419.6542,359.8649,479.65,424.0487,583.6077,520.3778,600.4681,534.1368,436.7261,380.28,493.5851,431.867,558.454,491.5352,477.7429,413.7252,583.141,501.9026,443.7698,376.9736,558.6421,485.9716,501.2151,444.1489,1.052932682,0.00503802,0.004722237,,1187,13499,14686,0,0,58,0,190,2644,172,93,58,5.276458,9.905808196,5.0281298,890,4.1
4/18/20,202016,MS,28,-4827,-1578,-1587,-3661,-17251,1451,561.75,517.5518,440.0052,490.1237,407.1946,548.8606,472.4386,648.4085,567.899,645.2032,565.1581,507.4563,427.5988,561.1892,477.3672,621.4283,536.8131,533.1059,454.9927,646.8082,547.3989,499.0843,409.0044,613.9057,521.1783,572.6824,496.4728,0.676791372,0.005225772,0.004579832,,1332,16159,17491,579,894,59,0,254,2814,366,152,59,3.8398531,64.03276958,3.2848783,893,3.3
4/25/20,202017,MS,28,-4047,-853,-1043,-3322,-15938,1369,614.84,603.5696,504.5823,573.3589,457.7023,636.6165,527.9089,743.6336,624.7761,740.3051,625.4214,591.0188,479.8774,653.718,534.002,714.7886,592.7108,611.8673,503.6519,735.4889,599.0807,580.5865,457.7836,721.3416,589.689,662.749,552.4617,0.324545593,0.004803329,0.004671325,,1744,18448,20192,573,1048,69,0,214,2863,435,221,69,4.0826581,61.5641774,4.4096028,889,2.7
5/2/20,202018,MS,28,-2445,385,-30,-2349,-14602,1111,697.63,714.4083,583.321,666.6337,510.1336,749.199,597.7853,888.6464,719.6595,888.1667,726.3897,693.6333,539.6949,768.5259,604.4129,842.9009,672.3672,743.1472,591.7569,889.4907,700.4733,685.2354,518.2021,846.5484,668.3501,781.9002,627.2353,0.162420968,0.004772037,0.004906699,,1723,13795,15518,502,1049,70,13652,269,2841,441,291,70,3.2753501,47.12483266,3.9850516,891,2.4
5/9/20,202019,MS,28,-1680,1120,356,-1863,-13540,1083,779.23,981.9767,815.3062,913.2384,692.0695,1046.3192,834.2018,1222.0009,988.0906,1252.892,1027.2411,960.1907,742.1035,1053.332,824.3472,1159.9465,923.9937,1059.5892,841.6287,1226.3883,970.631,933.18,698.9336,1146.9317,907.5618,1087.7044,870.1696,0.227834716,0.004036674,0.004621151,,1937,5067,7004,512,989,130,29939,247,2884,476,421,130,4.7763996,46.83421578,5.447437,891,2.1
5/16/20,202020,MS,28,-1483,867,939,-1625,-12002,962,629,1026.1925,856.0448,944.082,701.9365,1091.4179,855.7672,1289.6236,1032.476,1347.4312,1099.3627,985.778,747.0327,1092.6453,841.8643,1222.9281,961.7599,1174.7212,929.0419,1321.5905,1031.764,972.7099,714.106,1216.7019,949.9073,1138.7969,899.2069,0.160421986,0.004177489,0.004558434,,1745,25252,26997,534,1042,89,42029,236,2992,588,510,89,3.5184187,36.46959143,3.5365142,894,2
5/23/20,202021,MS,28,-802,1150,1094,-966,-11568,873,988.99,1200.1293,1001.4712,1105.5752,803.506,1275.8397,981.956,1512.1629,1188.4163,1632.6169,1316.9258,1154.3384,857.8162,1282.1034,968.9292,1433.4727,1105.9565,1423.9826,1104.2718,1547.6158,1202.4044,1138.2678,815.4028,1415.8255,1093.3437,1343.8679,1042.106,0.569351642,0.003426479,0.004287643,,1882,27996,29497,602,1080,106,52354,248,2580,189,616,106,3.3429695,0,3.9132386,894,1.8
5/30/20,202022,MS,28,-1202,527,1397,-1123,-13600,842,1015.98,1148.1244,957.4234,1053.1808,748.1361,1221.5462,922.946,1449.6139,1121.7161,1552.9263,1223.7767,1097.1481,799.0147,1223.7665,906.3605,1384.2181,1050.0887,1347.8689,1019.2126,1507.7123,1150.2915,1080.6884,757.4569,1360.118,1035.8588,1284.9614,977.2106,0.137128907,0.001705417,0.00285474,,2224,30303,32088,568,977,107,64087,244,2336,50,723,107,4.1607324,0,4.7814465,896,1.6
6/6/20,202023,MS,28,69,1441,1291,-291,-9871,709,1061.21,767.9936,631.2449,703.5981,484.7711,805.9313,594.2773,965.2306,730.5067,1045.1756,806.6358,725.5554,512.4704,811.3564,584.5582,923.5485,684.8716,917.0552,682.3821,990.3904,733.104,729.8441,496.8574,903.1497,665.6721,851.9528,632.2713,0.383459367,0.000344213,0.000349003,,1540,25651,27191,663,989,80,76619,235,,,811,88,4.0566539,0,4.3870588,,
6/13/20,202024,MS,28,-378,-98,-50,-212,-743,44,889.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458186152,,,,2579,19048,21370,630,1069,86,91339,169,,,889,78,0,0,0,,
1/4/20,202001,MO,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018290202,0.011703768,,0,0,0,0,0,0,0,0,5333,0,0,0,0,0,0,161,2
1/11/20,202002,MO,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017304503,0.011162187,,0,0,0,0,0,0,0,0,5352,0,0,0,0,0,0,161,2
1/18/20,202003,MO,29,0,0,0,0,0,0,612.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01527052,0.00981266,,0,0,0,0,0,0,0,0,5348,0,0,0,0,0,0,161,1.8
1/25/20,202004,MO,29,0,0,0,0,0,0,694.38,896.5594,842.3839,728.5567,692.4664,863.0871,824.0878,1017.4243,973.525,1314.8665,1264.1973,705.4237,671.0773,835.4951,797.8273,1054.7902,1007.8714,1282.3268,1233.1347,1207.5429,1153.6374,904.8085,859.6749,1033.1201,988.4739,956.859,914.8701,0,0.015035829,0.010229545,,0,0,0,0,0,0,0,0,5407,0,0,0,0,0,0,161,2.1
2/1/20,202005,MO,29,0,0,0,0,0,0,730.03,1142.7093,1081.1569,946.4886,911.1166,1108.8171,1069.1612,1302.3317,1255.6149,1662.7955,1602.0078,912.1342,879.7115,1084.6037,1046.9374,1357.2805,1306.2223,1604.8005,1545.0834,1498.5774,1438.308,1155.2893,1112.9289,1335.1074,1290.2083,1224.8555,1180.3938,0,0.014175298,0.012053509,,0,0,0,0,0,0,0,0,5455,0,0,0,0,0,0,161,2.4
2/8/20,202006,MO,29,0,0,0,0,0,0,718.28,1121.6326,1083.0635,952.7041,928.445,1088.7972,1064.038,1261.0975,1233.9733,1604.2817,1573.1443,903.7054,880.8504,1069.9012,1045.297,1314.7925,1285.925,1564.0457,1534.6435,1478.3207,1450.5532,1155.3821,1127.3824,1333.4612,1308.7265,1194.9955,1168.1827,0,0.014973245,0.013382376,,0,0,0,0,0,0,0,0,5315,0,0,0,0,0,0,165,2.3
2/15/20,202007,MO,29,483,342,314,18,206,-8,767.36,1203.3279,1143.2606,987.0857,941.4499,1170.4781,1124.8965,1363.2054,1312.5305,1807.4701,1756.6993,958.0006,916.2201,1129.3848,1083.519,1421.8541,1370.0733,1761.0847,1706.4496,1678.241,1629.2161,1206.1487,1136.5222,1418.4947,1370.4003,1299.4145,1251.9601,0,0.015880715,0.014127604,,0,0,0,0,0,0,0,0,5397,0,0,0,0,0,0,166,2.1
2/22/20,202008,MO,29,3555,1587,2296,767,1197,18,814.93,1182.7262,1106.8821,963.3766,902.3636,1129.5061,1072.3483,1337.4757,1275.1493,1791.4173,1726.1433,922.8004,869.3401,1106.8012,1048.7379,1380.2434,1313.5133,1756.3545,1685.8215,1675.3693,1600.4157,1202.3451,1092.4686,1390.6142,1321.5022,1270.5371,1212.0412,10.09556136,0.015411334,0.01479462,,0,0,0,0,0,0,0,0,5420,15,0,0,0,0,0,161,2.2
2/29/20,202009,MO,29,6693,3268,2096,878,3669,-208,812.18,1228.9681,1160.1741,1061.4956,996.1907,1215.4415,1157.5132,1369.7669,1310.4416,1747.2665,1683.2804,1024.4977,967.2184,1180.2953,1121.2752,1433.8794,1370.028,1706.5286,1637.702,1639.7357,1561.9086,1272.7297,1156.3409,1438.8884,1366.8083,1318.1488,1261.263,8.997403964,0.016835122,0.015056556,,0,0,0,0,0,0,0,0,5458,78,0,0,0,0,0,164,2.1
3/7/20,202010,MO,29,10774,6830,4799,1772,4267,-547,845.33,1222.8727,1142.6087,1064.9253,984.5483,1201.0082,1132.5335,1368.8086,1297.0154,1706.4848,1626.5217,1024.8192,954.871,1181.912,1111.4452,1420.8156,1342.0614,1667.2091,1583.4166,1613.2459,1516.6745,1281.6998,1145.6514,1406.0203,1321.3348,1306.4274,1236.6377,7.910446267,0.016522202,0.014485461,,0,0,0,0,0,0,0,0,5518,174,0,0,0,0,0,164,2.3
3/14/20,202011,MO,29,7661,10180,3302,1879,2112,-95,782.93,880.4984,789.2347,753.8884,669.9634,868.8884,790.0318,1000.3012,910.1913,1278.7157,1162.4116,727.8227,654.3032,858.1013,777.4593,1049.0235,951.2317,1223.6392,1105.6424,1155.0118,1031.3957,897.4355,764.6443,1024.0845,931.8088,955.7653,869.1203,5.933590982,0.016193635,0.012446045,,4,90,94,0,0,0,0,0,5196,0,0,0,0,0,0,163,4.1
3/21/20,202012,MO,29,-4307,12195,586,-421,-7561,1781,547.8,690.9498,611.8468,614.3578,541.5801,702.0468,636.9877,786.465,712.2128,875.2456,768.2035,613.3954,550.2327,702.4408,634.9023,813.1315,731.272,816.7649,711.5353,803.9363,696.8727,707.0665,596.5366,781.8541,701.1231,735.1392,661.6726,5.072624714,0.014503865,0.009491696,,69,279,348,0,0,3,0,0,5051,0,3,3,0,0,0,161,6.2
3/28/20,202013,MO,29,-17833,-892,1076,-3489,-17937,3054,413.4,428.7725,377.3346,414.8508,357.9254,447.7092,398.6073,475.7793,424.6816,454.4059,402.0605,413.8721,362.8688,453.6632,402.7236,494.0792,436.7572,414.6378,365.085,438.4405,377.4424,428.1654,352.1814,491.9042,431.098,447.6371,398.297,2.856906739,0.013846732,0.00692029,,765,9713,10478,0,0,7,0,0,5294,110,13,10,0,0,0,163,6.6
4/4/20,202014,MO,29,-16275,1190,1985,-4285,-20375,3115,430.52,430.1759,372.6271,415.6813,351.4951,448.4383,393.1332,472.4527,416.2389,460.4643,404.697,420.3886,362.085,452.1572,394.8525,492.7792,429.9786,415.232,362.393,440.5076,373.7807,438.4401,351.5247,490.2947,422.9011,447.7423,393.2301,1.226199638,0.014222236,0.006143335,,1453,12532,13985,0,0,14,0,413,5085,28,51,38,0,0,0,164,6.5
4/11/20,202015,MO,29,-10762,-668,1702,-4992,-23104,3204,444.15,392.2051,332.928,367.7994,300.7889,404.393,346.1829,440.6892,380.8577,436.5564,376.9489,373.7919,312.0516,409.6292,348.8283,456.0436,390.1848,392.2811,335.8977,403.5794,334.1513,397.1453,308.1249,444.2743,373.6987,410.7919,352.67,0.636444079,0.013314767,0.005155354,,1733,16534,18267,0,0,85,0,299.5,5677,597,145,94,4.6966888,7.930305517,5.1935668,161,5.3
4/18/20,202016,MO,29,-7945,-2108,-36,-4874,-21350,3261,475.2,404.4084,332.5365,403.0405,317.5749,432.7685,358.0533,452.847,377.2582,426.0123,355.865,409.4071,329.3868,436.9283,358.9673,469.1493,387.7823,385.4246,318.7395,405.6754,324.4135,393.8666,291.7036,457.881,373.6168,431.2937,357.6046,0.308839127,0.013346059,0.004801186,,1493,9094,10587,0,0,66,0,725.25,5236,236,236,91,4.8186623,48.93891358,5.4923905,163,4.4
4/25/20,202017,MO,29,-6231,-1027,1939,-3612,-20446,3031,537.03,512.3633,414.0627,502.085,379.3358,542.9408,432.6173,569.5876,459.6994,544.0828,442.6454,511.6038,395.0769,549.0997,435.7854,590.4395,471.3008,488.6386,393.1585,512.4141,397.0053,484.0699,344.1263,576.8463,452.9215,543.4092,435.5467,0.446514955,0.013236537,0.005223236,,1309,12150,13459,142,0,98,0,487.375,5455,483,357,121,3.9830035,46.81641384,4.5298532,163,4
5/2/20,202018,MO,29,-3837,807,3632,-2174,-18774,2415,610.16,600.9701,481.3196,595.1565,436.6003,635.2935,493.1252,661.791,521.183,627.6817,500.2693,604.2949,454.0552,641.6869,496.0725,686.2598,534.0865,567.3385,446.6498,597.4741,453.5372,574.8506,397.265,668.3148,512.8936,633.98,495.4844,0.160333027,0.013267829,0.005157568,,1328,14198,15526,867,0,78,0,652.3125,5197,269,472,115,3.1455099,41.58310029,3.1044874,163,3.6
5/9/20,202019,MO,29,-1807,1947,3118,-1731,-15971,2304,671.33,792.9808,651.0836,780.5109,571.2855,843.7805,659.5161,881.6208,701.984,837.8466,676.5663,788.4229,592.9692,846.9999,657.679,914.6008,720.5457,767.8185,610.6195,788.8063,604.1521,732.6376,507.9721,864.951,668.7727,845.5308,665.7059,0.183232736,0.011640642,0.004652879,,1512,24642,26154,977,0,121,0,528.84375,5116,217,594,122,2.9186107,39.41670593,3.5558644,166,3.2
5/16/20,202020,MO,29,-1567,1544,2270,-1614,-14498,2289,529.51,793.2201,659.2584,779.5389,562.9934,847.3549,655.8279,882.6248,698.8386,837.4993,674.7194,783.8139,581.9345,850.2548,653.3709,918.414,720.1274,769.1079,608.8865,796.2574,605.8695,723.3441,492.9998,880.2934,675.9577,846.94,661.9373,0.107413588,0.009731827,0.005595112,,1009,29433,30442,894,0,117,0,510.578125,4974,204,691,97,2.1070946,25.24454624,2.4046293,166,2.8
5/23/20,202021,MO,29,701,2616,4019,-255,-13913,1779,874.13,971.2563,805.3832,929.618,653.5344,1020.2933,773.4073,1082.1187,843.5063,1100.0092,881.1484,939.3896,679.2104,1017.0732,764.9075,1130.6412,872.2812,1011.6405,796.6787,1023.0511,773.0848,908.2038,605.9934,1086.892,825.3691,1039.93,798.3907,0.24783803,0.008292393,0.005958134,,1077,32723,33606,699,0,87,0,486.7109375,4464,9,765,74,2.8544938,0,3.2767921,167,2.5
5/30/20,202022,MO,29,454,2088,4448,-1019,-17052,1781,893.5,945.7567,787.0459,901.3875,622.2127,987.4102,736.9152,1060.2912,815.8253,1093.0657,866.524,900.7131,639.8117,989.3519,732.785,1109.5023,844.5029,1006.99,784.0769,1018.9832,761.1499,885.2227,580.1515,1060.9295,796.2026,1016.3408,769.1745,0.13533114,0.004693807,0.004382088,,1210,35916,37126,611,0,95,0,435.6445313,3839,0,812,47,3.0845418,0,4.1120014,169,2
6/6/20,202023,MO,29,1907,3058,5509,525,-11405,1337,962.38,638.5289,515.3335,595.2007,395.227,653.0828,468.2434,709.1037,524.4675,765.6232,585.7796,598.3175,408.8248,653.6953,464.5119,741.0572,543.2213,706.2014,529.9954,706.9844,507.9666,608.4982,384.8331,713.1649,514.2155,681.7974,496.248,0.082783171,0.000657133,0.0006862,,1480,43155,44635,552,0,38,0,448.1777344,,,848,36,3.2874758,0,4.5251038,,
6/13/20,202024,MO,29,358,396,768,41,-396,22,850.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226461583,,,,1368,38363,39731,475,0,70,0,370.9111328,,,885,37,0,0,0,,
1/4/20,202001,MT,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001251682,0.00120417,,0,0,0,0,0,0,0,0,933,89,0,0,0,0,0,161,2
1/11/20,202002,MT,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001329912,0.00140339,,0,0,0,0,0,0,0,0,853,9,0,0,0,0,0,161,2
1/18/20,202003,MT,30,0,0,0,0,0,0,676.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001157806,0.001401176,,0,0,0,0,0,0,0,0,817,0,0,0,0,0,0,161,1.8
1/25/20,202004,MT,30,0,0,0,0,0,0,804.39,792.7852,746.4259,618.2432,594.6453,778.3064,742.3478,1095.8387,1054.5194,1507.7016,1398.2147,871.3606,839.3307,814.0273,776.1759,869.7594,837.772,1176.1718,1127.0287,0,0,0,0,1198.5053,1141.2412,900.4542,864.8823,0,0.00145508,0.001554649,,0,0,0,0,0,0,0,0,793,0,0,0,0,0,0,161,2.1
