date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,hospitalization,n_visits,D57,E11,E78,I10,I21,I51,J45,R06,R10,R11,R51,R52,R91,R93,Z20,Z21,Z85,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
3/14/20,202011,X,US,32,97,141,-27,-12,7,761.97,42766.5493,38533.297,39680.849,35099.3339,40981.7743,36810.6288,46862.0824,42356.6412,59274.1306,54469.1269,36388.0213,32267.28,40917.8924,36797.2445,48550.5352,44012.8148,60622.9677,55274.6516,51189.5279,46851.4266,42961.2994,38236.9056,47762.1929,42910.9938,46268.5847,41844.4673,5.10483724,0.93104952,0.924365618,0.916496483,0.908117647,0.92519576,0.922576412,0.875896445,0.932713755,0.979629012,0.960061069,0.913056634,0.870957144,0.845543944,0.798167581,0.970117328,0.953770837,0.081370001,0.985301837,0.92538742,0.7,4225,23729,27954,0,0,37,0,20,172503.3333,966.6666667,58,41,0,0,0,3545,3.4
3/21/20,202012,X,US,-159,65,15,-200,-178,78,516.98,28802.1464,25742.9452,27900.346,24437.1387,29051.8411,26064.7574,31958.0194,28853.9531,34213.6159,30970.4982,27558.6042,24382.647,29460.4604,26471.6825,32593.2533,29406.6999,32713.1518,29251.4305,30649.8574,27546.608,28701.7879,25121.5379,32237.5127,28664.4671,29919.184,26973.5326,4.891688871,0.84981638,0.748868278,0.75879283,0.739677052,0.681428231,0.733205275,0.758608413,0.750219669,0.857527111,0.846636788,0.674461629,0.641308316,0.659880978,0.658552176,0.846641562,0.733221788,0.168373986,0.771128609,0.643072015,3,27392,150263,177655,0,0,264,0,1994,174217.6667,2959.666667,456,398,0,0,0,3543,6
3/28/20,202013,X,US,-291,-99,-81,-330,-290,122,384.53,18950.1368,16558.7482,18788.9965,15984.8744,19455.2604,16996.7058,21064.3317,18533.7201,20849.2272,18337.7681,19211.831,16541.2858,19959.9344,17445.9644,21224.1568,18625.7318,19259.8847,16790.5443,18706.4044,16262.5901,18426.7162,15590.7494,21306.9453,18388.1309,19445.8697,17083.5545,2.880773413,0.777206326,0.628209898,0.673474019,0.636022816,0.534327807,0.625994539,0.680941966,0.62358905,0.734215973,0.762353359,0.552514416,0.532148159,0.592042238,0.562563256,0.776603648,0.593604759,0.259900028,0.68976378,0.479671832,7.7,100579,468084,568663,1139,5265,1934,5804,16244,182645.6667,12333.66667,2934,2478,0,0,0,3560,6.9
4/4/20,202014,X,US,-294,-105,-111,-350,-321,129,374.43,17988.7555,15381.7373,18090.0483,15023.8402,18525.5421,15874.6144,19832.0669,17181.4995,19339.0679,16856.8068,18500.265,15608.2087,19004.622,16301.6737,20019.8065,17283.343,17840.4326,15373.6112,17554.3662,15021.2204,17875.9845,14769.7516,20149.0005,17043.0805,18277.0216,15831.3056,1.546892241,0.779600439,0.630411336,0.648513728,0.688719131,0.567890073,0.661133995,0.700574742,0.59077391,0.701605339,0.751656848,0.527486968,0.508043124,0.575150591,0.587492676,0.79183318,0.555927372,0.393584626,0.62152231,0.46864175,9.5,185119,722473,907592,3793,27571,6790,53625,34138.5,200159,31259,11031,8097,0,0,0,3556,6.9
4/11/20,202015,X,US,-306,-98,-96,-365,-338,135,385.68,17456.4964,14593.6271,17255.5851,13864.7375,17946.3831,14999.5927,19397.305,16499.8827,19226.2503,16493.0957,17841.3311,14626.4805,18448.1348,15446.964,19595.117,16575.3195,17605.3646,14905.6229,16918.3159,14175.0747,16949.0698,13587.2261,19380.8779,15978.6313,17945.4372,15224.5727,0.921628993,0.788206424,0.588289999,0.611527116,0.633152825,0.528451372,0.618374152,0.655612634,0.571443055,0.635182587,0.714530115,0.513706742,0.473144971,0.549840337,0.505832845,0.768060252,0.534052178,0.442705394,0.615748031,0.442388332,9.2,214747,823848,1038595,29529,70853,12448,155995,52020.25,213094.6667,45724.33333,24777,13746,0.127053498,0.373985197,0.13056557,3550,6.1
4/18/20,202016,X,US,-310,-135,-154,-358,-325,131,414.62,15019.5666,11000.6536,15363.9486,10737.9969,15911.6995,11591.4865,16966.6787,12629.3375,16335.2526,12448.6037,15986.8696,11399.4282,16388.6742,11942.142,17011.9367,12602.8562,14945.5386,11230.5057,14732.1931,10907.5182,14844.0392,10383.2332,17008.8854,12268.7531,15749.2851,11693.4431,0.566402947,0.794785962,0.589533997,0.630133878,0.652163645,0.562645513,0.642574519,0.675448858,0.590672525,0.613920175,0.686909629,0.546670355,0.468679273,0.555809565,0.494753103,0.752497694,0.562867943,0.452104379,0.646194226,0.467958067,10,199871,832494,1032365,41926,100729,14030,317380,42383.375,206630.6667,41121.33333,40442,15665,0.048809678,2.490342381,0.050641239,3549,5
4/25/20,202017,X,US,-281,-104,-60,-338,-312,124,466.65,20754.789,16469.9714,20657.9191,15309.1479,21607.2196,16770.8668,23177.3683,18340.7249,22566.4154,18122.3298,21486.2316,16275.7594,22201.0355,17249.8067,23293.9243,18344.8364,20639.64,16327.9508,19883.9266,15547.5625,19735.7805,14632.911,23005.9236,17638.9772,21579.621,17008.2477,0.487900747,0.797312607,0.614049853,0.649194463,0.674323256,0.602925094,0.666278884,0.696556635,0.628624535,0.603959475,0.699812097,0.59580023,0.492650459,0.59884607,0.50146487,0.746464802,0.609283014,0.563090816,0.669291339,0.514630811,9.7,210473,1272398,1482871,38075,102615,13335,613274,37308.8125,199942.6667,36280,54517,14075,0.043848702,2.486751767,0.047387981,3540,4.3
5/2/20,202018,X,US,-245,-70,12,-312,-298,107,516.84,23941.2249,18715.7621,23935.7823,17144.3984,24830.6907,18664.6629,26475.3373,20338.9363,25790.2976,20147.0631,24832.0399,18176.0342,25518.6488,19198.0858,26644.0324,20361.6112,23639.7583,18161.2211,22713.3311,17236.4602,22749.6672,16308.6633,26272.3739,19577.8226,24795.9301,18940.1203,0.388695513,0.792011355,0.665771595,0.658724756,0.741205527,0.685136849,0.727769549,0.730685113,0.649205813,0.609943646,0.709134249,0.63695936,0.508578521,0.643787648,0.539018804,0.731465826,0.649934932,0.824890244,0.654068241,0.568094804,9.3,193785,1432485,1626270,33808,94012,12570,1017337,40953.8438,188753.6667,27202.66667,67681,13164,0.047181927,0.865922766,0.052089368,3549,3.8
5/9/20,202019,X,US,-211,-25,66,-290,-277,102,583.14,30838.6687,24700.5151,30265.0085,21647.0846,31818.7178,24051.5986,34430.3944,26714.0776,34476.3347,27366.4999,31441.6265,23012.0965,32720.4398,24758.2604,34701.9621,26793.3454,31631.1438,24629.2919,29768.1045,22899.9439,28953.0855,20840.0567,33630.2386,25269.2813,32302.875,24870.9445,0.331303841,0.780737644,0.678011944,0.678466077,0.722903185,0.707617006,0.721912221,0.682874727,0.663061845,0.588099871,0.708362958,0.673035194,0.507836266,0.641011684,0.497363234,0.742609386,0.696969697,0.970437639,0.698687664,0.649316317,8.1,175495,1702883,1878378,39589,85938,12546,1350209,35437.0781,183874,23830.66667,79976,12295,0.033017005,0.843409852,0.037344943,3550,3.1
5/16/20,202020,X,US,-202,-36,101,-278,-263,97,470.21,31269.7136,25265.2053,30757.7332,21664.8396,32246.7663,24079.4374,34861.0395,26807.0838,35160.2827,27789.052,31711.999,22866.8428,33044.2581,24711.0988,35191.106,26916.2794,32573.6153,25216.9653,30497.4083,23290.8389,29312.5116,20777.4182,34275.2648,25504.435,32775.4453,24979.4513,0.190475405,0.767946235,0.698984117,0.703426367,0.733248272,0.750424085,0.739265512,0.698641982,0.693950659,0.587743301,0.710540348,0.709724828,0.52265703,0.63894332,0.492302775,0.735820781,0.733345727,1.045315209,0.729658793,0.703099362,7.6,159669,2208447,2368116,42468,76860,9436,1695557,25314.4609,177061,19127.66667,89892,9916,0.034178828,0.496582905,0.039645719,3550,2.8
5/23/20,202021,X,US,-175,-26,162,-263,-250,90,729.13,37270.5115,30227.798,36319.6702,25077.959,38366.7536,28159.721,41753.2979,31634.0442,43313.0381,34025.5886,37288.6646,26369.8525,39178.3843,28798.3252,42335.6358,31911.8326,40395.2523,30972.2045,37167.034,28087.801,34943.1887,24293.1191,40869.8482,30011.0322,39467.2097,29638.885,0.293713477,0.754962442,0.712351192,0.703426367,0.738637295,0.781731045,0.74965449,0.679670414,0.708077053,0.576712892,0.713730257,0.739610799,0.530310774,0.626750853,0.472593618,0.727661646,0.77554688,1.057313195,0.74855643,0.760437557,7.2,156369,2607989,2764358,34871,66605,8190,2149031,24879.7695,167189.3333,11783.66667,98146,8254,0.039030825,0,0.045250727,3572,2.4
5/30/20,202022,X,US,-164,-25,280,-254,-260,87,765.8,36973.3834,30044.9082,36008.8899,24428.4843,37910.5206,27394.043,41408.7475,30947.8805,43288.6614,33716.0416,36710.8343,25498.5091,38785.8578,28054.5878,42026.2977,31264.7287,40589.4013,30800.8894,37297.9249,27874.7966,34597.4308,23672.1232,40690.7483,29483.8572,39210.8643,29047.3176,0.329334972,0.714228304,0.630977227,0.646017699,0.646731982,0.668115118,0.653080733,0.622399674,0.631091585,0.491919043,0.629910238,0.667536936,0.484619503,0.541113288,0.40494327,0.646172764,0.680299932,0.879570641,0.628871391,0.631950775,5.9,144814,2611720,2756534,29173,58611,6525,2979525,19552.1152,160988,7254,104773,6627,0.038251878,0,0.046501773,3590,2
6/6/20,202023,X,US,-134,-5,268,-231,-213,74,808.97,41401.964,33114.2104,40150.9873,26324.6655,42328.4613,29568.6892,46566.2173,33727.2104,49668.5223,37734.3341,40833.3763,27383.8233,43240.396,30257.1041,47304.5511,34152.9721,46771.2224,34575.7746,42273.5974,30718.535,39035.3109,25902.7614,45543.4755,32062.4658,44161.1375,31700.1825,0.282301903,0.659116657,0.648025485,0.645110052,0.646066144,0.749831095,0.67221512,0.524490107,0.634302129,0.511421861,0.639045122,0.692434708,0.482441411,0.552670731,0.390667448,0.641267036,0.733407697,0.86066114,0.67664042,0.712169553,4.6,149590,3005538,3155128,25884,50582,5702,3889967,19952.9424,157175.3333,5673,110818,6045,0.035381589,0,0.043254569,3597,1.8
6/13/20,202024,X,US,-115,-5,348,-212,-205,66,876.77,43738.8903,35295.1867,42232.1507,27306.0754,44583.3987,30790.8482,49248.6279,35326.4471,53739.9367,40730.875,42639.6318,28216.8933,45452.4821,31435.0434,50326.9724,35975.6214,50857.3666,37421.4186,45792.5389,33027.7828,41729.1532,27273.1145,48443.6964,33816.4188,46903.2915,33368.238,0.297390549,0.552005712,0.602127125,0.5570683,0.563380882,0.691543087,0.595930082,0.408015869,0.572423116,0.472051904,0.584835712,0.638333924,0.432771166,0.511684447,0.35268737,0.582398299,0.683460371,0.825400581,0.65144357,0.663354603,3.8,144528,3108739,3253267,20994,43580,5249,4332191,16558.0288,145102,2647.333333,116084,5266,0.036998182,0,0.045925485,3599,1.8
6/20/20,202025,X,US,-100,4,416,-196,-203,59,920.96,46033.1724,37060.727,44193.8265,27749.2946,46851.6753,31641.9146,51873.3967,36533.0624,57331.9243,42998.7404,44633.5546,28768.8888,47849.6633,32362.1095,53099.2086,37241.2619,54436.3488,39516.4014,48778.482,34533.2895,44227.6934,28082.0924,51041.9836,34905.641,49630.3341,34674.6886,0.215160842,0.344701099,0.453903578,0.381665532,0.373354675,0.484749948,0.402056603,0.222826916,0.348158162,0.340035812,0.394180717,0.411366525,0.281132121,0.367044053,0.24423374,0.37050415,0.41451323,0.668818418,0.391076115,0.419006381,3.4,177929,3359617,3537546,17868,38656,4219,4766419,16258.4856,109489.6667,603,120349,4265,0.019656486,0,0.024824058,3603,2.3
6/27/20,202026,X,US,-107,-7,396,-192,-209,61,938.82,35543.1402,28654.75,34247.6868,21112.2636,36128.2355,23959.6424,39897.56,27612.2449,44212.408,32759.5737,34358.9591,21721.4278,36774.8249,24444.4926,40835.6788,28154.4016,42299.6949,30295.5478,37554.2932,26162.961,34200.6047,21288.7412,39556.0237,26611.8457,38255.1736,26301.6402,0.261344529,0.074696354,0.06116418,0.044474699,0.038736679,0.047419764,0.040733,0.029906922,0.02774586,0.044222407,0.046452059,0.03681931,0.026234455,0.038736483,0.023917328,0.036082078,0.030798785,0.07168036,0.037795276,0.034503191,2.5,252966,3569267,3822233,15609,37077,5653,5224806,20353.7572,,,126120,5771,0,0,0,3608,2.7
7/4/20,202027,X,US,0,0,0,0,0,0,815.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339761495,,,,,,,,,,,,,,,,,,,,,339643,4117140,4456783,14366,38394,3509,5866633,23403.1214,,,129676,3556,0,0,0,,
1/4/20,202001,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01902038,0.013885046,0.01837985,0.017196986,0.014445627,0.018115329,0.015309496,0.018925313,0.009635136,0.017869839,0.014921373,0.017449076,0.018361274,0.017418633,0.016817809,0.009853133,0.000811131,0.002624672,0.015405652,,0,0,0,0,0,0,0,0,1076,0,0,0,0,0,0,884,2.6
1/11/20,202002,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021893317,0.016238431,0.022918085,0.021274014,0.021653859,0.024071857,0.016275876,0.022000676,0.012200888,0.02139937,0.018768425,0.020235575,0.022189564,0.015980397,0.020634799,0.015740224,0.000871966,0.005249344,0.021877849,,0,0,0,0,0,0,0,0,1127.666667,34.66666667,0,0,0,0,0,885,2
1/18/20,202003,AL,1,0,0,0,0,0,0,668.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021491447,0.01612429,0.022691173,0.020742655,0.020662302,0.023584874,0.015055185,0.026799594,0.011728046,0.021481895,0.019503255,0.021452386,0.022516148,0.016086933,0.021877242,0.017103551,0.000929421,0.001574803,0.021148587,,0,0,0,0,0,0,0,0,1039.666667,0,0,0,0,0,0,884,2
1/25/20,202004,AL,1,0,0,0,0,0,0,751.43,974.4922,923.034,848.8848,814.1344,972.4713,932.8959,1178.8098,1132.9741,1493.5867,1439.6233,830.4583,797.8038,965.5291,926.2812,1173.1851,1125.4198,1449.9055,1394.9145,1414.8986,1360.3822,945.6547,908.5251,1087.2303,1044.1998,1064.9379,1022.3932,0,0.020845892,0.0160376,0.017472203,0.019804578,0.019588115,0.022879199,0.014851737,0.022169652,0.012317161,0.020126581,0.018898101,0.01994354,0.023749909,0.018643797,0.020698842,0.015802194,0.001216697,0.004199475,0.021285324,,0,0,0,0,0,0,0,0,1054.666667,0,0,0,0,0,0,887,2.2
2/1/20,202005,AL,1,0,0,0,0,0,0,743.38,1124.3102,1080.5969,999.439,973.0839,1127.8825,1096.1108,1371.1259,1332.2316,1659.1327,1613.5859,971.3984,946.7019,1132.397,1101.59,1355.8587,1314.9588,1632.9609,1585.9842,1590.5744,1546.2061,1097.8941,1070.5052,1255.5277,1220.6421,1231.6217,1196.88,0,0.02164963,0.017669053,0.022464261,0.021828332,0.021094893,0.024155276,0.0163776,0.023724231,0.012852016,0.021320019,0.020238085,0.023472293,0.027487481,0.020561445,0.022338354,0.013757204,0.001689857,0.005249344,0.022698268,,0,0,0,0,0,0,0,0,1025.666667,0,0,0,0,0,0,890,2.5
2/8/20,202006,AL,1,0,0,0,0,0,0,741.91,1156.6824,1131.5067,1028.3226,1013.4645,1168.2974,1151.1502,1398.2633,1380.1286,1710.7296,1687.6599,1012.9119,998.836,1161.5865,1145.669,1374.2815,1355.3624,1683.1343,1657.4252,1625.5918,1605.1604,1127.164,1110.9175,1295.8212,1278.9929,1267.5963,1249.8269,0,0.022107077,0.018015812,0.024279555,0.021362573,0.020783816,0.023936584,0.017598291,0.02345387,0.012541955,0.021529506,0.019745317,0.024409238,0.027650773,0.022159484,0.022953171,0.014748714,0.001767591,0.006299213,0.021239745,,0,0,0,0,0,0,0,0,1116.333333,1.333333333,0,0,0,0,0,891,2.5
2/15/20,202007,AL,1,299,15,694,121,40,-19,817.08,1295.817,1253.3075,1153.4589,1121.9884,1312.3173,1281.8274,1583.039,1546.4131,1937.5262,1896.2934,1138.4252,1109.8299,1308.0261,1276.8407,1554.6314,1519.0361,1895.6407,1846.7114,1843.675,1807.8726,1262.0433,1224.6224,1446.7217,1412.0672,1430.6784,1397.7121,0,0.022714156,0.017143376,0.022918085,0.021313374,0.020589393,0.023708874,0.016072428,0.025447786,0.012045858,0.021427937,0.01879436,0.02265703,0.025419116,0.019442817,0.023017215,0.015740224,0.00141948,0.005249344,0.019735643,,0,0,0,0,0,0,0,0,1091.333333,0,0,0,0,0,0,893,2.2
2/22/20,202008,AL,1,-432,-1464,382,628,-789,317,839.26,1243.4066,1206.657,1088.9345,1055.2993,1238.6242,1213.259,1513.0096,1493.3833,1924.561,1910.9838,1066.125,1038.1245,1238.4999,1211.123,1491.9506,1468.7717,1872.9354,1849.1302,1786.3384,1768.6113,1201.6599,1158.877,1401.4841,1373.6476,1369.7101,1347.1676,4.921828769,0.021918968,0.016675492,0.024052644,0.021198574,0.019845725,0.022906253,0.016937084,0.023724231,0.012030355,0.021456503,0.018751135,0.021269864,0.02549169,0.019602621,0.021390511,0.016112041,0.001260633,0.004724409,0.020510483,,0,0,0,0,0,0,0,0,1094.333333,0,0,0,0,0,0,891,2.1
2/29/20,202009,AL,1,4477,1164,1658,1347,708,-154,870.21,1393.2055,1349.6859,1266.5334,1226.7689,1406.9911,1374.7806,1664.0622,1636.3702,2010.3755,1983.2807,1247.6906,1213.8969,1403.4517,1370.5055,1651.6633,1619.6803,1960.3566,1921.8328,1939.0544,1909.0693,1390.5757,1338.3587,1575.0651,1542.5884,1515.3809,1486.1173,4.069735147,0.021393118,0.016415905,0.022691173,0.020696735,0.019806841,0.023068581,0.016682773,0.023318689,0.0122629,0.020640775,0.018889456,0.021282033,0.024094637,0.021147393,0.021569833,0.016050071,0.001189659,0.005774278,0.019143118,,0,0,0,0,0,0,0,0,1160,68,0,0,0,0,0,896,2
3/7/20,202010,AL,1,5670,2472,2012,1380,976,-102,882.18,1332.6397,1287.4606,1212.9394,1162.0288,1338.7747,1299.4986,1599.5052,1567.2685,1903.0258,1882.5979,1183.517,1141.7014,1345.9412,1304.5406,1578.7414,1541.3891,1879.6444,1839.362,1861.1488,1818.7256,1327.9008,1263.7821,1509.1646,1470.5984,1448.2675,1413.3591,3.961472391,0.022030123,0.017462683,0.024279555,0.022832009,0.022042705,0.024978187,0.020751742,0.025447786,0.013030301,0.02205957,0.019373579,0.022170305,0.026725452,0.019229745,0.021915668,0.016235979,0.001240355,0.003674541,0.022515953,,0,0,0,0,0,0,0,0,1054,0,0,0,0,0,0,898,2.5
3/14/20,202011,AL,1,4411,6314,3375,1483,683,-166,881.32,967.3179,898.7147,869.0249,801.2416,990.6091,926.0577,1193.7158,1132.042,1384.7734,1323.229,866.8558,808.1316,1000.414,936.6061,1171.0974,1103.8627,1336.7377,1251.9084,1315.5214,1222.0726,950.2331,868.1745,1094.6074,1034.564,1068.7799,1007.1819,4.376593346,0.021833464,0.016846704,0.020195144,0.021142814,0.020035288,0.023496946,0.018005188,0.026292666,0.012991543,0.021440633,0.018647394,0.020442433,0.023060454,0.016779417,0.022645763,0.015492347,0.001040952,0.009448819,0.021513218,,6,22,28,0,0,0,0,0,1081.666667,9.666666667,0,0,0,0,0,899,3.6
