date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,positiveIncr_cumulative,positiveIncr,negativeIncr,total_resultsIncr
5/30/20,202022,NY,36,-10581,1521,11964,-7631,-16029,4401,633.3,1,461.1382,352.3194,416.2092,319.1609,421.5264,341.1725,466.2416,376.6291,483.8796,392.9691,424.5982,327.7344,455.5716,365.355,496.2035,403.9957,426.478,342.6279,493.682,384.6714,507.1592,377.4909,472.8518,360.0935,441.2427,362.6501,0,0,0,0,0,0,0,0.567788048,5,9734,0,353320,6792,8813,566,0,1317,2004.666667,208,30649,617,2.4956147,0,3.3995414,195,1.6,372473,9584,372670,10522320
6/6/20,202023,NY,36,-9298,2209,11440,-6679,-12416,4025,654.55,3,513.0185,388.5217,456.8641,347.4696,464.8448,370.4667,520.8732,416.2114,546.5446,441.9687,464.8256,355.8088,504.2919,400.2642,553.559,446.6478,484.612,386.5608,552.6719,427.3884,566.2828,420.5832,527.5589,399.4807,492.7272,400.7237,0,0,0,0,0,0,0,0.53356914,2.7,7656,0,432026,4598,6131,364,0,595,1886,92,31141,492,2.890501,0,3.901897,195,1.2,380066,7593,418255,13397002
6/13/20,202024,NY,36,-7191,2878,13290,-5612,-11719,3498,747.65,1,582.6245,444.697,511.1667,389.2261,519.4493,417.2034,589.4484,474.2047,633.5779,515.8623,515.2113,396.0276,564.4958,450.1011,630.2449,511.3587,566.6912,455.8511,647.854,505.8671,647.2572,481.3283,606.2449,460.6107,557.9844,456.9961,0,0,0,0,0,0,0,0.409874783,1.9,5314,0,434833,3159,4325,315,0,0,1838.666667,47.33333333,31568,427,2.4012814,0,3.2075252,195,1,385104,5038,420266,16300932
6/20/20,202025,NY,36,-5135,4017,14595,-4500,-11305,2979,807.03,0,687.1061,521.8346,583.765,437.2147,589.1644,469.9035,688.57,550.7578,788.9461,641.2667,592.2434,448.6135,656.1936,518.6299,749.5374,605.0597,698.2788,560.4499,772.1044,596.0559,745.7117,545.1325,722.3749,541.0964,668.9688,546.4595,0,0,0,0,0,0,0,0.382722983,1.9,4642,0,455553,2047,2931,183,0,0,1857.333333,47.33333333,31817,249,2.259575,0,2.9253579,196,0.8,389602,4498,448612,19339245
6/27/20,202026,NY,36,-4801,3582,14142,-4064,-11495,2884,849.13,0,718.434,548.3618,616.7205,462.9522,611.1351,489.2946,713.0642,574.1885,820.2298,665.9902,620.3288,470.4079,683.0328,541.8012,775.498,627.5874,730.4448,587.1306,838.1684,647.8006,819.6655,599.7813,776.5551,581.9312,681.1747,558.0431,0,0,0,0,0,0,0,0.348601373,1.4,4651,0,426786,1422,1998,120,0,0,1905.666667,66.66666667,32051,234,2.3200346,0,3.0828916,196,0.8,394261,4659,399754,22293684
7/4/20,202027,NY,36,-2932,5896,13387,-3991,-13762,2775,871.44,0,737.1028,547.5907,631.3069,460.5671,623.8354,482.6493,731.0001,570.4654,842.3974,671.5218,638.4585,470.3414,700.789,538.1287,797.4568,627.1776,747.5649,589.9337,886.9354,674.4989,850.3374,608.031,810.1509,592.8144,691.9853,550.892,0,0,0,0,0,0,0,0.253769653,1.5,4675,0,415809,952,1475,66,0,0,1872.666667,48.66666667,32206,155,1.931544,0,2.6960948,196,0.9,399054,4793,365133,25062967
7/11/20,202028,NY,36,-3265,3787,12876,-4020,-12376,2857,874.09,0,714.3925,545.1884,617.7939,457.2698,607.5837,483.8149,703.4058,564.3461,817.8898,665.0452,617.9202,463.998,675.7974,532.1948,770.7645,620.8073,731.5226,589.4442,865.4439,666.1436,819.5676,588.9894,789.5372,583.4696,671.5364,550.3941,0,0,0,0,0,0,0,0.452186486,2.4,4431,0,440389,709,1202,78,0,0,1871.333333,59.33333333,32380,174,1.6576056,0,2.3893219,196,0.9,403877,4823,428191,27756183
7/18/20,202029,NY,36,-2453,3567,15343,-3643,-11388,2598,938.25,245,782.2257,587.6071,664.097,483.4062,645.0358,506.6423,767.1385,604.636,911.6375,730.3995,664.0299,490.1718,727.6315,563.0512,846.9691,671.736,810.6618,644.2875,966.5357,734.151,910.7566,642.7487,874.6036,635.1794,728.8028,588.3235,0,0,0,0,0,0,0,0.624285984,2.1,5276,0,458489,686,1197,61,0,0,1828.666667,31.33333333,32497,117,1.9703823,0,2.8187186,196,0.9,409380,5503,421423,30760959
7/25/20,202030,NY,36,-2521,2681,13736,-3641,-11417,2590,940.06,528,767.5979,578.7878,642.1013,467.1285,636.5156,499.4025,759.6583,596.9687,900.421,720.9388,645.1218,474.7239,718.0351,554.6628,834.8645,661.0829,800.9905,636.6082,944.2592,717.2875,888.7528,624.8975,850.0834,615.5131,722.56,582.7663,0,0,0,0,0,0,0,0.310092977,1.1,4895,0,447045,656,1125,68,0,0,1798.333333,13.33333333,32612,115,2.2979751,0,2.7432253,197,0.9,414317,4937,424061,33705090
8/1/20,202031,NY,36,-1780,2593,14626,-3588,-11534,2468,965.43,527,795.2161,606.1262,666.2408,488.5836,654.2155,515.405,785.2726,621.0737,936.9344,753.6008,665.4836,491.6477,742.9249,577.882,866.0957,689.1846,833.691,666.5105,991.614,758.7381,923.0959,653.458,886.3894,645.8554,746.9092,605.4381,0,0,0,0,0,0,0,0.205988452,1.3,4567,0,455663,545,1039,61,0,0,1872,93,32684,72,1.897414,0,2.769641,197,1,418899,4582,441854,36703376
8/8/20,202032,NY,36,-1880,2385,11549,-4022,-11711,2408,960.79,539,814.4221,613.0515,670.151,483.2011,664.6781,517.0641,796.186,623.9569,976.6657,777.1763,672.5271,488.0913,749.6541,575.7832,885.0949,697.2258,872.3629,690.2782,1019.1411,768.4601,928.6733,644.4952,901.391,645.1243,770.8056,619.3027,0,0,0,0,0,0,0,0.364611637,1.3,4578,0,471858,470,956,31,0,0,1864,88,32753,69,2.3314263,0,3.3007347,199,0.9,423177,4278,455045,39859760
8/15/20,202033,NY,36,-1601,2372,13265,-3315,-11458,2217,1004.05,513,823.6751,612.5792,671.8563,476.8154,678.4055,518.2254,806.2354,620.4477,997.098,781.8687,677.4875,483.6197,761.7727,575.4307,897.4256,695.0996,891.9795,694.5285,1044.1261,774.367,939.3792,638.8281,914.1145,643.4119,783.8992,619.7105,0,0,0,0,0,0,0,,2.2,4556,0,546672,423,872,49,0,0,1811,30,32809,56,2.1384933,0,2.6266847,200,1,427302,4125,536477,43379389
8/22/20,202034,NY,36,-2376,-507,3426,-3137,-9330,2178,997.05,877,826.8592,610.5046,674.2191,473.2782,683.8214,517.309,813.976,621.0214,1001.4615,778.6535,674.2299,477.0678,759.1184,568.5788,903.6179,692.9692,906.1959,699.3402,1053.8886,772.5536,924.902,622.5529,911.504,635.6107,793.3917,621.8054,0,0,0,0,0,0,0,,1.6,4264,0,556612,419,873,38,0,0,1865,91,32839,30,2.6113662,0,3.3536873,200,0.9,431543,4241,538773,47080188
8/29/20,202035,NY,36,-2949,-881,2367,-3286,-8861,2370,955.01,524,837.0468,606.3219,668.5701,457.504,682.0074,508.9254,822.3212,620.3671,1016.6912,783.1112,676.6875,467.4712,764.6917,564.894,911.3506,692.4291,914.6185,696.8908,1061.0214,763.6711,929.3359,609.1714,919.1346,626.9428,801.3547,622.4011,0,0,0,0,0,0,0,,1.1,4237,0,549654,361,863,37,0,0,1804,25,32891,52,2.4964401,0,3.3758913,201,0.9,435756,4213,551098,50885925
9/5/20,202036,NY,36,-2395,-450,2732,-3021,-8764,1962,976.02,499,871.1236,649.9697,703.616,495.4209,717.0056,547.1736,863.5987,663.8657,1053.8982,827.9849,716.2716,508.7864,811.7557,612.9113,954.0281,739.2513,937.893,729.5069,1109.3367,816.2796,987.8828,665.5102,968.8583,677.3239,831.6949,658.8742,0,0,0,0,0,0,0,,0.9,5370,0,613844,396,795,31,0,0,1787.333333,9.333333333,32987,96,2.7962046,0,3.6910283,201,0.8,441012,5256,555196,54800297
9/12/20,202037,NY,36,-2815,-373,6832,-3497,-11251,1975,944.73,596,855.3839,634.1771,692.2242,481.7969,705.1007,532.162,853.1764,649.7773,1029.016,803.8323,694.4843,487.2835,791.7747,591.0353,948.4778,729.647,913.9395,706.1231,1100.104,803.7571,965.5548,641.6338,952.6902,658.8565,815.7275,641.3653,0,0,0,0,0,0,0,0,1.8,4868,0,535011,384,836,34,0,0,1784.333333,3,33023,36,2.5593722,0,2.9505099,201,0.9,446028,5016,508961,58452784
9/19/20,202038,NY,36,-2519,20,13904,-4495,-9613,1862,924.57,615,825.2284,607.9108,679.0316,465.0328,681.0992,507.9129,818.056,617.5874,974.8883,755.9611,680.1415,470.0384,763.4443,564.2236,905.913,690.0072,869.2253,666.3042,1074.9904,778.7596,951.3852,623.446,937.6081,641.1586,771.2024,600.7278,0,0,0,0,0,0,0,0,1.2,5398,0,576466,430,976,41,0,0,1871.666667,64.66666667,33081,58,2.4968829,0,3.4789114,201,0.9,451655,5627,583364,62337283
9/26/20,202039,NY,36,-2201,375,13700,-4714,-9030,1947,914.63,684,828.2776,579.837,685.792,449.3934,681.2756,485.0657,811.9238,585.9343,967.0755,721.8756,684.2014,451.2978,764.369,539.1075,894.0089,654.0589,868.79,640.0211,1066.1579,747.351,954.2013,603.0332,938.6267,617.6703,766.178,570.5227,0,0,0,0,0,0,0,0,1.1,5722,0,601325,484,1003,25,0,0,2086.333333,256.3333333,33286,205,2.1592793,0,3.6388039,201,0.9,457573,5918,587573,66397695
10/3/20,202040,NY,36,-2748,753,11330,-4810,-8990,2152,880.72,873,864.8714,604.8089,714.0959,459.8731,713.8042,506.7875,849.394,614.4621,1017.0999,761.5107,714.3787,466.3828,802.1912,565.2738,942.864,690.4156,907.014,667.7809,1115.9713,774.9496,998.0506,621.0582,982.3382,639.6017,806.1018,602.2686,0,0,0,0,0,0,0,0,1.6,8600,0,686875,440,1017,55,0,0,1969.666667,121.6666667,33375,89,2.2407823,0,2.2060019,201,1,466307,8734,621998,70598726
10/10/20,202041,NY,36,-3188,678,11643,-4139,-9242,2042,882.13,891,782.1151,564.8448,644.6048,426.8873,639.4325,463.8545,767.3713,567.8336,925.995,708.2925,646.7958,433.6442,725.9198,522.3304,845.4573,632.0984,830.6118,626.5711,1017.7948,719.3115,902.8602,574.3428,896.2809,596.2465,727.956,556.7435,0,0,0,0,0,0,0,,2.1,9783,0,811028,507,1140,64,0,0,2079,198,33466,91,2.7549025,0,3.2142736,201,1.3,476397,10090,717809,75323958
10/17/20,202042,NY,36,-3713,-387,8877,-4667,-9797,2736,847.03,1066,754.8559,551.0414,627.0937,415.4563,628.6248,457.935,744.8139,552.8319,897.3841,688.2596,628.2324,422.7333,702.0651,506.7475,822.7974,616.4173,809.2115,612.0014,981.4306,690.4105,872.4019,552.1321,861.5569,572.3486,711.528,547.0364,0,0,0,0,0,0,0,,3.6,9748,0,850084,653,1345,68,0,0,1924.666667,36.66666667,33547,81,1.95886,0,2.9564873,201,1.4,486207,9810,719120,80418182
10/24/20,202043,NY,36,-4875,-909,10084,-5126,-8732,2633,844.99,1008,810.2552,589.9782,665.3184,435.6751,671.0675,484.632,795.9809,586.8059,964.496,739.74,664.4253,442.4671,748.1829,535.9306,885.9551,660.9378,868.3667,655.2557,1064.7266,749.5689,928.0073,584.2625,933.8059,617.6392,759.8999,580.8035,0,0,0,0,0,0,0,,3.8,10941,0,859890,738,1456,81,0,0,1877.666667,0,33634,87,2.0974051,0,2.8290085,201,1.5,497732,11525,736446,85483051
10/31/20,202044,NY,36,-5512,-770,5349,-6094,-8807,2851,801.27,1040,833.1283,605.5674,703.0371,460.1455,700.0011,501.8785,830.3956,609.1848,969.6978,742.6008,705.3576,467.6061,781.1465,557.9477,905.7817,674.2429,877.8852,659.4666,1094.5245,772.5655,976.2214,615.7673,959.0848,634.283,776.665,590.4316,0,0,0,0,0,0,0,,4.8,13648,0,896425,828,1661,89,0,0,1981,56,33730,96,2.5959499,0,3.6920185,201,1.7,511761,14029,730812,90660180
11/7/20,202045,NY,36,-5715,-1661,7025,-6434,-8984,2920,742.39,1650,741.5781,519.2545,605.3007,385.123,608.3729,420.3203,735.1848,519.4735,880.2619,651.0475,613.9445,395.109,692.9484,478.217,808.7383,581.3216,786.3541,568.8154,989.381,682.1075,863.2575,531.9519,856.3859,550.2003,689.3091,503.9304,0,0,0,0,0,0,0,,6.5,18128,0,991454,878,1948,121,0,0,2135,201,33884,154,3.7257453,0,4.35129,195,2.3,530218,18457,758705,95769750
11/14/20,202046,NY,36,-5783,-1593,7083,-6655,-9673,3247,727.75,2588,803.0717,584.5752,660.8898,429.002,668.5562,475.3085,803.7037,584.6467,969.5329,732.8702,667.7178,439.9009,756.0227,536.4187,891.271,655.9017,863.1156,639.4668,1075.0339,745.8444,941.0548,587.0048,933.6681,607.343,760.2536,573.1956,0,0,0,0,0,0,0,,9.4,30943,0,1099904,938,2183,175,0,0,2010,81,34010,126,3.8579685,0,4.2961161,195,3.1,561921,31703,855020,101512606
11/21/20,202047,NY,36,-7263,-1837,2709,-7070,-9396,3406,702.12,3039,789.1555,583.2901,653.4836,423.2392,655.1783,468.2922,790.2933,579.4811,959.3097,731.1785,657.0568,433.8455,749.7026,534.7405,880.2074,651.4433,851.3715,636.0781,1079.1553,740.435,955.2522,592.0821,937.7154,606.0511,743.8124,567.4477,0,0,0,0,0,0,0,,12.8,34271,0,1180665,1285,2949,223,0,0,2116.333333,159.3333333,34296,286,3.1327366,0,3.9421349,196,3.9,597680,35759,949702,107870644
11/28/20,202048,NY,36,-9526,-1836,2679,-8480,-15942,4680,648.66,3828,818.4648,597.6529,667.5502,421.5667,684.9851,480.5837,829.0426,600.0918,1027.0942,774.7082,686.6341,443.3609,785.1499,549.7226,930.753,679.5184,901.4175,666.2464,1090.5327,731.1601,953.4116,576.0307,963.5593,607.0714,802.4153,605.5332,0,0,0,0,0,0,0,,19.6,43616,0,1315463,1919,4120,306,0,0,2192.333333,221.3333333,34526,230,4.1780866,0,5.2536571,197,4.4,643163,45483,990361,114903883
12/5/20,202049,NY,36,-7687,-2535,796,-8115,-10000,3860,658.8,4608,734.8487,529.6853,609.7981,376.9898,621.9856,428.2387,747.7975,531.5546,899.6075,671.1709,621.0277,394.186,712.3484,489.4483,831.8898,598.4453,791.3134,576.4227,992.4671,650.9461,882.066,521.8083,878.3608,543.5365,707.1145,526.1311,0,0,0,0,0,0,0,,27.3,61687,0,1273658,2557,5211,457,0,0,2277.333333,287.3333333,34939,413,4.9056471,0,5.222922,198,4.9,704683,61520,1035029,121880922
12/12/20,202050,NY,36,-7862,-2059,929,-8365,-9967,3841,677.11,5584,724.64,541.1025,590.323,373.5486,603.4323,427.0896,733.4753,534.04,920.1259,695.4481,611.6127,399.0112,704.4245,496.0076,829.1867,607.975,795.7354,587.9978,983.2575,648.0014,880.8151,527.8087,876.7034,548.9518,705.4385,537.5294,0,0,0,0,0,0,0,,30,68841,0,1368183,3590,6610,586,0,0,2442,433,35504,565,5.1460682,0,6.0171117,198,5.4,774228,69545,1042566,129076852
12/19/20,202051,NY,36,-9126,-2451,-1416,-8893,-11856,4745,630.41,6094,771.4813,597.6229,620.378,401.9981,645.4865,469.0148,792.5877,589.0351,1006.7472,774.4387,648.3349,433.5567,758.4884,546.6282,896.5288,671.1398,868.2452,653.0174,1043.1709,694.7306,942.6837,572.3817,938.4123,596.4323,767.9208,599.3136,0,0,0,0,0,0,0,,30.9,73119,0,1363862,4138,7463,799,0,0,2522.333333,492,36318,814,5.2972979,0,6.6964615,199,5.6,847778,73550,1011972,136356334
12/26/20,202052,NY,36,-8415,-517,-2016,-9218,-16539,5126,640.39,6735,1055.6644,830.8973,861.7891,562.4026,860.268,626.264,1086.2046,806.712,1424.0108,1087.6476,882.4099,592.6323,1038.8168,749.0701,1237.1854,925.2218,1232.0056,920.4574,1498.18,1002.0147,1342.049,818.0367,1348.3485,857.4287,1048.028,815.0413,89000,0,0,0,0,0,0,,36.5,76437,0,1377288,4340,7869,922,0,0,2659.333333,596.3333333,37286,968,4.957407,0,5.7513513,199,5.9,924014,76236,955028,143421874
1/2/21,202053,NY,36,-8801,-3338,975,-9507,-17257,5831,647.01,7181,816.8243,649.4935,659.6862,430.7559,671.0955,486.9965,836.7146,617.4944,1117.7714,843.38,658.2711,442.2866,781.236,561.5904,960.2668,711.5982,994.3733,734.3307,1198.1304,788.8609,1008.3506,608.253,1031.3645,648.8593,820.5625,634.7532,200000,0,0,23.8039987,193.2200308,11.2295057,65.5204202,,36,91263,0,1208564,5102,8772,941,0,0,2631.666667,547.6666667,38273,987,6.1624532,0,7.7754141,199,6.2,1011665,87651,884655,149709960
1/9/21,202101,NY,36,-9752,-4001,-2079,-9031,-11151,4544,637.24,7825,638.1233,490.2384,550.403,346.1427,539.7193,375.1592,653.5523,463.7604,805.9275,599.1259,557.8948,359.7104,629.8909,437.2977,728.6963,523.1635,712.2146,515.8437,926.1844,596.3179,832.2189,491.6616,805.6717,496.8203,612.0785,457.7757,200000,0,25.1550453,89.5423164,676.9104323,37.5667086,204.8627829,,36.1,105302,0,1367407,6007,9828,1182,0,0,2698.333333,601.6666667,39471,1198,6.5412505,0,7.0588222,199,6.6,1119284,107619,1009859,155851594
1/16/21,202102,NY,36,-10621,-5054,-1121,-9224,-11436,4466,651.27,7714,698.2879,510.6535,576.3962,348.4801,573.7125,381.1259,706.4956,481.4842,882.279,641.0325,586.213,363.3818,667.0418,444.8673,793.0555,550.4951,782.2593,551.2653,977.5741,617.3468,855.1667,492.1397,847.7213,512.6353,673.9514,484.793,200000,0,57.4336724,96.9254439,678.394317,30.6455669,188.0258831,,31,108461,0,1658825,6517,10541,1206,0,0,2833.666667,692.6666667,40806,1335,5.9079162,0,7.0520775,199,6.7,1228867,109583,962520,163138547
1/23/21,202103,NY,36,-11254,-6144,-1299,-9303,-12415,4626,653.55,6839,758.6896,532.0625,591.4366,342.3937,603.3253,382.6913,765.475,499.8907,989.5905,693.1875,596.5501,355.1503,714.288,456.8454,872.699,581.4456,871.3255,589.736,1075.4353,652.0807,898.2351,494.8659,902.013,525.1981,742.7973,512.8267,901628,123795,86.2141566,90.7071863,679.8552324,30.9543438,189.908517,,29,94719,0,1560066,7120,10976,1182,0,0,2649.333333,550.6666667,42134,1328,5.6541575,0,6.5700697,199,5,1323312,94445,1140212,170439472
1/30/21,202104,NY,36,-11838,-6467,-3305,-9283,-11145,4522,638.97,6094,708.1875,509.8774,559.3368,327.5332,576.8324,370.8713,711.2492,470.4398,908.822,644.4474,566.5621,341.5159,667.1684,432.3745,812.1479,547.7893,800.8122,548.9134,996.5018,609.1298,847.4139,471.6106,839.8086,494.529,688.5378,481.9735,1071388,244644,111.0864275,87.097099,679.2205713,29.3623201,190.6583126,,20.6,85596,0,1625628,7088,10829,1129,0,0,2584.666667,481.3333333,43453,1319,4.876636,0,5.768731,200,3.5,1408698,85386,1129501,178464517
2/6/21,202105,NY,36,-11833,-5530,-3509,-9831,-12337,4968,577.6,5592,657.7402,477.1922,519.0572,303.7328,535.7034,344.1871,668.9095,442.7584,858.1798,608.6454,532.0469,320.7826,627.1169,406.2527,761.144,513.8595,751.4541,515.2177,902.4005,552.3496,759.8788,422.3259,767.7365,451.9317,657.7572,460.7128,1610832,489175,142.0490968,75.0392841,679.8436605,26.0757382,187.1061586,,16.3,60884,0,1328890,6983,10562,1043,0,0,2578.333333,464.6666667,44664,1211,4.9577084,0,6.3850281,,,1470301,61603,925821,185341292
2/13/21,202106,NY,36,-10284,-3709,-3947,-8582,-10637,4168,645.33,5038,770.3549,568.883,625.7693,372.2385,639.1584,416.5988,782.2084,524.9135,968.0757,691.5352,634.316,388.7404,730.7345,479.0496,868.3636,593.3263,871.1858,602.3697,1050.6052,652.4225,916.3785,518.9472,894.41,534.4301,753.3183,532.5924,2065985,832921,162.9241759,72.0527637,678.5228218,28.5475931,190.8922005,,10.9,60706,0,1554669,6656,9836,930,0,0,2296.333333,259.3333333,45751,1087,4.3125542,0,5.0578608,,,1531540,61239,847864,191823095
2/20/21,202107,NY,36,-10029,-4755,-2952,-8969,-13514,4889,626.92,4198,804.6235,586.24,631.7371,370.3983,657.7552,422.887,810.4792,532.964,1054.226,723.2167,639.3379,387.1266,754.1158,487.4895,912.2408,607.5779,952.3432,631.0788,1134.0398,683.5113,940.6194,521.4242,937.0247,546.3163,797.3359,548.579,2296133,1186249,196.7857091,72.6764432,679.4439029,31.0122403,198.0574905,,8.7,50722,0,1438191,5986,8718,767,0,0,2225.333333,169,46703,952,3.8921158,0,4.7526578,,,1585435,53895,869904,197796499
2/27/21,202108,NY,36,-8257,-3885,-990,-7690,-10141,3731,694.93,4228,875.6046,654.9263,713.1724,416.3076,730.0177,467.2703,897.1812,589.759,1102.0005,767.8,713.6387,430.2014,840.6998,541.2472,1000.2585,668.1351,984.3485,663.4068,1239.9413,757.3074,1052.6533,586.4686,1043.927,612.3054,850.3246,587.0783,2674839,1495583,218.7672253,68.8110883,97.7707006,36.8731679,205.0057838,,8.3,50690,0,1592760,5471,8017,631,0,0,2022.333333,77,47498,795,3.4509175,0,4.3632592,,,1636040,50605,1046988,204408239
3/6/21,202109,NY,36,-7037,-2877,-1746,-7048,-10086,3585,716.63,3865,992.7752,722.8614,815.8257,449.7485,828.5844,501.9044,1015.3957,635.4431,1236.6636,827.1637,818.6873,466.3321,942.3921,576.8333,1132.6498,721.9737,1109.7135,715.4663,1393.0822,815.7879,1198.59,637.8248,1171.1768,656.9123,962.2476,632.001,3371537,1771682,259.2316127,71.9859733,0,35.4396801,222.1294061,,6.7,51515,0,1634137,5057,7356,563,0,0,1884.333333,24,48247,749,3.7608024,0,4.333654,,,1686993,50953,1009674,211714996
3/13/21,202110,NY,36,-5075,-2171,4700,-6146,-9785,3117,627.96,3743,864.834,661.145,732.4221,407.5704,724.4368,442.5193,886.6913,559.7333,1071.9725,721.3441,727.1983,415.7529,824.6841,508.0807,984.8088,632.4065,968.2016,630.409,1254.8268,741.0255,1083.5449,576.7606,1060.7067,595.9134,825.489,547.1578,4199428,2064708,320.1966803,52.1707789,0,34.7795492,221.9210295,,3.7,6789,0,227768,682,999,59,0,0,,,48850,603,4.3013539,0,5.5784888,,,1734676,47683,965863,218572204
3/20/21,202111,NY,36,-2188,-1046,-198,-2668,-4169,1340,764.59,3750,,,,,,,,,,,,,,,,,,,,,,,,,,,4905247,2400521,267.4907145,50.7209871,0,5.4913358,33.0555367,,,0,0,0,0,0,0,0,0,,,49401,551,1.0739106,0,1.7003509,,,1779034,44358,630538,160167977
1/4/20,202001,NC,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2003,0,0,0,0,0,0,892,2.6,0,0,0,0
1/11/20,202002,NC,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1983,0,0,0,0,0,0,893,2,0,0,0,0
1/18/20,202003,NC,37,,,,,,,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1901,0,0,0,0,0,0,894,2,0,0,0,0
1/25/20,202004,NC,37,,,,,,,763.26,,1047.2497,1002.5793,814.2921,778.5457,916.3995,877.1872,1202.9767,1161.0454,1739.1169,1700.6781,763.6765,730.5848,882.0376,843.9001,1138.0017,1094.0016,1621.2014,1580.6103,1507.7437,1454.956,998.9858,963.2019,1078.7608,1038.5237,1099.6715,1057.1361,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1994,0,0,0,0,0,0,897,2.2,0,0,0,0
2/1/20,202005,NC,37,,,,,,,751.22,,1209.0478,1155.8804,958.5178,924.1919,1073.8173,1028.6091,1385.901,1328.9942,1978.627,1899.9097,893.3527,860.721,1036.0811,992.5362,1325.5513,1271.6185,1846.1652,1772.8638,1705.3427,1636.9812,1160.0701,1117.1013,1250.2155,1199.9081,1270.6538,1219.6155,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1983,0,0,0,0,0,0,900,2.5,0,0,0,0
2/8/20,202006,NC,37,,,,,,,747.72,,1211.0106,1184.5684,969.1463,951.9433,1079.0313,1055.4286,1382.1484,1351.0899,1952.8562,1916.7584,909.191,891.6861,1034.4856,1011.8822,1328.4837,1301.2779,1828.4502,1792.6442,1710.2014,1676.7496,1168.51,1145.9065,1253.7282,1227.7184,1268.3318,1242.5615,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2053,1,0,0,0,0,0,901,2.5,0,0,0,0
2/15/20,202007,NC,37,566,97,729,45,-13,-28,823.49,,1313.3071,1261.4303,1029.362,986.81,1166.8018,1117.2301,1520.8696,1463.5244,2167.7576,2118.2244,971.8126,931.5964,1121.8422,1073.6083,1445.147,1392.0071,2021.3076,1961.5508,1878.6094,1818.2475,1246.7101,1193.5268,1364.0862,1305.5704,1391.246,1341.281,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2060,35,0,0,0,0,0,903,2.2,0,0,0,0
2/22/20,202008,NC,37,-598,-584,-474,-262,-2882,1296,791.28,,1258.5909,1207.6594,963.9495,911.9138,1104.5899,1059.3043,1443.9802,1397.3426,2132.2706,2106.5386,905.573,859.8891,1053.316,1006.6986,1374.5096,1328.272,1982.7134,1938.6318,1853.8615,1791.0213,1180.7041,1112.8026,1307.4428,1240.2635,1331.7816,1290.4651,0,0,0,0,0,0,0,7.055780725,,0,0,0,0,0,0,0,0,1924.666667,0,0,0,0,0,0,903,2.1,0,0,0,0
2/29/20,202009,NC,37,5748,570,2635,935,1371,-328,859.03,,1400.0901,1336.4431,1127.1614,1059.3918,1252.7763,1198.1057,1589.8437,1532.8999,2254.5486,2208.064,1063.2132,1003.2238,1213.3608,1153.913,1525.82,1469.1862,2098.0782,2040.9093,1995.2836,1921.2012,1371.6341,1286.7757,1465.8168,1381.0793,1465.8068,1413.4003,0,0,0,0,0,0,0,5.53966509,,0,0,0,0,0,0,0,0,1972,0,0,0,0,0,0,904,2,0,0,0,0
3/7/20,202010,NC,37,8448,3640,3886,1111,1347,-333,870.95,,1351.0442,1278.7293,1099.781,1020.5925,1220.6626,1156.9975,1544.4411,1476.8511,2143.5751,2086.3949,1038.3602,968.3309,1179.3281,1110.4976,1480.9637,1414.4588,2011.2419,1939.8973,1903.3646,1815.3166,1308.3047,1210.2787,1422.4942,1327.2416,1424.6739,1362.3182,0,0,0,0,0,0,0,5.111156355,,1,0,0,0,0,0,0,0,2031.666667,57.66666667,0,0,0,0,0,908,2.4,2,2,35,97
