date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
3/13/21,202110,MA,25,-859,-490,387,-1474,-1201,388,486.92,642,,,,,,,,,,,,,,,,,,,,,,,,,,,1650762,803231,277.246432,30.1499802,0,47.4673917,169.5513075,,,1425,8028,96578,116,174,43,0,0,,,16614,240,2.4130377,0,2.3367144,,
1/4/20,202001,MI,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,735,2.4
1/11/20,202002,MI,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2065,0,0,0,0,0,0,735,1.8
1/18/20,202003,MI,26,,,,,,,628.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1937,0,0,0,0,0,0,737,1.7
1/25/20,202004,MI,26,,,,,,,727.43,,736.9396,700.4453,669.6546,639.5659,653.9617,626.3407,767.2389,735.0992,1009.0336,972.2605,603.038,575.4392,683.8919,654.6786,819.295,786.6938,1020.1859,982.0885,1029.0891,979.4715,782.2572,741.0711,801.7365,767.7546,758.8013,728.3221,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,745,1.9
2/1/20,202005,MI,26,,,,,,,720.19,,858.8326,815.6779,789.0851,760.2136,765.5689,734.2031,896.4083,856.8615,1152.8573,1103.8349,709.5362,682.0077,798.6749,765.6621,960.9237,919.996,1165.0308,1115.2106,1177.4516,1120.5276,906.8748,870.1595,927.5009,891.1624,883.5479,846.9643,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,0,745,2.2
2/8/20,202006,MI,26,,,,,,,721.42,,859.4949,838.8715,797.5027,783.9839,765.1007,750.0345,892.2811,872.6599,1157.5179,1133.2895,714.3117,700.7976,802.9137,787.5425,961.9018,941.2485,1158.4676,1134.2817,1179.0029,1153.1247,909.2191,889.5612,928.2847,911.4145,884.7461,867.0412,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1939.666667,0,0,0,0,0,0,745,2.1
2/15/20,202007,MI,26,658,267,353,156,252,-4,766.58,,918.8564,882.2828,825.5099,793.6981,805.902,775.6061,956.6342,921.4428,1305.1549,1263.5543,744.7996,714.2068,846.2727,815.9341,1029.8355,992.9488,1302.0147,1259.8943,1280.1283,1241.0639,975.4042,927.9928,1002.1196,963.11,951.5562,917.9139,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,745,1.9
2/22/20,202008,MI,26,2564,389,2520,640,-253,211,785.21,,950.7969,893.5126,842.6733,788.0901,824.6024,777.5373,991.1812,939.9453,1368.6945,1300.8975,756.9417,706.9796,867.6495,818.6962,1069.0843,1014.877,1362.7673,1296.7617,1342.7625,1281.8278,1018.0131,937.7957,1030.7515,965.874,982.3777,930.3537,0,0,0,0,0,0,0,6.762284012,,0,0,0,0,0,0,0,0,2056,11,0,0,0,0,0,746,1.8
2/29/20,202009,MI,26,3406,1085,2280,751,545,160,786.12,,977.95,931.9768,918.309,861.4041,874.2584,832.7796,1012.4387,971.1863,1317.4816,1280.5256,819.0826,772.4309,914.5218,871.9558,1086.1483,1043.1264,1329.4329,1284.9484,1335.658,1289.5934,1067.4947,990.49,1083.8382,1021.9604,1006.404,964.8979,0,0,0,0,0,0,0,5.803993067,,0,0,0,0,0,0,0,0,1972.666667,0,0,0,0,0,0,747,1.7
3/7/20,202010,MI,26,6418,3076,4450,1148,1551,-256,824.76,,982.4397,921.8269,900.8348,828.0517,903.23,853.1816,1028.8978,974.5587,1315.4215,1255.9325,847.0714,790.0874,938.5411,884.55,1096.5461,1039.159,1281.6134,1209.6952,1293.7842,1220.7071,1081.9859,992.4929,1082.9836,1006.2324,1012.8731,957.0057,0,0,0,0,0,0,0,4.688692898,0.2,174,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,745,1.8
3/14/20,202011,MI,26,3695,7975,5749,545,700,149,738.41,,689.7835,620.7891,645.0466,572.5981,630.1204,568.5238,730.6934,662.3039,919.079,850.597,587.3661,522.4583,661.0384,595.7407,784.1057,713.9358,903.55,833.2131,924.9685,852.2486,740.9499,650.4442,760.5088,678.5768,718.4062,652.3521,0,0,0,0,0,0,0,5.457206091,0,1540,0,76,0,0,1,0,0,1954.666667,0,1,1,0,0,0,744,2.8
3/21/20,202012,MI,26,-14243,6439,4270,-2480,-11465,2893,492.71,,497.255,451.1815,495.1848,441.8898,507.8105,467.3684,534.1355,494.0386,523.9843,487.379,494.9784,447.3434,525.2367,482.7174,547.4398,505.9254,488.2696,450.7946,517.7419,474.8299,525.0017,462.2071,553.2748,499.118,513.7951,473.847,0,0,0,0,0,0,0,5.600350911,4.5,5295,0,5127,0,0,22,0,0,2028,51,6,5,0,0,0,745,5.4
3/28/20,202013,MI,26,-25942,-7240,2518,-5728,-23698,4926,333.11,,273.7945,243.3498,287.6154,250.2727,284.8774,258.2237,288.8339,263.0883,260.0957,237.2832,283.382,251.2588,292.1546,264.0367,295.5703,268.7632,243.6339,220.0741,267.0923,237.3446,287.1683,244.2175,314.3987,277.5954,279.0957,253.2961,0,0,0,0,0,0,0,3.722177741,14.6,7842,0,16717,0,0,260,0,0,2354.666667,372.6666667,130,124,0,0,0,744,6.3
4/4/20,202014,MI,26,-26140,-8351,3150,-6434,-26877,5187,329.8,,245.358,213.8171,267.2675,228.2762,255.1845,229.1787,253.9739,229.5609,223.0726,202.2404,259.9583,227.6232,261.987,234.9414,260.9252,234.9949,208.4971,186.1512,232.7351,203.5471,266.5819,221.164,280.7393,244.1993,247.5218,222.7969,0,0,0,0,0,0,0,1.476277192,22.2,8716,0,40285,0,0,747,56,0,2892,925,585,455,0,0,0,744,6.4
4/11/20,202015,MI,26,-17525,-5150,4734,-6586,-27772,5296,347.59,,238.8156,204.9473,258.8589,217.8132,246.0573,219.7821,248.5924,224.2935,220.0169,198.5222,251.4669,218.0788,253.289,226.2734,255.4172,228.9529,205.1558,181.7124,227.0028,196.4959,257.7501,209.971,275.5081,237.9385,241.0075,215.8646,0,0,0,0,0,0,0,0.691717376,15.4,7399,0,32102,4269,4873,1051,539,3636,3061.333333,1121.333333,1487,902,5.4120782,9.610029075,5.4721638,741,5.9
4/18/20,202016,MI,26,-17065,-7095,107,-6898,-26933,5449,359.53,,169.2389,122.2516,188.0688,133.834,177.1058,132.249,174.572,132.3213,157.8479,123.9446,183.5376,132.9675,181.8434,135.9487,180.2901,137.0949,145.8389,112.547,160.2415,120.4435,187.2309,131.7105,195.7155,142.2578,172.2957,130.3086,0,0,0,0,0,0,0,0.543064514,13.1,6049,0,33084,8834,10415,1026,2642,1816,2833.333333,918.3333333,2460,973,5.1106892,66.42604095,5.5956158,740,5.2
4/25/20,202017,MI,26,-14086,-5034,3576,-6348,-25460,5123,420.76,,282.1369,226.6984,303.7859,242.0902,294.3593,247.6614,295.7081,250.804,255.0806,216.4575,300.8421,246.0545,303.5726,255.3902,298.6164,251.9105,237.344,198.0349,258.9954,212.0673,292.8639,226.9429,322.7561,263.7168,286.6604,241.5208,0,0,0,0,0,0,0,0.177204033,7,6234,0,49272,7315,8874,822,5105,1981,2546,661,3339,879,4.0040197,66.2648102,4.2567123,743,4.8
5/2/20,202018,MI,26,-9915,-2684,8357,-5099,-23913,4290,509.79,,374.2292,302.2443,406.8437,325.7608,391.8901,331.1229,390.9291,332.7536,338.6176,286.8331,405.8893,333.0415,403.1411,340.4219,394.4879,334.1538,312.5454,260.7309,340.0508,278.999,387.1827,300.7559,425.3669,350.6845,381.7594,322.4986,0,0,0,0,0,0,0,0.278469746,4.5,5409,0,66703,5515,6964,650,7317,1109.5,2390.333333,544.3333333,4224,885,2.8941309,57.18111216,3.3268408,741,4.6
5/9/20,202019,MI,26,-7964,-290,8410,-4256,-21639,4204,600.56,,488.6148,398.9807,510.2651,414.2265,503.8362,431.8796,517.894,445.5336,465.0785,398.7842,510.7483,424.7052,522.1005,446.2331,524.7809,449.9135,426.8828,360.9875,450.0467,374.8931,491.8688,386.8983,547.9589,458.8632,500.8885,428.4429,0,0,0,0,0,0,0,0.139759053,2.8,4060,0,76314,4391,5483,457,7027,976.25,2088.666667,286.6666667,4757,533,2.7622006,52.3842113,3.1306137,743,4
5/16/20,202020,MI,26,-8338,-565,8328,-4000,-19912,3917,495.21,,467.7798,388.1494,497.2818,406.9278,483.0522,419.6859,491.797,429.5511,443.6206,385.7256,493.3847,414.8724,500.5085,433.068,500.2998,435.0346,408.2471,350.1419,437.4073,368.8754,478.5343,377.5416,525.2483,445.6173,479.2398,415.6634,0,0,0,0,0,0,0,0.058148827,3.1,5291,0,99686,3538,4462,321,5548,767.875,2063.666667,269.6666667,5114,357,2.7413673,34.5297746,3.4493538,741,3.5
5/23/20,202021,MI,26,-6473,1743,9625,-3522,-18271,3375,800.1,,561.904,467.1778,583.8326,477.4648,576.8271,499.8854,592.4327,517.5123,555.104,483.9737,582.8345,488.3843,598.3491,516.943,606.2149,527.7286,506.5529,435.9682,532.3511,449.8218,573.0711,449.8829,618.7685,526.7276,578.1654,501.4637,0,0,0,0,0,0,0,0.035810222,1.8,3270,0,108255,2563,3330,255,4934,569.0625,1935.333333,160.3333333,5460,346,2.0582362,0,2.2520801,745,2.9
5/30/20,202022,MI,26,-4796,2376,12896,-3070,-18076,3127,851.3,,584.6183,491.4671,609.9077,501.3827,601.4486,527.4548,617.2215,544.9763,578.4107,510.3763,607.3948,512.3028,624.7234,544.6544,629.9359,555.2271,530.3476,462.3186,563.3349,480.6164,595.9692,468.9376,647.5406,556.9762,602.4716,528.339,0,0,0,0,0,0,0,0.195539384,1.8,2028,0,103746,1980,2882,190,4931,489.46875,1904,133,5704,244,2.2499054,0,2.781223,745,2.2
6/6/20,202023,MI,26,-2204,3576,14050,-1879,-12778,2379,931.52,,659.6458,542.3065,669.9534,542.7062,667.53,572.4065,700.8951,602.96,681.0012,589.6729,664.8105,549.6004,698.36,594.6251,719.1932,620.2738,623.0639,533.5778,651.4984,546.7931,667.1505,522.5734,719.1349,608.9306,681.3241,583.7632,0,0,0,0,0,0,0,0.026048282,0.7,1593,0,99470,1555,2348,114,3942,619.265625,1959.333333,195.3333333,5916,212,2.3569027,0,3.1885795,742,1.7
6/13/20,202024,MI,26,413,3332,14631,-1474,-11770,1935,1020.61,,725.9732,608.969,715.8295,587.817,722.8811,630.4608,776.0855,681.1986,796.0165,702.9857,710.471,595.1649,760.329,659.1784,800.1224,703.0482,728.4838,637.4211,747.8387,638.3825,732.9501,577.2038,790.7605,682.8987,753.3644,657.8298,0,0,0,0,0,0,0,0.114963227,0.5,922,0,84537,1110,1817,97,2923,326.3671875,1834.666667,84.66666667,6013,97,1.9227875,0,2.3537246,740,1.4
6/20/20,202025,MI,26,3309,5397,16482,-845,-11000,1433,1123.04,0,833.2789,693.5359,812.8819,661.6464,820.0613,707.8607,887.8237,772.1124,946.1712,832.7976,800.4815,663.8565,860.6389,737.6832,926.3278,807.8754,867.0921,756.6306,884.9744,752.2594,852.3726,664.509,905.0974,777.2537,864.8944,748.9836,0,0,0,0,0,0,0,0.008134626,0.7,1709,0,95654,839,1510,74,4326,393.8164063,1864.666667,116.6666667,6087,74,1.7012266,0,2.1525608,738,1.3
6/27/20,202026,MI,26,3791,4849,15577,-630,-11068,1549,1156.61,,818.286,690.2765,803.7533,658.1625,805.3473,701.8888,870.1032,765.8407,932.203,831.0571,788.6283,658.8632,840.9073,728.3068,907.8967,800.0273,862.2334,762.4922,883.1627,757.9272,842.2506,657.0589,895.6518,779.6034,849.4266,743.771,0,0,0,0,0,0,0,0.09108998,0.7,2134,0,106827,748,1415,66,1809,360.0917969,1899.666667,161.6666667,6153,66,1.8160239,0,2.5672038,743,1.4
7/4/20,202027,MI,26,5546,8293,17155,-496,-14556,1438,1192.97,,769.1392,616.6124,758.9656,595.9032,764.3041,633.3614,815.0349,682.4192,856.7856,738.9564,749.3267,596.8831,797.3237,657.0122,844.6514,709.887,793.5877,680.0614,816.9756,678.1493,780.303,588.7343,838.6467,708.806,797.4631,666.0582,0,0,0,0,0,0,0,0.070381338,1,2902,0,129981,700,1323,65,1742,367.9541016,1970.333333,244.3333333,6218,65,2.6387,0,3.589592,742,1.7
7/11/20,202028,MI,26,3749,4886,14640,-275,-11943,1644,1218.16,,733.241,621.4957,720.9007,589.3625,723.3117,631.108,779.6681,687.8959,835.6483,754.5025,705.4151,589.5267,755.3321,655.339,813.3649,718.3376,776.6182,694.1802,790.2247,681.5394,753.8629,583.2163,805.4927,711.6088,762.176,669.9292,0,0,0,0,0,0,0,0.047935286,1,3789,0,145115,660,1237,95,1026,321.0229492,1875,165,6313,95,2.3211231,0,2.9752259,743,1.9
7/18/20,202029,MI,26,2983,4705,15006,-237,-10732,1514,1232.46,,734.0843,608.1652,713.7108,572.9931,717.8002,613.654,786.9878,679.1798,843.8007,745.6026,692.2969,567.089,756.1935,641.941,823.1179,712.765,782.0503,684.0573,793.3585,671.5764,760.6154,576.2325,809.2613,700.3886,762.3882,656.2816,0,0,0,0,0,0,0,0.227295166,2.4,4968,0,183434,725,1329,51,1295,519.4885254,1864.333333,157.3333333,6364,51,2.6558806,0,3.028593,740,2.2
7/25/20,202030,MI,26,2886,4652,15784,-328,-10750,1462,1237.86,176,740.6867,611.3228,710.9583,568.4986,726.2306,615.7356,798.6362,683.8273,853.7269,752.1898,697.3259,567.2293,762.8243,642.4127,832.2989,715.5303,791.8256,691.5173,796.5985,673.8843,753.8222,569.9681,816.6351,702.5603,771.6566,659.7347,0,0,0,0,0,0,0,0.240736812,2.2,3734,0,160632,800,1471,36,0,491.2557373,1880,175,6400,36,2.5408927,0,3.0218578,744,2.1
8/1/20,202031,MI,26,3339,4690,16257,-401,-10514,1405,1234.17,2088,744.7129,622.0529,707.9559,569.4121,725.9607,620.194,797.6977,686.5295,884.6545,785.4907,693.4659,567.6621,763.033,646.0769,842.7523,729.3526,810.0793,713.4499,811.0365,691.4964,754.3853,575.8632,818.9418,707.7995,778.0233,669.4389,0,0,0,0,0,0,0,0.179188414,2.4,6260,0,263898,937,1509,57,4860,481.3721313,1947.666667,236.6666667,6457,57,3.3376695,0,4.0314033,737,2.1
8/8/20,202032,MI,26,3557,4447,14172,-296,-10687,1338,1231.84,269,744.2572,615.4387,710.1477,563.9436,725.9791,614.0648,793.5263,677.7391,880.1948,775.2493,696.6041,563.6187,761.749,639.1702,838.7225,720.4289,804.2527,701.4709,807.5129,682.2139,751.8618,566.5185,819.2149,700.3263,776.2428,661.9632,0,0,0,0,0,0,0,0.175954098,1,4859,0,199933,936,1630,67,3614,453.3139343,1852,140,6520,63,2.7181605,0,3.4599351,745,2.1
8/15/20,202033,MI,26,3014,4077,14605,-452,-10549,1260,1244.92,420,744.1429,614.4069,707.5275,558.3414,722.6668,609.7938,800.9006,679.7621,895.6757,776.4809,691.5031,557.1207,762.416,637.7123,845.9663,721.6387,819.8084,703.3004,823.2185,683.9264,747.0044,553.2508,812.9238,690.3143,781.4465,662.3578,0,0,0,0,0,0,0,,1.2,5591,0,218709,697,1339,67,4142,486.3430328,2003,293,6586,66,3.0273709,0,3.8396109,745,2
8/22/20,202034,MI,26,-114,278,4078,-762,-6360,1179,1232.78,408,750.3593,606.9673,704.2268,548.4243,726.6734,601.1332,815.4546,677.552,911.7216,769.418,690.7751,547.441,766.0475,629.1784,857.9286,715.748,838.8606,701.3784,839.8431,684.2148,739.0395,538.9952,818.2935,680.6088,790.7288,656.2754,0,0,0,0,0,0,0,,1.5,4262,0,168648,618,1210,69,4802,402.8284836,1905,191,6655,69,3.1792384,0,3.9747754,746,1.9
8/29/20,202035,MI,26,-993,-176,2067,-927,-6015,1401,1191.31,382,740.3021,598.7074,698.9964,540.4018,714.7658,593.365,798.798,670.1947,890.3071,759.3199,673.442,532.7361,748.2271,617.5773,838.6064,704.4652,841.186,708.4751,836.2383,680.8085,722.4899,516.579,815.4966,676.8999,776.0491,648.8823,0,0,0,0,0,0,0,,1.1,5092,0,261201,631,1283,57,3571,467.5857582,1915.666667,203.6666667,6712,57,2.7659089,0,3.4985788,746,1.9
9/5/20,202036,MI,26,-733,187,2256,-842,-6244,1109,1161.14,355,738.9254,609.1446,712.2888,562.3673,724.1848,606.2349,800.1997,676.5213,872.6303,755.874,692.7595,554.6349,761.2536,633.1852,838.1166,712.6143,812.0944,697.3066,819.3119,681.67,742.6003,545.1389,806.7684,679.6892,777.7005,657.1591,0,0,0,0,0,0,0,,1,6055,0,202409,565,1126,94,4527,382.2071209,1939,218,6806,94,3.9290264,0,4.5810148,745,1.7
9/12/20,202037,MI,26,-738,363,7129,-877,-8453,1329,1109.45,345,694.708,574.0186,661.5438,519.3983,689.5404,576.3916,762.2323,644.2564,820.1933,707.332,650.0811,518.7574,723.1803,601.0469,794.4146,673.546,763.4618,652.5478,771.8222,638.1661,692.7476,502.5987,770.1471,645.8523,735.1487,620.1912,0,0,0,0,0,0,0,0,1.2,5867,0,192676,517,1148,105,4835,435.8964396,1925.666667,196.6666667,6911,105,2.9220377,0,3.2026718,745,1.7
9/19/20,202038,MI,26,2334,2696,16148,-662,-7299,844,1141.89,315,682.3212,549.9969,658.4911,504.8011,673.8609,548.9813,742.6858,611.9594,811.0788,679.7156,641.6594,499.6083,704.3404,571.295,783.9923,648.1163,749.8794,621.6366,756.8611,609.1236,702.5118,498.6987,751.2658,612.9502,720.4492,592.061,0,0,0,0,0,0,0,0,1.4,5029,0,209195,487,1080,59,4703,339.0517802,1893,141,6969,58,2.9702313,0,3.6550726,745,1.7
9/26/20,202039,MI,26,1750,2778,15595,-1028,-6931,1146,1106.77,318,675.3491,520.1032,651.6171,479.7274,662.6647,519.5526,730.1309,580.7255,787.8197,637.58,639.9009,478.8007,692.5212,541.8164,764.8568,609.5935,729.9641,583.2713,736.1603,572.0661,691.7217,473.7894,737.7764,579.5971,707.5184,560.0369,0,0,0,0,0,0,0,0,2.9,6286,0,224898,396,1005,75,4835,388.4741099,1997.666667,228.6666667,7044,75,3.7032928,0,4.9049243,751,2.1
10/3/20,202040,MI,26,1096,2870,9893,-1472,-7113,1581,1040.75,487,731.2355,563.3703,708.7848,515.4202,717.418,562.1096,793.1754,631.5072,856.8432,694.0793,690.9592,515.409,754.7557,588.8137,829.1911,660.7907,796.1011,634.4774,802.1387,618.8058,750.5113,504.3059,806.4378,628.8151,768.0553,608.0414,0,0,0,0,0,0,0,0,3.6,6898,0,221451,413,1024,80,4470,483.7629451,2017,226,7124,80,3.6330757,0,4.8133752,746,2.3
10/10/20,202041,MI,26,1145,2540,13035,-1179,-7254,1225,1050.63,582,640.4372,505.0729,615.5208,457.3567,629.1567,500.159,696.6463,561.9646,763.6384,629.6866,603.1569,457.3713,657.8389,519.7173,730.568,591.6327,710.0837,577.8265,710.2447,560.1297,653.5358,451.1848,708.1026,562.6545,675.8368,542.9712,0,0,0,0,0,0,0,,4.5,8193,0,246747,547,1335,95,4750,620.1185275,2131,323,7219,95,4.7209809,0,5.4601058,745,2.8
10/17/20,202042,MI,26,286,2008,10691,-1239,-6999,1826,1031.09,738,643.8106,520.4934,616.5947,463.7269,631.6851,509.2772,704.1921,576.055,789.1274,660.0613,604.7546,465.7573,663.5381,530.8296,742.8534,609.753,726.9127,599.7359,733.5768,585.7075,667.3167,464.3877,718.1004,577.3391,683.7153,557.3014,0,0,0,0,0,0,0,,5.4,9655,0,214932,663,1672,98,5268,689.9407363,2000.333333,175.3333333,7340,121,4.4350801,0,5.0848565,744,3.3
10/24/20,202043,MI,26,-1947,643,6947,-1758,-6990,2204,949.63,928,665.1583,533.7147,643.5745,476.633,659.6932,527.0236,730.6315,592.1598,808.6485,669.6679,629.8821,479.1699,694.2669,550.8779,770.2007,625.8298,743.7542,606.1088,755.8302,595.4408,680.6169,466.2873,743.1343,589.9922,710.6279,573.5254,0,0,0,0,0,0,0,,7.6,16493,0,356848,761,1874,205,5400,837.0296319,2168.666667,323.6666667,7522,182,4.9374119,0,6.0436831,744,4.1
10/31/20,202044,MI,26,-2665,837,6031,-1677,-7604,2230,915.72,1656,686.6823,540.4519,660.8789,482.2341,679.2202,531.8205,758.0312,602.191,829.7522,674.963,652.0345,487.08,713.4001,555.194,795.2749,634.842,764.7188,611.4472,774.1048,602.1334,703.4668,477.0171,760.4977,590.1008,732.8763,580.1734,0,0,0,0,0,0,0,,8.3,21794,0,333904,1047,2349,177,6154,1309.485184,2132.666667,284.6666667,7699,177,5.4132749,0,6.3341761,743,5.1
11/7/20,202045,MI,26,-3041,-67,7433,-2070,-8313,2483,838.1,2029,563.0583,421.045,533.1758,372.3211,553.2743,410.8486,621.2048,468.1042,696.1316,540.7913,529.8532,377.3807,587.1314,433.2012,656.0815,498.1053,627.0221,478.6772,638.5461,474.92,578.2236,376.7524,616.5494,454.3331,601.9942,452.9827,0,0,0,0,0,0,0,,13.7,31597,0,374197,1327,3183,246,7888,1770.257408,2272.333333,410.3333333,7945,246,8.613862,0,8.5026196,744,6.6
11/14/20,202046,MI,26,-3198,341,5960,-2490,-8953,2971,796.29,2628,626.2963,495.0507,600.8269,436.4772,631.2767,491.1003,700.6788,551.4905,766.4491,615.9334,603.9995,449.4854,666.3481,513.5681,729.4829,577.7117,696.3961,550.3726,705.6305,542.8846,643.2061,433.8838,701.0973,538.8489,676.7595,531.2578,0,0,0,0,0,0,0,,21.1,46789,0,419550,1758,4175,431,9881,2355.871296,2319.333333,460.3333333,8376,431,10.8814377,0,11.454632,741,8
11/21/20,202047,MI,26,-7366,-221,2655,-3091,-12210,3646,726.67,3130,574.4099,460.1718,555.3549,403.9952,574.2197,448.7602,646.1478,510.3223,711.1015,572.7162,551.4814,412.4096,611.3718,473.1225,669.6668,531.4407,651.9796,515.7986,666.8136,510.1296,603.0427,408.7496,657.7051,506.6129,620.697,488.8538,0,0,0,0,0,0,0,,21.5,53229,0,480755,2584,5507,499,13405,2709.064352,2460,586,8875,499,8.8048472,0,9.1160246,743,8.5
11/28/20,202048,MI,26,-11045,221,434,-4279,-20169,5138,663.95,3708,675.5719,539.9027,642.6404,462.1078,678.5307,526.5947,771.1802,604.5296,848.6236,676.1698,645.889,478.5348,726.6466,558.044,803.5478,632.793,759.2191,594.1291,784.605,592.2367,674.5272,451.7919,775.1787,593.9423,738.4614,576.6688,0,0,0,0,0,0,0,,20.3,49131,0,414920,3175,5922,592,13002,2742.467824,2478.333333,600.3333333,9467,592,8.3641535,0,9.3315814,743,8.6
12/5/20,202049,MI,26,-7919,-561,1297,-2967,-11910,4124,707.77,3481,630.8722,500.2023,601.5013,425.7257,641.0603,489.8868,714.5697,552.8299,790.4198,623.4855,607.1169,443.3973,682.0194,515.6454,745.1772,579.2511,710.3739,549.5215,721.4708,537.9988,641.8429,423.4687,708.5541,532.7743,690.5472,532.0781,0,0,0,0,0,0,0,,20.5,48424,0,399489,3566,5944,854,32481,2769.766088,2587.333333,688.3333333,10321,854,6.7624232,0,7.6580248,740,7.7
12/12/20,202050,MI,26,-8534,-296,1005,-3276,-11344,3980,719.16,3116,585.7974,488.7478,556.6504,408.5323,599.1818,475.5764,676.5306,542.1252,749.044,607.0745,569.5404,431.6936,639.448,502.3561,703.1236,564.5463,667.0643,530.725,677.1817,517.897,600.0933,406.489,662.9932,516.6719,649.3894,518.287,0,0,0,0,0,0,0,,23.7,38583,0,382823,3616,5990,874,38619,2508.116956,2734,826,11195,874,6.7185958,0,7.594239,742,7.6
12/19/20,202051,MI,26,-7392,1706,-26,-2991,-10934,3949,739.73,2632,709.4677,614.9376,684.7491,515.8045,734.5773,595.6974,827.8046,676.2671,925.5748,763.3172,696.786,540.7992,781.5637,627.0087,862.0604,707.2556,829.5428,670.9212,840.6425,655.7866,734.1404,510.319,820.5602,652.9824,797.1383,649.2911,9781,0,0,0,0,0,0,,20.2,30897,0,362481,3409,5658,879,48362,2029.941522,2563,631,12074,879,5.8472833,0,7.0328194,743,6.9
12/26/20,202052,MI,26,-9130,2460,-298,-4192,-20665,5031,679.26,2203,812.2371,706.9056,779.9457,581.6019,837.2327,671.2673,951.6716,768.4876,1135.1663,922.3942,784.8827,603.1698,891.7757,706.5597,1008.2836,817.8621,1015.3419,809.6124,1029.8795,792.1849,875.8367,602.9152,943.8771,747.4394,925.3803,744.3727,54162,0,0,0,0,0,0,,16.8,20270,0,283064,2992,5152,616,33658,2093.029239,2483.666667,526.6666667,12690,616,5.8851894,0,7.2074105,742,6.7
1/2/21,202053,MI,26,-9436,-728,-856,-4955,-21752,5915,680.16,1942,575.3385,508.4366,548.5086,408.8149,590.2717,473.6006,678.5285,547.9464,834.4175,672.9598,541.9708,416.5084,630.2371,500.3682,730.6278,590.974,744.9204,590.1305,752.7339,576.553,606.4134,416.4216,672.6977,531.2606,662.8475,532.4798,114178,0,0,31.0973233,188.5019894,12.1741965,75.1155269,,15.1,21795,0,133008,2685,4565,616,45222,1711.48538,2434,438,13306,616,5.1429001,0,7.613154,715,6.1
1/9/21,202101,MI,26,-8512,-1294,-577,-3512,-9980,3959,703.38,2071,517.0193,441.5294,520.9676,376.4929,543.3243,422.3872,604.0352,472.5609,670.2952,529.7981,515.6629,383.9894,579.6834,445.7268,626.9007,492.7579,613.3742,475.062,620.95,464.743,543.2786,364.199,602.2409,458.4112,586.7322,457.7399,184334,5453,24.764519,107.5543098,658.0944936,42.1107455,236.4317516,,15.4,24432,0,405995,2181,3793,839,51468,1624.25731,2255.333333,245.6666667,14145,839,5.9694005,0,6.8067575,508,6.1
1/16/21,202102,MI,26,-9985,-2423,-841,-3713,-10299,3925,713.9,1823,543.7741,439.6243,536.4109,371.3067,560.0139,415.887,628.0012,469.8588,703.3326,538.4557,530.8719,378.0195,596.5589,438.041,654.7558,492.6912,644.8078,484.3873,655.4028,473.2524,571.3844,365.5794,623.6297,455.212,608.6988,455.5301,292228,56882,55.6800411,128.2231006,659.3701779,36.9518034,225.7172282,,10.8,19232,0,293640,1876,3513,524,27329,1409.871345,2328.333333,274.3333333,14669,524,4.5369718,0,6.2739758,530,5.4
