date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
11/14/20,202046,ME,23,-883,121,1782,-558,-2025,607,879.94,52,227.1955,189.1458,250.2248,180.6505,241.4198,172.8117,262.3772,188.241,297.5313,217.4851,248.9476,183.4571,249.1967,181.9103,273.3902,194.0314,249.9753,182.3232,0,0,0,0,304.7642,240.6188,255.979,184.8164,,,1188,57150,58338,41,112,11,691,49,,,163,12,4.8191957,0,2.8266833,197,3.9
11/21/20,202047,ME,23,-410,79,400,-239,-748,235,688.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1332,59662,60994,67,235,11,1116,64,,,174,11,5.4103434,0,4.0159014,,
1/4/20,202001,MD,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1048.666667,0,0,0,0,0,0,343,2
1/11/20,202002,MD,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,341,1.5
1/18/20,202003,MD,24,0,0,0,0,0,0,643.65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,988,0,0,0,0,0,0,343,1.5
1/25/20,202004,MD,24,0,0,0,0,0,0,740.84,,1223.8379,1147.9415,906.7393,852.2282,1004.1287,947.3411,1254.7529,1181.9085,1386.7852,1320.0094,934.5722,883.8359,1047.5147,990.4426,1222.0021,1155.9423,1510.7009,1436.9335,1758.5191,1662.1198,1166.7809,1095.8329,1960.4683,1845.3396,1157.1355,1101.971,0,,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,0,345,1.6
2/1/20,202005,MD,24,0,0,0,0,0,0,735.5,,1327.612,1253.4253,1033.3649,989.5507,1121.857,1069.8534,1354.4258,1284.9699,1504.0679,1435.9132,1058.2492,1015.4801,1147.6138,1095.2163,1326.379,1263.5353,1637.4957,1560.7685,1843.2551,1755.3593,1279.1183,1215.6557,1961.0238,1861.5981,1288.209,1231.6486,0,,0,0,0,0,0,0,0,0,1034,0,0,0,0,0,0,347,1.8
2/8/20,202006,MD,24,0,0,0,0,0,0,730.64,,1344.1031,1316.0276,1079.1294,1061.5399,1167.0077,1144.0047,1380.7432,1353.9136,1501.5336,1475.066,1104.5805,1084.3161,1179.9817,1157.2059,1343.4245,1318.6277,1630.5155,1604.2253,1854.5454,1821.5837,1315.3665,1291.5272,2006.772,1968.8595,1289.2258,1266.7199,0,,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,343,1.7
2/15/20,202007,MD,24,132,66,153,100,14,-11,796.42,,1411.2195,1357.1502,1131.9262,1087.1895,1202.9298,1163.3576,1450.2786,1395.617,1600.8683,1546.1164,1137.5127,1088.0326,1232.7521,1183.4162,1407.1831,1355.9788,1750.3366,1700.8918,1968.416,1908.5626,1370.9516,1319.7832,2070.3856,1995.5755,1378.1657,1331.3616,0,,0,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,347,1.6
2/22/20,202008,MD,24,781,147,2138,195,-407,118,797.08,,1379.7771,1307.7261,1121.752,1046.0972,1170.4152,1108.7949,1410.1554,1336.078,1567.3581,1507.9821,1097.2888,1020.4153,1185.2462,1116.8035,1375.5008,1307.9775,1722.7732,1673.6864,1918.6141,1847.822,1337.7396,1256.8164,1999.1114,1881.0506,1355.3896,1304.1944,6.74830787,,0,0,0,0,0,0,0,0,973,0,0,0,0,0,0,347,1.4
2/29/20,202009,MD,24,783,188,1458,247,409,-50,795.33,,1430.8559,1366.9956,1198.9055,1113.2098,1249.3923,1184.4442,1468.2913,1396.8593,1606.4679,1555.6512,1183.0294,1098.7351,1255.9479,1189.1198,1422.5154,1360.0923,1759.6975,1717.3257,1982.4612,1918.4003,1411.9569,1329.8337,2102.9245,1979.5352,1389.3401,1344.1453,4.961234458,,0,0,0,0,0,0,0,0,1082,48,0,0,0,0,0,346,1.4
3/7/20,202010,MD,24,1347,679,2881,343,543,-89,816.27,,1416.1247,1348.0269,1207.3365,1110.0729,1239.3653,1170.9772,1456.3599,1380.3447,1584.0361,1528.8179,1170.7227,1077.4993,1250.5267,1175.998,1413.8159,1347.4967,1731.8583,1686.7234,1938.4481,1872.3836,1402.4224,1313.2217,2065.9148,1936.7956,1378.3335,1328.8924,4.915557729,0.1,3,24,0,0,0,0,0,0,1049,23,0,0,0,0,0,355,1.7
3/14/20,202011,MD,24,1140,1970,5028,50,135,67,754.04,,1030.0495,937.8021,874.5178,773.6245,917.5095,828.9949,1075.6975,976.4625,1148.8975,1064.2499,868.5266,767.9408,922.6436,830.5538,1036.8715,946.3045,1251.5252,1171.8877,1428.9621,1329.8049,1020.8782,917.2699,1556.6309,1403.2141,999.1738,923.3088,4.85301185,0.3,23,53,0,0,0,0,0,0,1006,0,0,0,0,0,0,355,2.8
3/21/20,202012,MD,24,-3339,1204,3744,-2538,-4403,1635,518.04,,736.3081,660.517,670.8498,581.6303,710.3801,634.8789,813.1947,732.0359,758.3778,698.0016,704.7354,616.8274,727.2004,650.4219,768.2901,699.3935,778.439,718.5057,946.5003,866.8768,736.5708,656.5509,1172.0936,1045.7309,687.8155,630.7346,4.578355989,1.9,164,0,0,0,0,5,0,0,1063,57,2,2,0,0,0,357,5.2
3/28/20,202013,MD,24,-6824,-2935,495,-4545,-6978,2507,398.04,,496.2349,433.6435,455.4855,382.9765,477.6745,414.7272,555.8009,488.8288,493.2468,443.6632,484.7804,410.717,504.1384,440.5555,512.2292,455.6406,498.7569,449.6499,642.7285,572.8253,493.5634,428.8874,856.4284,744.0287,442.0764,396.072,2.466885782,7.6,802,11422,10311,0,0,14,0,226,1086,78,5,3,0,0,0,360,5.3
4/4/20,202014,MD,24,-7070,-3267,276,-4880,-7778,2694,367.96,,463.6977,393.9507,446.5174,366.8229,467.3093,396.8186,527.256,453.6806,449.0806,399.131,481.007,399.4832,485.9751,415.5789,481.8345,421.6663,446.8609,397.535,575.7567,505.0322,488.2474,415.0283,781.1095,663.6097,406.7437,359.4622,1.328926211,11.6,2133,10969,16093,0,0,84,159,595,1162,163,54,49,0,0,0,361,5.7
4/11/20,202015,MD,24,-6141,-2967,1444,-5023,-8223,2705,389.42,,446.0714,367.3357,431.2624,346.0155,451.0701,373.8748,505.8034,428.56,431.1663,375.9906,474.0373,387.114,477.3317,400.2883,463.7519,399.1981,420.56,365.9524,533.5352,458.0123,463.0431,383.7432,722.006,598.6043,399.9297,347.8574,0.932768978,15.1,4569,17059,26085,0,0,197,272,888,1282.333333,288.3333333,206,152,3.3231364,8.131355829,3.7201303,362,5.9
4/18/20,202016,MD,24,-6116,-3251,-271,-5048,-8029,2741,415.7,,373.785,273.8516,356.1376,257.1905,377.6318,280.0688,434.8962,329.3115,362.9088,283.8128,393.8919,288.2889,398.325,297.084,392.8505,301.3623,358.9168,282.2997,468.3015,365.096,391.6883,291.9466,642.2866,481.2504,331.0299,256.9265,0.268421494,18.7,4614,13518,20761,0,0,284,340,1048,1257,275,421,215,3.3773952,53.93388065,3.2688649,361,5.8
4/25/20,202017,MD,24,-5509,-2635,1231,-4626,-7674,2641,460,,483.0506,375.1589,451.3525,346.1642,481.5505,381.5235,545.0357,439.3533,470.9537,388.0776,502.36,391.5688,504.8857,402.8248,503.7924,411.1369,462.1544,380.6402,579.191,473.4534,491.1929,387.3377,775.4059,611.1014,437.3926,360.2427,0.274524197,20,5458,18295,25439,0,2653,366,394,1003,1406.333333,443.3333333,875,454,2.5246375,54.19745744,3.3596205,362,5.6
5/2/20,202018,MD,24,-5086,-2173,814,-4350,-7544,2453,490.82,,509.439,389.474,481.1297,365.6091,510.1674,398.6008,575.6626,456.9613,493.7533,398.2545,532.3304,410.2784,538.6945,423.0637,531.3916,425.5825,481.7026,388.7791,593.9139,476.1933,522.3146,406.4204,780.2522,606.3849,465.1077,375.3768,0.517526531,19.8,6707,29692,30042,0,3926,375,425,1150,1379,433,1251,376,3.3115254,48.84074676,3.8393841,364,5.3
5/9/20,202019,MD,24,-4390,-1258,2024,-3930,-7068,2431,540.33,,623.9667,489.1294,580.2764,447.9197,626.1947,499.782,697.6974,567.7333,613.1199,508.5303,650.5576,511.5573,657.8865,527.854,657.167,540.4455,592.7379,491.9014,716.4682,590.5595,629.6404,503.2344,930.9163,741.8795,582.4897,481.9224,0.613530384,17.6,7061,23445,35387,0,4015,369,569,1022,1307,369,1614,363,3.8326772,48.3922076,4.146884,361,4.7
5/16/20,202020,MD,24,-3917,-1036,6042,-3334,-6689,2205,467.19,,657.8974,521.2122,603.742,473.503,656.383,529.3158,733.1937,602.0973,651.5806,543.8846,674.7229,534.7515,683.4899,552.1231,689.5961,570.6445,639.3455,536.3516,773.9339,645.5454,660.8409,532.0808,996.6463,802.6938,613.335,511.4458,0.31073377,15.9,6434,27713,45342,0,4123,348,647,823,1296.333333,365.3333333,1957,343,1.6768088,32.23102175,1.7986908,369,3.8
5/23/20,202021,MD,24,-3470,-615,4502,-3079,-6271,2180,678.69,,775.1844,612.9504,703.7506,547.2965,753.5772,608.2798,866.1233,708.645,777.3711,643.5923,775.0005,610.8725,795.7257,639.2106,817.746,673.4848,765.7393,637.8755,929.4699,768.5665,760.4278,606.2594,1210.3045,969.5483,727.6319,604.3681,0.453579009,14.2,7527,34625,51102,0,3749,266,477,1070,1233.666667,309.6666667,2243,286,2.43553,0,3.7292915,370,3.4
5/30/20,202022,MD,24,-2813,-233,7329,-2665,-6497,2047,728.61,,776.1302,611.6622,714.4198,554.2182,757.9644,611.1616,863.9876,704.8292,776.5616,641.2956,781.1306,614.1501,788.8336,632.6357,817.5472,671.8804,768.9105,638.279,931.3875,767.1061,763.4634,604.9588,1210.5131,965.9669,727.2135,603.502,0.356063506,12,6520,55099,73162,0,3570,256,366,794,1170.333333,248.3333333,2509,266,3.7162366,0,4.9415117,369,2.7
6/6/20,202023,MD,24,-1804,526,6708,-2136,-5165,1765,794,,897.2227,700.2255,805.4077,620.7222,866.5965,690.8611,988.8675,797.7747,913.9359,747.5095,875.6874,682.4503,905.7289,719.4458,941.8092,767.3858,911.8118,748.3645,1080.5074,882.1572,891.1094,700.8521,1358.8106,1074.1611,848.4538,696.4026,0.478886354,9,5467,57963,78579,0,3239,178,526,832,1093.666667,164.6666667,2740,231,4.2283961,0,6.3419299,369,2.1
6/13/20,202024,MD,24,-1010,1046,7533,-1938,-4905,1590,865.94,,963.9446,757.1028,881.0536,685.4577,943.2182,760.5468,1060.8359,863.9379,986.0512,806.5232,950.2809,744.2402,963.9785,771.4541,1013.7267,829.1601,992.2084,817.01,1162.919,952.2226,958.8663,755.0527,1442.9406,1144.0512,920.8716,760.5827,0.137907968,6.6,3823,47559,65816,0,2571,186,361,602,1096,168,2926,186,3.0476937,0,3.9237907,371,1.6
6/20/20,202025,MD,24,-698,1039,6908,-1783,-4860,1536,871.13,,1048.37,830.8288,938.8746,726.3223,1015.9936,821.9613,1154.7737,943.1596,1087.4746,895.2183,1015.4754,795.2505,1039.4866,834.0141,1112.1945,913.7559,1095.6738,907.4752,1256.2568,1027.9859,1033.066,804.9859,1538.0827,1213.0827,1021.2226,853.467,0.016541034,5.1,2651,50871,72049,0,1940,126,209,444,1026.666667,95.66666667,3052,126,1.9207842,0,2.7549989,371,1.5
6/27/20,202026,MD,24,-164,1363,7387,-1451,-4862,1382,942.32,,1069.6313,839.7903,967.5262,752.6983,1034.3217,831.9003,1168.4712,946.5167,1111.0257,900.7332,1028.3262,799.1297,1046.3472,833.1229,1119.8471,910.2356,1136.5134,928.9103,1318.6921,1067.6356,1067.4914,826.7452,1604.1518,1260.719,1025.3685,845.3078,0.118340665,3.9,2494,49042,68069,0,1467,105,190,254,996,71.66666667,3157,105,3.1916933,0,3.8967642,372,1.5
7/4/20,202027,MD,24,638,2195,7844,-1734,-5617,1344,959.64,,1064.464,801.6882,961.5148,729.3564,1009.9611,787.3007,1155.5196,904.0472,1116.5836,864.1679,1020.4243,766.0777,1038.3614,798.8625,1117.7729,873.3916,1135.4086,887.2182,1299.281,1011.9426,1066.9903,800.474,1558.2539,1183.7379,1027.0665,809.9355,0.263430862,4.7,2891,56635,80531,0,1059,79,90,283,1022.666667,96.66666667,3236,79,1.8211693,0,2.55755,373,1.7
7/11/20,202028,MD,24,-20,1346,6699,-1632,-4961,1397,961,,1046.9001,817.0858,941.1605,723.0716,1003.644,802.0784,1147.6075,925.0636,1094.7958,878.6339,998.0889,767.2067,1023.9375,810.1003,1095.5146,884.1985,1125.2235,909.6593,1298.206,1038.4583,1047.8077,796.6656,1578.6216,1225.3903,1006.7608,826.5117,0.238142871,5.2,3126,52809,82372,0,948,74,165,319,1009.666667,89.66666667,3310,74,1.9951365,0,2.3885915,374,2
7/18/20,202029,MD,24,225,1582,7580,-1886,-4766,1319,984.44,,1083.2597,828.1526,975.1201,737.1914,1025.7655,802.459,1168.0112,922.3222,1141.2268,897.8449,1010.624,760.0726,1048.0953,811.6263,1129.8958,894.0666,1174.2468,931.153,1344.105,1055.5774,1082.3117,806.3143,1623.4308,1235.6456,1040.7252,837.2485,0.455242471,6.2,4739,86970,128272,0,871,58,154,435,1007.666667,91.66666667,3368,58,2.7316471,0,3.6519552,373,2.2
7/25/20,202030,MD,24,-121,1332,6272,-2205,-4855,1418,972.9,405,1056.4146,820.2784,942.8741,719.8648,1009.4109,798.0467,1142.4311,908.5508,1120.8228,886.6217,999.1266,759.2579,1031.1872,804.9759,1099.9257,876.2278,1154.9716,920.7859,1309.309,1033.427,1051.3278,787.8404,1578.5061,1210.8227,1027.1657,832.3324,0.419062224,7.8,5848,98492,160363,0,968,65,90,400,980.3333333,69.33333333,3433,65,2.6757962,0,3.5845518,373,2.3
8/1/20,202031,MD,24,-48,1268,6802,-2123,-4877,1375,969.66,514,1076.7079,833.6132,960.754,729.3582,1017.4376,803.4218,1162.6192,919.2573,1152.711,904.9722,1008.5302,759.3368,1047.1525,814.3559,1124.6602,890.1635,1188.0741,941.1112,1348.6178,1060.1513,1064.6717,798.2693,1611.2905,1230.8441,1053.3617,845.6489,0.312500093,7.8,6311,97717,170452,0,992,73,279,484,1043.333333,130.3333333,3506,73,2.1557277,0,2.4483926,372,2.3
8/8/20,202032,MD,24,-304,874,6184,-2321,-5062,1430,952.79,414,1030.5055,797.9206,919.0528,684.109,975.2895,761.4144,1108.7774,871.5378,1101.1378,867.9984,956.7689,712.8393,996.9957,771.102,1067.6245,845.4825,1144.4713,906.3077,1296.0876,1012.6166,1025.955,760.9665,1549.9263,1171.8789,1001.565,806.3048,0.570476869,6.9,5216,84953,152497,0,936,71,186,433,985.6666667,77.66666667,3577,71,2.9267655,0,3.8339812,371,2.2
8/15/20,202033,MD,24,-118,1029,5951,-2122,-4838,1324,971.62,405,1055.9772,798.9596,914.1431,664.7717,991.6128,752.4397,1130.3688,863.0001,1141.998,874.7532,962.2488,699.5079,1012.9077,760.7419,1098.6763,846.5232,1186.7003,912.4172,1335.1548,1016.6436,1030.5791,742.5945,1567.3929,1154.2703,1041.4206,814.764,,5.1,5112,103017,192946,0,810,59,96,451,1045,129,3636,59,2.3492918,0,3.9487818,370,2
8/22/20,202034,MD,24,-1247,-377,1468,-1813,-3998,1240,976.31,401,1045.0187,780.1638,896.4658,640.5883,973.6526,726.5179,1125.675,846.6303,1132.3095,852.5322,941.0511,675.0894,1001.8383,740.3454,1094.5926,826.6369,1174.6688,889.1811,1332.6126,997.3162,1029.2862,731.7122,1547.2964,1126.1857,1028.358,789.4477,,5.3,3830,88959,165845,0,737,49,52,308,984,69,3685,49,2.7688698,0,3.9864408,370,1.9
8/29/20,202035,MD,24,-1501,-676,768,-1801,-3833,1269,943.12,360,1011.9769,749.4421,882.7534,617.2331,938.1194,690.3702,1087.4787,812.0046,1087.6951,822.0959,914.0452,648.9826,970.1176,710.7535,1048.7154,788.752,1133.4585,859.8957,1297.0064,963.7308,1001.05,700.533,1521.5646,1091.8337,983.4267,757.5846,,4.4,3771,80271,142895,0,724,61,77,353,1021.666667,103.6666667,3746,61,2.6271228,0,2.9747074,371,1.8
9/5/20,202036,MD,24,-1317,-518,949,-1736,-3844,1201,944.11,324,1021.5918,782.0296,908.3567,653.0023,971.0577,727.5723,1111.3449,843.7153,1092.8033,845.3878,949.2217,688.9343,999.985,745.4289,1064.4021,818.1108,1133.3291,879.9761,1311.3062,998.9255,1025.2956,738.5018,1562.5292,1143.6741,990.5427,777.3116,,4.2,4313,75659,153106,0,759,50,975,299,1029.333333,102.3333333,3796,50,3.3554349,0,2.8683596,372,1.7
9/12/20,202037,MD,24,-1258,-402,3099,-1917,-4712,1313,929.25,312,995.0379,746.6721,860.78,603.9203,940.6611,688.4859,1088.2556,809.1573,1073.965,810.8401,925.4999,657.7405,963.2474,703.0953,1042.9541,782.218,1114.9452,845.0952,1282.2846,954.348,988.7494,696.0467,1522.7854,1084.8497,974.9607,747.5921,0,4.4,3926,56071,136425,0,668,40,122,280,985,61,3836,40,2.42579,0,3.2286104,372,1.7
9/19/20,202038,MD,24,-403,333,7825,-2268,-4398,1146,927.9,318,992.2319,733.7923,876.8326,595.7821,936.8521,669.8734,1087.1602,790.4935,1068.9894,795.1686,923.8596,639.7573,976.6955,698.3582,1038.4504,764.5433,1106.4934,824.7519,1271.9991,927.0914,992.3561,681.9788,1531.7907,1066.6212,970.5824,732.034,0,4.2,4211,70141,177442,0,600,40,153,323,971.6666667,48.66666667,3876,40,1.8451405,0,2.0337441,371,1.6
9/26/20,202039,MD,24,-884,178,6442,-2407,-4298,1246,888.42,319,990.1514,695.8578,867.2981,559.6296,940.5997,640.5767,1076.5998,748.5152,1060.902,759.1195,915.0088,606.5633,966.3137,658.159,1029.1079,727.3622,1104.2768,790.0286,1257.7189,881.7532,983.2577,646.4212,1507.6954,1003.3664,967.8482,700.1075,0,4.4,3228,62268,164275,0,536,49,84,263,1055,126,3925,49,2.1460517,0,3.0670368,371,1.7
10/3/20,202040,MD,24,-1049,54,6305,-2292,-4159,1230,885.62,357,1046.0548,724.0778,927.4057,581.7874,995.4335,663.8607,1132.7097,774.1323,1119.2236,793.3532,977.4758,631.6617,1010.5629,677.6376,1086.1971,757.008,1166.0677,825.7715,1327.9092,917.6298,1043.3626,669.4127,1581.2648,1030.4023,1021.2178,731.9503,0,4.6,3847,61578,163208,0,560,32,194,288,1059.666667,122.6666667,3957,32,2.1318202,0,2.100895,371,1.9
10/10/20,202041,MD,24,-1052,87,7120,-1989,-4201,1181,877.48,405,945.5343,675.0435,821.6083,528.7604,897.3848,612.0306,1028.8613,716.0739,1023.2733,735.1806,873.8104,578.2774,912.6129,622.9295,986.7205,697.4444,1069.1193,769.9321,1213.2877,853.343,942.4129,618.2397,1434.4481,950.3168,931.4472,677.4517,,5.4,3976,66101,174217,0,628,38,69,336,1067.666667,120.6666667,3995,38,2.4518087,0,3.5537431,372,2.3
10/17/20,202042,MD,24,-1713,-390,4374,-2158,-4490,1422,851.62,385,904.1171,657.5687,809.5314,517.0839,860.5568,586.5425,989.8262,688.7086,987.0089,710.8908,854.6689,561.9398,892.8505,610.1982,951.2618,673.3659,1022.9188,738,1150.7596,810.4431,909.743,595.0556,1357.6433,898.232,903.895,658.9927,,5.7,4332,70770,186551,0,726,41,159,346,1032.666667,67.66666667,4036,41,1.7964383,0,1.8074762,373,2.3
10/24/20,202043,MD,24,-1612,-306,6841,-2074,-4156,1246,867.37,431,949.6583,683.3309,836.491,520.117,898.4562,599.9699,1039.0705,708.3482,1045.6285,743.1171,880.0786,565.8277,926.87,621.628,1004.837,698.0999,1087.8347,774.7136,1230.8174,853.8436,953.8581,610.3064,1459.0163,943.6637,949.5534,682.3333,,6.2,4360,67663,184650,0,841,55,175,353,1083.666667,115.6666667,4091,55,1.9164719,0,2.2832245,373,2.5
10/31/20,202044,MD,24,-2111,-581,2970,-2706,-4328,1430,827.01,498,975.5306,710.5608,872.6806,540.5093,936.8462,619.3883,1068.8976,725.9912,1072.7167,762.3015,921.7973,591.3349,956.9444,638.4631,1038.9072,720.4198,1110.8699,789.6867,1260.1651,873.089,981.0069,625.9316,1502.2434,966.4709,978.8596,701.85,,7.2,5794,65951,188378,0,806,56,126,388,1043.666667,65.66666667,4147,56,3.3142742,0,3.2848568,373,2.9
11/7/20,202045,MD,24,-1978,-761,3594,-2882,-4334,1448,780.89,615,860.2527,599.0289,760.6526,442.1197,821.0761,513.0354,944.5058,602.8337,953.1424,638.6827,806.7991,489.6736,844.7967,530.5627,914.3161,597.3428,989.8928,662.6207,1118.8371,733.5654,860.5838,520.5651,1346.6208,820.6941,865.7049,582.7301,,9.4,7634,69008,201531,0,1019,54,103,534,986,42.33333333,4201,54,4.78679,0,5.0345833,373,3.3
11/14/20,202046,MD,24,-2166,-791,3071,-2916,-4512,1609,755.29,984,701.3625,507.5465,631.733,368.1075,680.2937,426.1507,773.5918,498.0794,780.769,528.2487,667.9248,406.263,692.1662,440.2701,748.0627,494.4761,814.1627,547.273,919.0969,602.3904,706.6112,427.0343,1115.8073,679.3707,709.8587,484.3109,,12.1,11175,71680,206966,0,1325,92,78,831,,,4293,92,2.872773,0,3.3874661,373,4.1
11/21/20,202047,MD,24,-1124,-393,384,-1275,-1889,670,610.83,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15881,92239,259673,0,1799,122,136,976,,,4415,122,4.4128026,0,4.1664338,,
1/4/20,202001,MA,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1238,0,0,0,0,0,0,203,2
1/11/20,202002,MA,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1267,0,0,0,0,0,0,203,1.6
1/18/20,202003,MA,25,0,0,0,0,0,0,648.53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1188,0,0,0,0,0,0,202,1.8
1/25/20,202004,MA,25,0,0,0,0,0,0,733.31,,700.2414,658.8542,663.0884,625.6168,613.8414,580.8808,646.8737,614.6579,811.4452,773.6933,597.594,561.681,610.6953,580.4545,667.4934,635.6358,856.2311,816.0513,868.9098,824.3698,773.4586,731.0151,729.5785,690.1523,712.3462,678.4891,0,,0,0,1,0,0,0,0,0,1302,1,0,0,0,0,0,202,1.9
2/1/20,202005,MA,25,0,0,0,0,0,0,721.45,,797.6848,750.7864,767.6963,733.9546,711.8304,678.317,742.1285,705.0857,919.1832,873.1548,686.767,656.6702,711.5637,680.9607,763.2152,725.8283,969.1341,920.755,975.5066,930.463,885.3771,846.6166,840.9738,803.1989,812.2286,772.7455,0,,0,0,2,0,0,0,0,0,1204,0,0,0,0,0,0,202,2.2
2/8/20,202006,MA,25,0,0,0,0,0,0,713.48,,802.3895,777.4373,780.1404,760.2423,717.0812,697.7511,746.0581,727.1765,923.7328,900.1086,709.9055,692.3034,721.0705,703.935,769.7994,751.2945,968.7397,944.0485,980.0766,959.3846,904.0921,882.8704,850.3137,828.7522,817.0784,796.7985,0,,0,0,7,0,0,0,0,0,1233,0,0,0,0,0,0,202,2.2
2/15/20,202007,MA,25,69,-45,21,66,-15,-4,755.61,,872.134,830.5866,844.3643,799.0596,783.7179,749.5953,808.6063,772.903,1014.0268,971.9353,754.6489,713.3601,781.5982,745.6032,829.1741,794.2033,1076.0915,1033.2991,1091.7043,1048.7707,976.0834,934.346,931.8846,887.0725,892.5026,854.4634,0,,0,0,2,0,0,0,0,0,1250,0,0,0,0,0,0,202,1.9
2/22/20,202008,MA,25,494,-301,774,-216,-974,213,767.13,,978.3066,883.3289,898.503,800.6432,850.5914,776.4246,904.1102,827.4476,1166.2517,1053.7142,813.8525,721.8884,849.3299,772.7668,931.8493,856.133,1232.4509,1110.3288,1215.846,1106.3544,1035.7846,938.4814,1013.7496,914.0774,1013.1762,919.8157,7.931214824,,0,0,1,0,0,0,0,0,1165.666667,0,0,0,0,0,0,202,1.7
2/29/20,202009,MA,25,414,-51,1676,393,125,-43,766.83,,950.2586,903.7093,943.9219,863.5803,865.9845,817.2485,884.9036,842.9876,1090.2268,1053.9848,842.4447,765.6262,856.0155,807.0897,914.4721,876.475,1151.0967,1112.1073,1177.994,1128.123,1083.9252,1019.494,1018.6794,948.9526,970.2444,929.6387,5.402913504,,0,0,5,0,0,0,0,0,1278,61,0,0,0,0,0,202,1.5
3/7/20,202010,MA,25,734,487,1493,279,321,-40,764.41,,898.8995,844.579,885.7633,790.899,840.5768,784.9014,842.8574,796.8293,1028.4106,982.6188,834.3603,747.7419,830.5779,773.0599,870.083,825.2529,1072.9039,1022.8753,1074.0007,1011.175,1006.6438,933.5171,976.2616,896.3289,923.3125,874.4405,4.908833438,,0,0,232,0,0,0,0,0,1212.666667,4.666666667,0,0,0,0,0,199,1.8
3/14/20,202011,MA,25,418,1645,3189,-440,-86,152,679.13,,607.4067,543.924,639.4175,546.1962,577.0496,514.2143,580.9647,521.2435,682.6986,622.6071,592.9229,505.5232,584.8562,518.8878,609.0702,550.7903,697.8375,634.6495,709.3705,640.2843,681.7134,603.5236,683.2471,598.3316,625.5829,564.5206,5.655415952,,38,0,2785,0,0,0,0,0,1311,105,0,0,0,0,0,200,3.1
3/21/20,202012,MA,25,-2986,469,2251,-3101,-3092,1239,432.07,,349.5513,307.023,367.5546,306.5502,356.33,312.6606,351.9584,313.6034,375.9123,338.1336,380.2918,318.4951,381.6031,335.6286,381.3623,342.693,343.7896,305.7748,346.1697,301.6902,360.1393,310.4013,379.2637,323.6362,366.5283,327.4646,4.705879906,,388,4799,19119,0,0,7,0,61,1168.333333,0,1,1,0,0,0,199,5.9
3/28/20,202013,MA,25,-4815,-2021,2373,-4958,-4936,1775,332.86,,222.8223,191.5551,223.5186,180.169,223.3931,191.157,218.9039,191.1149,241.9427,214.4325,246.6319,198.9047,244.5895,209.4679,244.0425,215.1597,211.6741,185.5751,203.6026,173.1496,218.0433,182.2456,231.2331,191.3098,234.2629,205.6361,2.526446528,,3732,26116,27855,0,0,65,0,289,1270.666667,74.66666667,44,43,0,0,0,202,7.2
