date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
6/20/20,202025,MI,26,3309,5397,16482,-845,-11000,1433,1123.04,0,833.2789,693.5359,812.8391,661.4992,820.3287,708.1303,888.1892,772.4922,946.4669,832.9581,800.5575,663.8758,860.7922,737.9188,926.7815,808.3489,867.3947,756.6563,885.0772,752.3977,852.6563,664.7052,905.2559,777.4539,865.1574,749.2017,0,0,0,0,0,0,0,0.008134626,0.7,1709,93442,95151,839,1510,74,4326,393.8164063,1864.333333,104.3333333,6087,74,1.7012266,0,2.1525608,738,1.3
6/27/20,202026,MI,26,3791,4849,15577,-630,-11068,1549,1156.61,,818.286,690.2765,803.6921,657.9016,805.6638,702.133,870.4543,766.1954,932.4474,831.1577,788.6675,658.7737,841.1343,728.554,908.3355,800.4569,862.4662,762.4293,883.2273,758.055,842.4607,657.1562,895.699,779.6082,849.6977,743.9493,0,0,0,0,0,0,0,0.09108998,0.7,2134,104053,106187,748,1415,66,1809,360.0917969,1899.333333,144.3333333,6153,66,1.8160239,0,2.5672038,743,1.4
7/4/20,202027,MI,26,5546,8293,17155,-496,-14556,1438,1192.97,,769.1392,616.6124,759.0159,595.6763,764.619,633.5304,815.3259,682.645,856.9973,739.0102,749.4892,596.8382,797.5656,657.2129,844.9715,710.1329,793.8149,679.9558,817.0618,678.167,780.5601,588.8094,838.7988,708.7923,797.7174,666.1666,0,0,0,0,0,0,0,0.070381338,1,2902,126431,129333,700,1323,65,1742,367.9541016,1970,221,6218,65,2.6387,0,3.589592,742,1.7
7/11/20,202028,MI,26,3749,4886,14640,-275,-11943,1644,1218.16,,733.241,621.4957,721.0709,589.1472,723.6277,631.1954,779.9992,688.1061,835.9529,754.575,705.6451,589.4648,755.6337,655.4464,813.7841,718.6205,776.8422,694.0804,790.3769,681.5438,754.1552,583.2498,805.6687,711.4848,762.4983,670.0289,0,0,0,0,0,0,0,0.047935286,1,3789,140179,143968,660,1237,95,1026,321.0229492,1875,139,6313,95,2.3211231,0,2.9752259,743,1.9
7/18/20,202029,MI,26,2983,4705,15006,-237,-10732,1514,1232.46,,734.0843,608.1652,713.6006,572.5362,718.1108,613.7457,787.3791,679.3977,844.0411,745.6248,692.4029,566.8749,756.4328,642.0135,823.5195,713.0124,782.2484,683.9282,793.4515,671.521,760.7792,576.1295,809.23,700.076,762.6729,656.3338,0,0,0,0,0,0,0,0.227295166,2.4,4968,176988,181956,725,1329,51,1295,519.4885254,1863.333333,125.3333333,6364,51,2.6558806,0,3.028593,740,2.2
7/25/20,202030,MI,26,2886,4652,15784,-328,-10750,1462,1237.86,176,740.6867,611.3228,711.2855,568.1911,726.5079,615.6843,799.0764,684.0208,854.0642,752.2408,697.6369,567.0857,763.0691,642.372,832.9539,715.8832,792.0153,691.2588,796.8868,673.8669,754.0429,569.7295,816.9262,702.4435,772.0523,659.7772,0,0,0,0,0,0,0,0.240736812,2.2,3734,154834,158568,800,1471,36,0,491.2557373,1878.666667,136.6666667,6400,36,2.5408927,0,3.0218578,744,2.1
8/1/20,202031,MI,26,3339,4690,16257,-401,-10514,1405,1234.17,2088,744.7129,622.0529,708.2887,568.9798,726.3273,620.1269,798.1566,686.6529,885.1243,785.5219,693.8909,567.4999,763.323,645.9976,843.3117,729.5084,810.5394,713.2982,811.2693,691.374,754.5744,575.4524,819.3211,707.5774,778.503,669.4536,0,0,0,0,0,0,0,0.179188414,2.4,6260,255924,262184,937,1509,57,4860,481.3721313,1946.666667,208.6666667,6457,57,3.3376695,0,4.0314033,737,2.1
8/8/20,202032,MI,26,3557,4447,14172,-296,-10687,1338,1231.84,269,744.2572,615.4387,710.4707,563.4666,726.4003,614.04,794.031,677.8537,880.6429,775.2212,696.9014,563.3501,762.0984,639.1326,839.3994,720.629,804.7238,701.2545,807.8814,682.1562,752.312,566.2906,819.4979,699.9244,776.7205,661.9464,0,0,0,0,0,0,0,0.175954098,1,4859,193432,198291,936,1630,67,3614,453.3139343,1851,119,6520,63,2.7181605,0,3.4599351,745,2.1
8/15/20,202033,MI,26,3014,4077,14605,-452,-10549,1260,1244.92,420,744.1429,614.4069,708.106,557.922,723.1799,609.683,801.5165,679.8674,896.2053,776.4675,692.0192,556.874,762.8139,637.5859,846.7892,721.8286,820.4214,703.1497,823.6649,683.8404,747.5511,553.0106,813.6564,690.1382,782.0495,662.3203,0,0,0,0,0,0,0,,1.2,5591,211067,216658,697,1339,67,4142,486.3430328,2002.333333,265.3333333,6586,66,3.0273709,0,3.8396109,745,2
8/22/20,202034,MI,26,-114,278,4078,-762,-6360,1179,1232.78,408,750.3593,606.9673,704.6578,547.8494,727.0279,600.8872,815.9237,677.4829,912.1977,769.3184,691.0819,547.0074,766.3811,628.9534,858.6462,715.8239,839.2982,701.0325,840.1711,683.9974,739.387,538.5738,818.6454,680.0146,791.2228,656.1161,0,0,0,0,0,0,0,,1.5,4262,162998,167260,618,1210,69,4802,402.8284836,1914,176,6655,69,3.1792384,0,3.9747754,746,1.9
8/29/20,202035,MI,26,-993,-176,2067,-927,-6015,1401,1191.31,382,740.3021,598.7074,699.5768,539.9208,715.1362,593.1119,799.293,670.1037,890.8462,759.2779,673.9987,532.4627,748.4594,617.2762,839.414,704.6051,841.5908,708.0511,836.6504,680.5591,722.8656,516.1411,815.9532,676.3548,776.5949,648.7492,0,0,0,0,0,0,0,,1.1,5092,219743,224835,631,1283,57,3571,467.5857582,1926,195,6712,57,2.7659089,0,3.4985788,746,1.9
9/5/20,202036,MI,26,-733,187,2256,-842,-6244,1109,1161.14,355,738.9254,609.1446,712.5793,561.4169,724.727,605.9748,800.9081,676.4246,873.2527,755.6987,693.3257,554.1574,761.6243,632.8488,838.9758,712.5479,812.6036,696.8295,819.7736,681.4104,743.0929,544.5525,806.9896,678.7838,778.3302,656.9072,0,0,0,0,0,0,0,,1,6055,229073,235128,565,1126,94,4527,382.2071209,1950,214,6806,94,3.9290264,0,4.5810148,745,1.7
9/12/20,202037,MI,26,-738,363,7129,-877,-8453,1329,1109.45,345,694.708,574.0186,662.138,518.632,690.1502,576.1017,763.086,644.1666,820.9342,707.1574,650.6837,518.2249,723.7913,600.801,795.3951,673.5274,764.1444,652.0945,772.4163,637.8786,693.1611,501.8362,770.4904,644.8958,735.9457,619.9937,0,0,0,0,0,0,0,0,1.1,5867,185741,191608,517,1148,105,4835,435.8964396,1936.666667,189.6666667,6911,105,2.9220377,0,3.2026718,745,1.7
9/19/20,202038,MI,26,2334,2696,16148,-662,-7299,844,1141.89,315,682.3212,549.9969,659.1227,503.9488,674.4173,548.5589,743.5676,611.7755,811.7492,679.4486,642.1545,498.9026,704.8625,570.917,785.0703,648.022,750.6135,621.1686,757.5921,608.9431,703.1204,497.9462,751.5521,611.8813,721.2086,591.7405,0,0,0,0,0,0,0,0,1.4,5029,202830,207859,487,1080,59,4703,339.0517802,1895.666667,128.6666667,6969,58,2.9702313,0,3.6550726,745,1.7
9/26/20,202039,MI,26,1750,2778,15595,-1028,-6931,1146,1106.77,318,675.3491,520.1032,652.1318,478.7553,663.2273,519.06,730.8981,580.4569,788.4989,637.2903,640.4497,478.0909,693.0403,541.3672,765.7413,609.3396,730.6245,582.746,736.724,571.7181,692.2869,472.8616,738.3639,578.7689,708.2046,559.6362,0,0,0,0,0,0,0,0,2.9,6286,218302,224588,396,1005,75,4835,388.4741099,1999.666667,221.6666667,7044,75,3.7032928,0,4.9049243,751,2.1
10/3/20,202040,MI,26,1096,2870,9893,-1472,-7113,1581,1040.75,487,731.2355,563.3703,709.5138,514.3826,718.1667,561.5961,793.9539,631.0539,857.6194,693.7229,691.548,514.5514,755.4734,588.2998,830.2117,660.4813,796.8604,633.8717,802.8105,618.4321,751.2621,503.3821,806.9044,627.5844,768.8793,607.5643,0,0,0,0,0,0,0,0,3.6,6898,214319,221217,413,1024,80,4470,483.7629451,2020,216,7124,80,3.6330757,0,4.8133752,746,2.3
10/10/20,202041,MI,26,1145,2540,13035,-1179,-7254,1225,1050.63,582,640.4372,505.0729,616.1739,456.1563,630.0964,499.624,697.4772,561.4412,764.5484,629.3254,604.044,456.6153,658.4517,518.995,731.6721,591.2227,710.9829,577.2218,711.147,559.6567,654.4154,450.1985,708.7131,561.4496,676.7443,542.4324,0,0,0,0,0,0,0,,4.5,8193,237842,246035,547,1335,95,4750,620.1185275,2136.333333,315.3333333,7219,95,4.7209809,0,5.4601058,745,2.8
10/17/20,202042,MI,26,286,2008,10691,-1239,-6999,1826,1031.09,738,643.8106,520.4934,617.5002,462.3448,632.6229,508.4818,705.0629,575.3019,790.0555,659.5235,605.7085,464.7546,664.3338,529.9598,744.0861,609.1425,727.7008,598.8584,734.3674,584.9084,668.4292,463.1062,718.867,576.0006,684.6982,556.5612,0,0,0,0,0,0,0,,5.5,9655,250793,260448,663,1672,98,5268,689.9407363,2007.666667,175.6666667,7340,121,4.4350801,0,5.0848565,744,3.3
10/24/20,202043,MI,26,-1947,643,6947,-1758,-6990,2204,949.63,928,665.1583,533.7147,644.6552,475.099,660.5738,525.8896,731.604,591.2924,809.6685,669.0616,630.9758,478.0042,695.0662,549.728,771.5177,625.0253,744.5771,605.1912,756.9855,594.7723,681.5889,464.7327,744.036,588.4504,711.6795,572.6034,0,0,0,0,0,0,0,,7.6,16493,292741,309234,761,1874,205,5400,837.0296319,2172.333333,313.3333333,7522,182,4.9374119,0,6.0436831,744,4.1
10/31/20,202044,MI,26,-2665,837,6031,-1677,-7604,2230,915.72,1656,686.6823,540.4519,661.9631,480.3468,680.1592,530.4681,759.3428,601.298,830.8816,674.204,653.0848,485.5742,714.3639,553.9168,796.9511,633.9602,765.611,610.3657,775.237,601.2101,704.9364,475.4223,761.3063,588.1149,734.0726,579.0858,0,0,0,0,0,0,0,,8.4,21794,309807,331601,1047,2349,177,6154,1309.485184,2143.666667,272.6666667,7699,177,5.4132749,0,6.3341761,743,5.1
11/7/20,202045,MI,26,-3041,-67,7433,-2070,-8313,2483,838.1,2029,563.0583,421.045,534.0113,370.4523,553.9072,409.3686,622.2073,467.0607,697.0307,539.8452,530.7492,375.8542,587.8129,431.7783,657.4938,497.1251,627.4954,477.3773,639.4403,473.9089,579.3378,375.0689,617.076,452.4492,602.9288,451.7597,0,0,0,0,0,0,0,,13.8,31597,270772,302369,1327,3183,246,7888,1770.257408,2285.666667,401.6666667,7945,246,8.613862,0,8.5026196,744,6.6
11/14/20,202046,MI,26,-3198,341,5960,-2490,-8953,2971,796.29,2628,626.2963,495.0507,601.3897,433.5144,632.2058,488.8507,701.9848,549.8727,767.3385,614.295,604.8349,446.934,667.3731,511.4618,730.8455,575.8735,697.1584,548.6643,706.513,541.1786,644.1844,431.2726,701.531,535.8991,677.8678,529.309,0,0,0,0,0,0,0,,21.1,46789,431834,478623,1758,4175,431,9881,2355.871296,2339.333333,450.3333333,8376,431,10.8814377,0,11.454632,741,8
11/21/20,202047,MI,26,-7366,-221,2655,-3091,-12210,3646,726.67,3130,574.4099,460.1718,556.1801,400.8934,575.0047,446.0328,647.3989,508.2745,711.9207,570.5516,552.2454,409.4291,612.3968,470.5562,670.9913,529.2532,652.7174,513.7164,667.7514,508.1649,604.144,405.7841,658.3839,503.4342,621.7463,486.4712,0,0,0,0,0,0,0,,21.5,53229,418440,471669,2584,5507,499,13405,2709.064352,2485.333333,579.3333333,8875,499,8.8048472,0,9.1160246,743,8.5
11/28/20,202048,MI,26,-11045,221,434,-4279,-20169,5138,663.95,3708,675.5719,539.9027,643.707,457.9541,679.4082,522.7613,772.9825,601.4957,849.9008,673.2773,646.7878,474.4335,727.923,554.2541,805.6379,629.9436,760.1993,591.1729,785.9005,589.4109,675.9351,447.9288,775.7503,589.2358,739.9138,573.3346,0,0,0,0,0,0,0,,20.3,49131,361057,410188,3175,5922,592,13002,2742.467824,2506,594,9467,592,8.3641535,0,9.3315814,743,8.6
12/5/20,202049,MI,26,-7919,-561,1297,-2967,-11910,4124,707.77,3481,630.8722,500.2023,602.6521,421.3385,642.2391,485.7423,716.328,549.2797,791.5843,620.1333,608.4123,439.2369,683.2372,511.2234,747.2106,575.8793,711.3404,546.231,722.6333,534.8047,643.0772,419.0596,709.7072,528.1325,692.0632,528.3331,0,0,0,0,0,0,0,,20.5,48424,342193,390617,3566,5944,854,32481,2769.766088,2620.333333,693.3333333,10321,854,6.7624232,0,7.6580248,740,7.7
12/12/20,202050,MI,26,-8534,-296,1005,-3276,-11344,3980,719.16,3116,585.7974,488.7478,557.3844,403.4325,599.8802,470.5108,678.0545,537.8302,750.391,603.3478,570.258,426.571,640.5281,497.3908,704.8318,560.3036,668.1937,527.0828,678.6347,514.4808,600.9287,401.3654,663.6366,511.2103,650.6843,513.8316,0,0,0,0,0,0,0,,23.7,38583,338349,376932,3616,5990,874,38619,2508.116956,2780.333333,845.3333333,11195,874,6.7185958,0,7.594239,742,7.6
12/19/20,202051,MI,26,-7392,1706,-26,-2991,-10934,3949,739.73,2632,709.4677,614.9376,685.1803,507.5655,735.5136,587.9617,829.5019,669.3883,927.7758,757.741,697.3193,532.5438,782.8409,619.3667,864.5226,700.8065,830.9529,665.1003,842.0872,649.7796,734.8962,502.2193,821.2178,644.4371,798.8198,642.3582,9781,0,0,0,0,0,0,,20.1,30897,326747,357644,3409,5658,879,48362,2029.941522,2593,633,12074,879,5.8472833,0,7.0328194,743,6.9
12/26/20,202052,MI,26,-9130,2460,-298,-4192,-20665,5031,679.26,2203,812.2371,706.9056,780.9553,571.3451,837.4335,660.5975,953.1126,758.9311,1137.3214,913.8956,785.1363,592.1919,892.6469,696.1785,1010.7687,808.8552,1016.8506,801.1622,1031.3773,783.352,877.4646,592.201,944.4631,736.1038,926.9514,734.7981,54162,0,0,0,0,0,0,,16.6,20270,259365,279635,2992,5152,616,33658,2093.029239,2517.666667,532.6666667,12690,616,5.8851894,0,7.2074105,742,6.7
1/2/21,202053,MI,26,-9436,-728,-856,-4955,-21752,5915,680.16,1942,575.3385,508.4366,548.6693,399.8332,589.9554,464.3086,679.1541,539.4241,835.8896,665.3949,541.4816,407.0925,630.2601,491.0712,732.1463,582.7375,746.0919,582.9077,753.016,568.1293,606.8709,407.0585,671.9995,520.7109,663.7241,524.0594,114178,0,0,31.0973233,188.5019894,12.1741965,68.7951784,,15.1,21795,121511,143306,2685,4565,616,45222,1711.48538,2256.666667,256,13306,616,5.1429001,0,7.613154,715,6.1
1/9/21,202101,MI,26,-8512,-1294,-577,-3512,-9980,3959,703.38,2071,517.0193,441.5294,520.4229,365.3019,543.3504,412.2329,605.3595,463.7038,671.4509,522.0892,515.1898,372.9065,579.9869,435.4096,628.7117,484.1645,614.129,467.5111,621.0452,456.0063,543.516,353.5871,602.1624,447.416,587.6241,448.4654,184334,5453,24.764519,107.5543098,658.0944936,42.1107455,216.0212347,,15.6,24432,368020,392452,2181,3793,839,51468,1624.25731,1889,75.66666667,14145,839,5.9694005,0,6.8067575,508,6.1
1/16/21,202102,MI,26,-9985,-2423,-841,-3713,-10299,3925,713.9,1823,543.7741,439.6243,537.009,355.7294,561.6743,402.6761,629.6744,457.361,705.5336,528.008,532.586,363.6172,597.8496,424.0999,657.3486,480.4524,645.8326,473.53,656.0219,460.7458,573.7849,351.0753,625.3713,440.5568,610.6797,442.8336,292228,56882,55.6800411,128.2231006,659.3701779,36.9518034,206.0574084,,10.7,19232,273355,292587,1876,3513,524,27329,1409.871345,1871.333333,50,14669,524,4.5369718,0,6.2739758,530,5.4
1/23/21,202103,MI,26,-10422,-3215,-856,-3598,-10834,3952,716.44,1445,565.1803,432.1896,548.9253,338.8346,575.5925,384.1166,655.5857,444.0782,750.6127,529.1353,541.6234,343.9245,614.5929,406.3079,693.0193,473.4028,680.2343,468.7913,685.9611,452.3844,586.9798,334.0325,642.404,423.1556,635.9852,430.8012,430347,105882,88.9851185,100.6061936,660.5926609,36.2219526,208.1450678,,8.4,14961,263534,278495,1515,2954,512,20698,1138.064327,1619,0,15181,512,4.7058843,0,6.1524604,529,4.7
1/30/21,202104,MI,26,-11200,-3404,-888,-3581,-9870,3841,703.94,1125,525.385,411.2002,513.9051,312.655,535.1401,355.1146,602.3651,406.1146,682.0693,477.2183,505.1218,318.2353,570.5695,374.8039,638.6699,433.0392,615.7713,420.5983,620.836,405.6239,540.7698,302.6893,591.1152,385.8995,586.6461,394.8066,560680,174179,124.12955,81.4117051,661.0283876,34.3780735,208.3173686,,7.2,13392,266856,280248,1380,2638,344,18695,909.9678363,0,0,15525,344,3.9747823,0,5.7607837,529,3.7
2/6/21,202105,MI,26,-8912,-3016,-1420,-3644,-10255,3666,709.28,1022,390.146,302.534,385.4085,227.7305,395.1535,254.8431,438.6973,287.5445,499.5661,338.5678,380.1312,232.8875,419.0441,267.7764,468.0186,308.2603,447.3074,295.5284,454.3853,287.2726,410.745,223.3437,431.2139,273.9007,430.7822,281.5557,616072,285279,158.4043161,77.1215088,660.0374744,33.5416142,214.2864841,,5.4,10547,233017,243564,1177,2265,329,16694,841.0160819,,,15854,329,4.3216411,0,5.3697791,,
2/13/21,202106,MI,26,-3730,-1353,-1324,-1631,-4100,1398,624.42,837,,,,,,,,,,,,,,,,,,,,,,,,,,,598979,459490,129.7639827,42.0261122,470.5248575,23.4831427,150.8897952,,,8271,221353,229624,987,2044,265,19496,603.4919591,,,16119,265,2.6414304,0,2.5580625,,
1/4/20,202001,MN,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1009,52,0,0,0,0,0,735,2.4
1/11/20,202002,MN,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,735,1.8
1/18/20,202003,MN,27,,,,,,,570.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,945,0,0,0,0,0,0,737,1.7
1/25/20,202004,MN,27,,,,,,,728.91,,739.5279,691.4635,687.0153,635.3654,608.2595,575.1587,722.0366,687.891,972.1778,933.8549,537.5075,501.708,593.9802,562.4439,803.1684,765.6654,1055.1939,1009.757,928.6081,876.9247,922.9945,844.865,842.6614,792.3147,758.6746,723.4103,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,957,4,0,0,0,0,0,745,1.9
2/1/20,202005,MN,27,,,,,,,705.32,,872.0667,814.5815,811.2729,752.8241,723.7178,684.6403,855.2213,815.4802,1135.0008,1089.397,625.5663,589.2074,717.1236,680.0807,950.3826,905.1616,1223.7461,1168.0706,1088.7486,1031.7009,1083.9018,999.4682,1019.1138,963.1167,892.6535,850.791,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,942,0,0,0,0,0,0,745,2.2
2/8/20,202006,MN,27,,,,,,,700,,883.0258,853.1757,844.4055,815.1923,750.857,732.4713,869.1857,851.7824,1132.2701,1111.121,658.4798,638.8181,728.8002,710.9552,971.2791,951.3713,1220.0928,1195.3125,1111.6761,1084.8824,1124.1569,1084.9187,1035.1936,1009.0726,902.7626,883.3716,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,919,0,0,0,0,0,0,745,2.1
2/15/20,202007,MN,27,576,123,192,68,-3,-12,730.13,,924.8403,886.1252,885.8904,854.4936,777.1601,750.6574,905.1946,873.6699,1200.9289,1163.1146,687.3439,662.8077,757.2417,730.5731,1005.946,972.5255,1306.2238,1263.3602,1168.1442,1126.9199,1169.3008,1124.9598,1064.9303,1026.1766,948.2745,916.7662,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,941,0,0,0,0,0,0,745,1.9
2/22/20,202008,MN,27,1476,58,220,-120,-1258,241,780.06,,972.741,924.7623,906.4334,862.4406,812.9491,777.2184,950.3162,910.9904,1279.3882,1236.944,717.1007,684.1553,777.6433,744.4306,1060.163,1017.3982,1398.1764,1348.5022,1236.5647,1184.1905,1228.789,1171.6465,1138.6292,1086.3041,997.5986,958.5241,0,0,0,0,0,0,0,10.48693243,,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,746,1.8
2/29/20,202009,MN,27,3613,1208,350,8,1179,-142,763.24,,1019.9101,968.9511,1008.5747,958.9714,877.4478,836.0116,1001.571,958.8679,1295.963,1251.2813,798.9163,758.2091,849.9876,812.9817,1112.0146,1066.3761,1400.1886,1347.8586,1282.1812,1228.1758,1294.9595,1237.6157,1195.0349,1138.4304,1044.7732,1001.8201,0,0,0,0,0,0,0,7.519541867,,0,0,0,0,0,0,0,0,932,13,0,0,0,0,0,747,1.7
3/7/20,202010,MN,27,4707,2113,548,-44,904,-91,767.61,,1027.5323,968.8684,996.0515,937.6836,882.2716,837.3168,1018.7307,967.6239,1317.0054,1258.1436,792.6629,748.7231,863.0957,820.8615,1132.5907,1076.4784,1410.032,1341.1565,1289.181,1221.8772,1291.2775,1226.5235,1192.791,1127.5514,1058.5862,1006.7158,0,0,0,0,0,0,0,5.453858607,0,1,12,13,0,0,0,0,0,944,38,0,0,0,0,0,745,1.8
3/14/20,202011,MN,27,3766,4426,402,-390,-444,272,685.44,,654.5897,578.9299,632.5913,563.5541,556.8163,498.7149,656.567,586.1931,853.494,758.1686,523.8388,468.5481,555.8436,498.3198,730.5415,650.8527,894.6163,792.065,823.2864,728.7482,818.448,736.2305,767.8444,684.39,680.1179,606.4221,0,0,0,0,0,0,0,4.259455899,0.1,88,799,887,0,0,0,0,0,882,0,0,0,0,0,0,744,2.8
3/21/20,202012,MN,27,-12419,4390,-161,-2056,-8784,2440,444.37,,446.1479,407.2991,431.3161,394.8662,391.7022,361.4576,454.9789,420.8426,549.2921,507.7996,380.1112,349.4334,412.259,382.8641,513.0765,473.8939,519.5122,476.8944,534.978,488.4419,534.3558,490.2559,498.7264,455.8303,461.4034,426.8406,0,0,0,0,0,0,0,4.174878635,0.8,237,3105,3342,0,0,1,0,0,892.6666667,1.666666667,1,1,0,0,0,745,5.4
3/28/20,202013,MN,27,-20468,-5306,941,-3501,-16467,3396,363.15,,291.0123,267.1455,282.8898,257.6762,259.8397,239.7631,304.0282,282.3408,343.3696,320.7863,264.7884,242.6911,281.1842,261.9904,340.1717,315.9368,303.6657,280.5854,327.7609,298.282,335.6075,306.2174,317.015,289.394,301.5321,280.4928,0,0,0,0,0,0,0,2.676554117,2,360,13443,13803,0,0,4,215,57,902,17,5,4,0,0,0,744,6.3
4/4/20,202014,MN,27,-22429,-8150,1577,-3943,-20598,3667,347.76,,255.3054,229.9802,251.824,224.7085,224.2467,204.5375,258.7417,238.8039,295.0934,274.2748,231.319,209.7605,242.1848,224.5565,293.0166,269.81,260.0276,237.3381,290.285,259.3571,303.1887,270.4004,276.7719,249.8298,258.1941,238.4915,0,0,0,0,0,0,0,0.977326048,2.9,471,9292,9763,0,197,19,201,123,913.6666667,21.66666667,24,19,0,0,0,744,6.4
4/11/20,202015,MN,27,-10553,-2404,3903,-3653,-21061,3524,399.73,,291.5767,257.3242,278.1817,240.5607,256.6381,230.5334,298.5845,273.2286,347.325,321.5523,260.6573,232.0295,282.2715,258.4724,341.8161,311.6042,296.441,268.549,326.9441,288.548,333.1003,288.0179,310.0273,275.7178,300.5882,275.0277,0,0,0,0,0,0,0,0.512213496,4.3,648,10211,10859,0,429,40,313,160,921,30,64,40,5.5657672,6.725895442,5.9362741,741,5.9
4/18/20,202016,MN,27,-9869,-3800,118,-3719,-20186,3639,411.66,,204.0897,149.7357,211.5718,156.828,187.354,140.9988,210.6378,160.0603,234.6608,180.4471,194.6563,146.0846,205.2504,156.6253,238.1645,180.4813,200.2211,152.1401,240.2695,179.3436,244.7833,180.1623,224.1702,167.3941,210.1846,160.2213,0,0,0,0,0,0,0,0.096592708,5.8,982,8284,9266,0,636,57,268,221,919.6666667,47.33333333,121,57,4.1672954,46.07154559,3.9516476,740,5.2
4/25/20,202017,MN,27,-7186,-1510,5660,-2895,-18910,3311,498.27,,336.0951,278.5362,323.2205,265.1927,300.1343,254.8034,347.4245,301.2672,394.223,345.3098,305.6892,257.5114,331.5694,287.2196,393.4599,339.6948,333.9282,286.4444,369.0815,308.9813,370.6071,305.432,354.1199,299.8399,348.1647,301.3397,0,0,0,0,0,0,0,0.003208732,7.2,2339,11800,14139,0,790,123,413,236,964,96,244,123,3.4365912,46.03643974,3.783173,743,4.8
5/2/20,202018,MN,27,-5742,-178,6260,-2485,-18277,2838,548.08,,390.205,318.1828,375.4242,304.9549,353.4701,295.4754,401.6372,342.6615,453.8733,389.8643,364.6112,302.8634,385.5874,328.2849,452.8056,385.0193,384.7364,324.2005,423.2558,349.7339,422.5209,344.9308,410.3764,343.2468,403.8608,343.5633,0,0,0,0,0,0,0,0.062437539,10.2,3944,23627,27571,0,859,151,592,362,989.6666667,138.6666667,394,150,3.2168271,44.20949586,3.5960492,741,4.6
5/9/20,202019,MN,27,-5020,1224,6621,-2469,-17147,2916,599.9,,461.8374,383.788,430.8429,356.2792,412.9695,352.2474,478.8124,417.0081,546.3909,478.6171,420.4121,355.8329,451.9477,392.8777,537.5104,466.0887,468.9982,402.9159,501.9493,424.3591,491.5385,410.03,482.6022,413.5471,480.4951,416.7341,0,0,0,0,0,0,0,0.295344628,10.3,4250,25431,29681,0,1243,163,3762,453,999,157,558,164,3.8110478,46.97897518,4.4718707,743,4
5/16/20,202020,MN,27,-5577,948,5515,-2730,-16410,2792,469.85,,440.419,369.4416,419.7224,350.3516,397.2761,341.1142,456.8597,400.7333,515.8975,455.2039,403.8943,343.8343,433.8672,379.5845,511.6047,446.7119,444.5533,385.4462,478.7277,406.7002,470.599,394.8588,462.1454,399.1206,458.2681,400.4138,0,0,0,0,0,0,0,0.26339268,11.2,4384,41359,45743,0,1419,151,3807,427,950.6666667,108.6666667,709,151,3.44974,32.00200091,3.8198339,741,3.5
5/23/20,202021,MN,27,-4416,2492,5999,-2697,-15823,2443,754.31,,526.8697,442.1181,513.7409,429.0891,480.5358,413.0179,546.0189,477.8353,611.9716,537.1326,488.9334,416.0873,521.2515,454.6546,609.6433,531.6013,532.496,460.1772,574.8637,486.9455,564.1643,473.3124,553.9909,479.0107,548.5822,478.1121,0,0,0,0,0,0,0,0.22878008,12.4,5060,47542,52602,0,1568,152,3914,495,947.3333333,104,861,152,3.2323948,0,3.8479246,745,2.9
