date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
7/11/20,202028,MN,27,525,3323,7999,-1708,-13120,1593,1053.52,,615.2672,520.2604,600.7755,502.8089,547.3785,470.7539,630.7277,549.4799,762.0992,663.2276,549.2383,468.5419,578.0051,500.6711,707.8748,614.4664,712.9337,614.3709,725.5781,605.4018,715.4961,591.3615,681.7564,598.4272,645.0091,559.9371,0,0,0,0,0,0,0,0.299103939,5,3947,92976,96923,0,861,34,3665,227,854.3333333,44.33333333,1537,34,2.6009692,0,2.6786029,743,1.9
7/18/20,202029,MN,27,651,3306,9102,-1724,-12231,1569,1079.05,,637.1221,535.2899,605.701,502.3134,557.475,476.0707,653.1494,563.5552,804.8264,696.7566,554.037,468.204,593.2962,510.04,735.6624,633.582,752.1559,644.1983,754.3718,624.9035,737.081,603.0927,712.1522,618.661,669.5365,577.0365,0,0,0,0,0,0,0,0.423599285,6.2,3899,89968,93867,0,780,41,3298,236,855.3333333,41.33333333,1578,41,3.0095318,0,3.580529,740,2.2
7/25/20,202030,MN,27,385,2561,8735,-1619,-12141,1525,1096.57,56,656.4589,537.7719,607.4664,496.8851,571.6821,475.0289,674.5372,566.0266,828.3667,701.2738,562.1791,462.4733,603.1284,503.9688,760.8706,640.0579,775.9883,651.9537,773.6694,631.4986,750.4568,606.5365,725.5043,616.7709,688.9347,578.6367,0,0,0,0,0,0,0,0.477123805,6.4,4821,99913,104734,0,796,33,4315,287,866.6666667,50.66666667,1611,33,2.487263,0,3.1534126,744,2.1
8/1/20,202031,MN,27,352,2495,9080,-1785,-12245,1401,1104.95,160,668.0214,542.2393,629.4863,511.3499,583.3115,478.6088,678.6243,561.7813,833.0256,697.7721,566.2281,459.8527,611.1948,503.4128,765.4436,636.3831,789.3514,657.6964,796.0929,647.805,778.8588,627.5957,741.7781,624.6682,694.163,575.6284,0,0,0,0,0,0,0,0.46990023,7,4897,74974,99621,0,963,35,4494,319,806,0,1646,35,4.2828514,0,4.8937248,737,2.1
8/8/20,202032,MN,27,779,2540,9094,-1869,-12268,1426,1110.12,147,670.0083,535.3256,627.0024,496.3266,585.8073,473.3026,684.979,560.5122,831.6798,691.6411,571.5119,455.5283,617.5972,502.0392,765.0028,629.5051,789.2364,649.6961,786.8882,630.0142,763.8935,600.8283,739.3694,610.6801,698.706,572.9537,0,0,0,0,0,0,0,0.439436056,7.7,4913,70216,98278,0,1075,43,4649,298,880.6666667,55.66666667,1689,43,2.6849765,0,3.3733479,745,2.1
8/15/20,202033,MN,27,778,1962,7991,-1844,-12030,1495,1104,219,679.0519,553.8925,642.5172,510.6212,599.5879,491.4828,702.7672,582.9954,844.0379,706.9035,587.0849,475.4819,630.3537,520.1078,776.3983,646.4904,809.946,667.7152,806.8595,644.5266,787.4892,615.6312,755.3301,629.8421,712.2863,591.2115,0,0,0,0,0,0,0,,7,4312,58764,98323,0,1054,56,4689,316,871,45,1705,16,3.7266794,0,4.5266467,745,2
8/22/20,202034,MN,27,-135,110,3631,-780,-4816,1303,1111.4,237,687.717,540.6794,642.4033,497.1686,603.6274,479.8441,710.738,569.5851,864.643,697.7061,584.3044,459.7176,636.4639,507.354,795.2363,641.2673,819.5842,650.8248,804.5717,625.7748,776.8973,594.8159,749.5876,607.9882,725.3441,581.1177,0,0,0,0,0,0,0,,6.7,4454,62329,120677,0,1045,62,4241,291,887.3333333,61.33333333,1807,102,2.3390277,0,2.898848,746,1.9
8/29/20,202035,MN,27,-571,-164,1883,-769,-4572,1408,1058.73,272,650.9492,504.7457,607.2837,459.9067,573.0024,450.0944,669.2103,533.6806,811.3953,655.5574,555.6837,431.4318,604.4391,478.8929,746.666,599.2936,768.3706,606.5559,762.4586,586.5829,726.3945,548.215,703.8153,563.5896,683.8336,545.1064,0,0,0,0,0,0,0,,5.9,5390,54491,102786,0,953,56,4409,298,904.6666667,74.66666667,1863,56,3.8600002,0,4.3400465,746,1.9
9/5/20,202036,MN,27,-401,-7,1999,-723,-4619,1186,1048.79,267,672.5443,535.0832,646.6406,503.8641,596.9706,477.7785,698.8196,563.6971,837.3138,686.637,584.6183,460.4109,630.7588,506.6544,772.4581,629.1025,801.0098,646.065,795.4892,624.5937,774.6986,594.8821,743.034,605.485,709.7884,574.6696,0,0,0,0,0,0,0,,5.4,5623,61040,117085,0,947,40,5400,265,881.6666667,43.66666667,1903,40,4.0135775,0,5.2800864,745,1.7
9/12/20,202037,MN,27,-455,44,3113,-1111,-7609,1305,988.17,242,684.9757,543.1441,643.9484,494.9173,605.9936,479.244,709.3515,568.0402,868.0145,710.5483,583.2965,456.1044,637.2021,507.6097,791.5261,639.3267,830.9147,667.4575,826.2019,643.4441,794.2397,603.044,766.5663,619.157,724.6577,582.8729,0,0,0,0,0,0,0,0,4.2,3708,41014,107054,0,968,55,5143,223,874.3333333,31,1958,55,3.6676974,0,4.0008412,745,1.7
9/19/20,202038,MN,27,637,1228,9238,-1830,-9818,1025,1010.07,261,584.2614,450.0049,550.4176,410.8186,515.7961,395.1599,605.3362,470.9895,731.4525,585.5537,501.0873,379.4777,542.8206,419.3211,676.7088,532.641,693.7886,544.6141,693.5212,528.6836,675.6091,501.2814,647.6802,509.0414,615.5585,481.5888,0,0,0,0,0,0,0,0,4.9,5133,63740,131254,0,940,57,3757,225,942.3333333,82.33333333,2015,57,3.6555866,0,4.3836358,745,1.7
9/26/20,202039,MN,27,317,1019,7898,-1958,-9630,1401,975.53,356,570.3925,426.3253,537.651,387.6849,505.9898,376.6954,590.8448,449.7788,704.6244,552.782,494.6201,364.2783,532.7061,402.3457,657.2232,504.9249,667.5049,511.1328,664.8824,493.3158,647.8683,467.2577,627.9533,478.0407,599.8789,458.4768,0,0,0,0,0,0,0,0,6.8,6938,70349,138941,0,951,41,4852,319,953,88,2056,41,4.7310642,0,6.5488165,751,2.1
10/3/20,202040,MN,27,-158,989,5307,-2196,-9273,1629,924.51,392,626.7719,462.228,587.1719,417.003,548.4027,403.096,649.6047,488.6036,777.35,600.6153,543.6274,397.286,581.0017,434.2074,719.3244,544.9222,738.9476,554.9603,742.7257,541.575,724.1635,511.1156,691.2899,517.4029,656.6716,495.4631,0,0,0,0,0,0,0,0,6,7128,86722,161323,0,720,70,6585,403,864,9.333333333,2126,70,4.0059221,0,4.5164385,746,2.3
10/10/20,202041,MN,27,-211,956,7685,-2151,-9288,1400,938.7,462,538.4373,403.3732,505.2222,362.3689,476.2677,353.4882,557.7893,421.3449,673.6828,524.8357,474.2882,348.1333,502.3133,376.0134,617.9736,472.3769,639.0162,486.4937,638.956,473.8083,627.4317,447.4808,599.3599,453.6146,567.008,430.634,0,0,0,0,0,0,0,,7.5,8041,90530,172624,0,774,58,7210,456,987,99,2184,58,5.860651,0,6.5409845,745,2.8
10/17/20,202042,MN,27,-513,561,4102,-2296,-10961,2015,894.88,490,591.9523,452.9487,561.3861,407.1698,528.407,397.1008,619.9362,473.0865,748.0453,581.0453,517.1582,383.7926,547.9495,415.7509,681.5538,524.8792,731.2944,553.8074,723.6933,536.1359,694.691,498.1589,674.7093,513.3811,627.9577,480.1744,0,0,0,0,0,0,0,,8.8,10262,90258,169609,0,908,57,7720,499,923.3333333,40.33333333,2270,86,5.0742231,0,6.1195621,744,3.3
10/24/20,202043,MN,27,-2540,-651,-392,-2665,-9642,2650,796.8,622,583.9293,447.6049,547.5452,393.1258,521.9169,389.9403,614.5111,468.4017,737.5965,578.906,516.6205,381.1906,549.3546,416.3295,676.0773,521.5546,706.3863,537.5103,696.2099,515.7948,672.8905,478.7658,657.7995,497.5101,622.8441,477.1619,0,0,0,0,0,0,0,,11.4,11032,71460,167119,0,1059,111,9919,643,988,80.33333333,2381,111,5.7670071,0,7.5653316,744,4.1
10/31/20,202044,MN,27,-1860,-123,721,-2247,-9185,2358,786.76,768,594.7456,445.6656,561.3644,395.5602,530.6026,385.429,628.6205,468.5877,744.4189,576.0414,523.4747,377.4322,559.8478,414.0344,694.6252,523.9653,707.8968,532.3002,713.1253,523.12,696.3727,491.41,661.6852,489.0975,632.9815,474.6408,0,0,0,0,0,0,0,,14,16350,93793,183743,0,1168,129,10669,826,1021.333333,116.3333333,2511,130,4.576093,0,5.1047808,743,5.1
11/7/20,202045,MN,27,-1703,-184,3789,-2019,-10113,2238,745.81,1097,472.6783,337.9998,443.7765,301.1278,422.0818,292.0498,500.4628,354.2738,585.2982,432.7056,413.5432,284.0439,450.3564,316.8601,549.8969,395.4669,551.8455,397.5379,564.0957,397.956,545.1798,370.9028,525.5847,370.8974,501.2065,358.0846,0,0,0,0,0,0,0,,20.4,26482,102703,226261,0,1435,168,15438,1124,1073,168,2679,168,9.958254,0,10.1363214,744,6.6
11/14/20,202046,MN,27,-3989,-1217,-567,-2531,-12248,3204,656.33,1486,486.6694,371.9288,461.3272,326.1103,434.6124,317.5323,518.3418,385.6838,623.168,481.0344,433.2719,312.7097,460.7788,342.143,571.308,430.8717,594.1546,445.1184,591.9075,432.7641,573.4432,400.5767,544.5322,402.343,524.211,393.4673,0,0,0,0,0,0,0,,25.7,41074,94562,267105,0,1843,249,24434,1521,1107.666667,201.6666667,2930,251,11.856613,0,12.5629306,741,8
11/21/20,202047,MN,27,-4252,-1008,-587,-2494,-11701,3278,650.62,1673,520.5385,399.9563,496.5289,346.3289,464.3234,336.7477,558.46,413.0178,671.2095,517.5546,468.801,334.6768,496.8418,365.9857,613.6469,460.395,638.4958,477.8685,644.5043,470.2145,631.7955,431.4423,600.0318,439.908,562.3062,420.1666,0,0,0,0,0,0,0,,28.2,46924,116355,337678,0,2423,327,44279,1830,1195,288,3257,327,11.6426546,0,13.0099344,743,8.5
11/28/20,202048,MN,27,-7512,-843,-328,-3117,-20419,4536,593.59,1569,596.8496,450.1232,571.7203,386.1893,528.4017,374.1824,648.0509,468.9824,776.8041,586.0455,529.6956,367.0041,580.6441,417.719,708.6057,521.413,734.108,536.034,743.2414,527.0056,718.491,470.9932,682.0242,486.8592,650.8415,475.9055,0,0,0,0,0,0,0,,25.4,41071,151124,387078,0,2658,320,45972,1678,1252.333333,352.3333333,3580,323,11.2955896,0,11.8616983,743,8.6
12/5/20,202049,MN,27,-5911,-1171,-142,-2688,-12712,3619,641.12,1431,515.8555,385.1852,495.6267,328.8075,469.7127,326.2267,565.5475,402.4145,654.3007,488.1146,468.6681,318.5736,507.6118,359.1419,614.4243,444.7193,616.252,444.9846,621.8279,436.2947,612.7331,394.6208,585.147,409.7481,562.7982,405.2734,0,0,0,0,0,0,0,,25.1,41258,110848,343380,0,2636,399,43596,1636,1179.666667,295.6666667,3979,399,7.0193067,0,8.0370598,740,7.7
12/12/20,202050,MN,27,-5733,-859,363,-3063,-12097,3465,655.9,1239,495.9575,391.7028,473.0489,327.1212,458.8524,332.7132,553.4708,409.6247,642.3837,492.3154,463.0493,328.3186,496.18,366.0004,598.2149,448.1017,602.171,447.6911,610.849,440.0068,588.434,393.4337,568.0939,412.874,550.2289,410.8628,0,0,0,0,0,0,0,,21.5,30117,97126,321124,0,2484,439,34177,1369,1225,315.6666667,4418,439,6.1453533,0,6.4184286,742,7.6
12/19/20,202051,MN,27,-5260,-133,-999,-2964,-11748,3506,669.06,959,595.8366,500.3619,585.1197,424.2627,557.035,422.7551,665.441,510.4725,792.8367,627.7892,558.7603,415.1407,600.8557,461.3517,725.9313,563.9254,748.4331,575.9129,759.0681,566.4574,732.2233,508.1433,700.4101,528.9276,669.3702,519.2923,0,0,0,0,0,0,0,,17.1,19237,75636,265135,0,2095,421,30362,1040,1136,229.6666667,4839,421,4.4430514,0,4.9855819,743,6.9
12/26/20,202052,MN,27,-7182,200,-1144,-3219,-21292,4508,600.98,833,585.6968,503.2172,587.6304,428.4843,533.6358,407.4537,652.1304,502.8092,823.5776,651.6751,537.514,401.3729,571.0661,441.4888,729.5469,569.6776,792.2481,606.9816,785.316,583.1117,755.2032,521.3809,713.2051,540.1463,667.4153,519.9919,2999,0,0,0,0,0,0,,13.1,11910,70712,230132,0,1687,327,17085,745,1094.666667,175.3333333,5166,327,4.5743196,0,5.1179086,742,6.7
1/2/21,202053,MN,27,-6376,-739,211,-3258,-20833,4431,631.6,803,504.0617,432.6473,499.4114,358.677,478.1829,357.8396,573.6699,433.5533,704.4602,545.6679,461.3202,338.8575,508.4976,384.8769,633.9786,485.5569,677.6314,508.1884,667.117,486.6286,635.7533,433.6486,607.3312,453.0152,582.7445,444.6445,57017,0,0,20.37109,187.9535979,20.3362517,0,,12.7,11287,54851,200910,0,1450,270,15494,771,1079.333333,144,5436,270,6.2220306,0,6.8129457,715,6.1
1/9/21,202101,MN,27,-6067,-1114,122,-2895,-10938,3382,645.01,730,415.4745,338.431,436.4217,295.4126,407.1443,288.8173,472.4008,338.9828,540.5129,405.6426,408.7707,282.8021,431.0641,308.2111,510.3133,373.595,517.2483,377.011,531.9346,375.0556,523.666,341.6241,500.1034,354.7315,472.2024,343.986,57017,0,25.1280852,70.3538053,653.1140774,70.3484795,136.4970465,,10.5,16581,70321,247645,0,1042,286,14347,715,1029.333333,95.33333333,5731,295,4.520089,0,5.6454258,508,6.1
1/16/21,202102,MN,27,-5400,-2313,-389,-3053,-11261,3346,630.96,626,423.7377,329.5087,428.2793,277.1258,397.0232,269.5278,473.5623,327.3156,563.5796,408.205,396.6774,261.8311,426.2167,292.931,522.9028,368.1814,530.7189,373.5986,539.3925,366.1185,531.0597,330.9655,499.7647,340.6315,477.5001,334.6557,142297,32131,49.671956,78.5834365,658.0862472,59.6610586,128.9053112,,8.7,10634,57336,200526,0,916,224,12707,592,956.3333333,29.66666667,5955,224,3.7428533,0,3.9299573,530,5.4
1/23/21,202103,MN,27,-5038,-2318,-814,-3095,-10691,3048,657.03,487,455.0839,331.1154,444.7396,270.9015,416.4361,264.1285,506.4343,327.7981,612.2677,416.8491,412.0516,254.8234,447.1424,287.6898,559.7064,369.2803,581.7089,385.0969,575.3227,367.3455,556.9326,326.7704,526.77,337.8044,512.1515,336.4054,165067,49604,66.0414855,63.0790871,657.3260677,56.197992,103.7631456,,7.7,8761,51520,188065,0,771,176,11291,574,818,0,6131,176,4.9477667,0,6.3145059,529,4.7
1/30/21,202104,MN,27,-5169,-2715,-400,-2976,-9697,2885,658.3,411,427.7654,319.5571,421.413,257.3288,392.2142,251.0196,472.4534,307.39,565.7543,386.4337,387.5052,241.5671,420.2367,272.1088,520.9304,345.3913,538.4832,357.3209,534.4112,342.7036,520.7136,306.7648,491.8859,316.5703,477.3692,315.1986,250480,96842,91.2028396,44.0135023,660.3939707,54.3366106,98.5409034,,6.5,7011,53566,186172,0,692,124,8238,404,738.6666667,0,6255,124,3.1928401,0,4.4018464,529,3.7
2/6/21,202105,MN,27,-5231,-2135,-1187,-2881,-9755,2904,652.9,371,438.2007,326.918,421.7022,252.5398,405.9605,254.7436,483.1097,308.7201,581.3768,391.0615,391.8838,239.1473,428.8016,272.4263,533.4384,347.5854,556.3002,363.6234,553.3574,349.3899,538.1912,311.5521,506.373,320.1464,488.4473,316.7915,360591,138212,134.5344112,54.2976184,659.1900347,52.3221694,135.1313808,,6.7,6398,47806,181412,0,594,102,7401,417,764,0,6357,102,3.2368682,0,4.0935636,,
2/13/21,202106,MN,27,-5659,-2393,-3614,-3154,-9966,3087,652.34,337,480.4521,367.5247,461.7676,276.5846,443.4256,280.1075,524.282,337.2873,634.6923,426.9069,436.8798,268.1465,476.5803,304.3575,573.9123,376.0794,602.9751,393.5343,598.0436,379.7123,583.6654,340.3188,555.3273,352.2552,532.9319,346.7909,429023,189902,169.1115266,46.4828504,656.509443,52.9953512,96.0273844,,6.5,5574,45203,171732,0,538,80,6309,430,667.6666667,0,6437,80,3.9732186,0,4.7976892,,
2/20/21,202107,MN,27,-4399,-2053,-2069,-3079,-10616,2980,673.06,276,359.2372,271.3834,346.4708,201.4841,325.4104,199.6569,392.7522,244.6609,470.2345,306.7853,322.6593,192.8945,349.0573,216.72,430.8937,273.7513,448.656,282.9115,443.7656,273.3067,435.3492,246.3413,408.1841,251.3803,395.8173,249.8153,429049,315284,193.4685723,49.6026562,557.2543736,51.3829919,133.6100328,,4.1,5366,45845,165774,0,429,54,6012,310,,,6491,54,2.9300161,0,3.8788522,,
2/27/21,202108,MN,27,-1507,-544,123,-1010,-3638,939,589.91,269,,,,,,,,,,,,,,,,,,,,,,,,,,,398746,386256,227.1084183,39.0056738,0,55.7625841,252.9537341,,,5633,48308,162412,0,390,52,5455,288,,,6543,52,3.5740118,0,4.0009295,,
1/4/20,202001,MS,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,673,22,0,0,0,0,0,892,2.6
1/11/20,202002,MS,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,893,2
1/18/20,202003,MS,28,,,,,,,673.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,894,2
1/25/20,202004,MS,28,,,,,,,762.76,,1044.484,996.8483,893.0021,856.0178,1036.4292,995.6976,1293.775,1251.4314,1780.6079,1726.0096,852.491,819.6685,979.7326,939.4015,1312.907,1269.9523,1842.7393,1776.4653,1579.9357,1528.1949,929.8612,892.575,1254.4574,1208.3375,1174.5751,1131.1867,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,897,2.2
2/1/20,202005,MS,28,,,,,,,757.81,,1242.2948,1198.5715,1071.6264,1041.9288,1233.7258,1195.4391,1534.3127,1495.8127,2089.2276,2030.6277,1026.7293,999.9053,1167.6404,1133.2401,1558.9023,1519.7545,2156.5477,2086.2846,1854.1058,1811.4068,1115.835,1086.003,1493.342,1455.9321,1392.474,1352.9001,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,900,2.5
2/8/20,202006,MS,28,,,,,,,760.92,,1265.0704,1243.5595,1092.9081,1077.1823,1255.4508,1237.199,1564.2642,1545.5891,2123.0237,2107.141,1043.0254,1029.2015,1190.722,1173.8719,1581.9911,1563.4957,2217.5886,2192.5044,1875.1113,1861.056,1138.8866,1123.0957,1519.3632,1505.4657,1419.0092,1400.9982,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,703,36,0,0,0,0,0,901,2.5
2/15/20,202007,MS,28,380,286,228,94,28,-9,827.41,,1378.9478,1347.0131,1193.438,1167.2693,1385.1305,1358.6124,1726.6202,1696.2887,2326.8434,2297.2077,1153.0383,1131.5929,1312.8556,1285.7176,1736.1042,1707.5667,2391.2073,2340.6298,2060.6016,2034.26,1239.3743,1210.9454,1633.5407,1611.0292,1562.6341,1535.07,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,903,2.2
2/22/20,202008,MS,28,-429,-844,35,296,-1010,160,838.92,,1348.4351,1314.3139,1152.6219,1122.7531,1341.3279,1318.823,1678.2049,1655.8974,2331.9429,2317.9754,1098.2324,1075.2812,1257.7527,1233.8757,1702.4413,1673.9246,2439.6064,2404.8791,2086.6492,2067.5218,1198.3474,1164.3904,1630.8589,1614.7881,1523.0461,1500.4605,0,0,0,0,0,0,0,6.560425218,,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,903,2.1
2/29/20,202009,MS,28,5485,2151,640,1049,463,-105,903.2,,1519.5145,1479.772,1345.8979,1307.1973,1522.4032,1494.9528,1852.3973,1826.2634,2455.1531,2450.2567,1293.8951,1262.5483,1443.6002,1412.6058,1876.5153,1849.5861,2553.7157,2516.8728,2256.9156,2234.6482,1387.3933,1342.8384,1801.7877,1781.4287,1697.4797,1671.9703,0,0,0,0,0,0,0,5.762982625,,0,0,0,0,0,0,0,0,663,26,0,0,0,0,0,904,2
3/7/20,202010,MS,28,7225,4297,801,1177,946,-160,921.1,,1462.2082,1402.5423,1285.4496,1228.3812,1464.508,1421.0111,1781.1142,1738.9877,2410.1842,2348.4899,1233.7459,1187.492,1404.3177,1353.8597,1805.127,1756.2639,2439.7526,2355.4077,2149.3838,2092.4848,1341.1947,1274.0257,1769.432,1730.1773,1627.0438,1581.4215,0,0,0,0,0,0,0,5.97511119,,0,0,0,0,0,0,0,0,663,29,0,0,0,0,0,908,2.4
3/14/20,202011,MS,28,5005,6057,1306,1237,-3963,34,899.85,,1007.8345,891.8427,878.468,783.2975,1043.6677,946.0128,1267.3196,1142.3985,1709.6031,1475.5625,890.5213,805.675,1016.2869,914.6514,1244.7244,1116.5058,1522.0301,1277.8204,1427.2623,1273.1139,918.2087,809.2657,1229.3021,1134.8292,1135.4942,1020.1555,0,0,0,0,0,0,0,5.077460423,,6,84,90,0,0,0,0,0,622,0,0,0,0,0,0,908,3.5
3/21/20,202012,MS,28,-2975,7358,700,-340,-7926,768,669.42,,714.7581,648.7753,639.2125,584.1792,738.9555,690.6783,890.7182,837.6185,1001.4117,934.6948,653.2915,604.1837,741.7717,688.5873,869.3661,810.4877,848.3726,773.119,947.3723,873.475,670.7404,609.3038,889.2157,834.0531,778.1941,726.5109,0,0,0,0,0,0,0,4.648599499,,134,611,745,0,0,1,0,0,624,3,1,1,0,0,0,907,5.5
3/28/20,202013,MS,28,-10979,-2555,249,-2523,-13632,1279,528.11,,504.5424,449.1088,460.2493,416.1001,524.8715,481.5973,623.7784,572.5083,646.6742,586.6592,474.2837,433.0023,533.4331,486.9453,600.7883,548.3891,533.2448,472.8594,628.5652,560.1087,483.1276,433.7739,612.2075,555.3691,542.911,497.2682,0,0,0,0,0,0,0,3.23427909,,523,1865,2388,0,0,12,0,219,691,76,13,12,0,0,0,908,5.6
4/4/20,202014,MS,28,-10096,841,-483,-3387,-15566,1381,501.88,,514.6713,455.7659,467.746,422.6183,525.801,483.7002,639.5555,589.2594,669.1511,609.97,477.7088,436.9775,541.4691,494.8862,611.2217,559.0743,555.113,493.7272,650.6881,581.4435,495.1522,443.339,611.0425,554.1481,549.9796,505.7548,0,0,0,0,0,0,0,1.733473821,,792,2573,3365,0,0,22,0,257,689.3333333,78.33333333,35,22,0,0,0,913,5
4/11/20,202015,MS,28,-7160,-1543,-1197,-4411,-18773,1472,496.01,,459.2723,398.0636,412.2791,366.5637,474.1044,430.5224,571.9619,519.5694,591.0625,531.0653,427.6483,386.3528,483.7232,435.3216,548.9053,494.2801,473.8669,413.9522,580.2525,509.222,435.7391,383.5762,551.9984,491.284,491.5196,445.9255,0,0,0,0,0,0,0,1.043806183,,1187,13499,14686,0,0,58,0,190,676.3333333,71.33333333,93,58,5.276458,9.905808196,5.089583,912,4.1
4/18/20,202016,MS,28,-4827,-1578,-1587,-3661,-17251,1451,561.75,,483.778,375.4457,449.9003,358.4322,507.644,413.2209,593.7512,486.2135,589.4245,483.7836,464.8271,375.4637,514.3518,414.4612,568.5545,462.3332,494.273,394.6511,591.815,467.089,455.6509,358.4336,563.1803,448.3106,526.1094,430.223,0,0,0,0,0,0,0,0.666650015,,1332,16159,17491,579,894,59,0,254,710,115,152,59,3.8398531,64.03276958,3.2866804,909,3.3
4/25/20,202017,MS,28,-4047,-853,-1043,-3322,-15938,1369,614.84,,603.5696,504.5823,560.5648,482.3909,627.9357,550.7679,728.5434,639.1558,730.9664,636.0836,577.4616,504.2889,638.1124,554.3701,701.5437,610.9679,608.6193,516.8544,729.8438,622.8311,567.5981,482.5678,710.1526,612.6427,649.6009,570.0879,0,0,0,0,0,0,0,0.2937593,,1744,18448,20192,573,1048,69,0,214,727.6666667,134.6666667,221,69,4.0826581,61.5641774,4.2971936,909,2.8
5/2/20,202018,MS,28,-2445,385,-30,-2349,-14602,1111,697.63,,714.4083,583.321,652.8736,550.0768,739.9519,635.5708,873.5188,748.5092,875.9848,745.7182,676.8407,577.9671,752.7542,641.2537,828.5416,704.5954,737.8143,613.1174,880.0323,737.8464,668.9494,557.1815,835.081,708.3194,767.7555,658.6464,0,0,0,0,0,0,0,0.159781961,,1723,13795,15518,502,1049,70,3413,269,715.6666667,129.6666667,291,70,3.2753501,47.12483266,3.9065199,912,2.5
5/9/20,202019,MS,28,-1680,1120,356,-1863,-13540,1083,779.23,,981.9767,815.3062,894.885,763.3327,1028.9683,900.1805,1199.6843,1045.6665,1238.6205,1070.4326,937.1646,812.4123,1029.0721,890.1227,1136.7753,982.7256,1054.3209,886.5677,1212.283,1038.5386,909.287,766.3367,1128.3531,978.3288,1067.0169,930.1765,0,0,0,0,0,0,0,0.22890125,,1937,5067,7004,512,989,130,1008,247,718.3333333,133.3333333,421,130,4.7763996,46.83421578,5.3355867,908,2.2
5/16/20,202020,MS,28,-1483,867,939,-1625,-12002,962,629,,1026.1925,856.0448,923.3169,788.9029,1072.9071,939.426,1268.1814,1112.1736,1329.0104,1157.9575,962.7788,835.4696,1066.1386,924.4284,1198.5198,1039.0799,1163.9943,989.3287,1307.0567,1122.1466,946.67,797.9906,1199.5772,1046.643,1115.7324,976.5667,0,0,0,0,0,0,0,0.153615146,,1745,25252,26997,534,1042,89,1847,236,739,161,510,89,3.5184187,36.46959143,3.585781,910,2.1
5/23/20,202021,MS,28,-802,1150,1094,-966,-11568,873,988.99,,1200.1293,1001.4712,1077.6427,918.6001,1251.4557,1093.2136,1485.3914,1300.1745,1608.7705,1400.1951,1122.7311,974.6698,1246.87,1079.8774,1404.411,1213.4974,1407.0648,1186.9534,1522.378,1318.4264,1104.5259,927.3127,1388.1083,1218.2915,1313.1773,1147.4345,0,0,0,0,0,0,0,0.619256917,,1882,27996,29497,602,1080,106,1413,248,687.3333333,106.3333333,616,106,3.3429695,0,3.9223969,912,2
5/30/20,202022,MS,28,-1202,527,1397,-1123,-13600,842,1015.98,,1148.1244,957.4234,1023.9018,870.3761,1201.9696,1049.1204,1421.1611,1243.5472,1531.242,1325.2375,1064.4595,922.7798,1193.1892,1031.1918,1354.3705,1170.3926,1331.5013,1114.0023,1489.1072,1290.4343,1045.8773,876.5375,1337.4918,1178.146,1256.0576,1094.9175,0,0,0,0,0,0,0,0.143355356,,2224,30303,32088,568,977,107,1720,244,713.3333333,127.3333333,723,107,4.1607324,0,4.7077693,917,2
