date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
3/21/20,202012,ID,16,-1465,3452,2512,-235,-3486,584,692.66,,422.8281,380.9636,403.0353,360.1334,419.5395,384.001,468.6893,434.2918,545.1299,507.2623,373.0358,338.3863,434.9594,398.7057,495.211,456.0139,460.2408,421.2071,550.5594,502.3245,,,448.3827,409.0362,441.201,404.5956,4.570768321,,29,706,735,0,0,0,0,0,308,15,0,0,0,0,0,203,6.9
3/28/20,202013,ID,16,-6650,-946,1459,-1168,-7845,955,542.23,,308.7555,271.6155,289.2536,251.4019,316.7273,282.8218,339.2278,306.1469,349.6465,314.7145,287.2675,255.3392,324.4762,289.5493,349.8267,312.6104,298.0225,264.7085,363.668,321.8551,,,329.0717,292.5669,319.176,284.8939,2.529606686,,199,2462,2661,0,0,4,0,25,329.6666667,37.66666667,4,4,0,0,0,205,6.5
4/4/20,202014,ID,16,-8758,-2630,650,-1742,-9311,1035,507.03,,265.4796,227.2622,253.4421,215.5222,273.3701,241.9191,285.2593,255.2736,279.3099,248.2663,254.5285,222.6638,282.3402,249.2939,291.9779,257.4265,235.1634,206.7761,299.4824,260.2914,,,282.5684,247.4082,271.128,239.1983,1.008910207,,783,4515,5298,0,0,6,0,37,268.3333333,0,10,6,0,0,0,204,5.6
4/11/20,202015,ID,16,-3274,-470,2390,-1619,-9384,942,554.13,,269.0055,224.0923,250.2249,208.0908,276.2249,242.1306,295.7172,261.6963,298.4432,261.2388,256.7285,221.2462,284.7194,248.1865,298.4358,260.1188,250.0334,215.6735,304.6678,262.6079,,,286.2258,247.3392,276.9541,241.0307,0.732971402,,383,4511,4894,0,0,15,0,66,298.6666667,12.66666667,25,15,5.4475662,11.92002008,5.6315345,203,4.2
4/18/20,202016,ID,16,-2664,-473,2430,-1612,-8727,970,598,,234.7813,172.1687,223.5263,164.5247,246.4949,190.1782,262.9369,205.0105,250.1403,196.2477,226.3114,172.3499,257.0895,197.1999,262.6547,201.6687,213.2356,164.9337,265.3464,204.0069,,,255.4359,195.8897,245.1447,188.2373,0.641921574,,259,2924,3183,0,0,18,453,23,279,0,43,18,5.9242329,65.64407693,5.5065667,204,3.1
4/25/20,202017,ID,16,-2124,-179,2587,-1166,-8147,896,681.98,,327.7246,255.7338,307.9469,241.8494,340.8055,280.6857,360.2947,300.4214,355.228,295.8999,314.4409,254.7367,356.1705,292.3721,359.5684,295.6794,296.5454,242.2515,366.0563,301.4811,,,353.2418,288.2076,338.6906,277.7151,0.614156331,,215,2319,2534,0,0,11,414,17,258,0,56,13,5.6972268,56.1806062,5.2319978,203,2.6
5/2/20,202018,ID,16,-1581,100,3473,-580,-7700,692,755.73,,381.1918,297.1722,360.2186,282.1941,394.7373,323.4139,421.5797,349.2943,414.3243,346.6077,368.4852,297.7724,409.6714,334.4148,421.8425,346.5638,348.7636,282.6464,435.2794,358.249,,,413.2945,336.0528,393.8704,321.6016,0.086759606,,165,9844,9854,0,0,9,348,10,250.3333333,0,64,8,3.0015931,41.97001174,3.5576298,203,2.2
5/9/20,202019,ID,16,-1045,600,3100,-143,-6726,708,852.79,,493.2807,392.9121,454.095,361.8581,502.8274,422.1671,556.5574,472.5795,565.7696,492.3052,464.4007,381.2409,520.7908,436.3152,558.8247,469.6309,472.8852,397.6454,561.1421,476.0989,,,529.0912,440.9812,512.4955,428.6366,0.119224966,,170,2146,2293,0,0,4,227,28,302.3333333,26.33333333,67,3,4.5151418,35.78062349,4.7945388,206,1.7
5/16/20,202020,ID,16,-1175,564,3739,-55,-6209,709,664.2,,487.0678,392.5354,446.6616,359.6382,491.4809,414.7904,548.017,469.4754,574.8659,509.5061,451.2849,374.8247,511.7057,432.0096,555.0234,469.7364,471.0645,401.5325,571.082,491.4742,,,525.711,444.017,503.8826,424.9012,0.21095134,,184,3698,3857,0,0,7,146,9,267.3333333,0,73,6,2.8662205,26.56337244,2.7046645,204,1.6
5/23/20,202021,ID,16,-397,676,2538,651,-5695,651,1038.22,,584.2197,476.3124,531.249,427.7188,589.7039,499.489,667.1425,574.9876,697.5266,634.2318,536.2743,446.9229,610.7409,518.861,671.9829,572.0588,588.3403,507.2919,696.5415,614.3875,,,627.602,533.2716,608.009,515.5882,0.153802821,,206,4715,4885,0,0,6,147,12,259.6666667,0,79,6,2.163545,0,2.6807233,204,1.4
5/30/20,202022,ID,16,-62,967,2807,1070,-6679,472,1154.26,,572.2592,467.402,525.1667,423.883,575.9307,487.2359,651.114,563.5036,679.6075,630.9089,520.9042,434.4686,604.5906,513.9102,652.2103,559.1547,577.0174,502.1142,681.6828,609.8409,,,611.7938,520.5078,595.4963,506.9406,0.044526536,,208,4607,4802,0,0,3,490,15,278,0,82,3,3.0187886,0,3.8964712,204,1.3
6/6/20,202023,ID,16,512,1034,3460,1263,-4653,397,1208.22,,622.4739,501.2988,560.5636,445.7432,623.9385,520.4768,713.131,606.7608,776.1359,710.6509,562.8337,462.4048,644.7971,539.0951,723.0336,611.1432,652.4163,560.1426,760.5362,673.4423,,,658.0844,552.4692,651.2777,545.7499,0.085287648,,308,9507,9777,0,32,1,183,17,291.3333333,9.333333333,83,1,3.1430962,0,3.569039,206,1.3
6/13/20,202024,ID,16,448,891,2768,1168,-4726,414,1292.81,,631.2908,522.9257,563.6983,452.6759,629.6822,533.571,728.5225,634.0057,820.4936,793.2304,570.6219,475.9206,651.3052,553.3341,736.893,638.1709,690.9547,615.0215,795.7818,735.6454,,,680.4121,585.147,662.9014,566.8226,0.12764203,,242,7177,7379,0,47,4,368,8,285.6666667,6.666666667,87,4,2.0387116,0,2.1864718,204,1.4
6/20/20,202025,ID,16,943,1137,3527,1445,-4697,339,1410.71,,640.4915,527.0221,575.8085,454.7244,634.6116,531.8586,735.7003,636.1718,835.0805,825.9087,570.1614,470.6156,656.7753,551.3696,754.9057,648.9392,702.2176,633.5953,818.6103,781.0055,,,692.6997,592.5154,671.1375,569.2854,0.240576259,,518,8020,8463,0,50,2,407,14,282,5,89,2,4.2083117,0,5.0457005,205,1.5
6/27/20,202026,ID,16,1065,1221,3103,1557,-5027,238,1513.6,,621.1202,516.1443,562.249,447.0918,622.2582,524.1278,706.8697,614.8554,784.6722,803.0346,563.8509,468.7478,643.5772,545.5701,722.0157,623.6322,666.4285,614.6892,789.1551,774.0033,,,671.1001,580.9347,649.3445,555.3978,0.112687092,,1277,11583,12746,0,105,1,644,30,296.3333333,23.33333333,91,2,4.4614511,0,4.633988,205,1.9
7/4/20,202027,ID,16,1210,1378,3378,1644,-6417,340,1499.83,,560.6319,455.2824,507.156,392.1974,563.5554,461.0516,634.0321,537.3419,713.6067,750.7657,508.8511,411.1844,580.4956,477.6805,640.8122,543.7064,625.4069,581.2513,719.8625,722.6459,,,605.9367,516.6388,585.8786,490.0643,0.201870009,,1846,15165,16937,0,134,3,-996,46,281.6666667,10.66666667,93,2,5.6491421,0,5.3959064,205,2.5
7/11/20,202028,ID,16,988,1114,3184,1821,-5421,283,1592.65,,553.1989,456.5788,497.5588,391.1652,546.7378,451.6244,629.5519,540.0263,714.2308,762.3923,502.0236,409.9897,563.2976,470.1777,642.7753,552.4517,611.8545,573.1418,716.841,727.7169,,,603.0626,520.2764,576.1128,487.5771,0.385795536,,2934,18348,21166,0,182,8,235,94,284,17,102,9,4.2116532,0,5.4450231,204,2.7
7/18/20,202029,ID,16,978,1070,3362,1584,-5161,294,1574.11,,543.2353,438.9629,479.7609,369.6115,546.8806,441.8701,619.535,520.8313,699.8135,724.8898,499.4199,399.6,556.8053,454.0527,624.5301,525.0127,608.302,557.4766,719.3113,703.9972,,,594.1016,498.9815,566.8881,469.7907,0.312820269,,3824,16332,19996,0,241,17,761,121,305.3333333,40.33333333,119,17,5.9345246,0,6.2545446,205,2.9
7/25/20,202030,ID,16,822,1148,2452,1668,-5261,301,1607.47,137,536.072,438.4256,479.8184,368.3698,529.2854,428.4859,616.7941,522.171,700.1914,732.5824,486.0973,388.1398,546.4559,446.4532,625.2221,528.7066,604.8446,559.0278,713.9744,702.3979,,,580.8075,490.058,561.684,466.936,0.303867503,,3512,17423,20748,0,295,26,1424,139,315,53,146,27,6.4712042,0,7.4213279,205,2.8
8/1/20,202031,ID,16,878,1006,2490,1601,-5361,282,1618.41,145,533.496,437.9869,478.5987,367.1522,524.6568,425.3336,611.7089,513.879,733.5715,764.4927,475.4122,380.409,538.4069,439.2292,627.6447,527.3598,636.6477,586.6999,716.4218,707.9776,,,580.7975,488.6466,562.1127,466.1369,0.514486971,,3457,14976,18231,0,326,45,1747,141,312.3333333,52.33333333,197,51,5.9081536,0,6.0457541,205,2.7
8/8/20,202032,ID,16,1022,1083,3421,1914,-5309,250,1623.27,145,549.804,438.8,501.1684,373.6571,539.3994,428.3653,635.6351,524.5378,726.6366,724.1442,494.6158,387.3149,556.2554,443.2928,649.2767,533.3501,632.5258,561.7945,724.2437,692.1108,,,592.93,486.2741,578.8959,468.5574,0.357424073,,3201,17897,20842,0,301,40,1740,118,300.6666667,40.66666667,235,38,4.496646,0,4.9937006,206,2.5
8/15/20,202033,ID,16,937,921,2811,1877,-5242,219,1649.95,126,540.6492,431.8543,495.0714,368.8337,534.807,423.4632,623.1036,509.5446,717.9718,702.3547,492.3849,382.2301,545.643,434.0055,638.4824,521.1706,627.3332,548.7915,732.989,697.2819,,,586.633,476.825,570.126,458.4954,,,3251,14790,17767,0,270,36,1631,123,310.3333333,49.33333333,269,34,4.4770308,0,5.1125999,205,2.3
8/22/20,202034,ID,16,231,377,312,237,-1919,226,1625.55,149,542.6689,433.1973,484.8753,361.9884,527.3143,415.893,626.5077,509.1846,809.5795,781.1257,476.1461,368.0164,541.1282,430.0951,649.5277,526.1377,691.0803,599.928,811.6379,772.1363,,,588.8606,476.9094,577.5076,462.2477,,,2196,12645,14631,0,296,39,1990,142,343.3333333,78.33333333,306,37,8.2020022,0,8.7214427,206,2.1
8/29/20,202035,ID,16,90,264,199,-36,-1555,219,1523.61,107,518.6263,400.2245,472.53,344.6134,505.2624,389.7889,590.3837,469.9419,721.9854,665.7633,451.7959,343.1453,516.2552,399.4464,613.7306,485.3647,632.0858,531.1831,720.9173,648.001,,,551.8638,436.7794,546.1001,426.5677,,,2015,13182,14899,0,356,49,1816,116,319.6666667,54.66666667,358,52,8.367086,0,8.9078674,207,2.1
9/5/20,202036,ID,16,194,335,,-14,-1589,134,1548.37,106,534.5592,434.3824,500.2006,377.0434,532.2091,423.6258,620.9636,509.7323,737.0684,708.273,477.41,374.025,546.2609,436.3097,644.5815,528.7054,641.4491,555.742,737.1413,686.0627,,,581.7523,475.8795,571.6837,461.4672,,,1812,12783,14429,0,336,29,1896,112,341.6666667,73.66666667,384,26,9.8123575,0,9.6350285,205,1.9
9/12/20,202037,ID,16,322,417,1573,354,-2719,130,1605.47,103,533.2284,431.2552,488.9137,362.8338,522.1197,411.4681,616.9879,501.9364,781.5861,758.636,457.7517,352.0018,541.7774,428.1415,646.9443,527.8083,668.5122,581.0891,768.9609,722.6214,,,580.6881,470.084,571.2329,457.0689,0,,1754,8211,9705,0,318,30,1981,108,314.6666667,43.66666667,415,31,5.4924391,0,5.2512181,204,1.8
9/19/20,202038,ID,16,589,578,4007,1130,-3880,169,1520.73,84,525.8077,422.0558,502.3963,369.5798,509.4748,397.9447,606.3791,487.9637,768.0562,719.0077,463.3172,352.8955,533.0155,417.1758,643.1678,518.5131,649.0185,549.3052,754.9946,683.1818,,,576.6813,460.1306,564.5707,446.37,0,,2009,10576,12249,0,319,26,1863,132,315.6666667,43.66666667,441,26,3.5720353,0,1.8353329,208,1.8
9/26/20,202039,ID,16,412,473,4173,877,-3693,211,1406.1,141,522.2331,397.1929,499.2249,352.5738,509.642,380.4966,588.3715,454.3604,738.6292,657.7035,452.8633,329.4006,530.4224,398.7301,618.9384,478.9486,648.9141,520.4819,738.7181,640.0425,,,567.7973,434.5137,553.8464,419.2042,0,,2798,11184,13515,0,304,20,1376,94,283.6666667,15,460,19,6.1179675,0,6.5483953,205,2
10/3/20,202040,ID,16,419,551,4380,1032,-3741,179,1362.21,152,523.1054,388.9577,482.0827,332.015,516.2844,376.7153,601.2688,454.5969,722.9182,628.6872,474.9775,336.8114,532.7278,392.5789,613.8323,463.3254,626.6912,491.7316,732.2987,623.8843,,,577.3036,431.0417,552.9084,409.1942,0,,3481,12885,15790,0,291,16,1277,98,319,47,480,20,7.2538717,0,7.5699927,208,2.1
10/10/20,202041,ID,16,252,531,4000,1116,-3901,175,1351.92,153,481.0348,375.1819,447.5358,316.246,478.0828,358.544,558.3536,433.417,681.3728,616.8636,426.6631,311.6742,498.5214,377.3876,578.1603,448.2554,581.2848,472.0412,694.698,608.9779,,,538.3411,413.8644,514.1206,391.3337,,,3850,13397,16520,0,297,32,1313,120,292.6666667,18.66666667,507,27,9.7593574,0,11.5050009,206,2.5
10/17/20,202042,ID,16,47,416,3567,852,-3989,356,1316.07,191,477.0082,378.9981,438.9778,309.2059,476.0208,357.965,551.061,431.6841,712.365,650.3375,428.4525,312.3833,491.35,373.3382,566.9903,442.8556,616.4051,503.4761,712.5625,623.7175,,,535.4397,412.5746,513.3749,392.6536,,,4616,13730,17556,0,365,17,1576,161,313,40,529,22,11.7257639,0,11.753113,206,2.5
10/24/20,202043,ID,16,-116,298,2452,619,-3690,393,1252.14,248,517.4377,406.2497,505.3797,351.2908,508.9673,378.0302,595.0337,460.2326,762.5629,672.6226,460.1885,330.4901,526.7446,395.0362,621.9111,478.6462,679.3716,541.3878,757.3606,642.8387,,,571.8063,432.6095,559.4968,421.7928,,,5969,12713,17529,0,392,40,2052,213,328.6666667,52.66666667,572,43,8.1404487,0,8.9123544,206,2.9
10/31/20,202044,ID,16,-92,419,2137,331,-3660,446,1166.23,287,523.3309,404.5979,533.622,364.4822,522.9917,381.2749,598.0718,453.5859,736.7798,623.8103,469.9913,331.2729,542.8703,399.1876,630.4163,475.0376,665.9373,514.4038,772.8072,634.2786,,,580.3668,430.4046,568.267,419.3476,,,6137,12935,17867,0,509,64,2047,185,332,54,629,57,11.6413947,0,11.2353971,204,3.2
11/7/20,202045,ID,16,-269,171,1991,-63,-3783,534,1057.58,313,440.3428,332.0682,448.2007,293.5803,430.0152,301.4794,509.1384,372.7634,640.1252,521.7316,393.3032,265.9906,451.8764,320.6305,535.8524,389.0707,571.1124,421.6728,658.9117,519.3161,,,487.7369,348.0319,478.7767,339.9814,,,7099,13898,19174,0,502,53,2413,253,340.3333333,66.33333333,683,54,14.2806799,0,11.2106574,206,4.1
11/14/20,202046,ID,16,-883,29,183,-437,-4077,780,936.32,369,457.679,362.1628,461.7607,307.8593,460.5202,328.8854,541.7556,401.4202,658.4705,542.4345,417.4271,287.4201,480.6071,346.035,563.683,415.8681,586.7647,438.666,674.432,540.0835,,,522.7356,378.0584,503.5248,363.212,,,8889,14087,21327,0,610,73,2513,277,381.6666667,111.6666667,759,76,16.7344256,0,16.080759,206,5
11/21/20,202047,ID,16,-703,195,959,-206,-3704,695,952.07,381,535.5914,436.3499,543.7101,359.8035,543.5248,384.2308,640.2603,471.3693,782.8722,642.1659,495.4055,339.0321,569.8068,407.007,668.7623,488.5307,681.826,507.5189,777.8088,616.1704,,,616.2531,441.7469,595.5212,426.2683,,,9966,15366,23586,0,607,93,2750,390,341.6666667,72.66666667,847,88,11.638627,0,11.4452253,203,6.2
11/28/20,202048,ID,16,-1492,160,1578,-741,-8317,1153,884.2,438,507.9149,406.015,479.3922,300.7884,529.1657,357.3813,627.2075,443.7814,728.651,584.4136,478.4919,314.3715,543.1139,370.5374,644.6335,450.6691,620.3356,446.0198,706.6128,549.108,,,588.3065,407.3339,568.622,389.1139,,,8736,13728,20894,0,668,64,2668,386,332,61,913,66,13.5288818,0,13.0729676,207,6.4
12/5/20,202049,ID,16,-500,90,1143,-289,-3392,695,923.62,441,466.2127,367.6799,462.1573,280.0322,492.7637,320.6277,568.89,385.9637,632.1161,477.2449,453.9287,285.4808,504.5001,331.9683,585.5842,393.0369,547.0726,374.3909,622.4615,450.7981,,,538.074,354.4782,522.9245,344.3977,,,9866,11058,18565,0,725,123,2771,464,171.3333333,6,1032,119,9.3257801,0,10.2105062,208,6.2
12/12/20,202050,ID,16,-611,203,1084,-515,-3154,706,921.19,424,292.5861,235.742,291.8852,176.3142,304.6781,198.2957,354.358,239.2547,400.0245,296.9292,273.3212,171.6108,318.0686,208.6338,359.2452,239.9096,361.9996,245.6091,392.2561,280.7817,,,329.9436,216.407,326.8431,214.3709,,,11244,10007,17259,0,682,119,3139,377,,,1169,137,11.1571846,0,12.7383353,208,5.5
12/19/20,202051,ID,16,-209,116,298,-157,-1333,272,958.08,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8608,12962,19847,0,752,124,4104,367,,,1275,106,6.7998506,0,4.6501099,,
1/4/20,202001,IL,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,2190.666667,0,0,0,0,0,0,735,2.4
1/11/20,202002,IL,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,2252,11,0,0,0,0,0,735,1.8
1/18/20,202003,IL,17,,,,,,,655.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,2230.666667,0,0,0,0,0,0,737,1.7
1/25/20,202004,IL,17,,,,,,,737.25,,775.5814,735.3735,682.778,652.2744,681.556,650.5966,765.5091,733.2045,986.3124,951.7373,606.0895,577.986,656.817,627.5231,806.9407,773.1104,1051.9824,1015.2244,1029.0301,981.4073,787.085,752.6879,820.9927,784.5007,785.5109,754.0878,0,,0,0,0,0,0,0,0,0,2199,0,0,0,0,0,0,745,1.9
2/1/20,202005,IL,17,,,,,,,734.28,,933.2497,881.6478,821.7709,790.3965,833.2835,795.0281,936.8994,893.5456,1162.4755,1112.5502,746.7896,714.9225,806.3603,767.7944,979.615,935.117,1230.1776,1180.1962,1206.4105,1150.3555,950.1023,915.8771,990.6515,949.7279,944.9016,902.0811,0,,0,0,0,0,0,0,0,0,2137,0,0,0,0,0,0,745,2.2
2/8/20,202006,IL,17,,,,,,,734.29,,934.229,908.9457,838.7965,823.9364,831.2619,813.8595,925.0848,904.1844,1164.8297,1140.8557,754.7704,737.5871,808.2341,789.163,972.2133,952.0912,1230.5601,1207.8869,1209.0968,1184.5255,974.2465,957.0299,1005.1307,985.2114,938.5298,918.2076,0,,0,0,0,0,0,0,0,0,2232,19,0,0,0,0,0,745,2.1
2/15/20,202007,IL,17,538,221,304,65,108,-20,804.44,,982.5693,940.2067,872.4403,833.8488,878.2599,844.7761,983.6755,947.5609,1240.4065,1201.5964,790.6843,752.8381,851.3051,816.6685,1026.3565,991.1427,1314.7218,1276.416,1283.2476,1243.7304,1014.7292,966.1065,1055.3092,1009.6457,998.5147,964.0882,0,,0,0,0,0,0,0,0,0,2217,28,0,0,0,0,0,745,1.9
2/22/20,202008,IL,17,2862,221,1411,502,-689,123,820.23,,1028.843,965.7606,900.6282,835.5724,908.7118,856.7716,1025.6312,973.7087,1301.58,1253.448,809.0334,748.5526,884.8589,833.1369,1075.3214,1024.579,1375.7033,1326.9146,1359.9895,1303.7047,1037.5999,956.43,1103.0176,1027.572,1043.4664,995.7406,7.944899572,,0,0,0,0,0,0,0,0,2206,33,0,0,0,0,0,746,1.8
2/29/20,202009,IL,17,5349,2598,2026,705,1393,-76,809.07,,1069.9885,1021.5823,985.9564,923.4101,970.8091,926.88,1066.5456,1027.366,1306.8301,1275.2343,888.9059,831.5042,934.2448,892.0749,1119.7595,1080.9819,1384.2262,1351.6733,1374.4757,1333.0536,1126.0447,1047.781,1156.815,1090.034,1078.4228,1043.098,6.900050021,,0,0,0,0,0,0,0,0,2208,63,0,0,0,0,0,747,1.7
3/7/20,202010,IL,17,9183,5466,5035,1704,1779,-364,844.57,,1077.3492,1019.9366,994.9039,920.7859,979.1055,927.8178,1082.4368,1035.4894,1303.5801,1263.8709,909.7813,841.8492,953.9922,903.757,1130.0942,1083.5977,1369.9586,1329.424,1362.3027,1314.244,1152.6525,1059.2817,1163.9633,1088.536,1085.3431,1042.2858,5.616199578,,2,67,69,0,0,0,0,0,2253,111,0,0,0,0,0,745,1.8
3/14/20,202011,IL,17,5761,9635,3090,840,194,93,771.2,,728.2693,657.0594,678.0153,599.4308,670.3978,606.8523,735.5822,672.3095,889.2828,828.4986,619.062,547.2115,650.4198,588.9964,776.0993,710.3914,929.0319,867.7313,928.9471,861.8636,758.5499,661.0281,800.3323,714.6591,743.1518,683.9113,5.358005718,,40,125,165,0,0,0,0,0,2191.666667,67.66666667,0,0,0,0,0,744,2.8
3/21/20,202012,IL,17,-13472,11783,-538,-2729,-11840,2755,507.23,,505.6811,452.9991,525.8239,465.2115,513.695,466.4975,531.9577,486.2453,514.0029,473.8896,507.3737,448.623,510.833,465.1345,560.6416,514.6457,499.3132,459.0343,529.0261,482.9968,551.8563,479.1848,541.6507,478.1321,512.2361,471.5697,5.004087111,,707,5172,5879,0,0,6,0,0,2276.333333,169.3333333,6,6,0,0,0,745,5.4
3/28/20,202013,IL,17,-26674,-6279,-1341,-6684,-23001,4143,363.98,,288.4395,254.2105,324.4711,281.3247,304.1633,273.1109,298.585,269.4468,258.1096,232.8371,314.9207,274.923,302.8677,272.8202,310.4298,280.4546,246.1967,220.5905,266.9112,236.3687,328.5822,276.9505,298.9187,256.2282,285.9186,260.0799,3.161193919,,2738,16512,19250,0,0,41,0,0,2278.666667,183.6666667,47,41,0,0,0,744,6.3
4/4/20,202014,IL,17,-22485,-1804,1468,-6461,-23660,3967,392.26,,324.3469,280.3671,375.3176,320.2186,341.4515,303.6605,334.1874,300.102,285.3798,257.179,354.2793,306.2409,339.589,304.006,349.4018,314.0676,275.3395,245.1845,298.3951,261.9561,373.2343,309.8392,335.9297,284.5107,320.4711,290.2377,1.361423546,,6866,21224,28090,0,0,196,0,0,2522.333333,451.3333333,244,197,0,0,0,744,6.4
4/11/20,202015,IL,17,-13119,-912,2507,-6744,-25494,4005,414.28,,328.0481,280.1382,371.5747,312.183,345.0039,305.6402,338.8493,303.6487,295.5705,266.2762,356.8725,305.4319,342.2528,305.2541,356.1034,319.4406,280.7157,249.2232,302.3301,264.4066,371.2577,304.0364,337.5461,284.4234,326.548,294.8856,0.741095385,,8823,29745,38568,4105,5830,434,0,3680,2713,660,677,433,5.3813336,7.971912248,5.5066313,741,5.9
4/18/20,202016,IL,17,-11377,-2634,-491,-7044,-24193,4101,435.64,,250.3542,183.8727,296.9248,217.0231,273.4394,209.7399,260.7171,201.3229,218.3473,172.0356,284.6676,211.1776,268.3983,206.3181,270.8669,209.8065,211.1294,164.8864,228.0102,175.1254,274.9064,193.7275,256.1296,188.0098,254.4545,199.5182,0.506495694,,9980,35275,45255,5548,8346,582,0,2500,2716,683,1259,582,5.0941768,54.59707085,5.3276427,740,5.2
4/25/20,202017,IL,17,-9481,-1609,1815,-6155,-22956,3922,487.49,,366.1063,291.4703,412.0707,326.2536,392.8154,326.8622,381.593,320.6535,324.6865,273.7778,403.4471,325.2038,388.1011,324.1965,395.7035,332.8806,308.6212,256.9349,330.6991,272.4637,391.9867,301.6395,367.5705,291.8078,370.1748,313.2671,0.526610478,,12617,51596,64213,5272,8618,615,0,3449,2783.666667,780.6666667,1875,616,3.8196028,53.6851909,4.2597908,743,4.8
5/2/20,202018,IL,17,-7625,-327,3801,-4678,-21834,3464,536.12,,411.9787,327.4909,455.9952,359.3418,439.2439,363.7229,428.9168,359.0118,371.2158,311.4117,452.7494,362.2916,438.2949,364.6619,441.9898,370.6542,349.9665,289.9301,373.9938,307.0616,451.7412,347.112,414.3824,328.3046,414.867,349.1219,0.27913862,,16728,81551,98279,5441,8853,685,0,2992.5,2703,720,2559,684,3.4501081,51.40355982,4.4477916,741,4.6
5/9/20,202019,IL,17,-7026,861,4427,-4220,-20579,3561,590.65,,503.6738,408.4255,542.4309,436.6957,529.7874,447.2899,524.6753,447.9217,473.856,406.1972,539.6984,440.6607,529.0486,448.8012,544.8737,466.8406,446.3365,377.4739,467.5969,393.3674,541.0136,425.4473,506.4439,411.8572,511.3861,438.5895,0.203411632,,17580,98855,116435,5314,8651,790,0,3242.75,2698,730,3349,790,2.9758431,47.52048899,3.2531564,743,4
5/16/20,202020,IL,17,-8370,239,3545,-4274,-19626,3457,459.18,,477.3362,392.1487,517.5491,418.4246,502.5061,428.083,495.6517,427.4044,446.2297,386.9173,513.5771,421.9232,501.0014,429.0086,515.0869,445.6255,421.5976,360.4166,447.048,380.6746,500.9438,394.225,482.5784,395.4563,484.9608,420.3242,0.323902213,,16372,128946,145318,4900,8299,780,0,2684.625,2632,685,4129,780,2.9598495,35.70105273,3.7517087,741,3.5
5/23/20,202021,IL,17,-8637,996,3516,-3581,-18806,3254,703.02,,562.4634,458.9291,615.2101,492.5648,593.7127,502.1744,584.916,499.5468,534.0432,457.1528,599.5361,488.1804,589.8694,500.4498,609.6121,523.2539,511.9803,431.6383,533.2874,449.413,595.8498,465.1884,563.8106,458.2533,576.4389,494.2935,0.129197399,,15339,145259,160598,4306,7413,661,0,2410.6875,2446.333333,506.3333333,4790,661,2.7666905,0,3.4225217,745,2.9
5/30/20,202022,IL,17,-6720,1574,6680,-3265,-20278,2829,756.41,,600.268,490.2631,642.0432,514.6033,624.8925,528.785,622.8311,532.4511,587.3164,503.0403,627.4606,512.0863,622.0541,528.2148,654.111,560.8387,560.4223,473.1931,589.8164,496.2573,629.5987,491.6294,613.6881,499.9043,613.935,526.8044,0.117364489,,11121,143737,154858,4249,7012,540,0,2130.65625,2389.333333,456.3333333,5330,540,2.6648365,0,3.2318216,745,2.2
6/6/20,202023,IL,17,-3748,2856,7263,-1574,-14683,2326,828.26,,674.0529,537.8038,706.7738,556.2332,694.1691,571.708,699.7236,583.5705,684.6356,574.5592,688.4312,548.9703,686.6498,567.1313,736.9423,617.5604,661.7541,549.0278,681.9385,564.2321,686.1644,528.5988,675.5695,542.9086,698.6056,584.2897,0.058088514,,7973,136996,144969,3645,6001,534,0,1636.671875,2366.333333,443.3333333,5864,534,2.9704114,0,3.6343194,742,1.7
6/13/20,202024,IL,17,-3575,2538,7727,-1049,-14227,2125,897.07,,765.9623,620.1842,792.4318,631.5837,777.6771,647.7806,790.627,666.5816,798.3096,679.303,765.3036,617.9755,763.3793,637.7496,835.7644,707.6801,783.8182,659.5316,808.5479,678.2713,800.814,623.9861,803.3533,655.0891,785.0094,664.2528,0.189049687,,5842,141890,147732,2818,4761,606,0,1298.664063,2163,249,6289,425,2.352363,0,3.148587,740,1.4
