date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,hospitalization,n_visits,D57,E11,E78,I10,I21,I51,J45,R06,R10,R11,R51,R52,R91,R93,Z20,Z21,Z85,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
2/29/20,202009,NH,33,502,-27,918,307,-462,73,831.03,684.4259,624.1003,624.1089,561.9316,679.9255,624.3401,692.3079,638.8085,891.4455,792.9988,647.9531,590.3665,700.2166,641.0807,759.3621,699.3973,875.0861,762.5029,869.9318,773.8171,0,0,880.7442,783.8994,765.1805,696.2387,5.260275526,635,13359,3,727,448,1015,70,87,327,772,288,151,114,39,271,50,43,0,55,,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,202,1.6
3/7/20,202010,NH,33,628,314,470,263,237,-18,808.8,618.0487,580.4462,633.0227,579.6433,626.6103,581.9979,627.9847,589.5933,750.07,710.8395,625.5333,573.2409,660.7245,616.8758,678.8996,644.7085,724.7934,674.6555,797.0608,734.0091,0,0,816.3426,748.7398,674.6232,637.5856,4.835202644,634,15312,0,950,556,1227,91,119,361,843,336,180,140,46,289,43,31,1,59,,0,10,10,0,0,0,0,0,268.6666667,17.66666667,0,0,0,0,0,199,1.8
3/14/20,202011,NH,33,438,1091,1197,0,44,72,756.11,458.7312,411.3616,457.8021,400.5762,485.9798,428.5972,476.7057,426.173,557.2193,505.6837,490.9269,428.0857,499.8592,444.5387,515.1285,467.953,527.4857,469.0117,573.5707,504.0052,0,0,611.2094,535.2047,506.7137,457.4359,5.447370373,617,14290,1,812,494,1123,64,95,370,785,307,185,115,40,247,46,44,2,70,,5,192,197,0,0,0,0,0,242.6666667,0,0,0,0,0,0,200,3.2
3/21/20,202012,NH,33,-1583,1095,722,-837,-1634,750,507.21,355.592,323.9281,378.3929,328.9085,398.7487,355.3571,380.6875,346.531,395.2484,363.2738,401.5579,350.8182,416.1851,374.209,396.6418,365.8669,363.6857,327.2406,419.6685,370.5019,0,0,460.0076,402.9705,385.825,352.8706,4.50141653,584,11765,2,674,344,858,61,68,389,686,198,143,88,32,203,36,196,2,28,,48,761,809,0,0,0,0,0,254.6666667,8.666666667,0,0,0,0,0,199,6
3/28/20,202013,NH,33,-2942,-741,755,-1590,-2836,1038,414.11,239.8911,217.3298,269.2483,230.9643,278.7249,243.9658,257.0517,231.308,259.6539,236.3657,291.1201,248.0208,286.8579,253.8883,270.9567,247.1788,229.6103,205.2853,276.442,240.1419,0,0,312.0683,269.5243,259.7815,234.9199,2.256502338,514,9628,1,599,300,790,52,44,337,572,175,87,86,43,170,21,356,4,30,,132,2683,2815,0,0,2,0,30,259,15,2,2,0,0,0,202,7.4
4/4/20,202014,NH,33,-3329,-1337,-1131,-1960,-3249,1168,376.55,207.3188,181.1818,236.2442,196.387,240.3537,203.4123,224.6349,196.3531,219.0585,193.8853,264.0883,220.0818,251.7352,215.8865,231.6206,205.1539,190.5959,165.4286,235.314,198.6412,0,0,269.1674,226.5326,222.7067,195.5456,1.501236799,496,10363,2,676,358,951,80,50,367,625,165,92,68,43,173,28,435,2,33,,353,3309,3662,0,0,5,392,50,247,7,7,5,0,0,0,201,9.1
4/11/20,202015,NH,33,-2953,-896,329,-1930,-3376,1161,421.52,235.6592,200.2431,264.9338,213.1985,267.8986,221.1396,255.4304,217.2487,249.5149,216.352,296.0907,239.8459,283.6978,237.8486,262.723,226.6266,218.2018,185.4891,264.0314,218.462,0,0,300.7783,246.5302,252.9703,216.8127,1.012820644,522,9953,0,630,310,882,65,63,326,621,180,128,82,42,165,30,318,0,34,,345,2643,2988,0,0,15,1350,54,267,23,22,15,5.9190224,7.739404088,5.7292847,196,9.4
4/18/20,202016,NH,33,-2883,-1567,30,-1720,-3340,1151,433.58,165.1956,120.2547,187.7003,130.3967,196.566,138.6616,182.1639,131.8719,176.4416,132.3731,211.5012,148.3626,202.9952,143.9914,188.9769,139.7737,153.4471,113.2185,186.4421,132.8379,0,0,213.5036,151.4279,180.4662,132.8787,0.300553465,532,9873,0,656,340,901,56,64,262,596,194,108,100,31,175,41,425,2,30,,402,1957,2359,0,0,15,2377,56,239,1,38,16,3.7628073,54.28679274,3.346598,195,9
4/25/20,202017,NH,33,-2316,-1023,1501,-1552,-3122,1083,521.44,254.6116,203.6584,288.1241,214.3487,290.5928,223.7733,275.7645,216.9468,265.91,214.9398,308.133,229.9532,309.0752,241.2567,281.2904,224.9384,236.4498,187.7035,283.5946,220.0943,0,0,318.9833,244.2793,272.036,216.6106,0.395260007,533,10336,2,656,329,893,50,55,264,614,216,133,107,44,163,44,696,2,25,,433,4442,4875,0,0,16,3780,34,268.3333333,28.33333333,53,15,3.6867323,52.93456614,4.9515489,195,8.2
5/2/20,202018,NH,33,-2131,-834,566,-1519,-3074,1037,530.54,285.8175,224.5163,323.7474,233.3879,321.4588,239.2294,310.3333,235.2251,296.379,230.9684,351.0934,253.2215,342.3099,258.0077,312.8073,241.7079,266.1197,203.2604,315.3872,236.8966,0,0,358.0329,266.5256,303.9921,233.4451,0.390567152,590,10820,1,689,339,912,60,56,257,611,255,116,113,44,161,34,1058,1,35,,590,6032,6622,0,0,28,6230,46,255.3333333,18.66666667,84,31,3.6307186,47.50362986,4.1444268,195,6.7
5/9/20,202019,NH,33,-1615,-231,1714,-1367,-2822,947,617.71,360.9476,290.5306,395.8189,285.9124,403.9624,302.2105,388.8971,297.4516,381.527,301.1474,431.4438,313.6059,431.9024,326.641,396.9379,309.9535,340.4486,263.2997,398.0478,303.2576,0,0,445.8227,335.8654,385.375,298.6966,0.455510729,618,11618,1,757,380,914,74,82,244,662,265,121,124,27,193,32,1323,4,39,,637,8994,9472,0,0,40,7733,39,280.6666667,42.66666667,131,47,3.5061313,46.92918583,3.8050426,194,5.4
5/16/20,202020,NH,33,-1463,-381,2302,-1131,-2666,885,527.53,378.944,312.7696,425.2421,305.9112,417.2461,310.5637,411.4212,315.0841,401.1593,318.5124,446.8706,321.9651,451.0075,340.6204,421.7032,329.3892,359.0682,280.3869,415.5124,320.5536,0,0,474.4368,359.9211,405.9088,315.0527,0.101049024,629,13501,1,803,380,960,68,74,277,725,277,150,135,31,203,47,1839,1,45,,517,9861,10378,0,0,38,8659,26,274.6666667,44.66666667,171,40,2.3586655,30.13250781,3.0476007,193,4.5
5/23/20,202021,NH,33,-534,259,3457,-955,-2508,766,845.57,477.2615,394.5166,521.4108,367.4743,526.0447,385.7233,509.7062,383.2565,519.9673,409.6925,562.641,395.2401,554.8466,412.5161,534.0426,409.9826,465.2592,362.5771,534.0511,414.707,0,0,586.9948,447.0971,514.4397,393.6012,0.273587409,618,12865,0,793,431,953,74,71,237,700,292,166,116,43,198,41,1468,1,51,,625,16238,16863,0,0,49,10422,84,259,34,208,37,2.8598249,0,2.6944605,193,3.4
5/30/20,202022,NH,33,-289,318,4041,-943,-2687,780,900.5,478.587,400.2762,512.3158,356.4124,524.8539,381.8814,517.2722,384.1525,520.612,409.0083,551.514,382.074,560.2256,411.6712,534.2212,407.1694,471.4793,366.191,539.8413,415.9979,0,0,598.2618,452.5904,515.7748,391.7306,0.091152816,605,11851,1,711,396,928,75,56,207,592,248,135,93,30,190,37,1284,2,43,,403,9018,9421,0,0,30,17608,21,239.3333333,20.66666667,238,30,1.3435881,0,1.6423208,193,2.5
6/6/20,202023,NH,33,-275,451,3565,-742,-2041,693,954.41,514.8256,426.1835,530.1149,359.6111,551.6255,393.3736,560.7823,404.4816,573.1352,437.511,579.6797,393.3598,590.4282,420.7013,578.2422,430.1908,523.8178,393.9873,592.7167,440.5493,0,0,644.7411,475.8611,558.3494,412.5871,0.353794672,587,13308,3,839,493,1013,81,74,212,629,318,163,123,38,205,46,1416,0,57,,527,14522,15049,0,0,45,21576,47,250,29,283,45,1.5087073,0,2.2719446,193,1.9
6/13/20,202024,NH,33,-44,608,3998,-620,-1929,616,1043.26,540.128,449.4122,578.9967,392.0503,579.7011,406.6991,586.9886,419.1603,614.8513,463.6934,619.7202,416.5177,614.0054,431.1645,617.2494,452.319,561.8865,420.6586,617.6727,456.1102,0,0,682.8121,504.2986,593.9349,433.4873,0.227873244,565,13152,1,782,468,1013,76,74,248,647,274,159,113,38,217,56,1367,2,64,,232,9715,9947,0,0,32,24697,17,295.6666667,75.66666667,318,35,1.6751974,0,2.8258679,195,1.4
6/20/20,202025,NH,33,501,916,4877,-516,-1851,488,1154.58,592.6012,491.5471,601.3619,397.0338,640.1053,438.7284,636.5732,447.6001,687.6954,510.4835,666.6342,436.0271,676.3088,468.1053,681.5975,489.1388,617.5456,456.8683,683.77,497.1778,0,0,738.4539,541.9455,653.8758,468.6921,0.337851405,526,12829,1,761,468,981,70,50,215,580,271,140,137,32,195,56,1335,2,49,,235,11376,11611,0,0,22,28507,46,237.6666667,15.66666667,339,21,0.8654391,0,1.0148503,198,1.2
6/27/20,202026,NH,33,527,866,4655,-435,-1877,489,1179.92,566.4043,476.8477,588.0493,382.672,614.0117,419.9246,610.7589,426.7885,654.7391,484.4987,632.879,411.495,648.8804,446.3748,649.837,463.0272,596.9311,441.1191,649.2364,472.3394,0,0,711.6887,521.2287,626.2747,446.4437,0.230215117,454,12769,1,657,466,977,67,47,211,593,264,129,100,26,174,56,1113,1,53,,185,9016,9201,0,0,28,30245,12,244.3333333,18.33333333,367,28,0,0,0,198,1.2
7/4/20,202027,NH,33,906,1367,4508,-321,-2383,560,1222.02,563.6463,474.9901,596.3055,383.4236,629.527,420.1856,607.1539,413.8831,661.0677,485.5861,648.1801,409.9629,659.6868,443.4789,653.1261,455.9801,596.7596,440.1045,669.9222,496.2284,0,0,720.489,536.0764,629.7198,440.7084,0.275362919,367,11246,0,526,351,751,43,57,178,523,242,100,115,21,157,49,1096,0,44,,186,8795,8981,0,0,11,31330,8,248,20,379,12,0,0,0,198,1.1
7/11/20,202028,NH,33,924,1086,4786,-256,-2020,482,1284.88,544.1086,474.1162,586.5962,379.7642,600.6198,404.8277,587.6366,405.3746,631.8633,467.6299,629.1517,401.1196,628.5902,423.9006,622.5053,438.7529,581.618,434.1873,646.0846,479.6859,0,0,708.6118,532.1657,604.03,426.5112,0.760270236,177,7949,0,312,269,458,13,41,120,343,143,84,73,21,78,24,680,0,28,,134,8419,8553,0,0,14,33290,16,251,23,391,12,0,0,0,197,1.1
7/18/20,202029,NH,33,797,1043,4742,-191,-1840,472,1304.09,539.6561,460.3957,590.0076,364.854,604.9323,393.6282,575.6968,381.6438,631.9842,451.8674,637.6423,392.1797,611.5762,396.8228,615.7969,418.1727,589.1511,423.8504,643.7652,457.7766,0,0,699.7022,502.3706,601.6215,409.5517,0.787638419,32,1226,0,17,11,15,2,1,10,16,11,3,8,0,1,1,90,0,3,,174,9310,9484,0,0,5,35698,85,238.6666667,11.66666667,396,5,0,0,0,197,1.2
7/25/20,202030,NH,33,926,1173,4988,-206,-1820,439,1357.98,231.4787,197.3497,250.8715,151.7521,251.9065,160.5363,248.5644,161.3469,272.559,190.3213,264.6591,157.3108,263.3947,166.557,260.3832,173.2574,258.8306,182.565,289.4251,201.267,0,0,302.119,210.7064,257.0348,171.1762,0.398825565,,,,,,,,,,,,,,,,,,,,,250,10254,10504,0,0,14,37228,16,,,409,13,0,0,0,197,1
8/1/20,202031,NH,33,353,333,1301,-31,-399,72,1148.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285540605,,,,,,,,,,,,,,,,,,,,,198,8474,8672,0,0,7,39478,9,,,416,7,0,0,0,,
1/4/20,202001,NJ,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8539,147289,172,9906,8668,15791,640,866,4350,9418,3747,1991,1634,451,2154,321,562,107,567,,0,0,0,0,0,0,0,0,1628,76,0,0,0,0,0,195,2.6
1/11/20,202002,NJ,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9490,179552,196,13038,13111,20425,631,921,5455,11317,4708,2184,2014,436,2378,424,803,146,795,,0,0,0,0,0,0,0,0,1587.666667,15.66666667,0,0,0,0,0,195,2
1/18/20,202003,NJ,34,0,0,0,0,0,0,640.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9291,180047,219,13325,13186,20062,677,881,5182,11233,4773,2292,2061,433,2363,455,790,118,766,,0,0,0,0,0,0,0,0,1488.666667,0,0,0,0,0,0,195,2.1
1/25/20,202004,NJ,34,0,0,0,0,0,0,740.78,1757.7953,1666.9519,1821.9392,1706.6013,1735.8404,1656.1355,1553.6049,1489.6945,1844.5643,1786.0205,1576.7171,1485.563,1479.6269,1412.904,1569.0814,1507.7821,2069.5266,2005.1471,2233.4522,2148.3061,1851.5124,1752.9911,1949.8097,1863.0438,1652.7049,1596.5025,0,9242,175304,172,12371,12301,19166,662,857,5316,10786,4654,2142,2039,451,2273,402,846,142,723,,0,0,0,0,0,0,0,0,1577,0,0,0,0,0,0,195,2.4
2/1/20,202005,NJ,34,0,0,0,0,0,0,723.26,2001.2255,1907.0202,2081.9528,1978.8885,1977.8394,1900.502,1798.2491,1737.5765,2097.4583,2035.5168,1799.3286,1722.2363,1729.4802,1666.9827,1796.4338,1734.7401,2343.2451,2273.7943,2542.4301,2455.3352,2123.8498,2034.2505,2213.8197,2133.7653,1887.0327,1829.5288,0,9600,180933,218,12931,12805,19992,697,914,5272,11168,4741,2335,2301,526,2527,484,898,155,802,,0,0,0,0,0,0,0,0,1515,0,0,0,0,0,0,195,2.5
2/8/20,202006,NJ,34,0,0,0,0,0,0,716.75,2006.2735,1969.7449,2103.8376,2062.1733,2005.5446,1968.5752,1804.1494,1777.1122,2093.3857,2069.4647,1846.1987,1810.2496,1736.6854,1708.1251,1804.4255,1777.5989,2334.3339,2308.4433,2533.3494,2499.0282,2158.0674,2120.6605,2236.8432,2203.232,1883.9166,1860.7079,0,9699,188801,225,13758,13054,21601,731,928,5605,11493,4802,2434,2219,521,2434,473,936,136,769,,0,0,0,0,0,0,0,0,1499,0,0,0,0,0,0,195,2.4
2/15/20,202007,NJ,34,124,-42,115,163,15,-6,769.43,2212.1199,2135.2661,2320.3389,2212.7086,2146.7832,2061.1764,1983.8818,1922.4651,2356.6054,2291.2433,1992.9765,1895.4149,1886.6287,1819.3015,1981.6847,1923.1839,2640.7593,2567.3048,2815.0172,2742.2068,2354.8049,2265.7126,2440.5123,2350.7123,2110.7057,2048.2582,0,9422,178547,211,12978,13058,20173,648,817,5221,11085,4712,2155,1951,467,2386,434,842,131,804,,0,0,0,0,0,0,0,0,1491.333333,0,0,0,0,0,0,195,2
2/22/20,202008,NJ,34,821,-46,3331,342,-523,160,784.58,2276.789,2174.8044,2438.816,2225.133,2254.3409,2124.3571,2015.9335,1933.5937,2411.3507,2335.6937,2084.0609,1902.1656,1964.0506,1863.1294,2033.94,1962.4063,2693.603,2607.5849,2892.4793,2789.8873,2437.2119,2286.8851,2533.2781,2382.1545,2162.3988,2087.9429,6.13406056,9271,173021,186,12612,12465,19455,617,869,4976,10554,4571,2048,1850,398,2265,455,744,116,764,,0,0,0,0,0,0,0,0,1499.333333,0,0,0,0,0,0,195,1.8
2/29/20,202009,NJ,34,614,149,2912,468,398,-49,776.97,2226.9138,2158.8789,2456.8611,2252.0836,2272.936,2148.1701,2009.9644,1935.3493,2325.2794,2282.5098,2106.7061,1931.2915,1959.7051,1866.5008,2018.2888,1956.077,2589.2147,2545.5592,2809.3017,2747.5086,2438.8441,2301.1818,2502.3996,2369.9074,2109.2901,2056.3406,5.315341227,9495,175594,200,12901,12779,19864,634,875,4895,10949,4644,2121,1886,419,2378,456,745,139,749,,0,0,0,0,0,0,0,0,1579,49,0,0,0,0,0,195,1.6
3/7/20,202010,NJ,34,1044,908,3986,670,451,-69,791.13,2133.4034,2059.0807,2388.0002,2166.677,2190.9341,2047.4288,1951.2937,1862.7763,2232.4952,2171.7565,2047.5012,1848.3569,1897.7762,1788.9454,1976.7131,1899.2943,2466.643,2406.1458,2656.2887,2578.1096,2356.8602,2193.8808,2411.4375,2255.9775,2039.8624,1972.8011,5.073724964,9439,182583,192,14084,13552,22166,723,928,5308,11041,4811,2155,1880,422,2353,489,762,128,802,,3,0,3,0,0,0,0,0,1513.666667,0,0,0,0,0,0,195,2.2
3/14/20,202011,NJ,34,882,2320,8409,-358,-231,234,719.25,1396.3639,1300.3406,1643.8807,1438.2573,1492.1122,1344.3541,1326.746,1222.102,1435.2715,1356.1003,1384.0021,1194.9594,1333.1655,1208.6408,1357.9406,1262.9462,1546.2156,1470.4067,1664.3261,1570.0284,1571.4257,1403.1678,1595.5687,1439.829,1352.3932,1269.8295,5.699472597,9095,173959,215,12640,12268,19539,597,886,5548,10895,4359,2060,1858,407,2328,428,1038,119,746,,46,97,143,0,0,1,0,0,1482.333333,0,1,1,0,0,0,195,4.4
3/21/20,202012,NJ,34,-3876,801,5203,-4390,-4605,2150,455.83,667.5141,605.2784,853.0298,730.6061,791.1853,693.6287,700.9213,631.9449,593.1849,548.7597,810.7985,679.8976,744.1349,659.7672,695.4442,632.0104,578.8851,540.643,674.1414,621.0167,815.1053,711.517,772.5047,675.7869,614.3935,566.1486,5.77789813,8407,137326,142,9854,8449,15048,509,656,4588,8951,3018,1548,1465,464,2115,307,4794,94,489,,1277,197,1474,0,0,15,0,0,1590.666667,99.66666667,16,15,0,0,0,195,9.5
3/28/20,202013,NJ,34,-7791,-3990,-21,-7720,-7630,3318,324.02,291.6678,251.9253,373.6465,302.6661,351.5993,292.6171,314.3605,270.6714,244.5195,216.1816,374.8769,296.6444,344.222,290.4238,304.7017,264.7668,226.7929,202.4607,274.5267,240.6576,364.1357,303.072,330.5183,274.2401,262.0827,230.8256,4.393269,8798,117080,135,8151,6248,12761,494,566,4193,9181,2422,1392,1699,613,2625,256,8014,76,359,,9797,19092,28889,0,0,124,0,0,2034,555,140,124,0,0,0,195,14
4/4/20,202014,NJ,34,-7986,-2452,-363,-7930,-8093,3443,329.66,286.0541,241.0687,349.1241,273.8654,348.093,281.6882,324.1006,273.4533,246.43,216.2533,368.1624,282.7869,349.8222,288.5612,310.415,265.6295,223.0325,197.4726,263.3937,227.091,346.8144,280.2712,316.6574,255.9778,269.4401,234.9916,3.258369719,10472,126094,129,9033,6575,15273,547,642,4196,10259,2350,1516,1940,808,3145,219,12332,60,355,,23000,21846,44846,0,0,706,0,0,3077.333333,1612.333333,846,706,0,0,0,194,15.9
4/11/20,202015,NJ,34,-8904,-476,766,-7963,-8532,3557,349.39,284.4683,233.7931,315.9383,237.4621,337.8223,265.7934,326.3584,269.2346,257.2594,222.2248,346.2459,255.9882,345.7409,278.2467,317.6638,266.9647,230.5087,200.3962,261.5905,220.8236,325.1972,253.6219,305.2856,239.983,279.4611,239.5143,1.9075445,11415,117726,137,8114,5665,13051,509,641,3722,10690,2165,1445,1968,669,3508,215,14528,62,295,,24027,20810,44837,9243,8216,1337,682,0,3991.666667,2550.666667,2183,1337,6.6396708,13.42849411,7.115224,195,14.5
4/18/20,202016,NJ,34,-9221,-4070,-3109,-8176,-8456,3537,360.86,232.7126,171.5061,266.9557,179.4718,284.3443,200.3786,273.3249,201.7876,210.8538,164.8428,290.2645,190.4289,289.5384,208.4264,263.3636,198.7403,189.9953,149.9798,221.4152,169.5731,270.2525,187.8332,260.0307,184.4502,229.5654,177.3157,1.268664164,11707,117365,132,8300,6117,13675,490,595,3564,10380,2301,1370,1821,536,3370,200,14093,65,351,,23269,19074,42343,11466,13830,1887,0,0,3909.666667,2478.666667,4070,1887,6.3958516,89.11823406,5.8881809,195,11.2
4/25/20,202017,NJ,34,-8523,-3261,-1303,-7436,-7867,3396,408.48,309.9238,242.7999,346.2126,241.5365,371.8402,274.4991,357.7256,276.3995,277.7914,224.9027,375.245,256.5016,380.4471,286.5674,345.1488,272.1098,250.066,203.8542,289.3014,229.2036,353.3952,256.2894,336.5101,247.1778,302.7396,243.212,0.865213428,11188,124604,156,8804,6625,14390,504,597,3655,9887,2448,1318,1905,475,3119,260,16194,71,404,,24103,27047,51150,10684,13765,1793,0,0,3296.333333,1888.333333,5914,1844,5.6318813,86.87014322,5.8499449,195,7.9
5/2/20,202018,NJ,34,-7980,-2792,-491,-7012,-7670,3119,445.8,345.6398,266.7341,390.8375,265.727,415.4646,297.8184,398.3209,297.3457,309.8335,241.8777,422.5569,279.9957,425.5397,310.622,388.2181,295.6645,276.3789,217.3417,317.6687,242.6867,396.2272,278.9182,372.2185,264.4312,339.39,263.2696,0.748534464,10350,144052,166,9908,7919,16698,578,599,3613,9456,2801,1331,1870,495,2734,256,26547,73,425,,18194,30432,48626,9097,12429,1879,78210,0,2667.333333,1277.333333,7742,1828,4.3781888,76.87845304,4.8779671,195,5.8
5/9/20,202019,NJ,34,-6986,-1554,3651,-6268,-7159,2996,513.4,456.8964,364.7416,502.3348,345.0855,534.5122,390.341,525.206,401.0419,422.7616,337.5733,541.2204,363.1663,557.4831,414.9969,518.9476,404.1594,377.1239,303.4437,422.5128,331.0877,509.832,363.8939,486.0058,353.6268,458.3595,363.2395,0.539024803,9642,149130,146,9380,8417,15647,535,708,3398,9306,3001,1236,1604,397,2507,267,33272,80,457,,13368,29526,42894,7952,10641,1374,109494,0,2232.666667,854.6666667,9116,1374,4.4349584,73.28397355,4.6700678,195,4
5/16/20,202020,NJ,34,-6400,-1547,7748,-5729,-6791,2746,446.39,478.0286,388.2854,539.9239,366.2296,563.0484,409.4459,548.884,418.4305,439.5608,352.2331,566.0777,375.5578,580.5894,429.3648,540.0538,420.0708,398.0468,322.1858,451.5305,354.8708,536.7754,379.2333,516.0669,374.0223,476.0917,378.102,0.301489994,9002,152128,148,9879,9398,15913,514,629,3296,8585,3106,1243,1644,391,2272,253,35076,86,445,,8004,162014,170018,6483,8470,1133,116791,0,2007,636,10261,1145,3.820488,47.62306421,3.9776315,195,3.1
5/23/20,202021,NJ,34,-5967,-1223,7071,-5439,-6469,2696,649.93,567.5216,458.3107,612.4652,403.9926,656.5239,466.01,648.5459,482.8935,539.2664,423.1966,647.55,417.0673,676.9481,487.5825,646.0367,491.4975,492.5687,390.8922,541.9427,416.9667,623.282,428.6396,609.3556,429.9823,576.1966,448.1164,0.454416934,8463,163536,156,10452,10216,16382,516,658,3268,8238,3334,1253,1526,360,2247,310,40906,88,510,,8015,95496,103511,5162,6577,832,167886,0,1750,387,11082,821,2.3556674,0,2.8465447,195,2.2
5/30/20,202022,NJ,34,-5561,-976,11731,-4935,-6533,2563,713.36,560.8305,456.8224,623.7773,407.3352,655.2203,462.1081,640.9448,474.0296,527.8449,412.7299,649.9295,412.8277,669.4555,478.5448,634.1215,479.7941,485.9249,384.702,547.8172,418.9629,621.7466,423.4389,612.8035,429.0477,563.3504,436.4024,0.707241044,8151,142835,155,9490,9118,14608,502,552,2833,7493,3210,1186,1252,320,1902,273,32102,77,500,,6504,160069,166573,3947,5165,553,179418,17121,1613.666667,253,11634,552,2.8721895,0,3.4965634,195,1.6
6/6/20,202023,NJ,34,-5048,-226,10632,-4381,-5493,2261,769.37,623.0603,507.3803,699.4871,447.1406,727.4439,505.534,707.0075,515.6216,591.5594,456.9493,722.3633,448.574,745.5851,524.8115,700.4798,522.8699,547.2039,428.5008,607.1459,457.9225,699.4956,468.3853,677.934,467.8858,628.8188,481.0042,0.479921008,8154,161235,144,11967,11889,18214,584,709,3269,8258,3716,1194,1314,342,1959,332,31334,118,586,,4285,169855,174140,3055,4037,472,189391,902,1486,150,12106,472,2.3746912,0,2.4706714,195,1.2
6/13/20,202024,NJ,34,-4297,306,13988,-3915,-5175,2021,876.58,688.8452,564.2889,768.4533,485.0715,800.7845,551.2925,785.3795,568.1094,665.3949,510.7559,785.5971,478.6862,820.6233,571.3654,781.8189,578.6006,619.1824,483.089,685.0674,512.57,761.9053,501.974,750.2348,512.415,704.8086,536.0168,0.324828679,7722,159979,164,11394,12248,17195,487,597,3111,8134,3737,1149,1240,320,1682,367,31795,100,618,,2712,156055,158767,2359,3251,483,197499,684,1419,89.33333333,12621,515,2.5469993,0,2.9528093,194,1
6/20/20,202025,NJ,34,-3180,713,14319,-3124,-4955,1817,910.45,842.4011,693.4582,904.5418,553.9462,962.3337,651.6849,950.7586,678.6674,849.0473,646.3215,930.1534,550.3864,986.4496,674.9229,960.4098,702.9982,797.3633,617.3087,855.1838,631.3358,915.2282,587.698,913.6014,610.9959,883.3365,666.342,0.247333854,7317,161724,164,11008,12045,16674,443,676,2993,7979,3655,1196,1203,332,1711,343,31615,101,614,,2229,138429,140658,1777,2396,268,202999,560,1371.666667,40.33333333,12924,303,1.6265513,0,1.8518725,194,0.9
6/27/20,202026,NJ,34,-2537,879,14037,-2620,-4894,1627,984.08,866.1121,711.246,927.1136,559.8217,973.3533,649.1965,960.6331,675.0669,877.2697,654.6713,953.6151,555.8741,990.7375,665.524,970.1307,697.9595,835.0686,634.5659,889.0935,644.9021,942.9184,594.39,940.6213,616.7045,902.9142,669.3951,0.177149213,6500,160553,147,10304,11181,15316,414,646,2840,7681,3545,1147,1292,345,1553,314,34665,95,589,,2039,146338,148377,1478,1869,2091,207678,556,1407.666667,60.66666667,14948,2024,0,0,0,194,0.9
7/4/20,202027,NJ,34,-1636,1359,13845,-2476,-5474,1633,1010.32,922.5489,744.0418,1006.7858,589.4245,1040.0842,672.4621,1025.8104,697.802,940.4145,681.6463,1021.0071,574.8098,1053.9992,683.5492,1039.144,724.9422,898.8542,664.6219,971.1534,685.0736,1016.1489,619.2457,1021.8099,648.7933,962.0157,692.2987,0.152745,5091,138071,131,7997,9069,12478,330,549,2315,6422,2917,947,1097,288,1397,250,30627,61,515,,2160,139138,141298,1225,1513,241,212180,410,1388,38.33333333,15189,241,0,0,0,194,0.9
7/11/20,202028,NJ,34,-2337,549,11369,-2540,-5002,1694,1003.66,894.1621,741.1967,1015.4047,590.3877,1016.074,658.7553,982.2887,671.7332,903.7133,660.6491,1014.2392,568.9544,1013.6321,659.169,997.1848,700.8601,866.9267,645.9554,927.805,656.9157,983.979,598.3168,994.6171,631.2258,927.23,672.9799,0.306748733,3183,96473,87,5671,6478,8852,188,449,1785,4505,2111,617,803,149,1083,212,16071,53,387,,1926,150810,152736,872,1239,336,216051,399,1386.333333,43.33333333,15525,336,0,0,0,194,1
