date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,positiveIncr_cumulative,positiveIncr,negativeIncr,total_resultsIncr
1/30/21,202104,ID,16,-1240,-446,287,-864,-3026,693,938.79,173,383.7972,297.2228,413.5343,268.7096,393.7235,268.8905,467.1733,330.2546,545.8722,438.3873,359.0845,238.6714,404.5673,279.3189,494.4802,349.1331,510.4013,372.5049,574.4045,436.5326,,,441.8,306.9336,435.1385,302.1442,73770,20301,107.4235836,113.2136679,591.2163624,62.6126252,299.187888,,,3557,11114,13819,0,436,58,5993,195,273,0,1725,57,4.2965487,0,4.6052423,208,3.1,162683,3358,29658,6580525
2/6/21,202105,ID,16,-798,-65,717,-625,-2909,599,977.61,153,409.1671,316.9217,443.8966,287.2709,416.8345,283.3574,491.5964,344.8223,596.6544,478.2189,379.8211,250.6679,435.2441,299.4919,519.2876,364.1302,553.7492,402.8621,601.2221,457.4251,,,467.5639,323.4925,464.2877,320.6526,120147,32079,137.7309507,90.4481039,588.3075666,63.3383233,291.1754957,,,2614,8387,10435,0,341,34,4405,126,313.6666667,18.33333333,1767,42,6.0075457,0,6.9205825,,,165209,2526,27843,6781125
2/13/21,202106,ID,16,-1122,-50,178,-786,-3095,659,959.36,166,400.8022,319.5235,433.4057,287.6838,408.7299,285.0061,482.0586,347.1666,555.0776,455.6595,370.1476,250.9081,422.9736,297.9935,509.4944,367.2215,523.5893,390.1631,578.7909,453.501,,,450.577,319.6493,451.4872,319.8907,159796,50569,171.7701594,106.0436557,591.3635927,72.2255605,289.563446,,,2256,7662,9346,0,279,38,3687,91,293.3333333,0.333333333,1803,36,6.6043659,0,7.7847056,,,167483,2274,24778,6967382
2/20/21,202107,ID,16,-1051,-90,29,-802,-4083,838,953.14,113,446.0869,358.6837,463.2446,307.8119,457.1243,317.8947,545.1347,391.1909,660.2082,549.2296,409.0483,277.3204,477.8025,336.4722,568.6311,407.9808,595.5704,448.729,681.9802,542.0811,,,510.8765,362.6926,505.3266,357.775,211625,81497,218.1565576,104.6832442,338.9558077,77.6034161,282.7179704,,,1728,6890,8220,0,284,30,2511,98,287.6666667,0,1826,23,6.7944186,0,7.6728404,,,169150,1667,23245,7132040
2/27/21,202108,ID,16,-552,-76,280,-425,-2830,618,1011.52,129,485.1486,390.6732,513.2753,336.4572,498.3626,343.9626,589.2344,421.6321,698.3407,570.1763,456.597,307.0056,518.9498,362.0807,610.2139,435.3338,647.4328,480.1779,715.321,554.4388,,,554.2305,390.5461,549.6406,385.9345,240499,114807,245.6675604,91.300376,0,67.8202758,285.1990514,,,1954,6863,8236,0,235,33,2338,92,276,0,1860,34,4.6855115,0,4.3427267,,,171140,1990,26556,7304383
3/6/21,202109,ID,16,176,295,1726,204,-2770,439,1082.2,109,560.024,428.983,591.7459,368.5233,568.9318,374.2071,668.776,456.8255,783.765,614.6593,524.4355,336.6813,590.6839,391.1511,693.689,473.7586,734.3081,520.7807,822.7392,611.1896,,,628.9328,424.2371,626.0003,418.9196,279315,150186,265.4313457,66.1223195,0,73.7123413,309.1553044,,,1920,6198,7559,0,231,17,1833,114,262.6666667,0,1879,19,7.1068919,0,8.2399433,,,172931,1791,24429,7487740
3/13/21,202110,ID,16,362,338,2193,369,-2554,397,930.81,116,579.947,483.3786,626.9046,401.9638,602.1451,407.5456,699.5897,494.0161,867.5251,709.3376,537.0666,355.1115,625.5848,427.755,742.3137,522.4853,804.6399,592.3935,869.5511,676.2117,,,672.3054,467.4628,666.035,459.9139,324180,190456,297.7486319,116.0419135,0,10.4274612,43.909408,,,104,535,396,0,33,3,-95808,5,233,0,1910,31,5.5997578,0,5.7361056,,,175236,2305,24337,7657247
3/20/21,202111,ID,16,1167,469,2454,450,-2850,271,1203.64,133,399.7814,332.8204,432.5262,269.2646,419.5708,277.7526,489.6505,339.0439,620.8171,491.6715,380.6253,245.2827,436.2292,292.2262,515.499,354.5472,564.5551,402.497,610.0215,458.3598,,,469.2183,319.4366,464.998,313.3996,369859,225158,239.1945653,17.727069,0,0,0,,,0,0,0,0,0,0,0,0,,,1941,31,2.9929579,0,3.3789378,,,177420,2184,26195,7833580
3/27/21,202112,ID,16,484,192,844,399,-1747,181,999.53,139,,,,,,,,,,,,,,,,,,,,,,,,,,,428376,258738,0,20.2969091,0,0,0,,,0,0,0,0,0,0,96017,0,,,1954,13,0,0,0,,,179428,2008,13397,5696956
1/4/20,202001,IL,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2190.666667,0,0,0,0,0,0,735,2.4,0,0,0,0
1/11/20,202002,IL,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2252,0,0,0,0,0,0,735,1.8,0,0,0,0
1/18/20,202003,IL,17,,,,,,,655.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2230.666667,0,0,0,0,0,0,737,1.7,0,0,0,0
1/25/20,202004,IL,17,,,,,,,737.25,,775.5814,735.3735,682.1582,651.1192,681.0016,649.7067,765.0547,732.3621,985.1747,950.2698,605.8309,577.2563,656.1134,626.3889,806.1524,771.6813,1050.8381,1013.2878,1028.6962,980.0721,786.504,751.4177,820.3784,783.3322,784.5815,752.8444,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2199,0,0,0,0,0,0,745,1.9,1,1,0,0
2/1/20,202005,IL,17,,,,,,,734.28,,933.2497,881.6478,820.9866,789.1559,832.6288,794.1356,936.3625,892.6346,1161.035,1110.7806,746.1977,713.9979,805.7193,766.7636,978.793,933.5508,1228.6211,1177.8012,1205.781,1148.6967,949.2457,914.4498,989.8809,948.5162,943.7729,900.6672,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2137,0,0,0,0,0,0,745,2.2,2,1,0,0
2/8/20,202006,IL,17,,,,,,,734.29,,934.229,908.9457,838.7716,823.891,830.4218,813.0539,924.2915,903.4016,1163.5473,1139.5375,754.5083,737.3181,807.3427,788.2774,971.4284,950.8748,1229.2252,1206.0163,1208.1315,1182.9515,973.8991,956.6747,1004.2312,984.3427,937.4553,917.1393,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2232,0,0,0,0,0,0,745,2.1,2,0,0,0
2/15/20,202007,IL,17,538,221,304,65,108,-20,804.44,,982.5693,940.2067,871.5426,832.8648,876.8365,843.2307,982.584,946.2743,1238.7034,1200.0052,789.9082,751.833,850.0614,815.317,1025.2514,989.5088,1312.5928,1273.7925,1281.5619,1241.2887,1013.9066,964.9873,1054.2262,1008.409,996.91,962.453,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2216,0,0,0,0,0,0,745,1.9,2,0,0,0
2/22/20,202008,IL,17,2862,221,1411,502,-689,123,820.23,,1028.843,965.7606,899.9663,834.1741,908.0468,855.4129,1024.8394,972.2074,1299.4336,1250.8861,808.5226,747.1307,884.0408,831.8163,1074.2184,1022.3612,1373.5298,1323.6882,1358.1885,1300.383,1037.1367,954.9418,1102.0933,1025.5835,1042.0354,993.7972,0,0,0,0,0,0,0,7.944899572,,0,0,0,0,0,0,0,0,2207,0,0,0,0,0,0,746,1.8,2,0,0,0
2/29/20,202009,IL,17,5349,2598,2026,705,1393,-76,809.07,,1069.9885,1021.5823,985.2234,922.1918,970.1099,925.7397,1065.696,1026.0718,1305.0544,1273.1716,887.9495,829.9229,932.9248,890.4888,1119.0923,1079.3341,1382.6492,1349.2328,1373.3942,1330.7559,1125.2348,1046.0977,1156.0681,1088.4799,1077.0651,1041.4557,0,0,0,0,0,0,0,6.900050021,,0,0,0,0,0,0,0,0,2208.666667,0,0,0,0,0,0,747,1.7,2,0,0,0
3/7/20,202010,IL,17,9183,5466,5035,1704,1779,-364,844.57,,1077.3492,1019.9366,994.4561,920.0588,978.6163,927.0122,1081.5061,1034.2513,1301.3737,1261.4823,909.1717,840.7869,953.2043,902.7929,1129.006,1081.5633,1367.8574,1326.735,1360.7366,1311.7565,1151.7918,1057.889,1163.6105,1087.6273,1083.8408,1040.6012,0,0,0,0,0,0,0,5.616199578,,2,0,0,0,0,0,0,0,2254,47,0,0,0,0,0,745,1.8,6,4,413,1199
3/14/20,202011,IL,17,5761,9635,3090,840,194,93,771.2,,728.2693,657.0594,677.5195,598.7716,669.595,605.9376,734.7144,671.2842,887.5456,826.7513,618.6473,546.4932,649.3216,587.856,775.1898,708.9725,927.2647,865.6668,927.6567,859.9678,757.75,659.9438,799.5376,713.5878,741.8945,682.6128,0,0,0,0,0,0,0,5.358005718,,40,0,708,0,0,0,0,0,2190.666667,8.666666667,0,0,0,0,0,744,2.8,64,58,1682,7576
3/21/20,202012,IL,17,-13472,11783,-538,-2729,-11840,2755,507.23,,505.6811,452.9991,525.5327,464.7694,513.1304,465.8404,531.3153,485.4781,513.2739,473.1796,506.8557,447.9491,510.2858,464.4347,560.0098,513.6438,498.677,458.279,528.5827,482.2334,551.6676,478.7691,541.3369,477.6051,511.5151,470.8183,0,0,0,0,0,0,0,5.004087111,,707,0,5539,0,0,6,0,0,2278.333333,122.3333333,6,6,0,0,0,745,5.4,753,689,10010,48167
3/28/20,202013,IL,17,-26674,-6279,-1341,-6684,-23001,4143,363.98,,288.4395,254.2105,324.4812,281.2919,304.0837,272.996,298.4353,269.2537,257.8661,232.6282,314.7614,274.7117,302.8268,272.7257,310.3447,280.1611,245.9927,220.3637,266.8848,236.1829,328.6053,276.8722,298.9304,256.1316,285.7463,259.9208,0,0,0,0,0,0,0,3.161193919,,2738,0,19182,0,0,41,0,0,2279.666667,140.6666667,47,41,0,0,0,744,6.3,3491,2738,18175,152438
4/4/20,202014,IL,17,-22485,-1804,1468,-6461,-23660,3967,392.26,,324.3469,280.3671,375.1905,319.9302,341.2754,303.3822,333.9808,299.7305,285.1433,256.8558,354.1817,306.0045,339.3448,303.6111,349.2648,313.6054,275.1618,244.8285,298.3161,261.5868,373.1925,309.5636,336.0981,284.443,320.2334,289.9053,0,0,0,0,0,0,0,1.361423546,,6866,0,28152,0,0,196,0,0,2522.333333,403.3333333,244,197,0,0,0,744,6.4,10357,6866,24456,303260
4/11/20,202015,IL,17,-13119,-912,2507,-6744,-25494,4005,414.28,,328.0481,280.1382,371.5246,311.9263,344.8554,305.3331,338.7374,303.2895,295.2741,265.8075,356.6718,305.0386,342.1174,304.8939,355.9521,318.9233,280.5803,248.8114,302.3526,264.0635,371.4684,303.9408,337.5819,284.1745,326.3125,294.4827,0,0,0,0,0,0,0,0.741095385,,8823,0,39198,4105,5830,434,0,3680,2713.333333,623.3333333,677,433,5.3813336,7.971912248,5.5066313,741,5.9,19180,8823,27126,492977
4/18/20,202016,IL,17,-11377,-2634,-491,-7044,-24193,4101,435.64,,250.3542,183.8727,296.6932,216.6253,273.332,209.5189,260.5078,200.9125,218.1465,171.6959,284.3866,210.7479,268.2085,205.9877,270.7674,209.4207,210.9656,164.5028,227.9628,174.7852,274.8433,193.4313,256.2217,187.8298,254.2301,199.1656,0,0,0,0,0,0,0,0.506495694,,9980,0,44625,5548,8346,582,0,2500,2715.666667,652.6666667,1259,582,5.0941768,54.59707085,5.3276427,740,5.2,29160,9980,31754,690976
4/25/20,202017,IL,17,-9481,-1609,1815,-6155,-22956,3922,487.49,,366.1063,291.4703,412.002,326.0413,392.7373,326.6862,381.3749,320.1652,324.41,273.3144,403.1969,324.7868,387.9047,323.8817,395.6475,332.399,308.4177,256.4457,330.6504,272.0618,392.0278,301.5071,367.6808,291.6794,369.9413,312.8561,0,0,0,0,0,0,0,0.526610478,,12617,0,64213,5272,8618,615,0,3449,2784.333333,765.3333333,1875,616,3.8196028,53.6851909,4.2597908,743,4.8,41777,12617,50038,973205
5/2/20,202018,IL,17,-7625,-327,3801,-4678,-21834,3464,536.12,,411.9787,327.4909,456.1586,359.4237,439.0857,363.5916,428.7897,358.6219,370.9001,310.9869,452.618,362.1157,438.1419,364.3986,441.9576,370.2164,349.7357,289.4915,374.0722,306.7762,451.7905,347.0742,414.5665,328.2914,414.6488,348.7964,0,0,0,0,0,0,0,0.27913862,,16728,0,98279,5441,8853,685,0,2992.5,2705,719,2559,684,3.4501081,51.40355982,4.4477916,741,4.6,58505,16728,69407,1412059
5/9/20,202019,IL,17,-7026,861,4427,-4220,-20579,3561,590.65,,503.6738,408.4255,542.4756,436.7676,529.4909,447.131,524.3409,447.3733,473.3714,405.6168,539.363,440.3977,528.6532,448.4292,544.7356,466.3051,445.9671,376.8455,467.4381,392.8278,541.1078,425.5564,506.4402,411.7541,510.9843,438.1333,0,0,0,0,0,0,0,0.203411632,,17580,0,116435,5314,8651,790,0,3242.75,2699,737,3349,790,2.9758431,47.52048899,3.2531564,743,4,76085,17580,91281,1971844
5/16/20,202020,IL,17,-8370,239,3545,-4274,-19626,3457,459.18,,477.3362,392.1487,517.627,418.7083,502.3711,428.237,495.3631,427.0605,445.7574,386.4638,513.2681,421.8211,500.8074,428.9918,515.0628,445.3057,421.1655,359.9272,447.0027,380.4387,501.1884,394.5995,482.7542,395.6263,484.5892,420.052,0,0,0,0,0,0,0,0.323902213,,16372,0,145318,4900,8299,780,0,2684.625,2632,710,4129,780,2.9598495,35.70105273,3.7517087,741,3.5,92457,16372,110782,2689647
5/23/20,202021,IL,17,-8637,996,3516,-3581,-18806,3254,703.02,,562.4634,458.9291,615.0968,492.9615,593.2235,502.2496,584.3604,499.1692,533.3254,456.6425,599.0768,488.2335,589.2643,500.2721,609.3402,522.875,511.2984,431.0691,533.003,449.1648,595.8593,465.6573,563.8577,458.553,575.7683,493.9456,0,0,0,0,0,0,0,0.129197399,,15339,0,160598,4306,7413,661,0,2410.6875,2447.333333,531.3333333,4790,661,2.7666905,0,3.4225217,745,2.9,107796,15339,113135,3494469
5/30/20,202022,IL,17,-6720,1574,6680,-3265,-20278,2829,756.41,,600.268,490.2631,641.4481,514.8945,624.2517,528.9729,622.2972,532.1996,586.5463,502.5322,626.842,512.2178,621.2621,528.0818,653.732,560.4763,559.6568,472.6242,589.463,496.0806,629.176,492.036,613.6604,500.2976,613.1599,526.4981,0,0,0,0,0,0,0,0.117364489,,11121,0,154858,4249,7012,540,0,2130.65625,2391.333333,482.3333333,5330,540,2.6648365,0,3.2318216,745,2.2,118917,11121,115339,4256414
6/6/20,202023,IL,17,-3748,2856,7263,-1574,-14683,2326,828.26,,674.0529,537.8038,705.7509,556.5833,693.1291,571.9767,698.8525,583.3004,683.611,573.9448,687.334,549.086,685.8081,567.2104,736.135,617.1638,660.596,548.2389,681.1649,563.9019,685.5145,529.1161,674.9542,543.1876,697.5244,583.979,0,0,0,0,0,0,0,0.058088514,,7973,0,144969,3645,6001,534,0,1636.671875,2367,468,5864,534,2.9704114,0,3.6343194,742,1.7,126890,7973,116237,5088916
6/13/20,202024,IL,17,-3575,2538,7727,-1049,-14227,2125,897.07,,765.9623,620.1842,791.2473,632.2874,776.5336,648.4046,789.3161,666.2851,796.819,678.6383,764.1498,618.5195,762.191,637.8483,834.5734,707.3779,782.1969,658.6483,807.484,677.9864,800.0227,624.8533,802.5764,655.7471,783.5003,663.9599,0,0,0,0,0,0,0,0.189049687,,5842,0,146871,2818,4761,606,0,1298.664063,2164,268,6289,425,2.352363,0,3.148587,740,1.4,131871,4981,134438,5966778
6/20/20,202025,IL,17,-2678,3056,9162,-395,-14040,1808,956.57,,823.142,664.1973,838.7551,663.305,823.64,685.365,849.2548,712.7234,876.8957,742.7545,809.6888,650.3346,812.7009,677.2804,898.5297,756.9695,860.3931,719.8187,883.9187,735.243,864.1016,664.5493,872.2017,705.1216,842.1405,710.926,0,0,0,0,0,0,0,0.031253036,,4372,0,168023,2218,3759,359,0,1046.667969,2165.333333,291.3333333,6625,336,2.1910109,0,2.9521557,738,1.3,136104,4233,152496,6971379
6/27/20,202026,IL,17,-3046,1625,8801,-225,-14280,1872,973.06,,784.9189,636.2217,801.4502,635.8488,785.5501,655.6861,808.6034,681.399,833.6824,708.2125,768.7332,619.8594,772.606,646.3977,852.7444,721.6531,826.4887,692.1481,853.5514,710.024,829.8285,635.7014,836.0826,676.5268,799.9037,678.5187,0,0,0,0,0,0,0,0.236820211,,5026,0,184221,1627,2853,245,0,992.6660156,2082.666667,202.6666667,6873,248,2.2053136,0,3.0360945,743,1.4,141077,4973,252896,8490955
7/4/20,202027,IL,17,-1388,3228,9318,-211,-18934,1790,1009.74,,782.0011,599.5558,791.6377,604.9418,774.3906,617.0709,803.8244,643.649,844.5862,676.4384,761.6125,588.3496,765.4774,610.4439,848.1658,682.0451,835.2032,661.0177,857.7315,679.7642,830.1322,612.1715,834.663,645.5585,796.9986,641.0979,0,0,0,0,0,0,0,0.138641672,,5604,0,213282,1295,2549,150,0,849.6669922,2133.333333,259.3333333,7014,141,2.8092367,0,3.4012461,742,1.7,146612,5535,188868,10008327
7/11/20,202028,IL,17,-1783,1520,8344,455,-15398,1752,1029.89,,763.017,611.5674,773.8302,605.7391,756.4783,626.1929,786.9496,655.7547,821.0577,687.9021,736.9475,588.1082,745.2134,616.548,827.8947,692.0505,821.2232,678.5672,846.5419,696.4305,808.1097,607.6159,813.3374,649.7974,778.0916,652.7536,0,0,0,0,0,0,0,0.059439179,,6360,0,209617,1069,2209,145,0,973.1665039,2152.333333,282.3333333,7369,355,2.3983562,0,3.0687244,743,1.9,154094,7482,201171,11330154
7/18/20,202029,IL,17,-1787,1192,8588,130,-14734,1695,1055.7,,777.3876,616.3304,780.5476,602.8842,770.5746,628.0578,799.3005,657.9682,846.9216,704.7229,742.9752,583.9916,753.9011,614.9756,848.0927,700.9256,846.2303,694.6014,870.0703,710.3014,817.2039,605.9774,827.7302,651.8752,795.1222,659.7946,0,0,0,0,0,0,0,0.285374665,,7691,0,268310,893,2248,114,0,873.416748,2057.333333,197.3333333,7483,114,3.0371757,0,3.6190329,740,2.2,161785,7691,226552,12841867
7/25/20,202030,IL,17,-2278,798,8948,118,-14677,1729,1054.48,619,773.2044,611.2884,766.9824,593.0377,762.1282,619.0708,792.8437,648.2603,858.2032,705.1736,728.5311,571.3424,749.4211,608.4104,845.7973,693.6185,853.1624,693.467,872.5601,708.3899,801.0426,592.2571,825.8763,647.648,793.8916,653.8042,0,0,0,0,0,0,0,0.4393907,,9340,0,258325,899,2260,106,0,1001.291626,2006.666667,147.6666667,7589,106,3.0492669,0,3.7195026,744,2.1,171122,9337,224530,14414039
8/1/20,202031,IL,17,-2146,707,9011,25,-14950,1703,1045.68,676,801.7119,637.945,798.1183,620.8282,786.4606,639.8071,826.9851,677.5151,890.8762,733.7682,761.0323,598.3275,775.9447,631.3578,875.5044,719.2633,887.6371,724.1708,899.2789,733.004,826.913,614.9827,860.4917,677.7876,825.0875,680.6691,0,0,0,0,0,0,0,0.435926765,,10632,0,268654,968,2412,111,0,846.354187,2041,191,7700,111,3.1748844,0,4.2212141,737,2.1,181754,10632,232009,16008904
8/8/20,202032,IL,17,-860,1611,10443,153,-14422,1481,1050.31,683,819.1883,639.1437,823.5988,626.219,805.2613,642.7264,839.5949,675.58,893.828,728.9738,783.205,603.9897,792.3472,632.2196,883.5686,715.5025,896.5243,721.4412,914.8736,734.0915,843.7814,615.999,883.8441,685.1436,835.9422,678.5542,0,0,0,0,0,0,0,0.320621666,,12241,0,293257,894,2436,140,0,1114.822906,2105.333333,251.3333333,7840,140,2.5071127,0,3.2713839,745,2.1,193998,12244,245377,17667938
8/15/20,202033,IL,17,391,1212,8877,13,-14694,1360,1066.89,700,828.2995,649.8237,839.1349,633.1273,815.3345,652.7078,852.8822,689.8278,911.3466,746.7237,785.0945,604.5889,802.5191,643.6079,902.1069,732.721,917.9414,739.7858,923.4256,737.562,839.6505,602.6437,864.3871,665.8667,858.5981,701.5965,0,0,0,0,0,0,0,,,11853,0,297128,888,2425,97,0,980.5885468,2091,233,7937,97,3.3323398,0,4.0979105,745,2,205851,11853,250878,19425229
8/22/20,202034,IL,17,-482,332,3436,-942,-5912,1418,1039.49,792,791.9621,612.1979,796.9489,593.9337,781.283,616.8268,814.6295,650.0218,874.582,707.1081,745.47,567.3,764.9798,605.8632,863.9307,691.0092,883.3657,702.3888,891.6792,703.7197,803.2321,570.7838,831.4914,632.8013,819.8966,660.4673,0,0,0,0,0,0,0,,,13851,0,319923,886,2384,146,0,997.7057266,2117.666667,255.6666667,8083,146,3.4758636,0,4.3056829,746,1.9,219701,13850,285353,21309278
8/29/20,202035,IL,17,-1307,0,1339,-1312,-5291,1620,983.28,829,703.6247,537.6932,711.19,521.0561,692.2221,541.344,720.6441,572.1126,764.1551,616.7004,663.2341,499.762,679.6324,534.1235,763.1133,607.1079,770.8236,609.0699,786.8407,615.1627,724.5142,506.2419,744.028,560.3537,719.4827,576.6718,0,0,0,0,0,0,0,,,13363,0,323404,942,2459,134,0,1064.147137,2074.666667,193.6666667,8217,134,4.0670912,0,5.0182982,746,1.9,233066,13365,307006,23381558
9/5/20,202036,IL,17,-1095,228,1592,-1206,-5335,1388,990.7,852,738.5027,580.4965,757.4565,570.7443,736.3778,588.8159,763.1247,615.7953,799.1472,652.736,709.1847,546.5443,717.8631,575.0927,808.1384,654.2939,807.0536,647.7062,836.9195,666.1255,773.8221,556.095,793.4985,608.4777,757.1718,617.3387,0,0,0,0,0,0,0,,,17040,0,398787,1050,2467,168,0,1017.926432,2157.333333,253.3333333,8385,168,4.7873912,0,6.0344731,745,1.7,250102,17036,308871,25585554
9/12/20,202037,IL,17,-1651,-72,2550,-1532,-8795,1649,924.01,771,721.3889,565.9992,728.4343,541.4324,720.7209,572.7198,749.1716,602.2047,797.0867,649.1473,683.9877,522.0456,699.8682,557.865,794.9111,640.2232,805.3884,643.4329,828.8847,655.2637,719.3059,507.5261,776.2736,587.58,749.7191,609.4497,0,0,0,0,0,0,0,0,,11899,0,317100,1003,2457,142,0,1000.036784,2040.333333,114.3333333,8527,142,4.2628655,0,5.1963524,745,1.7,261999,11897,294818,27603180
9/19/20,202038,IL,17,52,273,10850,-964,-11021,1202,993.66,817,693.5832,533.016,721.0723,525.1654,702.4176,545.0323,719.3451,565.8015,742.8867,593.936,673.8285,503.2109,679.3605,529.4813,758.1104,597.411,756.2426,593.3885,780.0832,605.639,721.366,500.3038,739.8675,550.5431,716.0886,569.3809,0,0,0,0,0,0,0,0,,13050,0,368166,988,2395,145,0,968.9816079,2036,93,8672,145,4.3812441,0,4.7343867,745,1.7,275041,13042,306092,29756674
9/26/20,202039,IL,17,-331,156,9709,-1265,-10599,1432,956.88,807,701.2064,517.8949,723.7729,508.7103,707.5664,530.7672,723.0674,550.2365,744.8484,577.3955,678.8969,489.9933,681.7856,513.8297,763.2036,582.5474,757.8451,575.6254,779.1426,586.6155,720.1704,483.9519,740.5429,534.5049,720.9052,554.2684,0,0,0,0,0,0,0,0,,13761,0,371546,1021,2565,160,0,1112.509196,2248.666667,290.6666667,8832,160,4.1434916,0,3.8569868,751,2.1,288773,13732,322428,31963891
10/3/20,202040,IL,17,-652,919,6027,-1549,-10387,1642,902.51,859,770.5192,568.1243,796.6655,552.4208,773.9437,580.3106,794.4106,605.5973,821.7692,638.8122,748.1611,537.7861,746.5045,563.3951,835.4396,637.916,837.978,635.4648,863.5876,645.8883,791.3799,521.9484,814.8711,584.5672,791.9786,610.6223,0,0,0,0,0,0,0,0,,14012,0,406074,1033,2530,191,0,978.745402,2092,132,9023,191,4.1966088,0,3.8626445,746,2.3,302782,14009,321250,34207871
10/10/20,202041,IL,17,-856,775,8187,-1428,-11042,1433,919.94,1127,683.8464,515.2284,698.1224,496.0492,685.8765,521.5949,709.1607,546.9053,741.7566,581.3268,658.8141,481.5079,666.5716,509.5018,744.4792,574.8295,753.3164,578.6984,770.3076,585.7226,695.4495,469.6783,728.7247,530.6878,707.4738,551.5778,0,0,0,0,0,0,0,,,16634,0,408873,1101,2715,198,0,1317.627299,2272.666667,323.6666667,9221,198,5.0718098,0,5.8927888,745,2.8,319451,16669,355623,36570895
10/17/20,202042,IL,17,-1421,111,6571,-1663,-11860,1914,906.18,1786,690.9872,529.828,701.3554,502.1944,692.846,531.1864,720.0294,560.483,762.5466,602.8746,661.7179,487.4146,673.453,519.6736,760.7392,593.0043,771.3511,596.8983,783.434,599.1799,705.747,477.6798,740.4359,541.3158,719.7361,566.8976,0,0,0,0,0,0,0,,,23929,0,452622,1088,2781,231,0,1414.18635,2209,253,9452,231,4.7847278,0,6.1876472,744,3.3,343386,23935,367990,39105030
10/24/20,202043,IL,17,-2643,-745,3147,-2394,-10663,2257,853.61,2124,707.1442,543.1232,723.3915,515.3597,718.344,550.4558,743.2661,579.4546,768.4195,609.6732,685.613,504.6076,695.2279,537.3721,776.3067,606.0609,783.5128,606.3622,794.7906,606.8141,709.6456,477.919,745.6682,544.6443,741.414,585.064,0,0,0,0,0,0,0,,,31517,0,500598,1356,3480,299,0,1908.906825,2205.333333,241.3333333,9751,299,4.9037322,0,5.8025935,744,4.1,374901,31515,396566,41809353
10/31/20,202044,IL,17,-2834,57,2815,-3135,-10880,2320,826.18,2361,712.6565,542.711,737.7133,521.8856,725.9568,551.0712,752.2522,579.8889,763.3255,602.5905,699.9624,511.848,706.0348,540.1842,783.1122,605.5119,776.8886,597.6155,795.1228,604.3886,729.0251,489.0949,756.7421,548.6863,744.5246,582.2437,0,0,0,0,0,0,0,,,41652,0,532990,1783,4345,299,0,2273.546588,2349.333333,380.3333333,10040,289,6.8932873,0,7.8864861,743,5.1,416547,41646,411572,44616538
11/7/20,202045,IL,17,-2924,-424,4934,-3583,-12114,2476,764.7,3167,598.2589,434.7456,627.23,428.0653,613.1815,446.1362,629.6834,463.7252,639.218,482.6681,587.4402,413.7214,594.6563,434.9695,657.9663,486.6275,653.5815,481.4944,664.2457,484.8482,607.2474,392.5987,624.7065,436.3592,628.6316,470.1148,0,0,0,0,0,0,0,,,61419,0,583702,2284,5316,438,0,3113.226706,2531.666667,534.6666667,10488,448,8.9388389,0,10.1175748,744,6.6,477978,61431,437146,47568360
11/14/20,202046,IL,17,-4385,-603,2432,-4234,-13082,3010,713.53,4231,640.0661,488.536,672.3927,473.8495,666.9154,504.5076,680.5009,521.581,686.9635,535.559,639.9945,467.2757,644.572,491.768,709.1236,544.093,698.6656,530.1056,708.9525,530.6106,657.5494,437.0567,677.0777,486.315,677.7034,526.8669,0,0,0,0,0,0,0,,,85007,0,672463,2972,6516,600,0,3858.386647,2684,676,11088,600,11.2438937,0,13.0594098,741,8,562985,85007,489426,50861782
