date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,hospitalization,n_visits,D57,E11,E78,I10,I21,I51,J45,R06,R10,R11,R51,R52,R91,R93,Z20,Z21,Z85,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
2/22/20,202008,CA,6,2438,979,9732,337,-2483,277,833.2,1238.2371,1161.5492,997.4114,913.0293,1095.2209,1018.9141,1217.1886,1149.5113,1554.013,1486.6475,914.7875,836.315,1136.21,1066.7401,1335.039,1272.8842,1719.4648,1649.1557,1429.0527,1353.5582,1374.7999,1283.5283,1115.548,1036.6945,1408.6762,1344.2494,6.900796906,17394,294196,170,25254,15764,30403,1495,2305,11342,23371,8377,4380,3389,824,5852,856,1048,114,1483,,0,0,0,0,0,0,0,0,5807.666667,97.66666667,0,0,0,0,0,142,2.4
2/29/20,202009,CA,6,2483,1388,7320,1266,925,-285,832.12,1226.2003,1168.1315,1033.2292,950.0654,1131.0243,1059.7501,1225.8795,1168.5579,1479.0066,1434.3926,963.4294,886.3902,1152.3221,1091.1459,1323.1342,1274.3335,1615.9948,1571.759,1386.0087,1327.9754,1381.8074,1299.6474,1134.8621,1063.1717,1367.5335,1319.9387,6.104291151,17003,301354,165,26073,16795,32255,1429,2401,11618,23738,8611,4238,3489,884,5953,858,1007,119,1592,,0,0,0,0,0,0,0,0,5690,4.666666667,0,0,0,0,0,142,2.1
3/7/20,202010,CA,6,2877,2594,5054,665,734,-170,810.66,1216.5327,1152.8555,1060.9353,965.5378,1125.1309,1044.5751,1225.3906,1156.872,1456.105,1397.83,986.8737,898.3843,1159.5208,1088.2797,1315.9238,1255.1331,1578.4055,1519.9924,1362.7371,1294.4336,1385.3618,1287.6222,1147.4845,1064.692,1351.7216,1291.5482,5.4534797,16304,311917,160,28693,17311,32031,1484,2204,11856,23578,8573,4124,3305,851,5640,897,949,119,1589,0.2,16,0,16,0,0,0,0,0,5737,59,1,1,0,0,0,142,2.5
3/14/20,202011,CA,6,601,4611,2970,-1990,-523,545,707.57,679.4628,609.5193,604.172,523.9379,635.2729,559.4056,693.1035,621.2998,816.798,750.8358,563.2582,486.8623,661.4502,589.7108,748.0809,679.4125,871.7646,806.0333,759.0115,688.2367,779.0581,688.4482,649.6391,573.229,763.4861,696.6935,5.661341794,15547,290106,151,25167,15692,30174,1306,2122,11504,22618,8107,3975,3094,749,5601,849,1215,123,1574,0.8,183,454,637,0,0,5,0,0,5466,0,3,2,0,0,0,144,3.5
3/21/20,202012,CA,6,-9885,2632,-4108,-8495,-10778,3915,444.13,377.1538,329.2202,365.6424,311.2469,378.5459,327.0754,393.0186,344.0337,394.0548,349.976,360.5757,306.5206,392.8964,342.9588,406.5614,359.6982,384.9064,342.4319,387.3313,339.9198,428.7017,367.3069,379.5166,328.0012,387.4156,343.5628,4.729844211,14180,237210,146,20365,11843,23850,1133,1802,10065,19696,5975,2884,2366,653,4679,690,3084,96,1040,2.2,1027,10333,11360,0,0,19,0,0,5666.333333,133.3333333,25,22,0,0,0,141,5.8
3/28/20,202013,CA,6,-16772,-6561,-7828,-13020,-16287,5490,330.52,231.1979,189.8206,228.4841,181.8433,238.4804,193.6246,241.9579,198.9365,227.681,190.6007,238.5004,190.5598,249.3062,204.6102,244.4665,203.4964,205.5935,171.7735,226.5348,186.3714,252.5011,202.3913,240.5481,195.7005,226.5859,188.9698,2.049862909,12579,202759,125,17391,9151,20762,1064,1543,8668,17732,5098,2442,1990,548,4114,571,4125,85,815,3.6,3364,9300,12664,0,610,77,0,1034,5654.333333,224.3333333,110,85,0,0,0,141,5.8
4/4/20,202014,CA,6,-16090,-5607,-8043,-13261,-17096,5392,334.68,244.5744,193.4584,239.3078,184.6029,253.2798,200.353,256.3704,206.2097,235.2189,195.0215,254.315,197.7905,264.391,212.5624,257.6451,210.8305,207.4728,171.1671,236.6022,192.1123,261.3826,204.5271,255.2457,202.9298,235.0416,192.7516,1.182708586,12112,203817,128,19814,9873,21035,1062,1423,8081,17148,4851,2300,2023,543,3998,551,6001,81,832,3.9,7383,81125,88508,0,5163,175,0,1783,5888,541,289,179,0,0,0,141,5.5
4/11/20,202015,CA,6,-14880,-5612,-11511,-13847,-17992,5811,319.92,201.2795,152.769,192.1215,141.7197,203.126,154.6701,208.9132,162.6316,194.9928,157.2018,204.1359,152.2372,214.1307,166.2896,211.0613,167.5351,173.0642,138.7421,192.0375,151.6183,207.4378,156.5519,204.7422,156.7424,195.8735,155.6033,0.721769776,11733,190978,113,18332,9651,20691,1025,1423,7474,16023,4923,2168,1877,504,4014,570,6777,91,796,3.9,8589,50930,59519,0,8255,333,0,4344.5,5923.666667,658.6666667,604,315,4.4512532,7.847402975,3.8571896,140,4.7
4/18/20,202016,CA,6,-15859,-5252,-8060,-12248,-16858,5353,356.66,172.594,112.607,168.4276,105.3533,178.6092,115.4173,183.625,122.7068,172.3261,123.1662,178.3277,112.8762,189.2473,125.3256,185.8057,127.8525,153.9392,110.0814,173.2518,121.1457,181.4322,117.8771,179.0868,117.8035,172.2549,118.6941,0.640423701,12226,192014,117,18357,9902,21439,1090,1527,7007,16109,5239,2275,2013,552,4049,626,7316,79,832,3.1,8348,78099,86447,0,9986,463,0,2763.75,5956.666667,747.6666667,1140,536,3.6416688,49.24939205,4.1219117,149,3.7
4/25/20,202017,CA,6,-16613,-3771,-5737,-11477,-16128,5120,399.63,243.4149,172.7234,234.305,155.6525,250.6074,172.8376,258.3556,183.1658,239.5765,176.6876,252.0648,169.637,265.9277,187.5457,258.9179,187.4564,211.3263,155.2345,236.6149,170.7372,254.2916,173.6768,252.5714,175.4948,240.5667,174.2321,0.614266943,12649,198600,120,18917,10423,21780,1093,1644,6829,16467,5628,2293,2084,558,4053,597,9974,99,936,2.2,12174,234195,246369,0,10500,579,0,3465.125,5762.666667,599.6666667,1689,549,2.8330045,46.47095617,3.1076556,151,3.4
5/2/20,202018,CA,6,-14815,-2349,-3852,-10388,-15523,4434,437.78,286.1589,201.7365,278.2769,180.4094,295.0477,198.6147,305.645,211.658,282.2452,202.6896,299.3417,196.0275,313.6342,216.2072,306.6134,216.8942,247.6871,177.0775,278.9696,196.0946,300.3461,200.0275,298.681,202.2653,283.9928,200.7162,0.556024525,12660,210039,135,20015,10981,22736,1125,1663,6907,16714,5837,2418,2241,571,3956,658,13672,84,955,2.5,11060,169708,180768,0,10309,520,0,2989.4375,5562,458,2180,491,2.3970155,39.21265628,2.7298409,149,3
5/9/20,202019,CA,6,-13269,-266,-1989,-9453,-14454,4391,491.08,334.3178,240.6954,321.1322,207.0006,342.1516,230.4288,355.401,247.4769,340.7852,247.7922,344.788,225.1213,365.1493,252.7045,362.9505,259.0305,301.2242,217.9682,329.1811,234.0503,351.1454,235.3258,347.8382,236.1217,338.8944,241.2127,0.625765301,12342,213490,104,20945,11835,22280,1058,1526,6461,16015,6124,2357,2302,550,3937,687,16837,89,1035,2.5,12364,213403,225767,0,9800,507,0,3043.28125,5485,414,2687,507,2.0718503,37.5436586,2.6722044,151,2.7
5/16/20,202020,CA,6,-13803,-1132,-2839,-9612,-13804,4303,390.2,321.6427,232.9466,309.6932,195.9505,328.8711,218.5232,341.0263,234.9917,325.8289,235.009,328.2431,210.3456,348.6052,238.4662,346.1913,244.9712,294.3703,211.4985,318.8541,225.1057,338.5742,223.8842,332.5984,222.4627,325.0078,229.2091,0.202174058,12230,212456,136,19492,11955,22644,1101,1592,6427,15913,6301,2464,2228,579,3787,706,17296,97,1046,2,12232,254324,266556,0,9281,526,0,2902.359375,5522.333333,479.3333333,3208,521,2.0795972,27.58924059,2.4314937,150,2.6
5/23/20,202021,CA,6,-12631,-560,60,-8755,-13154,4073,596.1,390.0044,284.1433,371.459,230.7753,395.0507,258.6628,415.5801,282.754,404.2222,289.0004,394.1448,248.0761,420.8361,283.9741,424.9775,297.4721,367.7299,262.1346,389.389,272.1718,412.7381,269.1323,402.5459,265.3067,400.8377,279.6985,0.545310011,11678,213780,120,19306,11762,22380,963,1528,5949,15364,6277,2412,2193,573,3723,635,17710,93,1119,2.1,13838,322342,336180,0,9209,504,0,2890.820313,5368,341,3737,529,2.7161746,0,3.4478652,148,2.5
5/30/20,202022,CA,6,-11634,-60,4942,-8345,-13765,3979,635.08,425.7436,310.8229,400.3601,244.7427,429.5653,277.1603,454.2331,305.1273,448.9825,317.9183,423.0903,261.9325,460.0859,306.2427,465.625,322.3588,413.5482,292.06,431.3585,297.7983,448.5303,288.5896,436.9461,283.825,443.192,306.0656,0.501134484,11104,189366,97,16512,9844,18996,886,1394,5029,13555,5561,2123,1937,504,3282,579,17966,57,880,2.4,16247,357042,373289,0,9341,448,0,2769.589844,5432,441,4144,407,2.1179316,0,2.5878726,151,2.5
6/6/20,202023,CA,6,-10186,836,3635,-7373,-11057,3469,640.61,464.3352,335.2406,432.6018,255.7716,466.6126,292.9274,494.3932,325.3643,498.586,347.4388,458.6739,275.8418,499.4706,324.6183,514.6247,349.3953,457.8856,318.3557,472.7906,320.008,489.385,307.6162,478.8207,303.6002,487.1722,329.8871,0.505059908,9979,192505,109,16973,10741,19420,839,1289,4936,13137,5523,2081,1819,500,2962,545,18933,69,972,2.8,19138,400567,419705,0,9123,403,0,3141.205078,5348,367,4607,463,2.3512993,0,2.9303403,152,2.8
6/13/20,202024,CA,6,-9002,506,7372,-6244,-10762,3146,720.83,527.8599,386.1369,487.7291,285.212,526.9516,328.4163,562.5591,367.7018,581.1477,403.9223,508.4705,301.9633,562.9049,362.682,591.1886,399.6217,545.829,379.7108,548.9518,370.7026,564.4024,351.9072,542.5524,340.5908,562.3104,379.6441,0.575628317,8934,181043,103,14721,10037,17535,706,1200,4831,12461,4913,1975,1778,414,2675,511,19557,83,985,2.2,19627,396466,416093,0,9208,430,0,2840.397461,5383,408,5076,469,2.5564455,0,3.3091906,152,3.9
6/20/20,202025,CA,6,-7897,1022,11176,-5511,-10663,2826,766,540.3527,385.8413,497.6898,278.2163,533.5658,318.7406,571.3413,360.0176,605.485,408.1007,510.6527,290.0483,569.0075,352.6588,606.2521,396.1788,578.1252,390.1755,567.7628,370.6792,580.6691,348.3819,552.7489,333.0836,581.0641,379.558,0.306144919,7330,166837,84,12464,8229,15276,579,1037,4277,11392,4366,1747,1664,421,2423,421,19718,47,769,2.6,23666,486353,510019,0,9099,435,0,3161.80127,5254.333333,292.3333333,5494,418,1.3337516,0,1.7006931,151,5.2
6/27/20,202026,CA,6,-7827,435,10832,-5768,-11046,2851,779.26,535.3674,386.4147,488.4612,268.6806,531.4505,313.6984,564.1912,351.375,602.3805,402.1271,499.5116,279.1412,562.6502,344.3191,599.1674,388.0069,581.0406,388.4944,568.6192,366.9452,579.9328,344.1933,545.0405,323.7037,576.3609,373.0455,0.307103666,5125,140862,63,9302,6204,11780,410,857,3596,9550,3361,1484,1417,421,1893,404,17158,47,609,3.2,37124,590774,627898,0,10341,448,0,4209.099365,5421,493,5899,405,0,0,0,153,7.1
7/4/20,202027,CA,6,-6397,2133,13498,-5315,-12613,2980,766.06,485.5016,339.4598,448.8791,236.1657,480.2728,271.3133,514.8994,308.3291,549.1109,353.8394,456.9228,243.9957,511.8985,300.4388,545.9135,340.3328,529.6031,342.3192,521.0671,323.7605,529.9132,301.815,496.0875,282.4889,525.0016,327.4286,0.464027524,2514,82964,38,4870,2929,5946,192,390,2013,5639,1518,715,794,250,981,176,9666,23,288,3.7,50955,639766,690721,0,12591,441,0,4987.450317,5469,580,6334,435,0,0,0,153,8.7
7/11/20,202028,CA,6,-7114,282,11707,-5553,-11589,2996,782.86,489.6704,345.9122,455.0104,236.0184,484.2084,270.55,512.7644,304.4669,551.5633,353.1511,453.1291,238.3775,510.3689,296.5197,547.8313,339.0828,538.9764,346.9011,518.0502,319.8614,544.4365,306.7427,492.6284,277.0943,532.3528,329.9591,0.51106633,468,12999,2,514,282,727,35,25,378,1135,119,49,52,16,100,17,644,2,36,4.1,54956,667708,722664,0,13787,632,0,5410.274841,4868.333333,160.6666667,7027,693,0,0,0,151,8.6
7/18/20,202029,CA,6,-7679,237,12571,-6131,-11555,3059,784.61,250.7983,173.8256,233.6004,117.9722,249.945,136.1185,263.0831,152.4101,277.0052,173.7124,233.4479,119.6393,258.7586,146.9409,278.1174,168.2185,272.7432,171.7188,261.4991,157.8587,277.6362,152.3782,251.4287,137.992,270.6783,164.0507,0.449976744,,,,,,,,,,,,,,,,,,,,2,63019,828504,891523,0,14632,650,0,5796.862579,,,7702,675,0,0,0,150,6.9
7/25/20,202030,CA,6,-3039,-304,5598,-2503,-4993,1206,673.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571068306,,,,,,,,,,,,,,,,,,,,,70037,810100,880137,0,15626,742,0,5921.56871,,,8408,706,0,0,0,,
1/4/20,202001,CO,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,42177,12,1886,1129,2671,149,294,1215,3855,1163,877,464,112,1118,175,215,8,166,,0,0,0,0,0,0,0,0,854,23,0,0,0,0,0,162,2
1/11/20,202002,CO,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310,49102,4,2297,1383,3198,168,263,1450,3918,1347,921,552,144,1048,170,194,8,236,,0,0,0,0,0,0,0,0,873,38,0,0,0,0,0,162,2
1/18/20,202003,CO,8,0,0,0,0,0,0,670.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312,49073,7,2295,1424,3195,160,336,1488,3845,1395,903,533,135,1004,177,233,11,239,,0,0,0,0,0,0,0,0,848,9,0,0,0,0,0,162,1.8
1/25/20,202004,CO,8,0,0,0,0,0,0,745.36,1187.2119,1104.7615,895.9062,852.8877,1013.5044,961.3782,1150.5446,1089.7229,1621.9227,1545.4038,902.749,861.173,1020.2314,969.1142,1160.2025,1101.966,1585.6913,1506.7388,1671.9,1593.1757,1695.1858,1604.232,1077.8345,1023.2648,1288.3092,1224.7136,0,2349,49916,11,2298,1329,3152,146,304,1539,3912,1343,934,524,144,1120,157,278,13,262,,0,0,0,0,0,0,0,0,852,21,0,0,0,0,0,163,2.1
2/1/20,202005,CO,8,0,0,0,0,0,0,729.05,1358.5628,1280.9783,1037.6737,1002.4572,1167.7124,1122.4382,1314.4416,1263.069,1835.2889,1765.7144,1050.6051,1018.3818,1176.3494,1135.5321,1327.0665,1278.3383,1791.5333,1716.3151,1922.1819,1850.2135,1944.3342,1866.121,1248.3605,1203.5003,1459.5946,1403.7517,0,2406,51745,9,2344,1592,3369,186,336,1593,3761,1307,976,583,165,978,196,324,9,225,,0,0,0,0,0,0,0,0,793.6666667,0,0,0,0,0,0,162,2.4
2/8/20,202006,CO,8,0,0,0,0,0,0,687.17,1312.4166,1269.5099,1046.4465,1024.2596,1147.612,1123.7216,1264.5941,1234.2021,1763.5352,1718.487,1040.1184,1021.4944,1177.3991,1151.7893,1289.5745,1259.9497,1707.2315,1661.931,1861.1264,1815.2842,1947.8076,1902.7214,1224.7825,1196.4316,1405.6882,1372.4206,0,2271,49276,9,2243,1315,3127,152,294,1484,3722,1260,882,538,148,1081,159,350,6,232,,0,0,0,0,0,0,0,0,848.3333333,23.33333333,0,0,0,0,0,166,2.3
2/15/20,202007,CO,8,138,112,-166,-28,41,-3,802.98,1551.7698,1492.0483,1174.1149,1127.856,1324.4639,1276.5027,1479.3715,1425.4635,2215.0235,2163.1303,1139.837,1096.6311,1311.9821,1263.9207,1517.8579,1465.0307,2171.0595,2116.4844,2309.4454,2253.5695,2303.1672,2235.5103,1420.9848,1364.9994,1715.2821,1663.2172,0,2391,49724,9,2256,1336,3084,159,320,1478,3791,1342,917,574,134,1085,183,287,15,254,,0,0,0,0,0,0,0,0,809.6666667,0,0,0,0,0,0,167,2.1
2/22/20,202008,CO,8,983,583,-76,185,-635,104,803.3,1626.6958,1560.0911,1229.9269,1151.5814,1346.5304,1276.4033,1579.6624,1509.2886,2313.1248,2274.6852,1184.8965,1111.0305,1357.9349,1284.1516,1584.7755,1515.9526,2282.0313,2239.9142,2423.7496,2367.1109,2417.1831,2302.3906,1468.593,1386.5542,1804.5251,1745.0913,4.732386201,2379,48483,11,2274,1370,3130,165,310,1452,3760,1305,848,571,118,1064,159,217,9,221,,0,0,0,0,0,0,0,0,883.3333333,62.33333333,0,0,0,0,0,163,2.2
2/29/20,202009,CO,8,1474,1169,-133,459,732,-71,775.79,1520.3215,1453.6674,1228.364,1149.4581,1327.2633,1255.1141,1499.3172,1428.6928,2063.1569,2001.6344,1222.3808,1148.1907,1337.3415,1259.5503,1509.2231,1443.6062,2028.1809,1960.8715,2152.0084,2065.0153,2271.4414,2156.6985,1424.16,1339.8899,1662.2121,1596.2205,4.525468987,2344,49725,14,2378,1502,3384,179,316,1497,3840,1341,838,557,134,1098,178,212,16,218,,0,0,0,0,0,0,0,0,845.3333333,20.33333333,0,0,0,0,0,165,2.1
3/7/20,202010,CO,8,2865,2480,2783,833,877,-151,806.03,1595.7975,1513.4758,1308.9855,1212.4119,1366.8059,1275.8557,1534.7456,1444.6911,2215.0793,2137.6948,1244.4128,1149.6522,1387.8848,1292.0471,1585.8569,1503.1203,2166.2587,2081.1471,2339.9771,2244.8223,2355.757,2214.8196,1502.0152,1398.8273,1753.1892,1667.8842,4.184124834,2326,51011,14,2452,1503,3417,175,303,1705,4011,1291,840,567,142,1060,160,237,15,245,0.1,8,36,44,0,0,0,0,0,824.3333333,3.333333333,0,0,0,0,0,165,2.3
3/14/20,202011,CO,8,1650,4605,2004,88,-66,121,744.33,1088.2576,1001.3854,912.5679,825.6114,910.8104,821.1572,1046.0529,953.7233,1532.7011,1467.2831,846.4636,759.2656,917.8944,830.9565,1078.0037,990.8861,1511.5575,1438.9929,1638.3459,1575.431,1580.0598,1483.2417,1012.6084,916.951,1210.8627,1127.4609,4.284210655,2237,49836,9,2262,1325,3088,169,277,1599,3954,1316,847,511,134,1031,171,301,12,236,0.8,93,555,648,0,0,1,0,0,823.6666667,6.666666667,2,2,0,0,0,165,4.1
3/21/20,202012,CO,8,-8330,1603,-1060,-3455,-9210,1566,465.64,599.46,532.0155,587.0432,514.0801,584.3232,516.3,612.1995,543.9225,703.1153,631.0461,585.0801,512.6974,590.6625,522.628,634.2548,566.2497,680.5639,607.8421,750.8215,667.3299,854.202,747.5597,606.6071,531.8273,631.4232,564.0017,3.843181754,2096,38677,6,1730,877,2366,132,217,1431,3512,897,584,404,108,994,122,717,11,143,5.3,262,2707,2969,0,0,3,0,44,889,75,6,4,0,0,0,162,6.2
3/28/20,202013,CO,8,-13429,-5326,-1095,-5414,-13091,1999,346.8,348.4797,298.6015,343.1566,286.9311,350.3471,296.938,361.1969,308.1888,385.426,333.1368,371.7161,310.3705,369.5973,314.1088,380.8007,327.0132,350.9218,301.1756,393.2927,333.8723,451.0886,375.1784,371.0936,313.4977,358.0092,307.1624,2.912756875,1931,34695,8,1677,776,2202,123,165,1322,3222,782,584,425,103,1064,101,1267,6,107,15.1,1371,6625,7996,0,0,27,0,195,848,37,44,38,0,0,0,163,6.6
4/4/20,202014,CO,8,-13677,-7009,-2244,-5724,-14517,2164,327.9,301.3008,249.5064,307.3562,247.9646,309.8043,255.1049,313.9289,261.0691,315.6202,268.5277,344.1072,278.7981,329.8555,272.9427,328.3586,274.8196,284.2995,239.4851,327.7489,271.6373,388.8712,314.2085,329.0731,270.7619,302.9969,254.1668,1.408837259,1985,35125,8,1822,1016,2579,135,183,1327,3490,836,602,445,100,1123,94,1879,8,125,18.1,2439,7956,10395,0,0,80,0,584,929.3333333,126.3333333,126,82,0,0,0,164,6.5
4/11/20,202015,CO,8,-7746,-3229,788,-5738,-14642,2049,366.56,311.8309,251.1821,304.0412,237.3964,313.1804,250.9978,321.4939,261.5367,339.4201,285.5927,338.7915,265.2037,332.8655,268.2086,340.6557,279.3862,304.0973,252.8335,339.7713,276.9017,385.6003,304.7982,334.1833,268.4573,317.0621,260.9685,0.661659433,1867,33553,6,1662,768,2284,127,183,1153,3246,790,545,391,102,1072,90,2032,3,119,16.1,2337,8245,10582,0,0,139,0,489,1030.333333,236.3333333,274,148,7.4324816,9.986620394,7.2922781,162,5.4
4/18/20,202016,CO,8,-8049,-4108,-5209,-5998,-14491,2231,339.03,215.1329,147.2439,222.5096,148.4255,226.1872,153.0816,226.6347,155.72,230.5598,167.253,250.0025,167.2385,242.9225,165.3962,239.5153,166.3587,205.0921,146.5735,234.9676,165.2333,272.7135,184.6674,238.6745,163.4814,221.075,154.926,0.231018244,1931,33523,2,1738,829,2351,128,202,1114,2930,805,560,423,98,1066,127,2251,7,115,15.5,2537,8117,10654,0,0,141,0,443,1035.333333,247.3333333,411,137,5.7655534,65.55293408,6.4053115,164,4.5
4/25/20,202017,CO,8,-6432,-2819,545,-4926,-13489,1998,427.18,363.4952,273.7495,354.8017,253.6204,366.413,267.4968,379.2999,282.3032,396.4808,307.3581,396.3785,284.1873,393.5554,289.5747,399.2056,300.1741,355.2625,271.2621,394.3905,296.0804,440.0199,319.3419,389.525,286.9737,373.0657,281.3595,0.332486699,1957,35303,5,1743,914,2556,147,187,1104,3176,957,602,506,100,1086,116,2778,7,142,14.7,3209,10273,13482,0,0,283,2086,611,997.6666667,212.6666667,684,273,5.7581203,60.82860798,5.3186026,163,4
5/2/20,202018,CO,8,-5374,-1827,2474,-4129,-12552,1673,494.51,438.9042,326.1975,430.3433,297.5914,436.4129,309.1272,457.3641,330.5769,478.7946,359.8938,476.5546,330.733,469.5384,335.0329,480.7983,351.2637,430.1276,318.3205,472.1661,344.0422,520.0695,366.3135,466.8848,333.0662,450.5162,329.6815,0.114772461,2103,38304,7,1960,1140,2806,151,220,1078,3184,1000,630,479,112,948,122,3282,9,157,11.1,3512,16648,20160,0,0,148,16304,381,938,161,832,148,4.2738862,54.85721774,4.0753117,164,3.6
5/9/20,202019,CO,8,-4562,-865,3202,-3786,-11525,1683,555.05,546.1668,418.6668,518.8465,359.0037,527.8196,377.4605,562.6541,412.5909,615.0212,474.2029,568.6711,396.7369,572.4665,413.2581,589.1755,438.8313,557.0639,420.0382,599.1234,445.988,640.3954,457.9223,569.8609,411.2343,565.3953,420.9501,0.104059684,2126,38435,11,1952,1106,2833,141,234,1095,3046,1071,586,449,112,890,127,3484,12,183,8.7,3059,16764,19823,0,0,141,19513,853,863,93,967,135,4.6049452,51.28116645,4.9037372,167,3.2
5/16/20,202020,CO,8,-4865,-969,2679,-3897,-10890,1599,454.73,552.3143,427.3311,525.7089,359.233,544.2124,385.556,568.5256,412.887,617.629,472.4022,584.8619,403.0234,586.8157,419.0998,595.9788,439.9177,558.3001,417.5551,607.7646,449.0778,658.3638,467.1085,580.9223,413.8884,570.5415,421.1441,0.063054465,1956,39432,7,1962,1078,2774,155,258,1019,3135,1065,621,515,111,824,140,3478,5,224,7.9,2425,22776,25201,0,0,131,22130,268,857,94,1192,225,4.2917772,36.05967614,4.4237902,166,2.9
5/23/20,202021,CO,8,-4110,-194,6214,-2828,-10356,1347,737.03,684.1864,528.4927,626.2448,419.4814,663.546,460.8349,707.2803,503.4061,791.6617,594.8629,703.7981,476.167,702.4303,490.5572,740.9858,534.9137,721.2926,531.1642,779.479,567.5234,827.4181,579.1329,712.3334,496.5324,715.7163,518.4165,0.237875334,2022,40349,7,1987,1169,2764,173,235,1055,3222,1222,617,483,107,865,130,3485,9,191,7,2255,20857,23112,0,0,210,24325,240,818.3333333,61.33333333,1327,135,2.6254338,0,3.2166684,167,2.6
5/30/20,202022,CO,8,-3897,-429,6056,-2779,-11219,1356,743.14,659.9072,513.7714,610.4937,403.2008,637.2221,435.5585,670.1373,472.598,768.006,570.9091,677.6074,450.6054,671.3198,463.2429,706.2646,504.2275,703.4413,512.5765,757.8,545.5525,791.5299,546.6033,684.049,469.26,690.4144,494.8774,0.080356021,1925,36310,11,1848,1159,2625,163,208,901,2806,1085,584,377,80,725,128,2659,4,176,3.9,2126,28663,30789,0,0,93,26229,225,807.3333333,57.33333333,1443,116,2.4069389,0,3.2591068,169,2.1
6/6/20,202023,CO,8,-2591,132,6634,-2300,-8761,1155,804.41,727.4846,564.1183,676.5876,435.3404,703.0363,469.7261,751.7796,517.315,855.6554,623.9911,737.2153,476.6714,742.0701,499.7811,788.4279,550.0697,788.2868,563.6684,845.9917,597.9017,880.6749,594.4911,756.656,505.868,770.0787,540.4444,0.006811743,1791,38702,7,2076,1351,2923,160,223,949,2829,1084,572,378,81,668,149,2759,7,204,2.2,2002,30534,32536,0,0,93,27878,165,799,53,1527,84,2.903846,0,3.2989493,168,2
6/13/20,202024,CO,8,-1716,156,7776,-1946,-8477,1038,870.66,774.1835,603.9995,707.0252,447.6282,738.7432,487.9919,783.5787,532.2962,940.4456,678.2695,768.9329,490.7552,771.6369,512.3564,827.6146,569.9012,870.3484,615.7192,930.0744,651.8148,947.5089,635.5786,793.9374,520.6836,826.383,573.5914,0.000228668,1761,37513,4,1870,1123,2664,133,243,898,2723,1071,570,384,102,737,131,2631,10,240,1.6,1207,26977,28184,0,0,74,28910,762,791.6666667,55.66666667,1597,70,2.2757813,0,2.7016459,169,1.7
6/20/20,202025,CO,8,-805,507,8356,-1373,-8417,920,923.63,818.98,636.6087,731.4889,449.9975,768.1676,493.8569,836.0339,554.6084,1011.9969,718.9924,795.2556,493.4438,806.1644,521.0762,875.9443,588.6166,941.0128,655.5281,994.6462,687.0396,1004.1752,659.8692,833.5139,531.1946,882.308,600.2729,0.039486326,1626,36899,5,1739,1183,2492,113,220,886,2588,1057,552,363,82,658,141,2876,6,194,2.3,1365,35243,36608,0,0,81,29630,84,838.6666667,112.6666667,1647,50,1.1262895,0,1.2127596,169,1.9
6/27/20,202026,CO,8,-567,473,8668,-922,-8453,897,975.17,836.0274,659.0429,749.4297,456.8934,784.8998,500.4886,863.5077,569.9607,1030.6693,730.1334,814.4038,501.3885,828.8259,532.2882,895.6154,598.2305,963.0702,668.559,1039.5153,718.7941,1068.0334,700.3573,848.5193,535.0142,901.9795,611.012,0.054786457,1408,35663,2,1537,1049,2263,94,199,828,2603,989,540,396,80,580,119,3395,10,180,2.4,1609,32905,34514,0,0,53,30583,74,846.3333333,116.3333333,1674,27,0,0,0,169,2.3
7/4/20,202027,CO,8,638,1278,9769,-1095,-9661,875,999.36,800.9368,609.2251,726.8571,422.7535,757.3527,457.6458,825.8384,520.8127,989.7313,674.9241,775.3946,451.4603,805.0759,495.4086,864.4122,551.1227,923.2253,615.7898,989.9304,664.4632,1027.393,650.963,820.0395,492.4095,867.3336,562.1872,0.217473941,903,25742,6,916,674,1516,73,80,563,1553,615,350,243,55,277,62,3037,3,95,3,1823,36348,38171,0,0,39,31504,145,715,6,1701,27,0,0,0,171,2.4
