date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
6/20/20,202025,FL,12,-4336,-801,1904,-5263,-10546,2394,783.25,,1841.4577,1446.0756,1643.6361,1292.8803,1781.9699,1441.9075,1942.9199,1585.4516,2376.5924,1946.8947,1618.3179,1282.1325,1788.0011,1439.5565,2009.344,1634.0277,2170.1862,1771.8801,2158.6831,1773.2786,1879.3494,1506.7345,2126.0608,1725.3688,1810.2549,1460.569,0,0,0.487439371,,19020,170614,225524,0,0,221,0,1072,4334.333333,404.3333333,3144,219,3.4404989,0,4.5629431,918,3.1
6/27/20,202026,FL,12,-5363,-1449,623,-5399,-11469,2577,785.23,,1713.2807,1333.9742,1534.644,1197.67,1655.0384,1330.6328,1799.4294,1458.2913,2207.0265,1798.405,1513.4564,1192.5819,1662.0732,1331.0538,1863.9333,1505.1117,2011.9926,1627.2943,1990.1418,1626.7849,1752.8883,1395.7818,1940.3763,1553.0183,1694.6787,1361.2935,0,0,0.516287871,,39976,229505,326644,0,0,252,0,1205,4395.666667,492.6666667,3390,246,4.9175201,0,6.0999609,920,4.4
7/4/20,202027,FL,12,-5434,-1033,-573,-6219,-14007,2911,753.86,,1526.7206,1153.704,1363.2235,1034.3658,1484.9516,1159.7535,1608.7191,1264.0757,1969.5404,1564.9779,1358.146,1043.0436,1488.5084,1157.801,1659.2528,1298.7607,1796.4774,1413.7582,1783.2101,1420.6648,1562.1219,1214.0637,1730.514,1341.2874,1515.7519,1183.2743,0,0,0.77750066,,56385,259465,384728,0,0,314,0,1608,4570.666667,673.6666667,3702,312,7.0187995,0,8.405475,920,5.9
7/11/20,202028,FL,12,-6563,-3143,-3108,-6862,-13009,2962,751.03,,1508.5613,1162.5654,1350.8132,1039.5138,1463.2914,1164.1098,1593.757,1274.7897,1950.529,1560.9146,1333.3174,1038.4256,1469.5056,1163.9666,1645.1614,1310.7503,1784.7017,1415.9084,1767.5603,1428.1134,1547.7454,1215.8201,1704.9216,1344.1233,1499.9657,1188.9547,0,0,0.753170879,,63753,264343,424335,0,0,498,0,2301,4823,936,4197,495,6.6649421,0,7.8874556,918,6.6
7/18/20,202029,FL,12,-6529,-2947,-1971,-7564,-12746,2885,752.54,,1520.9867,1158.208,1359.9728,1033.467,1469.9082,1157.3341,1617.0174,1279.5669,1973.1382,1555.3138,1342.3268,1032.232,1478.7827,1159.2491,1660.5356,1310.2671,1810.0127,1412.716,1792.8588,1425.895,1558.3121,1207.7167,1722.3323,1341.7221,1513.1139,1185.7675,0,0,0.625530414,,81637,373631,636159,0,0,701,0,2628,5114,1241,4895,698,6.9949161,0,7.8930645,917,6.6
7/25/20,202030,FL,12,-6957,-3683,-3043,-7605,-12948,2890,757.17,5293,1521.7399,1155.5018,1347.3073,1023.4063,1470.2854,1151.1827,1619.0926,1269.7444,2006.7213,1565.3993,1327.9208,1019.2863,1474.459,1150.6967,1669.5158,1307.2422,1835.719,1418.4861,1805.7261,1425.2232,1557.7192,1203.5348,1733.106,1344.1213,1514.1658,1178.1851,0,0,0.643375831,,76194,327447,598765,0,0,892,0,3117,5232.666667,1396.666667,5777,882,5.9816269,0,7.2480343,919,5.9
8/1/20,202031,FL,12,-6837,-3195,-3267,-7147,-13240,2748,758.55,5141,1542.0611,1172.4456,1364.7545,1036.032,1483.4086,1161.275,1648.7348,1288.7768,2057.5072,1594.7356,1342.0358,1029.4416,1487.5155,1159.118,1699.7364,1327.2481,1881.5038,1447.585,1848.1386,1456.8914,1578.2931,1218.3829,1778.4792,1380.824,1532.1098,1187.5456,0,0,0.47400469,,64745,277549,554520,0,0,1250,0,3258,5286.666667,1464.666667,7022,1245,5.8767841,0,6.5619628,921,5.3
8/8/20,202032,FL,12,-6853,-4122,-3411,-7422,-13314,2716,761.69,4500,1500.1308,1123.4496,1325.6865,988.34,1437.7565,1108.8356,1595.9547,1231.7612,2014.8187,1535.7823,1299.9959,979.0794,1437.8369,1102.6006,1650.2682,1272.0674,1844.8847,1396.8833,1809.119,1407.6437,1542.7144,1168.9612,1747.086,1339.2815,1479.822,1128.8474,0,0,0.477941109,,46108,219880,469472,0,0,1094,0,3295,5130.333333,1311.333333,8109,1087,6.0045911,0,7.2507758,924,4.7
8/15/20,202033,FL,12,-6774,-4156,-3634,-7245,-12982,2503,786.65,4015,1559.3861,1153.2154,1363.6497,999.6559,1487.3579,1129.721,1669.0783,1270.0945,2133.7656,1596.5732,1327.1368,983.0196,1482.4135,1120.037,1729.2878,1314.0235,1959.377,1455.1714,1899.9254,1457.6959,1602.1382,1192.354,1849.014,1400.2907,1532.7282,1149.3531,0,0,,,44661,213793,461900,0,0,1242,0,3435,5127,1321,9345,1236,4.8448396,0,5.7146735,925,3.9
8/22/20,202034,FL,12,-5842,-3716,-3334,-5056,-8806,2418,782.69,3506,1516.3663,1119.9076,1325.2686,968.2867,1446.072,1092.5468,1625.685,1231.2266,2095.21,1556.1992,1280.1519,943.6195,1443.0901,1085.1387,1687.5188,1276.5296,1924.7634,1420.8893,1865.7397,1421.4548,1555.9106,1152.4418,1806.6524,1364.5335,1493.2377,1113.4753,0,0,,,27655,171162,406076,0,0,931,0,2690,4895.666667,1101.666667,10274,929,4.3680346,0,4.9485375,926,3.4
8/29/20,202035,FL,12,-6056,-3929,-3382,-4827,-7951,2329,753.66,3022,1431.5269,1034.5837,1259.2448,900.8537,1364.4024,1012.286,1516.5261,1131.0163,1942.7594,1422.177,1212.9666,876.9417,1362.6449,1005.6891,1582.6688,1176.9513,1781.7898,1296.3419,1742.6528,1303.9041,1470.8589,1066.8392,1720.0006,1274.9411,1391.0192,1020.4539,0,0,,,20923,151958,363138,0,0,838,0,1997,4754,946,11105,831,4.0509402,0,4.6921695,927,3
9/5/20,202036,FL,12,-5475,-3279,-3240,-4313,-7997,2009,775.88,2597,1469.6877,1093.272,1303.128,953.0709,1412.9182,1070.112,1570.0215,1193.2511,1985.4618,1487.4061,1264.7589,934.523,1410.5296,1062.4729,1632.6675,1238.3123,1821.3852,1355.5607,1788.3547,1367.7778,1515.3306,1128.44,1769.7461,1334.2629,1438.944,1078.2216,0,0,,,24447,163732,421153,0,0,714,0,1612,4549.333333,728.3333333,11811,706,5.1512385,0,6.3579708,927,2.8
9/12/20,202037,FL,12,-5993,-3957,-3306,-5797,-10790,2175,764.64,2148,1435.305,1068.3773,1267.8816,920.8545,1384.8284,1044.1605,1546.2061,1171.7201,1953.4329,1459.9713,1232.2757,904.8851,1384.6046,1037.5504,1599.5997,1208.0438,1793.2387,1332.8689,1756.5848,1333.3555,1478.7951,1092.2061,1724.9589,1288.4292,1416.2711,1059.564,0,0,0,,17437,120169,349297,0,0,793,0,1314,4347.333333,516.3333333,12600,789,4.5452138,0,5.1929419,930,2.7
9/19/20,202038,FL,12,-7742,-5098,-6667,-8311,-12013,2051,762.64,2072,1383.6089,1015.9391,1235.7726,878.814,1329.9544,987.3444,1479.2607,1105.9896,1888.6085,1388.7466,1192.1351,858.1782,1332.1355,982.8497,1543.3719,1147.891,1726.8496,1262.8569,1695.5731,1264.6421,1439.8846,1038.0755,1718.7962,1262.0584,1344.422,991.0323,0,0,0,,19104,147212,444307,0,0,694,0,1171,4533.666667,681.6666667,13287,687,3.9422538,0,4.6241047,930,2.6
9/26/20,202039,FL,12,-6583,-4647,-5344,-7453,-10425,1967,753.96,1907,1435.0193,1014.5166,1263.5701,864.8322,1376.6746,987.4579,1527.7736,1110.1338,1943.3884,1407.4294,1223.4281,849.4253,1375.9135,981.8435,1592.7575,1151.2453,1778.7867,1271.5855,1742.0404,1265.3884,1478.6342,1031.2655,1735.9323,1234.0474,1400.6802,1002.8355,0,0,0,,17193,149004,371353,0,0,740,0,1106,4313.666667,436.6666667,14022,735,3.4804855,0,3.5817312,933,2.6
10/3/20,202040,FL,12,-6217,-4387,-6982,-7254,-10199,1835,733.95,1816,1536.3993,1070.9665,1363.5189,916.6849,1466.9129,1038.3031,1625.6082,1168.0209,2076.8726,1493.0756,1321.0812,902.012,1466.3686,1030.7712,1699.9515,1212.8928,1897.0764,1348.7585,1857.6941,1333.7828,1589.8718,1086.0436,1887.5228,1324.9499,1486.3133,1052.1895,0,0,0,,15578,125543,357990,0,0,613,0,1187,4250.333333,385.3333333,14628,606,3.6316526,0,3.8439324,930,2.7
10/10/20,202041,FL,12,-6406,-3999,-6821,-6918,-10030,1799,744.16,2035,1399.3781,1013.4722,1222.6592,846.2488,1340.8273,978.1219,1503.1094,1113.2977,1925.2779,1427.6512,1190.4242,838.0888,1343.0354,973.0499,1563.347,1149.5122,1754.4792,1284.0136,1704.3031,1259.2889,1424.8809,1000.6796,1715.2839,1229.624,1375.0155,1006.7232,0,0,,,14036,127373,352188,0,0,569,0,1050,4423,549,15186,558,4.3404559,0,5.383107,930,3.1
10/17/20,202042,FL,12,-5983,-3703,-3764,-6089,-10164,1851,756.62,2019,1382.5151,1007.0335,1209.3841,834.945,1328.5116,965.732,1495.8596,1105.9561,1903.8328,1417.5001,1172.5939,822.0343,1329.4738,962.1786,1552.9035,1140.0996,1745.6699,1279.4069,1693.7369,1251.1319,1411.4706,990.7202,1681.6083,1205.6574,1369.7773,1000.7925,0,0,,,23017,162378,467038,0,0,746,0,1312,4287.666667,411.6666667,15917,731,3.9830233,0,4.5320204,932,3.2
10/24/20,202043,FL,12,-6057,-3926,-5882,-6120,-9918,1835,747.45,2250,1501.0918,1094.8234,1321.9331,906.7294,1444.2265,1047.2744,1611.4028,1188.1605,2087.2185,1545.8991,1274.2499,887.2132,1442.3772,1038.6609,1686.5279,1235.8782,1907.2924,1393.3125,1853.17,1363.6898,1550.7269,1078.3755,1868.0411,1337.9896,1473.3569,1072.0148,0,0,,,23287,210191,490032,0,0,502,0,1171,4247,346,16417,500,3.6659682,0,4.5187294,931,3.5
10/31/20,202044,FL,12,-5484,-3169,-4980,-6051,-9712,1604,757.98,2994,1632.2506,1182.0369,1442.5487,981.6446,1562.0505,1123.7236,1748.6001,1278.1045,2286.7031,1672.1333,1384.1042,953.5596,1564.2091,1117.4874,1835.6793,1334.566,2082.0714,1504.7116,2026.0785,1477.5044,1701.2585,1173.1739,2083.4343,1481.5918,1581.7334,1139.6636,0,0,,,25692,172985,447173,0,0,349,0,1230,4171.333333,244.3333333,16761,344,4.4931812,0,6.0301547,932,3.6
11/7/20,202045,FL,12,-5644,-3745,-6801,-6910,-9485,1873,690.68,2886,1353.1943,940.1161,1184.6588,771.5502,1294.8241,891.8072,1455.2193,1020.9755,1911.8739,1351.6986,1143.0438,754.2921,1288.2828,882.6738,1529.4717,1066.9749,1741.1715,1211.6834,1691.5227,1189.4135,1408.6839,932.3241,1729.1017,1184.8345,1314.6435,907.3187,0,0,,,33909,184328,474302,0,0,342,0,1115,4214,249,17100,339,4.3271088,0,4.9130798,932,3.9
11/14/20,202046,FL,12,-6551,-4381,-10025,-8337,-11272,2651,659.47,3409,1407.6275,1046.5791,1259.5212,861.069,1376.0732,1000.09,1535.4583,1131.287,1954.9796,1439.8838,1228.1726,851.1413,1372.7825,989.4297,1598.1366,1171.1246,1786.4789,1300.0627,1764.515,1293.3522,1484.7283,1022.6522,1782.0296,1263.9809,1392.4344,1016.0287,0,0,,,37084,172839,445739,0,0,393,0,1412,4366,359,17489,389,5.4041481,0,6.347742,932,4.5
11/21/20,202047,FL,12,-5783,-3092,-7134,-6394,-9078,1836,712.61,3660,1554.0627,1152.6129,1376.1283,935.0409,1500.5779,1079.229,1689.7114,1230.217,2228.1481,1632.5523,1331.7223,916.3035,1496.74,1070.4039,1773.7887,1284.8567,2021.4754,1460.3116,1967.0862,1433.9488,1643.2765,1127.1258,2015.5298,1413.4366,1524.3141,1102.4318,0,0,,,55250,239972,670770,0,0,448,0,1488,4436.333333,363.3333333,17930,441,5.575972,0,6.1763275,932,5.1
11/28/20,202048,FL,12,-7198,-2520,-4692,-6398,-17514,3116,692.95,4056,1727.6149,1280.4406,1512.1035,1012.1881,1670.3444,1185.0841,1903.5871,1371.7874,2436.18,1828.3024,1472.6666,999.7159,1667.9138,1176.9796,1973.2727,1414.3782,2233.4643,1642.4442,2181.9938,1602.1623,1804.7301,1229.8166,2166.4534,1486.3298,1725.5434,1246.6459,0,0,,,51573,265355,701099,0,0,525,0,1348,4466.333333,360.3333333,18442,512,6.0250166,0,6.5679738,932,5.8
12/5/20,202049,FL,12,-5014,-2806,-9356,-5782,-8839,1999,704.07,4660,1639.73,1213.7081,1466.2329,976.6963,1594.375,1129.9321,1785.0342,1281.6808,2317.3056,1677.0456,1421.8613,961.1142,1593.7391,1120.5091,1867.9161,1333.2476,2107.9434,1505.1947,2069.3683,1483.7102,1742.3457,1169.0684,2127.4744,1460.9759,1610.7468,1150.9125,0,0,,,62739,266751,715681,0,0,650,0,1763,4703.666667,569.6666667,19084,642,5.634041,0,6.5370226,933,6
12/12/20,202050,FL,12,-5157,-2536,-8764,-7283,-8487,1994,715.66,4899,1455.4489,1122.0995,1304.0425,895.3386,1438.0759,1048.2084,1615.2744,1185.9829,2065.7594,1511.2878,1273.4126,887.3464,1434.9027,1036.862,1676.705,1224.0018,1885.8422,1365.8054,1845.2482,1345.8086,1534.1879,1057.8553,1874.9338,1308.6651,1461.4531,1071.5665,0,0,,,65789,276756,755059,0,0,722,0,1710,4856.333333,675.3333333,19785,701,5.8352949,0,7.0348965,930,6.7
12/19/20,202051,FL,12,-4542,-1505,-9275,-6033,-8784,1991,745.79,5645,1673.0278,1344.5452,1505.3064,1057.1626,1659.7316,1235.7241,1892.2643,1412.6668,2438.8249,1817.6846,1458.9673,1040.5953,1665.1032,1228.182,1956.285,1452.0391,2233.0825,1649.8506,2169.6253,1614.8563,1780.468,1253.4999,2191.1956,1544.0825,1703.8727,1278.2798,41164,0,,,75068,266310,776065,0,0,715,0,1893,4641.666667,408.6666667,20473,688,6.0667951,0,7.0502694,932,7.2
12/26/20,202052,FL,12,-6089,-760,-8550,-5737,-17855,3474,700.35,6000,2147.6788,1750.7618,1903.0457,1316.7572,2099.6605,1541.4275,2446.557,1810.2077,3340.7149,2558.5588,1827.882,1286.9045,2095.1858,1525.8532,2555.8337,1877.8807,3046.4577,2295.722,2909.8568,2196.2745,2341.2725,1629.4409,2936.5324,2025.0354,2189.0868,1643.0029,116015,0,,,69709,253109,763288,0,0,673,0,1475,4610,349,21135,662,5.7962562,0,6.238862,933,8.2
1/2/21,202053,FL,12,-3973,-1948,-1680,-4754,-17406,3714,766.12,7235,1609.2193,1355.3433,1408.1787,971.2338,1574.0122,1156.3278,1836.8397,1369.8722,2521.3872,2025.639,1361.0932,957.4045,1565.5801,1142.6306,1901.7706,1407.1519,2329.242,1823.51,2208.4556,1699.748,1708.8816,1187.4915,2092.0856,1416.182,1697.1328,1301.9692,250595,0,,,87941,213262,669399,0,0,773,0,1911,4951,724.3333333,21890,755,9.2372251,0,10.1165074,932,9
1/9/21,202101,FL,12,-4912,-2657,-9117,-6215,-9486,2536,737.48,8134,1358.8792,1102.5133,1250.5826,824.1393,1349.5497,950.5004,1509.7732,1076.5974,2037.1557,1496.4117,1198.2355,803.1654,1348.9861,939.3431,1587.1312,1125.8542,1865.3601,1348.8708,1806.172,1290.7826,1489.0464,982.6404,1834.83,1216.4,1382.565,997.2119,478443,35857,,,107520,234929,764944,0,0,940,0,2303,4486.333333,440,22804,914,8.0999218,0,9.5926721,932,8.9
1/16/21,202102,FL,12,-5983,-3486,-9312,-7715,-9603,2490,735.86,7743,1460.3027,1114.5532,1319.0954,792.8322,1429.0092,926.5037,1599.1626,1061.9243,2166.0187,1490.3198,1260.7243,772.4321,1420.9994,911.314,1695.34,1115.8542,1975.6837,1334.4883,1911.4359,1263.8609,1587.9111,961.3033,1972.4592,1220.5726,1455.7522,968.8774,850556,87074,,,93251,255246,831023,0,0,1230,0,2448,3991.666667,328.6666667,24004,1200,6.8450635,0,8.2641184,933,7.9
1/23/21,202103,FL,12,-6400,-4019,-6269,-7881,-10868,2595,738.54,7273,1251.7368,889.9639,1105.1851,601.6026,1202.0322,709.3213,1355.9018,823.403,1910.3457,1213.663,1045.5474,581.4081,1189.5681,693.7312,1456.7151,875.9555,1730.8332,1076.8959,1647.291,999.6305,1356.5609,746.6955,1710.1695,969.7781,1234.4588,749.5322,1110459,139345,,,78123,251734,748929,0,0,1181,0,2257,,,25164,1160,6.6474118,0,8.5440638,932,6.2
1/30/21,202104,FL,12,-2843,-1809,-2273,-3327,-3968,921,744.52,926,,,,,,,,,,,,,,,,,,,,,,,,,,,1332746,273249,,,72143,206954,732121,0,0,1234,0,2183,,,26360,1196,4.7713629,0,4.4353161,,
1/4/20,202001,GA,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,1801,0,0,0,0,0,0,892,2.6
1/11/20,202002,GA,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,1801,0,0,0,0,0,0,893,2
1/18/20,202003,GA,13,,,,,,,672.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,1745,0,0,0,0,0,0,894,2
1/25/20,202004,GA,13,,,,,,,751.19,,1337.5989,1271.664,1000.6319,955.388,1173.4242,1120.4313,1495.3979,1429.0783,1938.6097,1856.9542,931.8799,889.4342,1170.2469,1115.9815,1505.1871,1439.4307,1996.2755,1912.954,1820.2849,1736.3762,1248.7778,1194.603,1434.8383,1369.9589,1404.4928,1343.4256,0,0,0,,0,0,0,0,0,0,0,0,1829,36,0,0,0,0,0,897,2.2
2/1/20,202005,GA,13,,,,,,,749.6,,1529.7267,1465.8716,1171.317,1130.375,1366.9433,1317.9675,1715.3793,1649.8702,2152.5834,2072.921,1097.9202,1059.183,1369.1177,1318.4385,1725.805,1663.9673,2210.9171,2126.3064,2031.6965,1948.0168,1431.7562,1382.6034,1632.2974,1571.4215,1610.1302,1552.5572,0,0,0,,0,0,0,0,0,0,0,0,1794.666667,15.66666667,0,0,0,0,0,900,2.5
2/8/20,202006,GA,13,,,,,,,730.14,,1463.1561,1438.4761,1158.2113,1141.3898,1319.7187,1299.2498,1627.5512,1601.7435,2010.5966,1977.4304,1077.1099,1060.9085,1316.7651,1296.3513,1648.9315,1622.3557,2072.1933,2038.7188,1901.2911,1866.8733,1403.9775,1382.666,1546.2092,1521.2648,1527.9813,1505.9859,0,0,0,,0,0,0,0,0,0,0,0,1780,19,0,0,0,0,0,901,2.5
2/15/20,202007,GA,13,793,275,1237,222,24,-47,831.07,,1962.3496,1899.0392,1400.429,1355.5701,1695.313,1643.2908,2239.8017,2170.6771,3038.2143,2948.8727,1325.3365,1283.9632,1720.7174,1666.0284,2261.964,2192.5087,3035.9858,2946.1866,2675.9749,2585.7884,1742.1172,1680.8389,2140.1983,2075.587,2138.2367,2079.1099,0,0,0,,0,0,0,0,0,0,0,0,1758,31,0,0,0,0,0,903,2.2
2/22/20,202008,GA,13,457,-2312,-627,500,-4245,777,813.3,,1853.7483,1774.1013,1318.5686,1264.1485,1592.0303,1532.073,2070.442,1986.097,2924.2001,2794.5326,1233.6106,1188.0932,1605.4989,1539.4498,2108.5327,2018.8247,2937.4879,2810.3536,2555.4866,2445.5286,1659.4558,1575.6676,2034.4461,1945.4002,2002.724,1932.4163,0,0,4.955055001,,0,0,0,0,0,0,0,0,1746,31,0,0,0,0,0,903,2.1
2/29/20,202009,GA,13,8471,2713,1951,1292,2094,-310,849.69,,1804.4469,1752.8842,1410.0452,1357.1008,1620.6921,1578.0099,2017.7968,1966.4312,2553.0911,2507.9241,1328.5602,1287.0194,1622.0165,1572.0232,2028.3477,1974.4108,2623.592,2573.5386,2386.2069,2318.5572,1707.9329,1637.0058,1930.0956,1864.0275,1912.2228,1875.9303,0,0,3.596124442,,0,0,0,0,0,0,0,0,1857.666667,137.6666667,0,0,0,0,0,904,2
3/7/20,202010,GA,13,9909,4617,2035,1836,1202,-20,857.34,,1697.4467,1630.8395,1350.4482,1286.0272,1526.1537,1472.6592,1888.9895,1824.0538,2376.7665,2301.5148,1263.4204,1210.6678,1536.3875,1476.2586,1892.5143,1826.773,2456.2953,2371.8206,2226.1407,2138.5969,1614.8913,1530.0374,1819.938,1741.2473,1792.8713,1740.9485,0,0,3.306879521,0.4,4,0,0,0,0,0,0,0,1752.666667,27.66666667,0,0,0,0,0,908,2.4
3/14/20,202011,GA,13,9555,13736,6655,1991,369,-97,810.62,,1208.917,1109.2703,956.7541,870.4136,1113.9324,1027.5814,1381.17,1277.3735,1658.776,1551.4495,907.637,833.4086,1122.9431,1031.8065,1387.6784,1282.2477,1673.4442,1555.9977,1536.2946,1416.7697,1152.3299,1043.4785,1301.4241,1195.6633,1286.0634,1197.6227,0,0,4.57165864,2.1,60,0,466,0,0,1,0,0,1780,58,1,1,0,0,0,908,3.5
3/21/20,202012,GA,13,-9149,12996,3272,-1014,-15240,3181,579.06,,792.2244,722.2596,704.7993,639.9624,788.9674,729.5888,898.2966,831.4076,894.0868,833.4984,684.3665,628.4821,805.883,741.4787,911.5487,841.7268,865.3489,802.6641,861.9136,790.8892,792.217,717.0378,844.823,776.2107,821.6982,765.4057,0,0,4.76897733,7.8,441,0,3515,0,0,13,0,0,1758.333333,36.33333333,20,19,0,0,0,907,5.5
3/28/20,202013,GA,13,-26276,-3325,-677,-5364,-27565,4813,450.76,,558.4588,495.4756,508.936,452.7749,578.5263,522.3629,638.2429,575.2547,580.2359,524.344,515.4991,463.8023,595.8347,536.1463,637.526,573.0867,541.4607,486.5546,558.9509,496.8701,554.2668,490.9782,595.99,532.4392,582.6991,528.8595,0,0,2.941679532,13.6,1859,0,10099,0,0,55,0,617,1846,134,69,49,0,0,0,908,5.6
4/4/20,202014,GA,13,-27667,-895,-2241,-7505,-33498,5222,419.63,,556.1616,484.0417,509.6664,446.8668,575.8101,514.7356,634.2402,565.1103,572.5384,513.2288,518.7989,462.1683,592.8445,527.7351,633.9663,562.8479,531.381,472.2632,544.2698,477.2898,556.4095,484.5369,583.0625,511.7489,579.3085,521.8185,0,0,1.40361268,9.9,3794,0,12257,0,0,132,0,622,1957.333333,255.3333333,201,132,0,0,0,913,5
4/11/20,202015,GA,13,-19877,-5465,-1356,-8955,-39276,5730,417.67,,503.1535,428.685,447.945,385.4358,521.9373,459.6042,574.3024,505.1459,525.8594,465.6875,463.8499,406.6505,539.1118,472.0812,570.1593,499.2268,482.1599,422.9055,489.2427,423.1038,489.2794,418.1014,527.7118,455.6693,527.9421,469.3309,0,0,0.859858851,7.9,5999,0,25432,0,0,227,0,1240,1965.333333,264.3333333,429,228,3.8124163,9.239350913,4.182808,912,4.1
4/18/20,202016,GA,13,-14434,-4865,-2533,-8448,-35034,5241,469.47,,493.0104,374.1605,455.0948,346.9384,524.6261,410.9727,567.4231,445.1889,497.4138,400.309,481.4806,373.9866,539.6332,418.9358,558.5266,437.2399,452.5463,360.8152,469.5549,367.3669,474.67,359.6823,519.4873,400.2797,527.5628,419.982,0,0,0.439323633,8,5510,0,27581,0,0,245,0,941,1940.333333,253.3333333,673,244,3.7689699,58.67730772,3.5141613,909,3.3
4/25/20,202017,GA,13,-13056,-3856,-2739,-7722,-32901,5303,507.82,,618.1341,506.2233,565.7874,469.0395,651.0804,553.5318,701.949,595.9218,625.7528,533.9806,595.7001,503.5516,670.5198,565.5773,691.6033,584.2658,570.9528,483.6788,584.6614,488.4915,588.1999,484.4407,645.514,538.312,657.4626,563.737,0,0,0.309982023,6.8,5026,0,41677,0,0,231,0,906,1948,275,907,234,3.7281058,57.84201685,4.315507,909,2.8
5/2/20,202018,GA,13,-7319,-292,1634,-4862,-29642,4271,588,,773.0679,618.9123,711.0602,577.5552,809.5753,674.1599,870.252,723.0467,790.246,657.9881,747.0097,617.6193,831.5667,686.6915,860.9174,713.2516,722.0135,596.7944,728.7568,595.8519,737.9771,596.0043,793.8044,649.7487,822.2872,688.992,0,0,0.341179232,6.2,5611,0,51496,0,0,270,0,1061,1880.333333,224.3333333,1177,270,3.7882826,52.27384932,3.9059169,912,2.5
5/9/20,202019,GA,13,-4630,1930,3416,-3640,-26758,4051,664.74,,1037.3158,845.0884,943.2619,775.2165,1078.8978,914.1527,1174.7301,998.6134,1086.9018,926.7429,997.3769,833.7691,1106.0731,929.96,1163.0931,985.1596,991.0311,838.5374,987.1135,828.5528,979.1884,802.5941,1055.9736,882.2447,1113.8961,951.6696,0,0,0.226161442,5.2,4226,0,46624,0,0,226,0,600,1914,269,1403,226,3.4610595,49.52134394,3.6648897,908,2.2
5/16/20,202020,GA,13,-4366,1779,5191,-3308,-24837,3654,546.83,,1055.0631,854.3188,947.7389,773.9588,1089.5697,917.3937,1193.3915,1008.5953,1122.7721,951.8323,999.6495,830.1774,1111.7879,928.4018,1180.1663,994.0608,1036.8575,872.8663,1025.8687,858.0621,984.071,802.5521,1082.6081,900.3905,1132.6672,961.1395,0,0,0.115537043,5.2,4615,0,81550,0,0,192,0,748,1890.666667,265.6666667,1598,195,2.3147191,33.33787462,2.8339124,910,2.1
5/23/20,202021,GA,13,-3850,1698,4173,-2495,-24024,3613,824.11,,1202.442,983.652,1055.6634,867.3073,1229.8556,1043.3048,1367.8229,1162.7628,1337.5592,1138.2445,1110.1665,930.3944,1252.8431,1053.1838,1357.7223,1149.0207,1242.0413,1048.8493,1214.3778,1016.8513,1127.1344,920.2669,1241.4256,1038.1941,1293.6863,1106.8738,0,0,0.152462379,5,4985,0,61865,0,0,219,0,676,1852.333333,243.3333333,1822,224,2.9116202,0,3.2043566,912,2
5/30/20,202022,GA,13,-4465,922,3656,-3031,-27954,3713,837.01,,1154.2769,937.7959,1003.9842,822.8732,1176.6598,991.4396,1311.03,1103.6423,1302.3483,1093.9646,1051.3319,878.5507,1196.1278,999.3566,1304.3251,1094.1139,1213.1774,1010.7757,1183.2089,980.0515,1068.5507,866.6853,1195.8751,992.6944,1244.6554,1056.4881,0,0,0.284522643,4.5,4154,0,74341,0,0,192,0,510,1727,134,2004,182,2.6851558,0,3.6992743,917,2
6/6/20,202023,GA,13,-1413,2876,6926,-1686,-20724,2958,881.18,,1264.1439,1013.0197,1091.8186,882.1477,1282.7601,1063.2754,1436.7747,1195.0615,1448.6233,1205.7597,1143.5816,941.6792,1300.5687,1069.2657,1427.9765,1182.5407,1358.6421,1122.5542,1311.4004,1074.6594,1174.6881,941.7917,1306.3721,1070.9167,1364.4306,1141.8794,0,0,0.275913092,4.8,5023,0,85986,0,0,171,0,741,1730.666667,136.6666667,2178,174,2.9349832,0,3.5327654,917,2
