date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,kinsa_cases,hospitalization,n_visits,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence
2020-04-11,202015,MD,24,-6141.0,-2967.0,1444.0,-5023.0,-8223.0,2705.0,0.931855721232398,0.014065775886347278,0.010951161743980992,15.0,4569.0,17059.0,21628.0,0.0,0.0,153.0,2200.0,888.0,4976.0,1012.0,206.0,152.0
2020-04-18,202016,MD,24,-6116.0,-3251.0,-271.0,-5048.0,-8029.0,2741.0,0.2722114469469733,0.015505210126106953,0.010520257657032812,18.4,4614.0,13518.0,18132.0,0.0,0.0,328.0,4516.0,1048.0,4811.0,891.0,421.0,215.0
2020-04-25,202017,MD,24,-5509.0,-2635.0,1231.0,-4626.0,-7674.0,2641.0,0.2633040280258271,0.013173952498670084,0.011089877443204036,19.2,5458.0,18295.0,23753.0,0.0,2653.0,341.0,7055.0,1003.0,5141.0,1285.0,875.0,454.0
2020-05-02,202018,MD,24,-5086.0,-2173.0,814.0,-4350.0,-7544.0,2453.0,0.4056549983463409,0.01004474762962731,0.0093153494823986,18.2,6707.0,29692.0,36399.0,0.0,3926.0,376.0,9635.0,1150.0,4368.0,584.0,1251.0,376.0
2020-05-09,202019,MD,24,-4390.0,-1258.0,2024.0,-3930.0,-7068.0,2431.0,0.0,0.002409487749162937,0.0016476178530056298,14.1,7061.0,23445.0,30506.0,0.0,4015.0,363.0,13303.0,1022.0,,,1614.0,363.0
2020-05-16,202020,MD,24,,,,,,,,,,,6434.0,27713.0,34147.0,0.0,4123.0,343.0,17501.0,823.0,,,1957.0,343.0
2020-03-07,202010,MA,25,734.0,487.0,1493.0,279.0,321.0,-40.0,4.910992962984984,0.013815439496823857,0.013579381534579316,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4882.0,70.0,0.0,0.0
2020-03-14,202011,MA,25,418.0,1645.0,3189.0,-440.0,-86.0,152.0,5.658395244667809,0.013752855399443003,0.012789882608150286,,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,5271.0,459.0,0.0,0.0
2020-03-21,202012,MA,25,-2986.0,469.0,2251.0,-3101.0,-3092.0,1239.0,4.707327694045211,0.013533811058610005,0.010246515505906485,,388.0,4799.0,5187.0,0.0,0.0,7.0,0.0,61.0,4688.0,0.0,1.0,1.0
2020-03-28,202013,MA,25,-4815.0,-2021.0,2373.0,-4958.0,-4936.0,1775.0,2.524215918027663,0.014691616860155831,0.01027381593607272,,3732.0,26116.0,29848.0,0.0,0.0,65.0,0.0,289.0,5091.0,311.0,44.0,43.0
2020-04-04,202014,MA,25,-4996.0,-2356.0,-824.0,-5445.0,-5369.0,1923.0,1.6909049600261403,0.019103795725506148,0.01144330733643722,,7479.0,26276.0,33755.0,0.0,0.0,232.0,0.0,1020.0,5780.0,992.0,216.0,172.0
2020-04-11,202015,MA,25,-4353.0,-1752.0,1881.0,-5294.0,-5451.0,1909.0,1.1956183976990566,0.02493976280627092,0.011823299810372688,,11129.0,28924.0,40053.0,0.0,0.0,642.0,0.0,1137.0,6876.0,2132.0,686.0,470.0
2020-04-18,202016,MA,25,-4623.0,-2532.0,460.0,-5301.0,-5440.0,1936.0,0.4592990632007872,0.02689551584942266,0.011947258520316684,,14761.0,38489.0,53250.0,0.0,3920.0,1037.0,0.0,1221.0,7622.0,2934.0,1404.0,718.0
2020-04-25,202017,MA,25,-4023.0,-2034.0,2219.0,-4957.0,-5164.0,1856.0,0.5136330633600994,0.02436085990549801,0.011784931638247164,,15821.0,48893.0,64714.0,0.0,7190.0,894.0,0.0,1237.0,7279.0,2655.0,2730.0,1326.0
2020-05-02,202018,MA,25,-3887.0,-1805.0,1321.0,-4796.0,-4932.0,1716.0,0.4089726000221245,0.017805175704853394,0.009280670557592841,,12915.0,59234.0,72149.0,0.0,7051.0,969.0,0.0,1413.0,5518.0,994.0,3846.0,1116.0
2020-05-09,202019,MA,25,-3264.0,-1036.0,3413.0,-4255.0,-4566.0,1632.0,0.0,0.00503801983915887,0.0015804735517859648,,10480.0,67063.0,77543.0,0.0,6140.0,994.0,0.0,1173.0,,,4840.0,994.0
2020-05-16,202020,MA,25,,,,,,,,,,,8190.0,63362.0,71552.0,0.0,5525.0,865.0,0.0,905.0,,,5705.0,865.0
2020-03-07,202010,MI,26,6418.0,3076.0,4450.0,1148.0,1551.0,-256.0,4.601364376895376,0.04870607378665081,0.032960473404216074,0.2,119.0,18.0,137.0,0.0,0.0,0.0,0.0,0.0,8215.0,294.0,0.0,0.0
2020-03-14,202011,MI,26,3695.0,7975.0,5749.0,545.0,700.0,149.0,5.321091067728131,0.046046249647964436,0.033297670609242304,0.1,1068.0,187.0,1255.0,0.0,0.0,0.0,0.0,0.0,8114.0,253.0,0.0,0.0
2020-03-21,202012,MI,26,-14243.0,6439.0,4270.0,-2480.0,-11465.0,2893.0,5.603560222883737,0.04598366555058359,0.02722369382198644,4.5,3347.0,3491.0,6838.0,0.0,0.0,5.0,0.0,0.0,8390.0,558.0,3.0,3.0
2020-03-28,202013,MI,26,-25942.0,-7240.0,2518.0,-5728.0,-23698.0,4926.0,3.725982380887756,0.05626310354538911,0.0219362645633038,15.2,4744.0,10487.0,15231.0,0.0,0.0,87.0,0.0,0.0,9596.0,1764.0,111.0,108.0
2020-04-04,202014,MI,26,-26140.0,-8351.0,3150.0,-6434.0,-26877.0,5187.0,1.4797784701123964,0.07187783584191257,0.021928886068664274,22.3,7108.0,23222.0,30330.0,0.0,0.0,448.0,112.0,0.0,11344.0,3576.0,540.0,429.0
2020-04-11,202015,MI,26,-17525.0,-5150.0,4734.0,-6586.0,-27718.0,5296.0,0.7005961348223678,0.0736145445442313,0.020248064989780788,15.5,7598.0,14616.0,22214.0,4269.0,4873.0,852.0,931.0,3636.0,11612.0,3904.0,1384.0,844.0
2020-04-18,202016,MI,26,-17065.0,-7095.0,107.0,-6898.0,-26933.0,5449.0,0.542780394065471,0.06411740776668648,0.018237425200510592,12.9,6798.0,16915.0,23713.0,8834.0,10415.0,916.0,6267.0,1816.0,10519.0,2875.0,2308.0,924.0
2020-04-25,202017,MI,26,-14086.0,-5034.0,3576.0,-6348.0,-25460.0,5123.0,0.13863842667604245,0.04808023281284225,0.0179120335869076,7.5,6412.0,37905.0,44317.0,7315.0,8874.0,966.0,27764.0,1981.0,9086.0,1518.0,3155.0,847.0
2020-05-02,202018,MI,26,-9915.0,-2684.0,8357.0,-5099.0,-23913.0,4290.0,0.23379781748979206,0.029524047939418582,0.012747825188705,4.8,6004.0,51661.0,57665.0,5515.0,6964.0,746.0,65711.0,1109.5,7185.0,160.0,4021.0,866.0
2020-05-09,202019,MI,26,-7964.0,-290.0,8410.0,-4256.0,-21639.0,4204.0,0.0,0.005429170447789217,0.0018542157029122922,2.2,3549.0,68228.0,71777.0,4391.0,5483.0,506.0,116640.0,976.25,,,4530.0,509.0
2020-05-16,202020,MI,26,,,,,,,,,,,3748.0,80687.0,84435.0,3538.0,4462.0,354.0,164350.0,767.875,,,4881.0,351.0
2020-03-07,202010,MN,27,4707.0,2113.0,548.0,-44.0,904.0,-91.0,5.4697240907732265,0.008182870732546858,0.010093780666868344,0.0,1.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,3782.0,170.0,0.0,0.0
2020-03-14,202011,MN,27,3766.0,4426.0,402.0,-390.0,-444.0,272.0,4.261400341699906,0.008386269049034641,0.009609751418515592,0.1,20.0,799.0,819.0,0.0,0.0,0.0,0.0,0.0,3512.0,0.0,0.0,0.0
2020-03-21,202012,MN,27,-12419.0,4390.0,-161.0,-2056.0,-8784.0,2440.0,4.172997976224559,0.007572675783083519,0.007789476790945112,0.8,117.0,3105.0,3222.0,0.0,0.0,1.0,0.0,0.0,3586.0,31.0,1.0,1.0
2020-03-28,202013,MN,27,-20468.0,-5306.0,941.0,-3501.0,-16467.0,3396.0,2.6875824524557594,0.006148887567669055,0.005467464527887021,2.3,303.0,11736.0,12039.0,0.0,0.0,4.0,512.0,57.0,3617.0,73.0,5.0,4.0
2020-04-04,202014,MN,27,-22429.0,-8150.0,1632.0,-3887.0,-20598.0,3667.0,0.9849126437025648,0.00600807334856213,0.004663946461642896,3.0,424.0,8870.0,9294.0,0.0,197.0,19.0,659.0,123.0,3654.0,70.0,24.0,19.0
2020-04-11,202015,MN,27,-10553.0,-2404.0,3903.0,-3599.0,-21061.0,3524.0,0.5170040120785204,0.005491754545170072,0.004126792051885575,4.2,562.0,9419.0,9981.0,0.0,429.0,40.0,3999.0,160.0,3642.0,82.0,64.0,40.0
2020-04-18,202016,MN,27,-9869.0,-3800.0,118.0,-3662.0,-20186.0,3639.0,0.0997691479615798,0.005554338642550927,0.003949708180537007,5.9,786.0,8078.0,8864.0,0.0,636.0,57.0,6105.0,221.0,3607.0,81.0,121.0,57.0
2020-04-25,202017,MN,27,-7186.0,-1510.0,5660.0,-2895.0,-18910.0,3311.0,0.0033247152664821486,0.006133241543323841,0.004309778718945761,7.3,1233.0,11096.0,12329.0,0.0,790.0,123.0,8436.0,236.0,3671.0,157.0,244.0,123.0
2020-05-02,202018,MN,27,-5742.0,-178.0,6260.0,-2485.0,-18277.0,2838.0,0.044256609601076975,0.004114904402791251,0.0031638985014277392,10.1,2782.0,19628.0,22410.0,0.0,859.0,151.0,12135.0,362.0,3281.0,43.0,394.0,150.0
2020-05-09,202019,MN,27,-5020.0,1224.0,6621.0,-2469.0,-17147.0,2916.0,0.0,0.0005632568764276997,0.00038589526964708665,9.9,4562.0,22694.0,27256.0,0.0,1243.0,163.0,30786.0,453.0,,,558.0,164.0
2020-05-16,202020,MN,27,,,,,,,,,,,4179.0,32839.0,37018.0,0.0,1419.0,151.0,55871.0,427.0,,,709.0,151.0
2020-03-07,202010,MS,28,7225.0,4297.0,801.0,1177.0,946.0,-160.0,5.9945288140329005,0.004224426573207748,0.009958016365501109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2615.0,27.0,0.0,0.0
2020-03-14,202011,MS,28,5005.0,6057.0,1306.0,1237.0,-3963.0,34.0,5.095023755879166,0.004881559595706731,0.00868153679286352,,6.0,84.0,90.0,0.0,0.0,0.0,0.0,0.0,2477.0,0.0,0.0,0.0
2020-03-21,202012,MS,28,-2975.0,7358.0,700.0,-340.0,-7926.0,768.0,4.663567782652658,0.004709453327909378,0.0076264120594116405,,134.0,611.0,745.0,0.0,0.0,1.0,0.0,0.0,2490.0,0.0,1.0,1.0
2020-03-28,202013,MS,28,-10979.0,-2555.0,249.0,-2523.0,-13632.0,1279.0,3.149339596894167,0.004599931157492881,0.005847457001822489,,523.0,1865.0,2388.0,0.0,0.0,12.0,0.0,219.0,2754.0,230.0,13.0,12.0
2020-04-04,202014,MS,28,-10096.0,841.0,-483.0,-3387.0,-15566.0,1381.0,1.7516237715973402,0.004005382232374753,0.005109607537870124,,792.0,2573.0,3365.0,0.0,0.0,22.0,0.0,217.0,2782.0,278.0,35.0,22.0
2020-04-11,202015,MS,28,-7160.0,-1543.0,-1197.0,-4291.0,-18773.0,1472.0,1.0529326824150511,0.0044278248896955285,0.0042588671059330474,,1187.0,13499.0,14686.0,0.0,0.0,58.0,0.0,92.0,2735.0,263.0,93.0,58.0
2020-04-18,202016,MS,28,-4827.0,-1578.0,-1587.0,-3661.0,-17251.0,1451.0,0.6767913718723952,0.004302656694933817,0.003981435707486959,,1332.0,16159.0,17491.0,579.0,894.0,59.0,0.0,254.0,2992.0,544.0,152.0,59.0
2020-04-25,202017,MS,28,-4047.0,-853.0,-1043.0,-3322.0,-15938.0,1369.0,0.3245455929751142,0.003723753794160903,0.0039120778578754355,,1744.0,18448.0,20192.0,573.0,1048.0,69.0,0.0,214.0,2961.0,533.0,221.0,69.0
2020-05-02,202018,MS,28,-2445.0,385.0,-30.0,-2349.0,-14602.0,1111.0,0.14438504427352467,0.002597240041305504,0.0031188896841266448,,1723.0,13795.0,15518.0,502.0,1049.0,70.0,13652.0,269.0,2483.0,201.0,291.0,70.0
2020-05-09,202019,MS,28,-1680.0,1120.0,356.0,-1863.0,-13540.0,1083.0,0.0,0.0005319648277372716,0.00046705871068184666,,1937.0,5067.0,7004.0,512.0,989.0,130.0,29939.0,247.0,,,421.0,130.0
2020-05-16,202020,MS,28,,,,,,,,,,,1745.0,25252.0,26997.0,534.0,1042.0,89.0,42029.0,236.0,,,510.0,89.0
2020-03-07,202010,MO,29,10774.0,6830.0,4799.0,1772.0,4267.0,-547.0,7.910446267203767,0.01647526363551021,0.014380686052431584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5445.0,114.0,0.0,0.0
2020-03-14,202011,MO,29,7661.0,10180.0,3302.0,1879.0,2112.0,-95.0,5.933590981703316,0.016037174953844227,0.012284455725342916,,4.0,90.0,94.0,0.0,0.0,0.0,0.0,0.0,5123.0,0.0,0.0,0.0
2020-03-21,202012,MO,29,-4307.0,12195.0,586.0,-421.0,-7561.0,1781.0,5.0726247144789305,0.01411271395938292,0.00915302260032908,,69.0,279.0,348.0,0.0,0.0,3.0,0.0,0.0,4993.0,0.0,3.0,3.0
2020-03-28,202013,MO,29,-17833.0,-892.0,1076.0,-3489.0,-17937.0,3054.0,2.856906739450263,0.01334605876646744,0.00645323141172738,,765.0,9713.0,10478.0,0.0,0.0,7.0,0.0,0.0,5211.0,85.0,10.0,7.0
2020-04-04,202014,MO,29,-16275.0,1190.0,1985.0,-4285.0,-20375.0,3115.0,1.2261996375947009,0.013001846230872732,0.005535346678570639,,1453.0,12532.0,13985.0,0.0,0.0,14.0,0.0,413.0,4935.0,3.0,33.0,23.0
2020-04-11,202015,MO,29,-10762.0,-668.0,1702.0,-4992.0,-23104.0,3204.0,0.6364440793693801,0.01214131489188597,0.004585734418463945,,1733.0,16534.0,18267.0,0.0,0.0,85.0,0.0,299.5,5536.0,456.0,116.0,83.0
2020-04-18,202016,MO,29,-7945.0,-2108.0,-36.0,-4874.0,-21350.0,3261.0,0.308839127347698,0.011797102356291264,0.0041275299013495284,,1493.0,9094.0,10587.0,0.0,0.0,66.0,0.0,725.25,5061.0,172.0,197.0,81.0
2020-04-25,202017,MO,29,-6231.0,-1027.0,1939.0,-3612.0,-20446.0,3031.0,0.44651495466273067,0.010357668116531587,0.004228615277911,,1309.0,12150.0,13459.0,142.0,0.0,98.0,0.0,487.375,4884.0,135.0,281.0,84.0
2020-05-02,202018,MO,29,-3837.0,807.0,3632.0,-2174.0,-18774.0,2415.0,0.1335293984146101,0.00741621553963138,0.003110035490559217,,1328.0,14198.0,15526.0,867.0,0.0,78.0,0.0,652.3125,4251.0,0.0,376.0,95.0
2020-05-09,202019,MO,29,-1807.0,1947.0,3118.0,-1731.0,-15971.0,2304.0,0.0,0.0012360359232718966,0.0003822060223273248,,1512.0,24642.0,26154.0,977.0,0.0,121.0,0.0,528.84375,,,494.0,118.0
2020-05-16,202020,MO,29,,,,,,,,,,,1009.0,29433.0,30442.0,894.0,0.0,117.0,0.0,510.578125,,,594.0,100.0
2020-03-07,202010,MT,30,1962.0,1131.0,527.0,440.0,281.0,-50.0,4.826909769781069,0.0016428325562474575,0.001873399788975053,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,42.0,0.0,0.0
2020-03-14,202011,MT,30,368.0,1371.0,-135.0,189.0,-218.0,27.0,4.155031847812857,0.001423788215414463,0.001726567745648533,,5.0,92.0,97.0,0.0,0.0,0.0,0.0,0.0,890.0,58.0,0.0,0.0
2020-03-21,202012,MT,30,-4416.0,1295.0,419.0,-530.0,-4220.0,481.0,4.508252657375797,0.0015489564101761745,0.001556862368939489,,15.0,1043.0,1058.0,0.0,0.0,0.0,0.0,0.0,929.0,101.0,0.0,0.0
2020-03-28,202013,MT,30,-7175.0,-861.0,465.0,-1641.0,-6168.0,745.0,2.859914414309439,0.001689770629283099,0.0013111584974433515,,109.0,2110.0,2219.0,0.0,0.0,1.0,0.0,7.0,833.0,25.0,1.0,1.0
2020-04-04,202014,MT,30,-8332.0,-2259.0,-113.0,-2180.0,-7413.0,902.0,1.2453789870953005,0.0015176643614857464,0.0010027374215112632,,136.0,2656.0,2792.0,0.0,0.0,4.0,0.0,17.0,719.0,0.0,6.0,5.0
2020-04-11,202015,MT,30,-2924.0,-891.0,858.0,-2148.0,-7688.0,816.0,0.7786607290118208,0.0017680007510091683,0.0007666255930465067,,112.0,2292.0,2404.0,0.0,0.0,1.0,626.0,22.0,877.0,73.0,6.0,0.0
2020-04-18,202016,MT,30,-2349.0,-789.0,101.0,-2104.0,-7095.0,811.0,0.4348803680059983,0.0012673279719623244,0.0006220070981118432,,49.0,1939.0,1988.0,0.0,0.0,4.0,1431.0,9.0,780.0,1.0,10.0,4.0
2020-04-25,202017,MT,30,-1912.0,-158.0,1575.0,-1606.0,-6447.0,718.0,0.2689437387354001,0.0014863723127953186,0.0006588995713094612,,19.0,1909.0,1928.0,0.0,0.0,4.0,2025.0,6.0,709.0,0.0,14.0,4.0
2020-05-02,202018,MT,30,-1324.0,368.0,2243.0,-1288.0,-5726.0,506.0,0.04881358135828928,0.0004224426573207747,0.00044123397944351395,,10.0,2128.0,2138.0,0.0,0.0,2.0,2622.0,0.0,0.0,0.0,16.0,2.0
2020-05-09,202019,MT,30,-766.0,675.0,1636.0,-1066.0,-4723.0,483.0,0.0,0.0,1.2543440887190199e-05,,3.0,6691.0,6694.0,0.0,0.0,0.0,2894.0,1.0,,,16.0,0.0
2020-05-16,202020,MT,30,,,,,,,,,,,10.0,4752.0,4762.0,0.0,0.0,0.0,2993.0,1.0,,,16.0,0.0
2020-03-07,202010,NE,31,2392.0,1280.0,1609.0,689.0,336.0,-112.0,5.977770707449846,0.00265982413868636,0.004536298504379137,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1438.0,38.0,0.0,0.0
2020-03-14,202011,NE,31,867.0,2105.0,883.0,751.0,-1054.0,128.0,4.573801252331498,0.0025190099195794343,0.004326749256616666,,13.0,63.0,76.0,0.0,0.0,0.0,0.0,0.0,1374.0,6.0,0.0,0.0
2020-03-21,202012,NE,31,-4837.0,2191.0,208.0,52.0,-4379.0,712.0,4.234770071958304,0.0027693463091028572,0.003489290115030732,,24.0,276.0,300.0,0.0,0.0,0.0,0.0,0.0,1416.0,40.0,0.0,0.0
2020-03-28,202013,NE,31,-7439.0,-774.0,714.0,-378.0,-7156.0,925.0,2.360004866362936,0.002174797383984729,0.0026105114034634656,,58.0,1548.0,1606.0,0.0,0.0,2.0,0.0,0.0,1327.0,0.0,2.0,2.0
2020-04-04,202014,NE,31,-7452.0,-429.0,1380.0,-653.0,-8369.0,1002.0,0.9556623738532,0.002112213286603874,0.002379564521246376,,225.0,3154.0,3379.0,0.0,0.0,4.0,0.0,0.0,1222.0,0.0,6.0,4.0
2020-04-11,202015,NE,31,-3569.0,-317.0,1631.0,-1018.0,-9924.0,1028.0,0.2968642147818831,0.0017836467753543823,0.00201580473551786,,379.0,4227.0,4606.0,0.0,0.0,11.0,0.0,0.0,1280.0,0.0,17.0,11.0
2020-04-18,202016,NE,31,-3272.0,-1042.0,199.0,-1311.0,-9619.0,1149.0,0.22041166030239626,0.0017054166536283133,0.00189405957396572,,438.0,3254.0,3692.0,0.0,0.0,7.0,0.0,0.0,1165.0,0.0,24.0,7.0
2020-04-25,202017,NE,31,-2172.0,-499.0,1562.0,-395.0,-9223.0,975.0,0.1524729953912748,0.0013924961667240356,0.00213754989707,,1283.0,5013.0,6296.0,0.0,0.0,26.0,0.0,0.0,1228.0,1.0,50.0,26.0
2020-05-02,202018,NE,31,-1802.0,-184.0,1941.0,232.0,-9311.0,832.0,0.011093371334026,0.0009074694120224053,0.001991455703207432,,2417.0,6958.0,9375.0,0.0,0.0,23.0,0.0,0.0,1333.0,124.0,73.0,23.0
2020-05-09,202019,NE,31,-1549.0,83.0,1570.0,374.0,-8493.0,914.0,0.0,0.0002190443408329943,0.0001911030111636624,,2993.0,10635.0,13628.0,0.0,0.0,19.0,0.0,0.0,,,90.0,17.0
2020-05-16,202020,NE,31,,,,,,,,,,,1941.0,15061.0,17002.0,112.0,162.0,27.0,0.0,0.0,,,123.0,33.0
2020-03-07,202010,NV,32,568.0,1133.0,-50.0,379.0,164.0,-36.0,4.517057489138784,0.012954908157837092,0.008550937437743952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148.0,0.0,0.0,0.0
2020-03-14,202011,NV,32,416.0,1649.0,-142.0,406.0,-22.0,32.0,4.772505848812837,0.01201614669712426,0.008523637007577713,,19.0,154.0,173.0,0.0,0.0,0.0,0.0,0.0,2043.0,0.0,0.0,0.0
2020-03-21,202012,NV,32,-1642.0,1748.0,-1057.0,-459.0,-1931.0,511.0,4.37343609415962,0.011828394404981693,0.007605752274420973,,104.0,2216.0,2320.0,0.0,0.0,2.0,0.0,0.0,2020.0,0.0,2.0,2.0
2020-03-28,202013,NV,32,-2958.0,-364.0,-1223.0,-1430.0,-3249.0,746.0,1.9094292318959256,0.012391651281409392,0.006405271196570478,,497.0,5517.0,6014.0,0.0,0.0,8.0,0.0,0.0,2107.0,9.0,10.0,8.0
2020-04-04,202014,NV,32,-2974.0,-387.0,-1011.0,-1895.0,-3511.0,754.0,0.9423183919995182,0.01229777513533811,0.00525791528012455,,1121.0,6520.0,7641.0,0.0,0.0,36.0,0.0,0.0,2246.0,142.0,46.0,36.0
2020-04-11,202015,NV,32,-2336.0,-504.0,-1297.0,-2001.0,-3766.0,819.0,0.8382434404294171,0.0114998278937322,0.004218285385415668,,958.0,6466.0,7424.0,0.0,0.0,56.0,0.0,282.0,2188.0,88.0,102.0,56.0
2020-04-18,202016,NV,32,-2143.0,-671.0,-832.0,-1486.0,-3564.0,762.0,0.7609309291144365,0.0103733141408768,0.003902485814844056,,926.0,6238.0,7164.0,0.0,0.0,49.0,0.0,0.0,2000.0,3.0,151.0,49.0
2020-04-25,202017,NV,32,-1783.0,-487.0,-609.0,-1171.0,-3464.0,728.0,0.5879706854908695,0.008167224708201644,0.0033852533406134484,,913.0,5544.0,6457.0,0.0,0.0,53.0,0.0,0.0,1828.0,0.0,205.0,54.0
2020-05-02,202018,NV,32,-1424.0,-211.0,-481.0,-746.0,-3344.0,612.0,0.31890124328653696,0.0055230465938605,0.002430476134259089,,772.0,6407.0,7179.0,0.0,0.0,50.0,622.0,0.0,1479.0,0.0,255.0,50.0
2020-05-09,202019,NV,32,-1237.0,72.0,-170.0,-586.0,-3067.0,619.0,0.0,0.0012360359232718966,0.0003917980653587056,,717.0,11007.0,11724.0,0.0,0.0,47.0,1385.0,0.0,,,313.0,58.0
2020-05-16,202020,NV,32,,,,,,,,,,,634.0,16919.0,17553.0,466.0,821.0,44.0,1536.0,423.0,,,347.0,34.0
2020-03-07,202010,NH,33,628.0,314.0,470.0,263.0,237.0,-18.0,4.837173228939474,0.002503363895234221,0.0025256587151089444,,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1084.0,80.0,0.0,0.0
2020-03-14,202011,NH,33,438.0,1091.0,1197.0,0.0,44.0,72.0,5.450004462231607,0.0025346559439246483,0.002230518929527998,,5.0,192.0,197.0,0.0,0.0,0.0,0.0,0.0,964.0,0.0,0.0,0.0
2020-03-21,202012,NH,33,-1583.0,1095.0,722.0,-837.0,-1634.0,750.0,4.503311644741589,0.0020965672622586602,0.002476222801024135,,48.0,761.0,809.0,0.0,0.0,0.0,0.0,0.0,1023.0,39.0,0.0,0.0
2020-03-28,202013,NH,33,-2942.0,-741.0,755.0,-1590.0,-2836.0,1038.0,2.2565424094812463,0.0022530275057107987,0.0018608563480878636,,132.0,2683.0,2815.0,0.0,0.0,2.0,0.0,30.0,1038.0,62.0,2.0,2.0
2020-04-04,202014,NH,33,-3329.0,-1337.0,-1131.0,-1960.0,-3249.0,1168.0,1.4986578451050512,0.002691116187376787,0.001981125810712099,,353.0,3309.0,3662.0,0.0,0.0,5.0,392.0,50.0,972.0,14.0,7.0,5.0
2020-04-11,202015,NH,33,-2953.0,-896.0,329.0,-1930.0,-3376.0,1161.0,1.0132731277595175,0.00265982413868636,0.0017605088209903415,,345.0,2643.0,2988.0,0.0,0.0,15.0,1350.0,54.0,1057.0,81.0,22.0,15.0
2020-04-18,202016,NH,33,-2883.0,-1567.0,30.0,-1720.0,-3340.0,1151.0,0.3005680847392027,0.002284319554401227,0.0015413675301964894,,402.0,1957.0,2359.0,0.0,0.0,15.0,2377.0,56.0,957.0,6.0,38.0,16.0
2020-04-25,202017,NH,33,-2316.0,-1023.0,1501.0,-1552.0,-3122.0,1083.0,0.3852745790025238,0.0015176643614857464,0.001706645810121819,,433.0,4442.0,4875.0,0.0,0.0,16.0,3780.0,34.0,1090.0,130.0,53.0,15.0
2020-05-02,202018,NH,33,-2131.0,-834.0,566.0,-1519.0,-3074.0,1037.0,0.29254508542466595,0.0008761773633319773,0.0015553866700115846,,590.0,6032.0,6622.0,0.0,0.0,28.0,6230.0,46.0,951.0,19.0,84.0,31.0
2020-05-09,202019,NH,33,-1615.0,-231.0,1714.0,-1367.0,-2822.0,947.0,0.0,0.00010952217041649716,0.0002065978499066621,,637.0,7312.0,7949.0,0.0,0.0,40.0,7733.0,39.0,,,131.0,47.0
2020-05-16,202020,NH,33,,,,,,,,,,,517.0,9861.0,10378.0,0.0,0.0,38.0,8659.0,26.0,,,171.0,40.0
2020-03-07,202010,NJ,34,1044.0,908.0,3986.0,670.0,451.0,-69.0,5.07922988822701,0.0364082986513127,0.02665923898206288,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6040.0,0.0,0.0,0.0
2020-03-14,202011,NJ,34,882.0,2320.0,8409.0,-358.0,-231.0,234.0,5.7028165224665655,0.03473417404637481,0.02705841554206111,,46.0,97.0,143.0,0.0,0.0,1.0,0.0,0.0,5898.0,0.0,1.0,1.0
2020-03-21,202012,NJ,34,-3876.0,801.0,5203.0,-4390.0,-4605.0,2150.0,5.780130724989675,0.03934975122821291,0.024596211880852068,,1277.0,197.0,1474.0,0.0,0.0,15.0,0.0,0.0,6340.0,380.0,16.0,15.0
2020-03-28,202013,NJ,34,-7791.0,-3990.0,-21.0,-7720.0,-7630.0,3318.0,4.3934924367964765,0.05145977407140845,0.025509669517225098,,9797.0,19092.0,28889.0,0.0,0.0,124.0,0.0,2000.0,8008.0,2096.0,140.0,124.0
2020-04-04,202014,NJ,34,-7986.0,-2452.0,-363.0,-7930.0,-8093.0,3443.0,3.2550455928669155,0.07230027849923333,0.02943355296652377,,23000.0,21846.0,44846.0,0.0,0.0,706.0,0.0,3000.0,11711.0,5855.0,846.0,706.0
2020-04-11,202015,NJ,34,-8904.0,-476.0,766.0,-7963.0,-8532.0,3557.0,1.9102022262775271,0.08142191069249304,0.030052608666779806,,24027.0,20810.0,44837.0,9243.0,8216.0,1337.0,682.0,6118.0,14243.0,8479.0,2183.0,1337.0
2020-04-18,202016,NJ,34,-9221.0,-4070.0,-3109.0,-8176.0,-8456.0,3537.0,1.2671979341954691,0.07704102387583314,0.027757158984424,,23269.0,19074.0,42343.0,11466.0,13830.0,1887.0,0.0,4659.0,13211.0,7487.0,4070.0,1887.0
2020-04-25,202017,NJ,34,-8523.0,-3261.0,-1303.0,-7436.0,-7867.0,3396.0,0.8558083622099085,0.059673936852645736,0.025877856399737328,,24103.0,27047.0,51150.0,10684.0,13765.0,1793.0,0.0,4392.5,10034.0,4402.0,5914.0,1844.0
