date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,positiveIncr_cumulative,positiveIncr,negativeIncr,total_resultsIncr
2/29/20,202009,IN,18,4484,2273,955,1523,738,191,800.46,,984.007,933.0716,962.5182,890.9377,900.709,860.0558,999.4596,965.7976,1331.7251,1305.3185,848.4704,794.385,915.6658,875.172,1087.709,1049.7352,1474.4203,1438.4798,1467.5597,1412.7541,1031.7391,947.3986,1046.215,978.1563,1017.3614,977.6158,0,0,0,0,0,0,0,5.681040318,,0,0,3,0,0,0,0,0,1449,67,0,0,0,0,0,747,1.7,0,0,0,0
3/7/20,202010,IN,18,9549,5617,2712,2375,1976,-366,841.96,,983.6368,924.0499,965.3408,881.411,898.4295,852.9344,1003.5908,963.8543,1317.0522,1282.7396,856.2434,793.7939,913.437,866.6152,1092.4714,1047.9949,1446.1898,1398.2977,1440.1791,1379.0515,1043.3326,944.9329,1046.2903,969.4782,1015.3057,968.3269,0,0,0,0,0,0,0,5.499443717,,1,0,23,0,0,0,0,0,1372,0,0,0,0,0,0,745,1.8,1,1,98,318
3/14/20,202011,IN,18,5761,10335,2167,2066,624,148,749.79,,668.2709,596.772,664.0558,577.6822,619.6947,561.1552,692.4567,632.6958,877.713,815.0728,584.3801,517.3709,634.0196,572.7787,754.5551,689.4132,964.5615,884.3748,975.3866,883.0783,686.4692,590.1236,706.1373,624.7846,698.102,634.1326,0,0,0,0,0,0,0,5.535405583,,14,74,648,0,0,0,0,0,1407,25,0,0,0,0,0,744,2.8,16,15,408,1985
3/21/20,202012,IN,18,-11655,11845,975,-543,-10873,3040,540.06,,566.1256,506.3369,580.3199,504.0549,565.9567,519.586,594.144,550.1817,619.5473,575.4279,541.9008,485.8356,575.6819,526.5004,627.0788,576.7048,625.2221,563.8718,642.5471,561.8693,590.4984,510.1599,588.544,522.661,584.8607,535.5015,0,0,0,0,0,0,0,5.414431451,,111,633,5820,0,0,4,0,1,1324,0,13,13,0,0,0,745,5.4,128,112,2494,9820
3/28/20,202013,IN,18,-23751,-5271,756,-4944,-22616,4479,415.56,,366.3774,325.7924,393.7286,337.8869,369.1018,336.9809,372.3121,344.2922,365.9845,337.9034,364.9896,323.9675,375.5235,341.9778,392.2163,359.2835,362.4583,326.248,393.9429,341.8443,394.4348,333.629,390.5273,342.8528,371.3445,338.7132,0,0,0,0,0,0,0,2.423161842,,1106,6468,12644,0,0,27,0,0,1468,113,58,45,0,0,0,744,6.3,1233,1105,12852,60862
4/4/20,202014,IN,18,-22538,-5490,2291,-5653,-25518,4637,434.24,,355.213,312.0274,387.1149,328.0716,355.5839,322.7412,357.8637,331.2086,351.074,324.2713,355.2072,313.4883,360.3489,327.2788,381.002,347.8694,346.6259,310.3012,382.6646,328.3118,389.0368,324.5109,382.0316,332.1532,357.7809,325.4336,0,0,0,0,0,0,0,1.178041534,,2721,8672,16322,0,0,85,0,0,1528.333333,187.3333333,213,155,0,0,0,744,6.4,3953,2720,19426,181311
4/11/20,202015,IN,18,-14149,-2694,3345,-6153,-27030,4440,473.57,,364.4754,318.1424,392.6236,330.145,364.7888,331.0192,369.1419,342.954,369.7367,342.5016,361.6133,318.6274,370.0524,336.32,394.291,360.1289,362.5895,324.7063,392.0306,336.429,394.2868,325.8036,389.3466,337.5647,369.1516,336.0467,0,0,0,0,0,0,0,0.930160415,,3482,15933,18295,3022,5336,214,0,0,1553.666667,232.6666667,419,206,6.026516,9.653348471,5.9971935,741,5.9,7435,3482,25304,335295
4/18/20,202016,IN,18,-12605,-4113,569,-6221,-25436,4767,498.45,,291.7939,216.3788,323.9769,232.0708,299.6191,230.0842,297.5786,234.8432,289.1394,231.6531,301.0761,224.8343,302.1943,232.5762,314.6238,244.5025,284.378,221.6822,313.3762,232.2053,309.8109,218.1224,309.1575,228.2216,300.6841,233.0535,0,0,0,0,0,0,0,0.533067779,,3206,14452,23738,3016,5015,215,0,0,1419,144.6666667,665,246,5.0279746,66.70214162,5.0562034,740,5.2,10641,3206,25982,517554
4/25/20,202017,IN,18,-9495,-2202,2627,-5067,-24124,4414,578.68,,451.2595,372.0553,480.2955,383.8636,457.3313,394.6735,461.2535,406.82,450.8653,395.6702,451.0519,377.4916,463.4013,399.6838,486.7435,421.3946,439.8369,375.892,479.1801,392.2367,465.8193,366.4,466.5693,383.0948,460.9154,398.433,0,0,0,0,0,0,0,0.953672324,,3754,19147,26929,2379,4498,240,0,0,1491.333333,228.3333333,958,293,5.0127953,65.23375597,5.1946594,743,4.8,14399,3758,27879,713837
5/2/20,202018,IN,18,-7123,-306,3267,-3452,-22836,3868,633.49,,526.5654,432.409,565.6863,451.1348,533.9918,458.787,535.5238,469.4209,520.254,454.0378,529.91,441.6071,542.2249,465.8708,561.7731,484.2121,509.7632,432.1896,555.7356,453.0966,546.7893,430.4007,545.9745,448.9579,536.6995,461.3312,0,0,0,0,0,0,0,0.547867206,,4900,19467,37420,1907,3836,444,0,0,1438.333333,200.3333333,1242,284,3.9192532,59.2562767,4.2278066,741,4.6,19295,4896,39826,944199
5/9/20,202019,IN,18,-5283,1360,3312,-2465,-20472,3835,708.08,,686.8336,573.5701,715.502,581.4785,692.0428,604.455,707.7571,630.5522,713.4213,635.0103,677.9763,574.5898,701.4448,612.2925,746.3403,655.5191,696.7446,602.4682,735.8199,612.9731,688.3571,552.7673,696.6247,585.1687,706.5563,617.7135,0,0,0,0,0,0,0,0.27418901,,4437,27108,43342,1704,3391,261,0,4389,1494.333333,284.3333333,1495,253,4.4359928,56.07204458,5.3738874,743,4,23732,4437,41724,1233601
5/16/20,202020,IN,18,-4083,1214,2870,-2235,-17901,3672,561.78,,696.8649,593.7314,729.6627,600.3702,707.0128,627.7101,718.0551,651.6494,716.3232,649.9072,687.9154,590.8178,714.2881,633.7069,755.7408,676.886,711.1514,625.8986,752.5631,638.3917,697.135,566.3291,705.7316,601.8918,718.1803,638.6418,0,0,0,0,0,0,0,0.163890353,,3548,32124,51970,1476,3273,251,0,0,1485,285,1745,250,3.6874702,37.79932445,3.9089719,741,3.5,27280,3548,54401,1572848
5/23/20,202021,IN,18,-2507,2752,3796,-808,-16720,3339,881.29,,830.3897,708.6207,855.8131,703.4667,833.8546,740.0122,861.5042,780.7527,888.7594,809.5174,804.1187,690.0276,846.8687,750.4621,913.9285,818.4208,875.7162,773.35,912.4986,777.1229,833.0545,676.8571,845.5477,723.7903,857.6118,762.2707,0,0,0,0,0,0,0,0.225748105,,3621,39954,51893,1341,2947,202,0,896,1408,226,1960,215,3.3561149,0,3.7318837,745,2.9,30901,3621,59128,1981872
5/30/20,202022,IN,18,-473,4019,3885,-603,-18852,2792,944.6,,867.5538,738.1453,889.0945,728.6703,865.6528,765.6593,901.298,814.3262,946.0499,860.5335,835.7345,713.7306,880.9191,778.152,957.2557,856.1079,930.7394,821.3645,967.5215,820.1326,880.3143,714.5085,894.1191,765.0211,894.9359,793.0703,0,0,0,0,0,0,0,0.178149322,,3310,38152,43889,1187,2761,182,0,0,1333.333333,149.3333333,2096,136,2.8161544,0,3.3235149,745,2.2,34211,3310,54772,2377209
6/6/20,202023,IN,18,1124,5035,4274,1013,-13043,2379,1001.01,,918.2133,756.3343,929.1489,745.814,910.0472,780.38,956.2876,835.2664,1029.917,907.0702,870.0921,723.358,920.9911,788.1683,1020.7462,885.3828,1026.5822,878.9652,1049.1776,861.1639,921.8311,737.1886,932.7626,779.8181,949.6128,815.4096,0,0,0,0,0,0,0,0.026618469,,2786,38349,49223,993,2538,167,0,806,1349.666667,180.6666667,2233,137,4.5574827,0,5.3739003,742,1.7,36997,2786,60346,2783781
6/13/20,202024,IN,18,1117,4347,4177,1512,-12724,2152,1058.85,,959.2698,801.7992,963.4328,781.0195,944.5993,819.8765,1001.8415,888.0199,1102.8521,983.0044,899.5432,756.5947,959.7572,833.5505,1072.1721,940.7749,1098.9767,950.9075,1113.5387,924.3135,976.6262,786.5067,984.2597,835.1852,992.5802,863.1798,0,0,0,0,0,0,0,0.018303885,,2546,40561,62224,841,2271,121,0,258,1349.666667,179.6666667,2351,118,4.0507807,0,5.2645017,740,1.4,39543,2546,79778,3243187
6/20/20,202025,IN,18,2390,5082,4367,2768,-12608,1723,1137.21,,1018.7823,846.964,1015.9701,816.4866,998.5271,860.2819,1069.8439,943.8501,1195.9375,1063.2031,947.1639,789.829,1019.2413,879.4854,1142.0453,997.8367,1195.0019,1030.4265,1193.8847,986.7508,1040.3289,829.8646,1045.5296,881.608,1057.3284,914.1911,0,0,0,0,0,0,0,0.026035322,,2518,58647,77330,789,1883,123,0,406,1316,146,2465,114,3.7123913,0,4.9590496,738,1.3,42061,2518,105342,3928111
6/27/20,202026,IN,18,1396,3375,5210,2828,-12662,1911,1135.37,,956.8883,805.3412,954.2519,769.9514,944.1943,822.215,999.0306,888.4388,1128.2775,1016.6376,891.9975,748.5798,954.0096,830.9774,1072.8518,945.8,1130.723,986.6756,1131.1912,941.7001,981.3253,785.3121,984.828,838.7678,993.6739,867.0792,0,0,0,0,0,0,0,0.175536097,,2514,58701,72283,698,1883,80,0,227,1351.333333,183.3333333,2541,76,3.303638,0,4.2858247,743,1.4,44575,2514,97568,4653485
7/4/20,202027,IN,18,2575,6063,4439,2859,-18358,1879,1136.9,,921.9406,734.206,910.4979,705.6353,909.9922,753.1765,972.2103,817.204,1085.5407,928.3544,859.7251,688.3235,922.2478,761.946,1034.8269,866.0271,1085.7661,901.8713,1087.4793,868.9089,940.7119,726.9699,950.1712,775.6522,958.5077,793.6155,0,0,0,0,0,0,0,0.387514265,,2857,46414,63900,628,1691,71,0,234,1322,162,2607,66,3.6340471,0,4.159277,742,1.7,47432,2857,82867,5272497
7/11/20,202028,IN,18,1601,3492,4021,3158,-14259,1955,1202.05,,918.0327,776.0892,909.1069,733.8359,897.2794,783.3273,965.0274,860.7388,1110.3259,1012.5968,846.1087,711.3709,911.3681,794.7367,1033.7862,916.0547,1120.7141,987.5292,1108.2657,931.8672,951.8922,760.1936,952.1153,810.9907,955.2375,837.2098,0,0,0,0,0,0,0,0.118916058,,3647,42211,71093,586,1557,69,0,242,1325,160,2681,74,3.6194779,0,4.1664397,743,1.9,51079,3647,68152,5784559
7/18/20,202029,IN,18,1601,3656,4416,2670,-13183,1801,1202.19,,916.8943,755.7419,901.1997,713.8111,895.3212,764.9932,964.6211,839.2573,1109.9597,985.1486,840.398,693.5035,914.4978,779.2122,1033.844,893.23,1111.2979,953.9991,1095.1666,898.0741,933.979,731.4002,940.015,784.31,954.9583,817.6155,0,0,0,0,0,0,0,0.414284645,,4575,51734,91963,541,1837,64,0,403,1360.666667,200.6666667,2748,67,4.0989398,0,4.6026615,740,2.2,55654,4575,103829,6398658
7/25/20,202030,IN,18,184,2918,4432,2662,-12871,1915,1177.1,159,900.4496,745.1764,873.6884,695.311,878.0784,750.9127,953.8402,827.5099,1107.9864,983.0565,811.5596,671.8921,899.2356,764.7558,1022.4754,883.0025,1114.8783,957.2489,1091.5414,899.4858,921.5126,723.6131,923.889,769.9637,939.387,804.3614,0,0,0,0,0,0,0,0.433954018,,5866,69953,96416,550,2007,75,0,319,1287.333333,133.3333333,2825,77,3.3290717,0,3.8965783,744,2.1,61520,5866,117914,7199574
8/1/20,202031,IN,18,271,2423,4072,2438,-13150,1944,1156.08,262,937.7264,778.8606,906.6231,721.8861,921.0878,787.1793,997.2007,864.7609,1155.6703,1024.5642,854.9479,708.562,939.9158,799.4139,1062.8349,916.9373,1160.1239,993.6351,1137.9375,936.4774,934.5004,736.606,948.9745,791.1395,984.8125,842.7363,0,0,0,0,0,0,0,0.706214567,,5602,62730,95973,497,2059,76,0,601,1335.666667,181.6666667,2899,74,4.3401808,0,5.1332563,737,2.1,67122,5602,107704,7968131
8/8/20,202032,IN,18,1666,3151,3881,2580,-12330,1586,1172.62,473,950.5102,782.9441,922.0788,723.8185,924.2821,783.4633,996.6294,861.8196,1171.3692,1046.122,865.3532,707.3652,936.5186,791.5679,1068.3824,919.4164,1183.342,1022.5714,1166.0577,957.6742,943.8676,737.8917,970.5229,804.2509,991.1439,844.1638,0,0,0,0,0,0,0,0.362092554,,6165,63695,110619,577,2195,65,0,573,1317.333333,157.3333333,2974,75,4.9634478,0,5.5864499,745,2.1,73287,6165,123065,8753471
8/15/20,202033,IN,18,1199,2434,4031,2417,-12235,1527,1168.43,478,923.1463,765.0747,902.4278,710.7254,896.4048,762.251,967.1811,837.8845,1142.7158,1021.2782,831.9083,683.8343,911.8203,772.2189,1045.1855,900.5323,1160.6941,1003.8955,1145.5567,947.0035,926.6073,721.237,947.4822,786.5689,963.3245,823.037,0,0,0,0,0,0,0,,,6389,62760,125704,584,2063,92,0,518,1335.333333,171.3333333,3068,94,4.8571288,0,5.8252361,745,2,79676,6389,122599,9630832
8/22/20,202034,IN,18,-346,564,1553,597,-5574,1317,1198.5,586,885.985,721.7797,864.1323,673.0251,847.89,708.8685,921.0332,780.5624,1125.3709,994.0819,786.0678,636.4851,867.9607,722.0395,994.3872,840.2677,1171.1962,1005.1978,1192.8735,984.1533,879.004,674.1416,913.0746,747.2452,924.3465,776.8892,0,0,0,0,0,0,0,,,5641,66390,144379,604,1771,90,0,360,1324.666667,157.6666667,3164,96,5.4229932,0,6.0969233,746,1.9,85317,5641,125574,10498664
8/29/20,202035,IN,18,-927,9,1128,-172,-4870,1459,1127.94,557,792.056,643.1422,789.4476,609.9223,770.5624,644.6939,824.7712,702.7656,943.5926,831.1737,728.3364,588.5827,787.6369,656.814,885.3219,749.6383,969.3445,827.732,1019.2527,839.1914,794.8203,599.0688,811.648,659.4821,823.6887,693.5504,0,0,0,0,0,0,0,,,7117,79030,123619,507,1897,67,0,620,1330,158,3241,77,5.0608788,0,6.1231416,746,1.9,92434,7117,145529,11447434
9/5/20,202036,IN,18,-520,252,1325,-108,-5037,1086,1130.32,468,830.0056,691.7954,835.0001,663.8949,813.6718,690.6051,875.6083,753.947,995.1999,890.8625,773.2963,635.479,831.0385,702.7209,938.5513,807.7864,1013.7555,884.5766,1059.4654,893.3389,843.831,659.0726,856.698,713.5164,870.5597,743.5412,0,0,0,0,0,0,0,,,6527,66758,124871,535,1743,77,0,479,1244.333333,65.33333333,3311,70,5.5587209,0,6.2914762,745,1.7,98961,6527,132694,12440251
9/12/20,202037,IN,18,-434,109,2539,438,-8613,1045,1102.28,966,804.4451,670.262,801.0415,630.7309,790.9218,667.5054,856.4264,734.3645,982.6131,875.8059,746.6128,609.0023,809.4061,680.6909,915.4807,784.5568,999.7597,866.9117,1040.3029,869.8438,804.3692,620.2131,833.6628,687.8566,849.912,722.3006,0,0,0,0,0,0,0,0,,5600,72302,129371,474,1641,75,0,392,1308,132,3392,81,5.0615733,0,5.5250818,745,1.7,104561,5600,182968,13429865
9/19/20,202038,IN,18,1272,1044,4877,1318,-9304,731,1115.38,483,795.0956,649.4963,793.0452,611.2487,784.2021,648.8272,844.5924,709.4704,967.2181,841.6677,741.2814,592.7971,798.5939,658.6781,903.5578,757.7931,986.5689,833.6748,1019.1662,831.6844,802.2588,602.9814,817.3882,656.9599,839.881,699.432,0,0,0,0,0,0,0,0,,6198,79437,142544,504,1631,66,0,381,1370.666667,191.6666667,3481,89,4.3126574,0,5.2235367,745,1.7,110759,6198,146681,14690620
9/26/20,202039,IN,18,1287,1311,5301,1124,-9025,1053,1082.31,522,814.4828,639.0852,814.6974,605.3224,798.2123,638.474,855.6773,697.7164,978.9656,829.8344,759.9203,587.4269,808.2252,644.8511,919.4827,747.735,996.0849,819.6491,1025.0634,814.396,830.5651,603.2079,839.9077,652.865,852.2367,687.6856,0,0,0,0,0,0,0,0,,5790,51985,144516,559,1750,74,0,430,1404.333333,217.3333333,3581,100,4.6316031,0,4.7192851,751,2.1,116549,5790,132812,15662214
10/3/20,202040,IN,18,665,1140,3893,1076,-8880,1214,1034.51,691,861.6468,674.9463,867.6638,637.5498,843.8042,674.6535,905.8133,740.7452,1029.3602,873.5274,804.2892,619.0286,861.4099,687.4845,971.0586,789.423,1044.1904,858.6808,1087.4583,860.3698,881.0757,628.3036,890.4214,688.275,901.2545,727.5681,0,0,0,0,0,0,0,0,,7510,50575,153245,683,1972,92,0,547,1361.333333,165.3333333,3705,124,4.3769632,0,6.298131,746,2.3,124059,7510,132459,16603715
10/10/20,202041,IN,18,275,988,5013,1143,-10049,1067,1038.58,841,769.8851,614.8821,760.105,570.719,755.4013,611.606,816.9716,671.2359,941.9665,802.8067,712.3474,556.4254,773.691,622.8954,869.898,714.5267,957.1871,792.9043,985.6015,792.148,777.14,569.2191,793.3067,624.5922,810.3107,659.8406,0,0,0,0,0,0,0,,,9352,56812,166109,747,2291,113,0,688,1400.333333,195.3333333,3831,126,4.9629993,0,5.1144622,745,2.8,133411,9352,145717,17530588
10/17/20,202042,IN,18,-748,579,4226,1041,-11236,1753,1017.89,988,768.9312,621.0195,760.0411,573.423,758.2933,617.7829,824.4297,676.9852,964.4067,810.7029,713.0253,559.3328,779.1663,630.2994,875.065,717.0567,979.1228,802.728,988.0829,790.6666,772.1742,566.724,795.1187,628.7913,817.8499,665.9582,0,0,0,0,0,0,0,,,12566,58722,107187,902,2632,136,0,848,1461.666667,244.6666667,4025,194,4.6279944,0,5.5650556,744,3.3,145977,12566,159079,18628314
10/24/20,202043,IN,18,-1663,-361,3379,732,-10594,2037,982.71,1249,810.446,660.9234,801.1078,604.6464,805.846,660.9922,872.2601,723.8523,1009.6344,857.7245,760.1137,598.607,823.6994,672.1437,923.251,764.5255,1020.9175,841.1675,1035.2236,831.7127,809.862,591.1392,841.5871,663.09,864.2341,710.1615,0,0,0,0,0,0,0,,,14477,57927,195691,990,2957,200,0,1023,1446,225,4234,209,7.3346744,0,8.6755411,744,4.1,160454,14477,163668,19747722
10/31/20,202044,IN,18,-1596,410,2963,-48,-9615,1986,943.6,1336,824.2219,668.4923,830.7497,623.2072,822.4052,667.2766,882.4659,729.3574,1001.6517,855.4812,772.4923,604.7691,841.4894,679.3162,940.1142,774.0139,1021.5201,849.695,1047.7721,840.2274,832.4618,608.7005,857.0787,671.8341,877.1241,716.8426,0,0,0,0,0,0,0,,,18904,61773,229420,1154,3504,214,0,1220,1509.333333,278.3333333,4504,270,5.9951687,0,7.6597199,743,5.1,179358,18904,182864,20988012
11/7/20,202045,IN,18,-1532,-222,3596,-782,-9827,2130,870.2,1600,689.4607,531.5507,691.0719,496.3607,686.0461,529.7861,737.1948,578.761,849.6581,692.3495,647.5673,483.633,699.5169,537.9745,786.3498,616.513,859.9814,681.1844,882.8926,674.9619,687.2172,481.0699,705.7181,527.0455,735.0569,572.1648,0,0,0,0,0,0,0,,,26364,69026,256901,1297,3801,260,0,1426,1539.333333,299.3333333,4828,324,10.000076,0,11.1086316,744,6.6,205722,26364,227014,22434865
11/14/20,202046,IN,18,-2311,-299,2864,-1131,-10788,2632,822.86,2231,755.7034,619.3716,756.7331,568.0914,765.6522,621.3765,820.7159,675.7902,924.9017,788.6106,722.2238,564.7532,779.3459,629.3238,870.1863,715.8623,926.1565,765.7505,952.9799,759.8238,753.7846,550.4749,781.9035,610.8111,813.2753,663.9419,0,0,0,0,0,0,0,,,39165,84388,315227,1395,4343,296,0,2110,1594,342,5191,363,12.0031607,0,12.440035,741,8,244887,39165,252907,24142770
11/21/20,202047,IN,18,-3841,-397,1605,-1136,-11065,2970,795.28,2504,760.6688,637.4267,761.1513,579.5729,770.8442,634.2554,831.573,691.6029,945.5058,811.8269,726.0811,576.1258,788.4553,643.8733,881.1031,733.031,946.1187,786.495,971.3993,777.2776,768.5662,570.6958,797.7809,629.6828,821.6527,678.2519,0,0,0,0,0,0,0,,,44296,90896,363635,1802,5799,358,0,2491,1748,491,5697,506,13.2860875,0,13.5410135,743,8.5,289183,44296,282942,26003098
11/28/20,202048,IN,18,-6954,-127,531,-3823,-22656,5016,735.27,2635,890.3129,739.5798,883.5934,662.8858,912.6856,743.9239,992.0806,818.1421,1106.9744,934.0614,852.4869,668.6989,936.1333,757.9964,1040.127,855.9773,1101.5406,894.0287,1112.2453,863.5578,882.1509,649.4881,931.8944,729.8743,970.8068,791.303,0,0,0,0,0,0,0,,,39825,81783,337021,2310,6497,417,0,2455,1798.666667,522.6666667,6270,573,11.1523342,0,11.9507887,743,8.6,329008,39825,247419,27944506
12/5/20,202049,IN,18,-3490,-1131,1003,-1433,-10370,3265,778.57,2705,811.5004,673.313,804.9397,600.8387,834.9686,675.7201,904.1899,740.458,1009.3108,846.052,776.0417,605.6265,851.0466,683.6899,954.1418,780.9919,1001.3092,805.1481,991.5846,760.83,802.5407,584.722,840.8788,650.7474,886.3173,718.2088,0,0,0,0,0,0,0,,,46011,71416,342359,2687,6813,544,0,2687,1711.333333,423.3333333,6899,629,9.4908292,0,11.0543538,740,7.7,375019,46011,256292,29596925
12/12/20,202050,IN,18,-3361,-691,1278,-2003,-9820,2988,787.27,2751,767.0209,669.6237,778.056,603.7078,802.2451,672.9585,863.4857,731.8839,958.4073,822.4327,748.9255,606.1119,822.3028,685.7319,908.4795,767.7388,943.2537,778.0372,937.7174,742.599,765.1942,579.1251,799.1703,639.2161,849.4925,711.8129,0,0,0,0,0,0,0,,,44517,69693,353917,2818,6621,551,0,2517,1842,526,7600,701,9.7420124,0,11.7674276,742,7.6,419536,44517,259028,31433937
12/19/20,202051,IN,18,-2989,461,-227,-1495,-10286,3250,801.56,2639,908.5171,829.3051,927.5261,743.1975,959.0947,828.1761,1043.6682,904.1009,1167.1767,1019.4633,895.2387,747.3463,986.7528,843.9045,1098.1845,950.5384,1147.7958,963.1537,1151.9077,930.2225,919.1476,719.1011,973.3097,801.7902,1021.6461,877.3282,0,0,0,0,0,0,0,,,38335,60371,316759,2665,5550,580,0,1738,1744.666667,415.6666667,8294,694,8.8300425,0,10.6495938,743,6.9,457871,38335,173589,32975088
12/26/20,202052,IN,18,-5041,2186,61,-4308,-24432,5228,726.08,2489,1066.6583,969.2861,1096.01,866.1772,1131.8042,961.1966,1243.0421,1056.2299,1449.9053,1242.944,1046.9245,859.5067,1155.5526,971.7586,1323.5195,1125.523,1441.7746,1187.7052,1404.1777,1115.6266,1125.0558,869.7889,1179.5892,958.4529,1217.123,1026.5925,0,0,0,0,0,0,0,,,34150,56725,321078,2498,4540,463,0,1564,1598.333333,281.3333333,8904,610,9.5556054,0,10.8356907,742,6.7,492021,34150,173272,34175313
1/2/21,202053,IN,18,-4860,-2118,-1307,-5203,-25341,6247,739.18,2846,759.5032,704.6317,785.6882,625.6253,808.9862,691.9652,895.5429,762.2731,1047.7115,892.387,751.0856,622.1551,828.956,701.0321,952.5942,811.1848,1040.6061,849.3719,1013.2894,803.9568,781.6557,608.7803,825.2492,673.1739,878.0085,742.5954,75842,0,0,49.5698946,183.360601,22.0278694,71.4235007,,,31069,33658,251759,2495,4547,609,0,1572,1551,241,9562,658,8.7651548,0,9.872413,715,6.1,523090,31069,146477,35231123
1/9/21,202101,IN,18,-4132,-2459,-1206,-2972,-10005,3471,768.89,2640,646.8303,579.6508,696.6272,539.2206,696.0995,577.1083,732.5307,608.144,818.607,689.3653,656.7348,528.7542,710.5356,583.139,775.3985,644.1208,818.757,661.3458,829.3015,644.1532,681.5125,517.6596,709.929,562.8182,731.0339,603.1538,127441,585,25.5564464,174.4412365,645.3013177,72.8422111,231.1913999,,,35470,42748,292226,2176,4230,556,0,1552,1648.333333,275.6666667,10089,527,9.7554414,0,11.1286023,508,6.1,558560,35470,173111,36329225
1/16/21,202102,IN,18,-5342,-3164,-963,-3170,-10101,3307,783.71,2096,717.6176,613.7922,751.1302,563.8444,743.3927,594.3927,805.5373,646.5047,931.5579,770.5892,698.1006,544.7912,760.0415,602.7657,864.0697,694.0137,941.857,745.7242,929.0605,706.1403,744.6354,546.6319,769.1088,592.5026,800.7111,640.2714,226981,55962,60.3052084,168.951142,651.3665226,61.8289583,223.9612352,,,28489,52461,324695,1988,3853,321,0,1307,1587,219.6666667,10534,445,7.428445,0,9.2112125,530,5.4,587049,28489,128206,37409924
1/23/21,202103,IN,18,-5935,-4012,-902,-3170,-11064,3491,786.72,1754,771.7726,628.1562,801.3587,578.1344,782.2987,595.1365,858.7441,654.539,1022.8496,810.3913,729.4267,544.0341,807.1465,609.5745,928.4428,709.3775,1061.0769,807.473,1057.0741,778.0868,780.3654,548.1481,810.1756,596.0739,860.5277,656.3553,296458,91940,88.7952306,142.6526418,653.0670467,57.9745513,226.5241256,,,21470,49622,315283,1892,3624,406,0,1130,1483,132.6666667,10950,416,7.0120801,0,8.1249966,529,4.7,608519,21470,148687,38383750
1/30/21,202104,IN,18,-7279,-4145,-1729,-3347,-10403,3584,759.26,1323,679.8992,577.2461,720.2509,531.4881,689.1547,540.3856,753.9103,592.5803,882.2254,721.6857,646.8561,495.8703,711.9816,553.7386,816.1547,641.6906,923.2524,725.0222,918.0511,696.3211,696.1367,497.5403,718.1566,541.1819,756.4804,594.7088,391476,127521,117.351323,117.8760337,649.8947511,59.6150404,233.079736,,,16440,42049,274931,1654,3022,274,0,870,1331,23.33333333,11262,312,6.5550991,0,7.342864,529,3.7,624959,16440,172303,39518973
2/6/21,202105,IN,18,-6719,-3791,-1652,-3439,-10787,3433,765.16,1258,689.7423,580.0323,737.9247,539.9546,701.2826,542.4169,758.3875,588.13,877.0059,707.6741,662.8144,503.1963,721.4208,553.4858,815.8309,632.4164,931.1533,724.7179,925.1673,696.9346,702.5179,498.2192,708.3173,528.6599,766.3402,594.9276,568118,191247,147.6999794,89.6860892,646.7569652,59.9546229,249.2867277,,,13028,36600,260896,1306,2390,1785,0,705,1278,0,11752,490,6.1537638,0,7.4671841,,,637987,13028,160115,40625447
2/13/21,202106,IN,18,-7021,-2712,-2818,-2936,-11265,3795,779.65,891,784.4866,679.2278,830.0535,623.4898,804.4595,638.0071,875.2263,696.8967,1002.0916,826.6426,757.4481,589.564,828.4399,652.9311,932.7199,741.8681,1052.1827,838.7156,1035.6525,798.7289,793.6092,578.5409,811.72,623.0018,876.1376,697.5512,779240,300742,183.2485644,112.1734453,642.1943916,60.8911382,253.2144701,,,9670,35111,279425,925,1788,397,0,559,1130.666667,0,12149,397,5.1767782,0,7.1159181,,,647657,9670,175806,41809433
