date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,D57,E11,E78,I10,I21,I51,J45,R06,R10,R11,R51,R52,R91,R93,Z20,Z21,Z85,hospitalization,n_visits,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
2020-01-25,202004,CO,08,0.0,0.0,0.0,0.0,0.0,0.0,745.36,1187.2119,1104.7614999999998,895.9062,852.8877000000001,1013.5044,961.3781999999999,1150.5446,1089.7229,1621.9227,1545.4037999999998,902.7489999999999,861.173,1020.2314,969.1142000000001,1160.2024999999999,1101.9660000000001,1585.6913,1506.7388,1671.9,1593.1756999999998,1695.1858,1604.232,1077.8345,1023.2648000000002,1288.3092,1224.7136,0.0,0.002269117,0.007071658000000001,0.005973646,0.006666711999999999,0.0070698340000000005,0.010037175,0.011534258,0.012156568999999999,0.01084955,0.010866126,0.009017345,0.007457519,0.013987089,0.009419347,0.000915903,0.0062992130000000006,0.011303555,0.009760289,0.011247028999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566.0,73.0,0.0,0.0,0.0,0.0,0.0,163.0,2.1
2020-02-01,202005,CO,08,0.0,0.0,0.0,0.0,0.0,0.0,729.05,1358.5628,1280.9782999999998,1037.6737,1002.4572000000001,1167.7124000000001,1122.4382,1314.4416,1263.069,1835.2889,1765.7143999999998,1050.6051,1018.3818,1176.3494,1135.5321,1327.0665,1278.3383000000001,1791.5333,1716.3151,1922.1819,1850.2135,1944.3342,1866.121,1248.3605,1203.5003000000002,1459.5946,1403.7516999999998,0.0,0.002269117,0.007130698,0.007159626,0.007122130999999999,0.009053456,0.011017236000000001,0.011906331000000001,0.011670941,0.010391362,0.01129201,0.010033384000000001,0.008416343,0.012001742,0.01115449,0.001078129,0.004724409000000001,0.009206928,0.009931297,0.011680237,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2383.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2.4
2020-02-08,202006,CO,08,0.0,0.0,0.0,0.0,0.0,0.0,687.1700000000001,1312.4166000000002,1269.5099,1046.4465,1024.2595999999999,1147.612,1123.7216,1264.5941,1234.2021,1763.5352,1718.487,1040.1184,1021.4943999999999,1177.3990999999999,1151.7893,1289.5745,1259.9497000000001,1707.2315,1661.931,1861.1264,1815.2841999999998,1947.8075999999996,1902.7214,1224.7825,1196.4316,1405.6882,1372.4206,0.0,0.002042206,0.0068682990000000005,0.005949343,0.006585548,0.007578455,0.009766813000000001,0.011146682,0.011569372,0.010071495,0.010184712,0.009216924,0.0076173230000000005,0.013615637,0.009171469,0.0011693810000000002,0.0031496059999999997,0.00993619,0.00935842,0.011124701,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.0,67.0,0.0,0.0,0.0,0.0,0.0,166.0,2.3
2020-02-15,202007,CO,08,138.0,112.0,-166.0,-28.0,41.0,-3.0,802.98,1551.7697999999998,1492.0483,1174.1149,1127.856,1324.4639,1276.5027,1479.3715000000002,1425.4634999999998,2215.0235000000002,2163.1303,1139.837,1096.6311,1311.9821000000002,1263.9207,1517.8579,1465.0307,2171.0595000000003,2116.4844,2309.4454,2253.5694999999996,2303.1672000000003,2235.5103000000004,1420.9848000000002,1364.9993999999997,1715.2821000000001,1663.2171999999998,0.0,0.0015883820000000002,0.0068682990000000005,0.006080579,0.006508893000000001,0.007731041,0.010544103,0.011131179,0.011918516,0.01079768,0.010561923999999999,0.009724944000000001,0.007031375,0.013602828,0.010720704,0.000966598,0.0073490809999999995,0.010802188,0.009892821,0.011226079,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2433.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,2.1
2020-02-22,202008,CO,08,983.0,583.0,-76.0,185.0,-635.0,104.0,803.3,1626.6958,1560.0911,1229.9269,1151.5814,1346.5304,1276.4033,1579.6623999999997,1509.2885999999999,2313.1248,2274.6852,1184.8964999999998,1111.0305,1357.9349000000002,1284.1516000000001,1584.7755,1515.9526,2282.0313,2239.9142,2423.7496,2367.1109,2417.1831,2302.3906,1468.593,1386.5542,1804.5250999999998,1745.0912999999998,4.732386201116842,0.0018152939999999998,0.006914218000000001,0.006114603000000001,0.006581039,0.008036214,0.01007097,0.010805615,0.011747118,0.010555618000000001,0.009831837,0.009634226,0.006072551,0.013282611000000001,0.009419347,0.000733398,0.004724409000000001,0.009252507,0.009807317,0.010907976000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2656.0,193.0,0.0,0.0,0.0,0.0,0.0,163.0,2.2
2020-02-29,202009,CO,08,1474.0,1169.0,-133.0,459.0,732.0,-71.0,775.7900000000001,1520.3215,1453.6674,1228.364,1149.4580999999998,1327.2633,1255.1141,1499.3172,1428.6928,2063.1569,2001.6344,1222.3808,1148.1906999999999,1337.3415,1259.5502999999999,1509.2231000000002,1443.6062000000002,2028.1808999999998,1960.8715000000002,2152.0084,2065.0153,2271.4413999999997,2156.6985,1424.1599999999999,1339.8899000000001,1662.2121,1596.2205000000001,4.525468987497675,0.0027229409999999996,0.007301256999999999,0.006761059,0.007142422,0.00890087,0.010307535999999999,0.011262955,0.011991518999999999,0.01078039,0.009624979,0.009561652,0.006924839,0.013705298000000001,0.010472826,0.000696221,0.0062992130000000006,0.009206928,0.009619208,0.011198628,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.0,67.0,0.0,0.0,0.0,0.0,0.0,165.0,2.1
2020-03-07,202010,CO,08,2865.0,2480.0,2783.0,833.0,877.0,-151.0,806.0300000000001,1595.7975000000001,1513.4758,1308.9855,1212.4118999999998,1366.8058999999998,1275.8557,1534.7456,1444.6911,2215.0793,2137.6947999999998,1244.4128,1149.6522,1387.8848,1292.0471,1585.8569000000002,1503.1202999999998,2166.2587,2081.1471,2339.9771,2244.8223000000003,2355.757,2214.8196,1502.0152,1398.8273,1753.1892,1667.8842,4.184124834022701,0.0027229409999999996,0.007419337,0.006727035,0.00715595,0.008748283,0.009766813000000001,0.012696985,0.012502538999999998,0.010244396,0.009576306,0.00965237,0.007137910999999999,0.013269801999999999,0.009419347,0.000787473,0.007874016,0.009890611,0.009482401,0.011437988,0.1,8.0,36.0,44.0,0.0,0.0,0.0,0.0,0.0,2473.0,12.0,0.0,0.0,0.0,0.0,0.0,165.0,2.3
2020-03-14,202011,CO,08,1650.0,4605.0,2004.0,88.0,-66.0,121.0,744.3299999999999,1088.2576000000001,1001.3853999999999,912.5678999999999,825.6114,910.8104000000001,821.1572,1046.0529,953.7233000000001,1532.7011000000002,1467.2831,846.4636,759.2656,917.8943999999999,830.9564999999999,1078.0037,990.8860999999999,1511.5574999999997,1438.9929000000002,1638.3459000000003,1575.431,1580.0598000000002,1483.2417,1012.6084000000001,916.951,1210.8627000000001,1127.4609,4.284210654918264,0.0018152939999999998,0.006933898000000001,0.005929901,0.00647282,0.008544835,0.00922609,0.011999349,0.012299401000000001,0.010538328000000001,0.009795332,0.008799623000000001,0.006871571,0.012911158999999998,0.010162979,0.0009767369999999999,0.005774278000000001,0.009845032,0.009063431,0.011185624,0.7,93.0,555.0,648.0,0.0,0.0,1.0,0.0,0.0,2465.0,14.0,2.0,2.0,0.0,0.0,0.0,164.0,4.1
2020-03-21,202012,CO,08,-8330.0,1603.0,-1060.0,-3455.0,-9210.0,1566.0,465.64000000000004,599.46,532.0155000000001,587.0432,514.0801,584.3232,516.3,612.1995,543.9225,703.1152999999999,631.0461,585.0801000000001,512.6974,590.6625,522.628,634.2547999999999,566.2497000000001,680.5638999999999,607.8420999999998,750.8215000000001,667.3299,854.202,747.5597,606.6071000000001,531.8272999999999,631.4232,564.0017,3.8431817543152222,0.00136147,0.0051922240000000005,0.003883599,0.004905906,0.00651035,0.006995606999999999,0.010689342,0.010909172,0.0071408190000000005,0.006631621999999999,0.006858263000000001,0.0055931390000000004,0.012462855,0.007188449,0.002352281,0.005249344,0.00597083,0.008588884,0.0086709,5.4,262.0,2707.0,2969.0,0.0,0.0,3.0,0.0,44.0,2669.0,227.0,6.0,4.0,0.0,0.0,0.0,162.0,6.2
2020-03-28,202013,CO,08,-13429.0,-5326.0,-1095.0,-5414.0,-13091.0,1999.0,346.79999999999995,348.4797,298.6015,343.1566,286.9311,350.3471,296.938,361.19689999999997,308.1888,385.426,333.1368,371.71610000000004,310.3705,369.5973,314.1088,380.80070000000006,327.0132,350.9218,301.1756,393.29269999999997,333.8723,451.0886,375.1784,371.09360000000004,313.4977,358.0092,307.1624,2.9127568752381032,0.0015883820000000002,0.005051184,0.003358657,0.00450685,0.005696557,0.005238256,0.009805669,0.010004571,0.0064232790000000005,0.006728967,0.007348138000000001,0.005166995,0.013308228,0.005825121999999999,0.0041266309999999995,0.0031496059999999997,0.004466727,0.007968979000000001,0.007764269,15.1,1371.0,6625.0,7996.0,0.0,0.0,27.0,0.0,195.0,2539.0,106.0,44.0,38.0,0.0,0.0,0.0,163.0,6.6
2020-04-04,202014,CO,08,-13677.0,-7009.0,-2244.0,-5724.0,-14517.0,2164.0,327.90000000000003,301.30080000000004,249.5064,307.3562,247.9646,309.8043,255.10489999999996,313.92890000000006,261.06910000000005,315.6202,268.52770000000004,344.10720000000003,278.7981,329.85549999999995,272.94269999999995,328.35859999999997,274.8196,284.2995,239.4851,327.7489,271.63730000000004,388.87120000000004,314.2085,329.07309999999995,270.7619,302.9969,254.16680000000002,1.4088372594337986,0.00136147,0.0054251030000000006,0.004408541,0.005318489,0.006459488,0.006015546,0.009735905999999999,0.010871083,0.006656696,0.006935825,0.00776544,0.004953923,0.014127984,0.005639214,0.006042929,0.003674541,0.005423883000000001,0.008122886,0.007854571,17.9,2439.0,7956.0,10395.0,0.0,0.0,80.0,0.0,584.0,2782.0,373.0,126.0,82.0,0.0,0.0,0.0,164.0,6.5
2020-04-11,202015,CO,08,-7746.0,-3229.0,788.0,-5738.0,-14642.0,2049.0,366.56,311.83090000000004,251.1821,304.0412,237.3964,313.1804,250.9978,321.4939,261.5367,339.4201,285.59270000000004,338.7915,265.2037,332.86549999999994,268.2086,340.6557,279.3862,304.0973,252.83349999999996,339.7713,276.9017,385.6003,304.7982,334.1833,268.45730000000003,317.0621,260.9685,0.6616594333154183,0.001134559,0.004985584,0.003314912,0.004718778,0.006306902,0.005947955,0.008511166,0.010077574,0.006319539,0.006254411,0.006767545,0.005326799,0.013461933,0.005329367,0.006543126999999999,0.0015748029999999998,0.0048769370000000005,0.007703916999999999,0.007469524,16.1,2337.0,8245.0,10582.0,0.0,0.0,139.0,0.0,489.0,3090.0,708.0,274.0,148.0,7.4324816,9.9866203944783,7.292278099999999,162.0,5.4
2020-04-18,202016,CO,08,-8049.0,-4108.0,-5209.0,-5998.0,-14491.0,2231.0,339.03,215.1329,147.2439,222.50960000000003,148.4255,226.18719999999996,153.0816,226.63469999999998,155.72,230.5598,167.253,250.0025,167.2385,242.92249999999996,165.3962,239.5153,166.3587,205.0921,146.5735,234.9676,165.23329999999999,272.71349999999995,184.6674,238.6745,163.4814,221.075,154.92600000000002,0.2310182444418783,0.000453823,0.005188944,0.0036940370000000003,0.004946488,0.00625604,0.006421088,0.008216608,0.009023793,0.006371409000000001,0.0064004280000000005,0.007329995,0.005220263,0.013052055,0.007312388,0.007263006,0.002099738,0.0048769370000000005,0.007900576,0.00745026,15.5,2537.0,8117.0,10654.0,0.0,0.0,141.0,0.0,443.0,3092.0,728.0,411.0,137.0,5.7655534,65.5529340772345,6.405311500000001,164.0,4.5
2020-04-25,202017,CO,08,-6432.0,-2819.0,545.0,-4926.0,-13489.0,1998.0,427.18,363.4952,273.7495,354.80170000000004,253.6204,366.413,267.4968,379.2999000000001,282.3032,396.4808,307.35810000000004,396.37850000000003,284.1873,393.55539999999996,289.5747,399.20559999999995,300.1741,355.2625,271.2621,394.39050000000003,296.0804,440.0199,319.3419,389.52500000000003,286.9737,373.0657,281.3595,0.3324866994424768,0.0009076469999999999,0.005225024,0.004073161,0.005341035,0.006866385,0.006116931,0.008077081,0.009814128,0.007694103000000001,0.006874985,0.008781479,0.005060459000000001,0.013513167,0.006320877,0.008963002,0.0031496059999999997,0.0056517780000000005,0.008011731,0.007835066,14.5,3209.0,10273.0,13482.0,0.0,0.0,283.0,2086.0,611.0,2962.0,607.0,684.0,273.0,5.7581203,60.828607975698404,5.3186026,163.0,4.0
2020-05-02,202018,CO,08,-5374.0,-1827.0,2474.0,-4129.0,-12552.0,1673.0,494.51000000000005,438.90420000000006,326.1975,430.3433,297.5914,436.41290000000004,309.1272,457.3641,330.57689999999997,478.7946,359.8938,476.5546,330.73300000000006,469.5384,335.03290000000004,480.79830000000004,351.26370000000003,430.12760000000003,318.32050000000004,472.16610000000003,344.04220000000004,520.0695000000001,366.3135,466.8847999999999,333.0662,450.5161999999999,329.6815,0.11477246095847447,0.001134559,0.005887582,0.0050598579999999995,0.005882126999999999,0.007018971999999999,0.007164583,0.007829033,0.009817302,0.008048551,0.007142683,0.008309747,0.0054866030000000005,0.011707142,0.00712648,0.010548088,0.004724409000000001,0.006472197,0.00852048,0.008474403,11.1,3512.0,16648.0,20160.0,0.0,0.0,148.0,16304.0,381.0,2790.0,459.0,832.0,148.0,4.2738862,54.857217738485204,4.0753117,164.0,3.6
2020-05-09,202019,CO,08,-4562.0,-865.0,3202.0,-3786.0,-11525.0,1683.0,555.05,546.1668,418.6668,518.8465000000001,359.00370000000004,527.8196,377.4605000000001,562.6541,412.5909,615.0212,474.2029,568.6711,396.7369,572.4665,413.2581,589.1755,438.83130000000006,557.0639,420.03819999999996,599.1234000000001,445.988,640.3954,457.9223,569.8609,411.23429999999996,565.3952999999999,420.9501,0.10405968363563092,0.002269117,0.0057531019999999995,0.004748781,0.0058595819999999995,0.00651035,0.007570125,0.007875542,0.009207887,0.008472159,0.006412596,0.007620292,0.005752943000000001,0.010644021000000002,0.0069405709999999995,0.011082083000000001,0.005774278000000001,0.007383774,0.008336646999999999,0.008356408000000001,8.6,3059.0,16764.0,19823.0,0.0,0.0,141.0,19513.0,853.0,2564.0,258.0,967.0,135.0,4.6049451999999995,51.2811664469907,4.9037372,166.0,3.2
2020-05-16,202020,CO,08,-4865.0,-969.0,2679.0,-3897.0,-10890.0,1599.0,454.73,552.3143,427.33109999999994,525.7089,359.233,544.2123999999999,385.5559999999999,568.5255999999999,412.887,617.629,472.4022,584.8619,403.0234,586.8156999999999,419.09979999999996,595.9788,439.91769999999997,558.3000999999999,417.5551,607.7646,449.0778,658.3638,467.10849999999994,580.9223,413.8884,570.5415,421.1441,0.06305446452823699,0.0015883820000000002,0.005785902,0.00465157,0.005618345,0.007120696,0.008077053,0.007340686999999999,0.009436418,0.008126356,0.0067898080000000005,0.008672618,0.0055931390000000004,0.009824265,0.00805602,0.010940135,0.002624672,0.008842296999999999,0.007507257,0.008475848000000001,7.5,2425.0,22776.0,25201.0,0.0,0.0,190.0,22130.0,268.0,2556.0,267.0,1192.0,225.0,4.2917772,36.0596761399378,4.4237902,166.0,2.9
2020-05-23,202021,CO,08,-4110.0,-194.0,6214.0,-2828.0,-10356.0,1347.0,737.03,684.1863999999999,528.4927,626.2447999999999,419.4814,663.546,460.83489999999995,707.2803,503.4060999999999,791.6617,594.8629,703.7981,476.16700000000003,702.4303,490.55719999999997,740.9858,534.9137,721.2926,531.1641999999999,779.4789999999999,567.5233999999999,827.4181,579.1329000000001,712.3334,496.5324,715.7162999999999,518.4165,0.23787533435410926,0.0015883820000000002,0.005651422,0.005020973,0.005456017,0.007527593000000001,0.006995606999999999,0.007278675,0.00946181,0.009042733,0.006570782,0.008001306,0.005326799,0.009632134,0.007002541,0.010973931999999999,0.003674541,0.007338195,0.007400377,0.008521119,6.8,2255.0,20857.0,23112.0,0.0,0.0,174.0,24325.0,240.0,2444.0,173.0,1327.0,135.0,2.6254338,0.0,3.2166683999999997,167.0,2.5
2020-05-30,202022,CO,08,-3897.0,-429.0,6056.0,-2779.0,-11219.0,1356.0,743.1400000000001,659.9071999999999,513.7714000000001,610.4937,403.2008,637.2221,435.55850000000004,670.1373,472.598,768.006,570.9091,677.6074000000001,450.60540000000003,671.3198,463.24289999999996,706.2646,504.22749999999996,703.4413,512.5765,757.8,545.5525,791.5299,546.6033,684.0490000000001,469.26,690.4143999999999,494.8774,0.08035602090405156,0.002269117,0.004972464,0.004719618,0.004969034000000001,0.00651035,0.005880365,0.006255475,0.007328856,0.007417461,0.006059721,0.005787793,0.003675491,0.0061225540000000005,0.006444816,0.008141731999999999,0.002099738,0.006153145,0.006494034,0.007357069,3.6,2126.0,28663.0,30789.0,0.0,0.0,112.0,26229.0,225.0,2403.0,153.0,1443.0,116.0,2.4069389,0.0,3.2591067999999996,169.0,2.1
2020-06-06,202023,CO,08,-2591.0,132.0,6634.0,-2300.0,-8761.0,1155.0,804.4100000000001,727.4846,564.1183,676.5876,435.3404,703.0363000000001,469.7261,751.7796,517.315,855.6554,623.9911,737.2153,476.67139999999995,742.0700999999999,499.78110000000004,788.4279,550.0697,788.2868,563.6684,845.9916999999999,597.9017,880.6749000000001,594.4911,756.6560000000001,505.868,770.0786999999999,540.4444,0.006811743240452269,0.00136147,0.004847825,0.005020973,0.004982561,0.005645695,0.00591416,0.006092693000000001,0.007227287,0.0069852080000000006,0.005560828,0.005751506,0.003249347,0.005405266999999999,0.007002541,0.008155251,0.0031496059999999997,0.007110300999999999,0.005596241,0.007260024,2.0,2002.0,30534.0,32536.0,0.0,0.0,88.0,27878.0,165.0,2361.0,123.0,1527.0,84.0,2.9038459999999997,0.0,3.2989493000000003,168.0,2.0
2020-06-13,202024,CO,08,-1716.0,156.0,7776.0,-1946.0,-8477.0,1038.0,870.66,774.1835000000001,603.9995,707.0252,447.62820000000005,738.7432000000001,487.9919,783.5787,532.2962,940.4456,678.2695,768.9328999999999,490.75519999999995,771.6369,512.3564,827.6146,569.9012,870.3484000000001,615.7192,930.0744,651.8148,947.5089,635.5786,793.9374,520.6836000000001,826.383,573.5914,0.00022866776564338075,0.000453823,0.00314551,0.003144792,0.003226265,0.002492244,0.004089219,0.004658662,0.0051990759999999995,0.005152456,0.003845124,0.004245591,0.003995099,0.00371452,0.004151949,0.006140941,0.003674541,0.005515041,0.0037023259999999997,0.005563554,1.5,1207.0,26977.0,28184.0,0.0,0.0,71.0,28910.0,762.0,1919.0,0.0,1597.0,70.0,2.2757813000000002,0.0,2.7016459,168.0,1.7
2020-06-20,202025,CO,08,-805.0,507.0,8356.0,-1373.0,-8417.0,920.0,923.63,628.5801,485.2191,557.7284,341.0417,590.298,377.97310000000004,637.0642,420.9723,772.7122999999999,547.6712,605.7441,373.64849999999996,615.8745,396.6252,668.3647000000001,447.6826,720.2457999999999,500.1216,759.5980000000001,522.0081,761.0895,496.49640000000005,633.826,402.5033,675.3754,457.98859999999996,0.03948632568504189,0.0,0.000265679,0.00040342800000000005,0.00045091099999999997,0.000356035,0.000337952,0.000914679,0.0005681530000000001,0.000397673,0.000377212,0.00036287099999999996,0.000639216,0.00019213,0.0006196940000000001,0.000912523,0.000524934,0.000501367,0.0006754819999999999,0.0008738810000000001,1.6,1365.0,35243.0,36608.0,0.0,0.0,48.0,29630.0,84.0,,,1647.0,50.0,1.1262895,0.0,1.2127596,168.0,1.8
2020-06-27,202026,CO,08,-164.0,197.0,3406.0,-582.0,-3519.0,329.0,817.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054730196925997614,,,,,,,,,,,,,,,,,,,,,1609.0,32905.0,34514.0,0.0,0.0,30.0,30583.0,74.0,,,1674.0,27.0,0.0,0.0,0.0,,
2020-01-04,202001,CT,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00136147,0.007894935,0.006255559,0.007349841,0.008443111,0.005035485,0.008208857,0.0073828140000000006,0.007045724000000001,0.007495559000000001,0.0073844259999999995,0.008416343,0.007313762,0.005639214,0.000209542,0.0031496059999999997,0.007338195,0.007579936,0.008076352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,2.0
2020-01-11,202002,CT,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004084411,0.008872372,0.008175486,0.008465845,0.008748283,0.004967895,0.010154488,0.008033492,0.007918875,0.007240028000000001,0.009416503,0.01006765,0.007928579,0.008737684,0.000256858,0.0062992130000000006,0.009981768,0.007853549,0.009354544000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.7
2020-01-18,202003,CT,09,0.0,0.0,0.0,0.0,0.0,0.0,651.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038574990000000003,0.008833012,0.00820465,0.008601118,0.009206042,0.006252112,0.010162239,0.00782718,0.008160936,0.007471222,0.009108063000000001,0.01006765,0.008300031,0.007312388,0.000368389,0.011548556000000001,0.010802188,0.007524358,0.009587643,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.8
2020-01-25,202004,CT,09,0.0,0.0,0.0,0.0,0.0,0.0,763.1999999999998,791.4821999999999,745.6500000000001,655.1557,613.3820000000001,780.3418,743.064,756.9613999999999,722.8832,961.8902,927.1,641.2251,605.0053,723.1666,687.5433,757.7786,725.5955,1052.1135,1012.6777,1018.9326,977.1235999999999,766.1232,726.3354999999999,810.0628999999999,769.8293000000001,856.0998,821.9185000000001,0.0,0.005445881999999999,0.008688693,0.007961621,0.008321553,0.008595697,0.005407232,0.010131233,0.007262200999999999,0.008238742,0.008116132,0.010795413,0.012038566,0.008364074,0.008303898,0.000483299,0.009448819,0.008842296999999999,0.007276396,0.009382237,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,2.0
2020-02-01,202005,CT,09,0.0,0.0,0.0,0.0,0.0,0.0,743.2399999999999,912.9294,862.3349999999999,759.9084000000001,724.9714000000001,927.8520000000001,891.2684999999999,889.4452000000001,853.1702,1090.4195000000002,1049.2666,761.7852,729.8177000000001,851.9613999999999,817.1917000000001,877.0627,841.044,1189.8776,1145.2149000000002,1140.5013,1099.1869000000002,887.4318999999999,853.28,923.8517000000002,889.2891,987.6766000000001,949.0945,0.0,0.00658044,0.008600133000000001,0.008219231,0.008560536,0.007985352,0.005508618000000001,0.010449045,0.007798614000000001,0.00864506,0.00929644,0.012754917,0.011559153999999999,0.008453735,0.007250418000000001,0.000726639,0.005774278000000001,0.00993619,0.007481606,0.009963781,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049.0,10.0,0.0,0.0,0.0,0.0,0.0,202.0,2.2
2020-02-08,202006,CT,09,0.0,0.0,0.0,0.0,0.0,0.0,734.87,936.6872999999999,912.1944000000001,815.8926,795.6623000000001,958.5572,940.2017999999999,916.8659,901.2879999999999,1107.2314,1086.5211,809.75,791.774,883.4437,867.7747,899.9931,881.8361,1211.0616,1189.2437,1182.4211,1163.6565,923.5041,907.283,977.6120999999999,961.0554000000001,1006.8833999999999,988.5177,0.0,0.0031767640000000003,0.00977437,0.008476842,0.009094865,0.010223285,0.005035485,0.011588518,0.007846224,0.008299256999999999,0.009491129000000001,0.013353654,0.01299739,0.008927657,0.007994051,0.000692841,0.007874016,0.009890611,0.007819346999999999,0.010406621,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,2.2
2020-02-15,202007,CT,09,40.0,-40.0,97.0,69.0,-14.0,-1.0,777.27,1033.0529000000001,976.7252000000001,848.1504,789.5092999999999,1023.6676,968.7037,979.1473,938.1161,1293.5345,1230.3402999999998,842.6897000000001,781.9912,933.3045,888.4958,977.4775000000002,936.3599,1427.5502,1354.4819,1329.8394,1269.3112,997.6844999999998,941.0553000000001,1066.0675999999999,1005.2752,1135.9071000000001,1082.5069,0.0,0.0027229409999999996,0.009065891999999999,0.0075873569999999994,0.008682282,0.009256905,0.005542413,0.010580821,0.008112843,0.00861048,0.008882724,0.012519051000000002,0.012517978,0.010387847,0.00811799,0.0006151080000000001,0.006824146999999999,0.009389243,0.007545734,0.009914896999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,2.0
2020-02-22,202008,CT,09,293.0,-170.0,800.0,54.0,-281.0,75.0,820.7,1113.9134000000001,1037.8325,894.2905,784.2691,1072.5339,985.3293,1050.8447,990.3875,1402.5651000000003,1334.8042999999998,869.0403,761.7698,992.5813,919.1806,1049.7920000000001,997.569,1553.4324000000001,1471.6866,1445.6134,1368.4732000000001,1040.6150000000002,941.1539,1116.8622,1013.8519999999999,1234.3437000000001,1166.9859999999999,6.882493561238707,0.005445881999999999,0.008793653,0.007947039,0.008745409,0.009816388,0.005441026999999999,0.009379336,0.007522472,0.00789294,0.007860602,0.01026925,0.010706866,0.008748335,0.007870112,0.000439363,0.004724409000000001,0.009298086,0.00798608,0.00948482,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985.0,15.0,0.0,0.0,0.0,0.0,0.0,202.0,1.7
2020-02-29,202009,CT,09,325.0,3.0,1224.0,82.0,169.0,-31.0,811.35,1048.8997,997.0139,929.1758,817.9935,1077.242,990.7207999999999,1030.6097,980.3968000000001,1249.3297,1215.4226,899.2876000000001,788.5456,997.9707999999999,932.0313000000001,1004.5196000000001,964.7702,1374.3949,1333.1648,1342.324,1286.6521,1033.7082999999998,939.5525,1090.7374,997.0116,1141.1267,1096.8941,5.4061083057415775,0.0029498529999999997,0.009085572,0.008146323,0.008526718,0.009460353000000001,0.005778979,0.009658391,0.0076367380000000006,0.008385708,0.007775425,0.009833805,0.01060033,0.009375961,0.008303898,0.000848308,0.009973753,0.010619871999999999,0.007733843000000001,0.009535148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,72.0,0.0,0.0,0.0,0.0,0.0,202.0,1.6
