date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
8/8/20,202032,CT,9,-181,25,4372,-278,-2035,217,1090.49,122,610.0118,441.357,648.8616,432.1986,691.2395,506.1669,647.2507,483.3749,628.5894,474.7045,652.1361,436.8289,681.9362,497.7659,650.2227,485.6685,617.5525,468.2862,678.3903,507.9332,663.5214,459.8541,673.758,472.1432,632.9405,475.7327,0,0,0.243911418,2.3,510,70127,70637,0,0,9,108,113,583.3333333,19.33333333,4441,9,1.5043303,0,1.3021684,198,1.2
8/15/20,202033,CT,9,-222,-36,4849,-310,-1824,397,1142.04,66,589.3358,433.5881,634.5364,421.5571,676.6375,495.8663,629.9442,471.9054,612.7577,469.4956,634.2517,425.233,664.3221,484.1039,629.9725,475.4731,606.4719,465.3574,670.534,505.5652,654.3148,449.1259,662.6538,462.0875,614.9797,467.7593,0,0,,1.8,577,72480,73057,0,0,12,88,95,563.6666667,2,4453,12,1.4204746,0,1.9857715,198,1.1
8/22/20,202034,CT,9,-372,-306,1201,-513,-1781,438,1122.42,82,598.1386,442.4293,614.2474,405.749,661.9595,482.6966,646.1651,484.4687,630.9413,487.4098,616.8317,410.0821,661.3665,481.0069,644.3353,486.8649,625.8475,484.7039,687.1998,519.3074,649.6147,444.5857,660.9464,459.5677,627.7141,479.5324,0,0,,2.7,634,84058,84680,0,0,7,84,72,558.3333333,0,4460,7,1.7920606,0,2.2962992,199,1.2
8/29/20,202035,CT,9,-356,-281,958,-558,-1680,456,1083.39,62,591.4591,436.3387,612.1036,392.211,660.887,475.7143,632.4952,475.4998,613.0643,482.2709,614.0241,396.1072,649.3079,468.0396,634.0704,480.9621,608.0572,480.6339,673.026,511.1796,646.3326,433.5796,652.8998,448.987,613.3604,473.1389,0,0,,1.8,976,104160,105136,0,0,5,74,93,522.6666667,0,4465,5,2.3476807,0,2.9976565,199,1.2
9/5/20,202036,CT,9,-193,-128,957,-456,-1633,371,1098.77,78,596.0009,457.2889,655.5857,435.8595,681.8143,505.0534,645.9207,498.9895,609.4393,492.8658,658.737,442.8313,672.793,498.8119,639.5415,498.183,602.6449,489.7621,680.1082,534.6207,677.2198,472.7639,682.6182,486.1008,615.6776,487.6306,0,0,,1.8,870,109282,110152,0,0,3,82,95,563.6666667,2,4468,3,1.9305404,0,2.9448786,199,1.2
9/12/20,202037,CT,9,-343,-216,2314,-520,-1944,419,1048.53,62,561.092,426.7726,604.3696,395.2934,655.4156,477.6547,604.6916,461.1767,575.5761,458.6235,620.9012,411.3447,633.4514,462.5806,605.6572,464.7538,566.1603,453.8318,644.7011,500.7614,641.3782,440.2327,640.5949,449.3346,580.3266,453.1275,0,0,0,1.7,961,92365,93326,0,0,12,93,82,573.3333333,8.333333333,4480,12,1.7707985,0,2.1126199,199,1.2
9/19/20,202038,CT,9,-352,-261,4864,-565,-1430,357,1029.18,92,530.0192,401.686,604.1128,387.2076,621.1591,445.6345,583.2025,440.616,537.5879,427.3781,608.1229,395.8855,611.0634,440.0524,573.4101,437.0728,530.8881,424.0852,605.0868,463.6407,614.7061,413.5529,617.5934,426.855,549.8017,427.1492,0,0,0,2.3,1201,89963,91164,0,0,12,62,90,584.6666667,17.66666667,4492,12,2.3203903,0,1.5901269,200,1.3
9/26/20,202039,CT,9,-361,-272,4310,-637,-1383,378,1012.29,69,536.2414,383.9967,613.665,373.6062,637.7085,437.4272,581.7539,419.1225,537.4925,408.0443,626.6557,386.2469,616.6113,426.2456,573.312,415.9491,529.9291,404.4364,605.7642,445.7463,619.7427,399.3166,625.7716,413.8288,551.3409,408.1251,0,0,0,2.1,1060,95943,97003,0,0,9,106,113,674,99,4501,9,2.2903478,0,2.0982675,199,1.5
10/3/20,202040,CT,9,-416,-180,3752,-609,-1331,394,987.5,113,558.4919,401.3448,650.0499,391.0073,661.0475,451.9651,604.9991,436.1235,561.5917,429.6479,652.4947,397.3482,640.9319,442.0015,599.1935,437.1562,554.7607,425.835,630.7428,462.6323,651.3696,413.9866,656.6254,431.6857,574.8477,428.027,0,0,0,2.6,1710,155549,157259,0,0,12,98,139,677.6666667,98.66666667,4513,12,2.840563,0,3.2130925,200,1.6
10/10/20,202041,CT,9,-492,-180,3856,-574,-1308,377,984.36,132,503.1411,376.8449,583.0178,362.5617,591.2263,417.9998,547.8122,407.1395,512.4073,402.1213,582.9326,367.5842,581.7804,413.9328,544.3854,409.0247,504.1117,396.9964,576.2536,435.3571,585.3809,385.2264,588.487,399.3519,522.705,400.1039,0,0,,3.9,1741,118388,120129,0,0,17,114,146,698.6666667,118.6666667,4530,17,3.342448,0,4.3459979,201,1.9
10/17/20,202042,CT,9,-612,-370,2978,-670,-1437,504,952.1,162,495.4925,381.36,563.9064,353.3384,586.3671,415.733,551.0315,415.1661,512.3626,408.7614,568.9387,360.9974,579.5018,415.6625,541.8261,412.6038,506.072,405.2204,574.9504,439.6441,576.7491,381.3855,580.7303,396.6652,522.3203,405.8358,0,0,,3.9,2792,168302,171094,0,0,12,129,198,663.3333333,79.33333333,4542,12,2.8189656,0,3.5003535,200,1.9
10/24/20,202043,CT,9,-603,-356,3632,-633,-1272,442,944.72,213,513.121,390.3153,595.6776,366.8595,614.1767,428.895,565.7045,420.5596,529.0138,416.415,593.276,371.0559,598.9824,423.5126,562.7397,422.7112,521.7564,411.9935,593.9106,447.1979,603.8062,393.2222,606.3382,408.5774,539.3516,413.3365,0,0,,5.7,3222,144889,148111,0,0,35,149,214,734,140,4577,35,3.6374195,0,4.7978046,200,2.3
10/31/20,202044,CT,9,-832,-363,1609,-955,-1334,543,861.46,298,521.0421,398.3437,613.0284,378.5479,626.7339,437.4541,574.9913,427.948,537.5493,424.2472,614.1439,384.595,614.2344,436.6826,567.6271,427.7466,529.4181,417.9538,603.556,454.6304,619.9371,404.4012,623.3734,420.866,546.9569,420.0547,0,0,,11.4,5155,167685,172840,0,0,39,0,0,657.6666667,56.66666667,4616,39,3.0044808,0,4.4677702,199,2.8
11/7/20,202045,CT,9,-741,-423,1884,-930,-1351,518,819.85,370,442.5041,321.4403,522.9819,312.2951,535.9294,357.9837,491.0335,347.1264,452.4846,338.8141,528.7987,320.3546,522.5477,355.2189,483.7421,346.2906,444.5466,332.4532,515.2406,369.9375,518.3926,325.4909,531.7294,344.2251,464.0397,338.3865,0,0,,15.8,6918,194102,201020,0,0,55,0,0,661.6666667,55.66666667,4671,55,8.0394716,0,9.7305297,199,3.6
11/14/20,202046,CT,9,-832,-441,2164,-1002,-1424,585,787.56,658,459.7941,353.5628,548.9894,336.2745,565.4723,389.7922,516.8494,379.1244,479.5315,373.5249,554.2618,346.1145,555.4498,389.6057,512.4092,381.245,467.5972,363.4324,539.7996,399.1332,545.7942,352.8353,561.2455,373.1629,490.4906,371.9874,0,0,,26.2,10520,206543,217063,0,0,66,0,0,686.3333333,70.33333333,4737,66,4.834875,0,5.4671411,199,4.5
11/21/20,202047,CT,9,-972,-415,1138,-1012,-1398,606,768.55,694,456.2993,359.9307,554.9973,342.7383,562.2792,389.9379,517.7285,383.794,480.3377,378.8255,549.4554,344.5661,553.0099,392.0637,512.1352,385.2159,472.2432,371.8825,539.5398,402.4938,548.9247,356.3064,561.0615,374.5568,491.2417,377.4495,0,0,,26.9,12824,209569,222393,0,0,91,0,0,722,98,4828,91,6.5637808,0,7.3281858,200,5
11/28/20,202048,CT,9,-1286,-347,731,-1253,-2333,835,724.47,808,517.2576,409.6201,618.0771,376.1599,647.9823,445.2509,596.7531,439.1369,550.4219,431.2479,626.8808,385.2586,637.1995,447.3091,592.9152,443.252,534.0801,418.8957,619.0511,459.7713,620.405,398.154,641.6911,422.8629,563.3675,430.154,0,0,,25.2,11112,214445,225557,0,0,133,0,0,672,46.66666667,4961,133,5.197428,0,5.3151147,199,5.6
12/5/20,202049,CT,9,-1184,-577,322,-1184,-1585,705,720.59,936,420.8851,332.3028,518.6003,308.4207,534.18,360.3106,477.8947,347.8455,442.9682,345.0659,512.1767,310.8709,527.09,364.7833,472.445,349.4598,432.5114,336.3826,499.6368,365.0505,515.1102,325.138,524.4159,340.2846,454.0238,343.6301,0,0,,28.1,15134,252347,267481,0,0,185,0,0,467,0,5146,185,5.8479357,0,7.0130624,201,6.1
12/12/20,202050,CT,9,-979,-385,277,-1194,-1491,650,751.91,1057,445.544,371.4927,528.2211,327.0373,558.65,393.2215,515.4464,390.6227,484.6697,388.4381,535.1192,338.6395,555.1891,400.2276,515.1973,396.0974,467.1789,373.2141,528.352,398.5374,539.2136,353.9807,552.1848,371.4668,491.6699,385.0097,0,0,,30.5,19046,253947,272993,0,0,217,0,0,261,0,5363,217,7.8231463,0,8.9527383,197,6.8
12/19/20,202051,CT,9,-1196,-368,-217,-1362,-1871,835,703.38,919,482.3108,426.3056,585.6702,376.1864,611.42,442.3576,569.4375,443.9094,537.8196,444.1633,591.1842,386.4225,606.6874,450.0892,569.648,450.3409,521.5573,429.8238,588.44,457.6383,592.7956,402.591,614.0053,425.9994,544.1428,438.7148,0,0,,17.6,16021,234536,250557,0,0,218,0,0,138.6666667,0,5581,218,7.3319577,0,7.6691264,197,6.7
12/26/20,202052,CT,9,-1040,102,-529,-1290,-2444,852,722.74,1006,626.597,561.5121,787.3485,503.2312,819.4828,592.0973,737.3779,569.1575,717.7453,582.3559,798.9569,515.0587,798.3932,588.7244,740.0595,578.2869,702.3812,569.9368,785.7861,606.4866,791.6332,532.8304,831.2758,569.2318,717.8543,571.3267,0,0,,25.9,9961,169470,179431,0,0,210,0,0,124.3333333,0,5791,210,5.7613872,0,6.1189983,198,6.8
1/2/21,202053,CT,9,-1066,-476,740,-1345,-2571,943,738.33,938,490.7424,446.2546,594.9826,375.8388,636.3698,453.6474,573.7567,436.0343,578.7835,459.0398,603.7724,385.9285,616.4578,448.0433,583.2784,449.7464,568.755,448.9551,628.7622,475.7504,607.4773,404.7546,635.8675,429.2955,571.3869,445.6704,54727,0,,21.6,17377,240905,258282,0,0,308,0,0,0,0,6099,308,6.3932593,0,6.8300415,201,6.8
1/9/21,202101,CT,9,-1403,-639,-321,-1411,-1616,759,720.56,1094,374.7596,326.6341,494.7016,291.0283,499.1738,330.0032,446.0374,316.6913,406.0874,305.6874,498.8659,297.9621,491.3343,333.4828,436.0185,313.7223,397.0893,298.2716,462.6887,329.8036,483.9617,300.4386,495.1009,314.2921,419.9793,308.4589,99929,1805,,18.2,15874,220735,236609,0,0,225,0,0,0,0,6324,225,7.2178405,0,7.9414525,199,6.7
1/16/21,202102,CT,9,-1458,-798,-21,-1457,-1590,721,727.28,1081,246.476,200.196,323.6492,170.1146,326.2966,194.7809,288.9189,186.9725,262.4085,182.7763,326.0749,174.1954,316.8727,194.4031,280.6025,184.9761,258.8745,179.9384,299.3404,195.6138,316.3188,177.4411,324.5804,187.456,271.1032,182.6773,154994,16041,,21.3,17428,243538,260966,0,0,270,0,0,,,6594,270,5.7022037,0,6.8730596,198,5.7
1/23/21,202103,CT,9,-561,-353,343,-657,-800,302,624.53,327,,,,,,,,,,,,,,,,,,,,,,,,,,,215604,33149,,,14393,558285,572678,0,0,225,0,0,,,6819,225,5.912553,0,6.5968429,,
1/4/20,202001,DE,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,343,2
1/11/20,202002,DE,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,341,1.5
1/18/20,202003,DE,10,,,,,,,628.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,343,1.5
1/25/20,202004,DE,10,,,,,,,709.34,,939.662,871.3208,943.4391,849.341,854.9116,801.2176,960.1988,909.7166,1148.2002,1069.9103,770.0544,721.9812,919.1308,863.0899,1070.8138,1007.8308,1088.6267,995.1785,1195.7068,1111.7689,1027.1129,960.2147,1014.9077,949.6276,951.3982,891.9964,0,0,0,,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,345,1.6
2/1/20,202005,DE,10,,,,,,,701.81,,1092.7122,1019.2602,1122.2061,1028.2847,1000.1641,946.8054,1121.2876,1066.1567,1321.3178,1232.3778,893.9224,850.1705,1079.6289,1020.9146,1253.955,1187.5777,1251.6661,1143.0165,1379.4598,1289.6274,1205.2834,1141.2537,1187.5894,1122.339,1106.319,1041.4001,0,0,0,,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,347,1.8
2/8/20,202006,DE,10,,,,,,,710.14,,1112.3861,1070.9994,1145.9012,1076.907,1030.5514,1004.969,1154.4024,1121.4353,1321.7203,1276.9768,935.1625,911.3975,1109.2902,1075.5188,1275.6939,1239.4328,1253.5775,1189.0742,1383.2066,1337.2974,1231.4417,1197.0684,1222.6214,1187.989,1128.6636,1092.5402,0,0,0,,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,343,1.7
2/15/20,202007,DE,10,32,9,51,60,4,0,783.61,,1221.8438,1181.958,1293.4697,1234.1929,1094.0391,1052.1344,1253.162,1209.8703,1519.7236,1502.4959,998.1705,956.5284,1183.3745,1138.1085,1402.0296,1357.7568,1478.4546,1455.2826,1573.2761,1545.6903,1338.8386,1283.043,1358.0883,1314.6604,1252.3916,1219.7274,0,0,0,,0,0,0,0,0,0,0,0,202,8,0,0,0,0,0,347,1.6
2/22/20,202008,DE,10,161,18,484,150,-18,8,793.4,,1228.3478,1178.9916,1295.8359,1205.3163,1075.6759,1022.9753,1252.1995,1205.5642,1549.9154,1539.0794,983.0105,927.7437,1182.3637,1124.8001,1387.738,1343.5722,1525.059,1502.598,1603.1863,1579.1811,1325.8578,1258.175,1348.1226,1291.9571,1261.1748,1223.2994,0,0,6.658930156,,0,0,0,0,0,0,0,0,194,1,0,0,0,0,0,347,1.4
2/29/20,202009,DE,10,179,44,277,53,80,-17,783.74,,1287.1324,1247.1907,1415.8539,1315.5097,1161.8153,1110.2779,1306.8452,1267.1126,1594.288,1590.0776,1065.2408,1008.8911,1259.4962,1204.7952,1468.4003,1427.7478,1544.1454,1530.8294,1674.4973,1655.6891,1431.4402,1365.47,1442.2179,1384.5273,1313.459,1280.8485,0,0,5.289887606,,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,346,1.4
3/7/20,202010,DE,10,281,103,462,126,84,-20,805.83,,1287.506,1233.9595,1396.5796,1278.4787,1174.976,1107.8863,1301.1911,1253.2847,1576.6428,1556.8019,1072.755,992.3936,1249.4976,1188.6366,1476.823,1424.7921,1515.1765,1488.6502,1628.5787,1594.0652,1417.2873,1335.5129,1431.341,1357.9273,1313.8031,1269.3794,0,0,5.168447454,,0,0,0,0,0,0,0,0,200,8,0,0,0,0,0,355,1.7
3/14/20,202011,DE,10,223,287,1212,80,6,7,752.33,,887.7321,807.143,1004.9346,871.1664,806.8982,724.0584,915.65,838.6212,1065.8829,1003.7746,750.5718,658.7821,890.639,806.1014,1008.7971,926.3294,1035.7336,970.2406,1115.4227,1043.0668,982.584,880.2388,989.3568,894.6206,912.3081,838.486,0,0,5.110821564,,6,26,28,0,0,0,0,0,189,0,0,0,0,0,0,355,2.8
3/21/20,202012,DE,10,-491,121,939,-582,-633,268,556.24,,668.2131,605.0621,786.0924,665.9232,669.4969,604.1277,714.1437,658.73,668.089,626.9771,650.2935,570.1969,729.8522,666.8502,753.4393,692.0195,606.8351,562.3172,739.357,686.9298,758.8705,681.2246,752.9752,677.5285,672.1096,618.4464,0,0,4.562103184,,39,0,1358,0,0,0,0,0,221,31,0,0,0,0,0,357,5.2
3/28/20,202013,DE,10,-1124,-557,-225,-1193,-1069,461,409.02,,407.1573,356.507,505.6339,412.0315,410.3641,360.7132,431.484,388.6082,379.2297,344.3514,412.5323,350.912,458.0734,406.7594,450.7677,402.9908,330.7609,297.6747,429.4895,385.5408,465.5361,404.8516,457.7824,400.6311,403.1654,360.933,0,0,3.167833464,,169,0,2607,0,0,9,9,31,186,0.666666667,5,5,0,0,0,360,5.3
4/4/20,202014,DE,10,-1108,-593,-39,-1165,-1167,477,410.93,,379.4734,326.2208,484.0001,391.367,391.2874,337.966,399.0081,358.03,337.3495,303.7539,400.2881,337.6215,428.0139,376.7185,412.342,366.564,297.2278,264.0078,392.0815,347.658,438.5199,376.8711,430.2562,370.904,371.5262,330.3373,0,0,1.96914157,,379,5838,4383,0,0,8,62,79.5,212.3333333,23.33333333,14,9,0,0,0,361,5.7
4/11/20,202015,DE,10,-1097,-572,328,-1181,-1265,497,421.86,,377.8107,318.0397,473.6059,375.0096,392.785,336.9842,404.5826,358.986,337.1754,299.6918,393.5944,328.0592,439.8644,380.9853,406.1822,359.4162,300.0323,262.2146,383.1407,337.8168,431.8235,366.7274,425.0667,362.66,375.7795,330.1749,0,0,1.108876096,,886,4541,6588,0,0,26,120,150.25,211,26,33,19,4.8418459,7.446432007,4.8026389,362,5.9
4/18/20,202016,DE,10,-1164,-656,-304,-1263,-1258,505,450.97,,295.0544,213.9681,388.6413,264.7104,318.9059,237.5755,313.6278,240.0612,255.7701,199.598,325.4606,234.4887,355.6435,265.7937,317.2776,242.2598,218.174,168.6345,294.0855,226.7726,339.7502,249.8867,339.5588,251.7881,295.7249,225.4978,0,0,0.719352478,,844,2070,5230,0,0,43,232,148.875,214.3333333,37.33333333,67,34,4.8653509,51.45143773,5.3836678,361,5.8
4/25/20,202017,DE,10,-1009,-511,16,-1120,-1184,481,501.11,,414.6541,329.1334,508.8972,381.616,429.3903,350.8898,437.9015,369.9515,370.799,313.2161,427.3729,340.632,478.9974,394.531,450.103,379.7079,314.8613,259.7235,416.5802,347.6862,471.9363,382.2621,459.8315,373.0311,409.2283,341.7759,0,0,0.540454594,,1253,2428,5915,0,0,69,386,225.5625,263.6666667,93.66666667,112,45,4.3364592,57.332408,5.0392005,362,5.6
5/2/20,202018,DE,10,-933,-429,-67,-1027,-1154,435,547.09,,456.5221,357.3991,563.018,417.5572,466.5355,375.8047,475.4735,394.779,418.6988,349.0398,462.4266,362.0652,519.3981,422.2539,493.6128,409.9617,360.3876,293.2372,462.2265,381.7311,521.9571,416.1775,504.1273,403.6067,448.1643,368.7144,0,0,0.629348169,,1462,3952,6388,0,0,80,737,187.21875,226.3333333,54.33333333,168,56,4.3408367,54.30783314,3.6419614,364,5.3
5/9/20,202019,DE,10,-775,-224,144,-881,-1084,420,620.82,,573.5008,458.3561,695.1566,527.7596,583.5618,478.9036,600.432,509.6254,529.3542,450.6429,579.8183,461.4058,652.5071,541.0763,618.2559,525.4746,458.4532,381.471,581.7385,492.8639,646.9586,525.5816,631.4422,516.7634,566.0551,475.7241,0,0,0.676616863,,1239,4945,9453,0,0,66,904,194.390625,248.6666667,78.66666667,221,53,1.9412799,57.75641223,1.7665097,361,4.7
5/16/20,202020,DE,10,-682,-210,838,-791,-1025,370,526.09,,590.7529,476.6805,731.3622,553.6623,608.0994,498.3666,613.2525,523.9954,543.7382,474.3512,610.0423,485.7213,674.4753,559.1176,628.2425,538.8318,479.8778,409.5673,602.014,519.0536,670.057,544.1852,651.9336,535.8856,583.2913,495.612,0,0,0.347953872,,1270,9192,9114,0,0,82,917,152.8046875,251,84,286,65,2.3921384,34.11915743,2.4738853,369,3.8
5/23/20,202021,DE,10,-642,-157,753,-768,-959,379,777.56,,648.4423,529.8535,768.7488,592.1358,678.6466,555.798,674.893,577.6797,608.7773,544.1797,668.0563,534.7801,738.175,613.3344,695.4291,597.5098,537.8494,473.3649,660.7199,578.941,731.3353,594.582,712.4932,588.4894,646.2098,555.1334,0,0,0.629094643,,1143,9633,10745,0,0,42,1087,133.5976563,205.6666667,36.66666667,322,36,2.1713559,0,2.6018501,370,3.3
5/30/20,202022,DE,10,-592,-132,1709,-635,-1003,362,840.33,,639.5783,525.0135,779.4122,600.8143,656.6113,537.1674,674.9553,578.9912,594.7122,538.2451,663.6557,530.1164,728.4534,605.4716,680.6217,588.8775,538.7042,478.1029,651.8336,577.5935,714.9946,582.4354,707.1608,587.7061,639.5952,551.6403,0,0,0.579219747,,732,8063,10729,0,0,41,751,107.2011719,209.6666667,39.66666667,361,39,2.0852612,0,2.3114776,369,2.7
6/6/20,202023,DE,10,-248,62,1702,-415,-778,278,958.76,,802.1452,660.9377,958.6745,734.1675,813.9558,663.7034,847.7554,723.4358,766.2916,713.6395,818.3673,651.6697,894.0393,740.6871,855.2382,739.7518,714.7247,651.2034,830.1013,741.3766,886.4652,717.5435,881.5296,732.1547,806.4388,700.6716,0,0,0.327046779,,423,7883,10251,0,0,19,491,63.39941406,173.3333333,7.333333333,390,29,3.7253107,0,3.5576684,369,2.1
6/13/20,202024,DE,10,-20,151,2003,-259,-740,240,1138.08,,945.1556,793.1506,1088.0764,841.279,945.3024,783.078,977.9937,844.1611,962.6372,925.0553,931.2232,750.2399,1016.7259,853.1449,1021.6871,894.4153,900.9802,852.6663,1002.475,920.4784,1028.1933,837.6443,1032.6249,871.5795,957.7127,849.7414,0,0,0.207946234,,384,12080,10692,0,0,10,420,61.30029297,193.3333333,25.33333333,419,29,2.0728676,0,2.5510617,371,1.6
6/20/20,202025,DE,10,121,199,2282,-114,-741,227,1156.04,,1039.6117,882.2102,1201.909,924.6675,1021.1832,845.076,1077.8743,935.7301,1091.6673,1068.5969,1013.1179,813.9828,1114.3327,933.4539,1116.5373,986.0166,1040.7575,1004.9794,1127.7771,1048.0285,1136.8627,923.031,1146.1597,969.4879,1058.3399,948.4175,0,0,0.038386928,,452,11865,18944,0,0,9,279,44.34985352,158,0,434,15,2.113404,0,2.5163981,371,1.5
6/27/20,202026,DE,10,142,231,2652,57,-719,202,1233.64,,1016.3723,865.9482,1192.1195,914.6488,1012.8694,838.7028,1055.6742,914.1042,1046.2096,1044.0545,996.4005,795.9555,1096.9577,917.2912,1092.9233,967.0556,1002.8101,990.2479,1099.7049,1029.797,1103.6615,892.1704,1122.9366,953.0763,1036.2271,934.8904,0,0,0.044786088,,410,11436,19843,0,15,3,270,60.82507324,198.6666667,26.66666667,507,73,4.7499603,0,5.1013221,372,1.5
7/4/20,202027,DE,10,210,373,1772,-25,-842,220,1224.58,,958.5757,797.1079,1114.4018,827.7183,947.4891,758.2209,997.4444,836.9198,996.1698,1002.8917,938.9447,722.0281,1022.4614,826.315,1049.143,903.0641,940.4986,943.9588,1038.2972,982.9944,1046.7205,823.5613,1068.6862,888.5279,975.8665,862.9279,0,0,0.119725847,,905,15526,27852,0,97,5,46,23.58746338,198.3333333,25.33333333,512,5,1.8463423,0,2.8885532,373,1.7
7/11/20,202028,DE,10,57,177,1792,-95,-761,229,1204.75,,911.5954,784.1735,1070.5742,820.8991,906.3828,749.323,950.3626,827.1505,954.3427,972.999,892.3864,710.5768,983.5608,820.4609,990.9602,885.0473,908.9103,917.7726,989.7709,942.8372,991.356,799.8337,1009.9334,858.9444,936.5484,853.2723,0,0,0.212001886,,747,12675,24579,0,92,5,291,53.20626831,192.6666667,19.66666667,517,5,2.1849442,0,2.5128855,374,2
7/18/20,202029,DE,10,133,245,2164,-106,-710,199,1223.63,,964.354,807.791,1145.6104,854.2543,953.5677,772.2592,1012.1758,863.1124,996.3963,983.9498,949.1572,738.3373,1041.3902,851.5241,1049.4348,922.9558,948.4294,918.0309,1038.5133,961.3387,1061.2895,836.0306,1055.5005,874.9853,987.0911,878.1636,0,0,0.40085472,,686,15956,23331,0,66,6,360,24.39686584,189,16,523,6,2.4420988,0,1.9403516,373,2.2
7/25/20,202030,DE,10,102,215,1782,-84,-725,215,1242.98,8,978.6918,831.4958,1110.2306,822.6777,960.282,783.1838,1009.6125,871.4116,1059.1817,1060.4331,941.6482,733.2168,1031.6538,845.7716,1057.803,937.6399,1017.6734,1009.6841,1088.3461,1024.9012,1056.5206,836.6245,1065.8339,889.3628,1006.9503,905.0306,0,0,0.379603049,,773,15419,24004,0,63,56,599,42.80156708,196.3333333,25.33333333,579,56,3.7067906,0,4.3115023,373,2.3
8/1/20,202031,DE,10,154,227,2310,-80,-736,202,1248.8,8,980.4152,834.1699,1128.799,838.3787,962.9493,786.2366,1023.7324,878.9174,1054.9226,1053.1837,951.6532,737.4365,1041.8369,855.5023,1071.6263,943.7856,1005.961,997.609,1080.4531,1009.7469,1055.0852,833.6696,1070.3824,890.9325,1016.0288,911.0451,0,0,0.201464055,,702,15272,21068,0,96,6,251,23.59921646,196.6666667,23.66666667,585,6,1.8209078,0,1.4290699,372,2.3
8/8/20,202032,DE,10,97,159,1412,-101,-770,218,1227.97,7,934.0313,811.3416,1078.5619,804.0042,925.0412,765.0387,980.8076,856.232,1005.7984,1023.9885,917.9873,717.8213,991.3384,829.4748,1030.2469,921.2631,957.2302,964.2711,1028.8487,974.3104,1020.32,811.5335,1023.2845,861.4163,970.269,885.9681,0,0,0.394977827,,625,12373,21156,0,73,5,204,24.20039177,198.6666667,27.66666667,590,5,1.8082191,0,1.6281923,371,2.2
8/15/20,202033,DE,10,134,172,2057,-52,-741,195,1263.18,30,966.6718,807.5818,1086.7496,778.2835,950.2465,751.8921,1029.1241,864.3236,1043.1204,1017.0637,948.3107,718.4125,1033.0959,829.0821,1060.7219,908.7952,998.7366,960.0555,1067.1706,969.3951,1059.4212,813.9116,1053.8311,857.0266,1006.1764,878.8501,0,0,,,894,11973,20743,0,79,3,233,19.89980412,188.3333333,15.33333333,593,3,2.8369448,0,2.5661204,370,2
8/22/20,202034,DE,10,137,158,107,-243,-723,187,1255.45,48,923.8327,750.1087,924.3517,653.1158,912.876,708.4083,967.8437,788.9558,1047.2438,982.3935,900.3566,665.2782,948.9583,745.6368,1007.4044,840.2479,1009.9371,932.52,1059.8242,942.113,1010.7178,761.5187,996.5024,797.4894,960.9009,812.5323,0,0,,,432,10683,19164,0,60,7,274,34.05009794,196.3333333,22.33333333,600,7,2.0257828,0,2.2136741,370,1.9
8/29/20,202035,DE,10,90,119,4,-303,-676,189,1194.42,58,883.0408,705.5026,891.4257,619.3114,870.7821,669.2817,913.2379,741.8286,990.5272,910.5927,862.1585,635.9864,905.6217,699.6328,955.1196,791.8602,945.966,857.6192,1014.1505,888.4013,966.1067,722.3529,965.1215,760.6239,906.5523,757.8497,0,0,,,531,12487,22395,0,81,5,348,43.97495103,191.6666667,16.66666667,604,4,1.4143784,0,1.8850941,371,1.8
9/5/20,202036,DE,10,157,204,25,-287,-666,152,1201,66,878.8861,729.7041,907.4668,655.0736,875.0775,692.6411,925.7282,771.2445,982.0359,928.2553,872.589,657.7894,908.281,724.8004,968.052,824.0018,936.5962,875.2654,1032.4638,930.6902,986.933,757.9023,973.0947,788.2582,905.1027,778.77,0,0,,,549,15205,22283,0,88,4,370,36.01252449,207.6666667,33.66666667,608,4,2.7005581,0,3.4219666,372,1.7
