date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
4/4/20,202014,ME,23,-5423,-2057,-966,-1795,-4609,1077,378.9,120.8758,104.9026,140.4167,121.3565,128.2016,111.8077,129.517,111.9603,117.2189,97.9446,139.6816,121.7597,133.6879,117.7537,136.6129,116.0943,106.0292,93.0362,0,0,0,0,0,0,128.8836,111.9567,1.537669945,,245,2694,2939,0,0,9,104,83,297.3333333,0,10,9,0,0,0,201,9
4/11/20,202015,ME,23,-3912,-1242,-200,-1806,-4980,991,411.65,120.9288,100.2309,134.7303,111.0248,127.2855,105.5993,132.5188,110.0925,121.1672,99.2929,134.6609,112.57,133.7495,112.6705,136.5676,111.758,108.2348,90.8525,0,0,0,0,0,0,129.3191,107.7322,0.943125694,,160,0,160,0,0,9,116,31,300,1.333333333,19,9,6.3190822,7.136204682,6.1950366,196,9.2
4/18/20,202016,ME,23,-3419,-1404,67,-1728,-4695,985,459.91,105.7644,77.7583,122.6862,89.5265,115.0946,84.5511,116.2049,84.8116,106.6627,77.2877,121.8915,90.2792,120.6188,89.3577,121.5781,88.0607,94.9695,70.4285,0,0,0,0,0,0,115.684,85.0749,0.251987032,,231,7988,8219,45,111,13,126,22,306.3333333,9.333333333,32,13,2.7034964,43.57042973,2.8830634,195,8.9
4/25/20,202017,ME,23,-2656,-846,1168,-1640,-4416,933,560.52,148.3236,116.8487,164.4284,125.9646,156.9461,121.7006,163.7359,126.4675,152.3606,116.5919,163.7882,127.6438,163.0428,127.4835,169.9207,129.8784,135.8461,106.5066,0,0,0,0,0,0,159.7266,123.9395,0.304235605,,143,2708,2851,61,120,18,137,20,281,0,47,15,6.2413148,47.61638024,6.1565811,195,8
5/2/20,202018,ME,23,-2533,-652,655,-1524,-4131,858,557.17,149.1559,116.2079,168.7787,124.6399,158.1878,119.2146,158.5101,119.0175,150.3633,111.3449,172.5557,129.9316,163.4908,123.8806,166.2824,123.6698,133.2706,100.9746,0,0,0,0,0,0,158.84,119.4696,0.243654576,,162,2762,2924,55,123,6,170,25,276,0,56,9,3.3067463,41.71067024,3.615511,195,6.6
5/9/20,202019,ME,23,-2006,-205,1151,-1320,-3820,801,640.82,193.2343,153.1146,206.9695,151.8603,201.4908,151.1688,213.1083,160.8254,203.8159,153.351,210.0993,157.4166,208.5267,157.5094,221.2669,164.4658,177.3392,136.264,0,0,0,0,0,0,206.5374,155.4433,0.314716219,,256,2546,2802,78,133,8,168,17,292.6666667,9.666666667,64,8,2.4870024,39.90868987,3.0338307,194,5.3
5/16/20,202020,ME,23,-1875,0,2086,-1178,-3479,740,543.67,209.3464,169.0779,226.3176,165.2584,219.5788,163.2755,225.8853,170.1645,226.9774,173.4723,227.695,171.3876,225.3386,168.9821,238.0056,176.1834,195.5418,151.06,0,0,0,0,0,0,223.4342,167.6867,0.019463939,,240,0,240,59,124,6,155,16,254.6666667,0,70,6,2.9242037,25.14812603,3.7887057,193,4.4
5/23/20,202021,ME,23,-940,628,3680,-886,-3263,607,879,251.3853,203.4793,281.0628,200.4645,262.0066,190.0423,277.2285,204.5331,263.0991,206.5461,275.3649,202.0618,274.4089,200.632,287.4883,209.0605,235.7924,183.8004,0,0,0,0,0,0,270.3373,199.5165,0.228542486,,365,13358,13723,79,143,7,220,29,266.3333333,0,77,7,2.4509484,0,2.2190194,193,3.3
5/30/20,202022,ME,23,-973,510,3666,-927,-3523,641,905.07,235.8767,194.9693,261.5329,185.5571,246.7595,178.403,261.5104,193.4826,249.4145,201.277,257.9813,188.395,258.9251,188.6706,270.4098,196.9956,222.1974,176.1136,0,0,0,0,0,0,254.0318,187.7679,0.016343993,,269,11834,12103,90,163,12,273,29,299.6666667,26.66666667,89,12,1.6331447,0,1.5769345,193,2.4
6/6/20,202023,ME,23,-480,742,3630,-606,-2622,596,966.73,282.8756,233.6994,310.4376,214.9601,297.7824,211.4278,312.7674,227.9558,310.4556,247.3687,295.4872,211.3708,308.3349,220.153,326.2187,233.9122,278.074,217.7533,0,0,0,0,0,0,306.2302,222.3548,0.156402101,,242,9115,9357,61,106,9,340,26,255,0,98,9,1.7817294,0,2.0466666,193,1.8
6/13/20,202024,ME,23,-324,895,3176,-454,-2490,518,1051.75,291.9369,245.793,320.4391,221.409,310.0575,218.803,327.8374,237.2299,343.3842,281.0703,317.0743,226.3568,316.8138,224.921,344.0392,246.0311,298.988,236.2073,0,0,0,0,0,0,320.3038,232.0101,0.210474771,,233,9194,9427,40,80,2,307,17,255,0,100,2,3.0387078,0,3.3440025,195,1.3
6/20/20,202025,ME,23,521,1321,3903,-67,-2422,395,1186.43,348.5172,295.6782,373.7768,252.2576,370.9867,257.3152,396.5647,281.9411,399.7822,340.516,378.6908,264.491,374.8172,260.6247,406.2058,286.8158,362.4294,291.8461,0,0,0,0,0,0,381.674,273.3516,0.267319395,,181,11045,11226,34,75,2,228,20,276,3,102,2,2.0448561,0,2.8324726,198,1.1
6/27/20,202026,ME,23,663,1054,3751,90,-2519,380,1257.02,360.6157,313.0314,388.4973,258.3005,377.7781,261.6042,410.4254,291.4983,422.8826,374.7229,390.2913,268.6928,381.8086,264.4501,422.4086,298.3419,383.9151,315.0535,0,0,0,0,0,0,394.7901,282.7916,0.246911378,,216,12140,12356,41,74,2,186,12,299.6666667,26.66666667,104,2,1.9392787,0,2.0142889,198,1.1
7/4/20,202027,ME,23,927,1532,3562,122,-3253,431,1324.77,351.93,310.5012,376.0922,241.8009,374.0052,252.362,403.9985,286.3112,416.6868,422.8662,371.2017,249.547,380.527,258.0824,413.7192,292.7797,381.689,338.2126,0,0,0,0,0,0,389.2638,280.3706,0.23456824,,243,13770,14013,24,62,3,185,13,279,4,107,3,2.0414078,0,2.0112262,198,1.1
7/11/20,202028,ME,23,1246,1248,3741,336,-2856,375,1447.04,360.016,333.3585,391.6584,254.624,380.2028,262.1754,412.4491,298.6644,431.7143,456.6556,391.5877,267.6284,384.3133,264.7953,424.4447,306.9438,396.604,364.0315,0,0,0,0,0,0,398.0253,292.9251,0.888620202,,123,13822,13945,28,56,5,221,10,289.3333333,14.33333333,112,5,1.6445947,0,2.3798336,197,1
7/18/20,202029,ME,23,1219,1393,3672,252,-2525,386,1476.38,353.3794,321.3683,372.227,234.307,371.375,247.7686,412.1886,288.42,437.7226,443.6072,387.4813,257.2353,369.3588,245.2623,421.1545,294.9599,402.7406,354.5626,0,0,0,0,0,0,393.5549,279.5228,1.048735294,,126,14913,15039,27,63,5,164,7,294.6666667,23.66666667,117,5,1.6211035,0,1.1671731,197,1.2
7/25/20,202030,ME,23,1464,1566,4504,430,-2461,334,1565.96,345.4445,318.3547,369.2851,228.1362,368.7421,239.4763,406.2351,279.6063,435.0459,447.6271,372.7463,241.2329,372.3735,242.7425,416.7359,285.6662,397.1287,351.5019,0,0,0,0,0,0,389.9153,272.458,0.368946154,,144,18300,18444,27,60,2,145,4,284,14,119,2,3.0959585,0,3.665426,197,1.1
8/1/20,202031,ME,23,1655,1589,4009,561,-2466,335,1623.09,350.2343,329.2754,378.7347,232.122,375.7114,240.5147,411.5555,279.9822,452.3641,470.5243,387.2641,247.3942,376.9974,242.8527,422.0253,287.4884,411.6366,363.9379,0,0,0,0,0,0,397.672,275.6493,0.203308589,,147,16226,16373,19,53,4,96,9,284,8,123,4,0.3800747,0,0.6815092,198,1.2
8/8/20,202032,ME,23,1917,1738,4021,690,-2514,305,1637.1,366.9841,339.7113,389.3234,229.9201,395.9934,245.4319,433.0177,287.1398,455.6955,476.8964,403.5746,250.6949,390.5507,244.5857,444.6724,295.4879,423.1566,369.6068,0,0,0,0,0,0,414.5748,280.5868,0.212870057,,89,16566,16655,6,24,3,127,6,278,3,125,2,2.3409382,0,3.1716708,198,1.1
8/15/20,202033,ME,23,1822,1808,4239,700,-2439,295,1699.62,364.3371,334.1307,395.7711,224.7947,391.0245,232.7833,432.7006,278.1892,452.668,464.5598,400.8793,241.5978,389.6901,234.8391,442.8147,285.1479,423.497,358.9017,0,0,0,0,0,0,413.5879,270.8218,,,118,20835,20953,9,23,2,112,6,282,8,127,2,1.3460334,0,1.2901032,198,1.1
8/22/20,202034,ME,23,517,459,323,221,-1412,334,1673,372.4644,337.9418,400.323,220.9765,390.9268,228.183,442.1791,277.2712,483.1264,463.9188,399.1628,234.5576,395.4372,232.7833,456.1355,285.0275,437.415,353.2505,0,0,0,0,0,0,422.5206,267.9044,,,173,20224,20397,7,15,3,102,9,313.3333333,38.33333333,130,3,2.2080354,0,2.78012,199,1.2
8/29/20,202035,ME,23,206,168,0,0,-1344,359,1580.75,400.7759,347.1363,418.1221,222.6878,417.5323,235.1566,472.1127,283.3493,521.8641,459.1257,438.9993,245.5004,418.0498,238.2791,484.1594,288.3581,469.1137,354.1546,0,0,0,0,0,0,450.5341,272.4142,,,172,27435,27607,7,29,2,181,11,285,12,132,2,2.655007,0,2.6022322,199,1.2
9/5/20,202036,ME,23,269,295,0,0,-1294,259,1533.51,371.9269,332.5661,403.8735,217.6577,393.9787,224.3327,436.2379,263.715,465.7196,397.228,413.5334,236.5065,391.5,224.9662,450.733,269.1375,424.6753,315.8936,0,0,0,0,0,0,418.2767,254.0011,,,178,36439,36617,9,30,2,138,7,291.6666667,17.66666667,134,2,3.3678229,0,4.9637045,199,1.2
9/12/20,202037,ME,23,412,425,1331,102,-1869,239,1516.05,353.6849,313.2295,376.1622,198.4716,380.3067,210.8143,421.9926,248.7097,464.5088,367.4236,389.8464,216.8314,371.7759,208.3717,437.5169,254.8025,419.4491,292.7896,0,0,0,0,0,0,403.4234,237.122,0,,167,32861,33028,21,37,1,174,8,319.6666667,42.66666667,135,1,2.0272833,0,3.405221,199,1.2
9/19/20,202038,ME,23,1144,1009,4323,336,-1742,202,1390.69,326.7865,282.6892,359.5876,183.914,351.2819,188.405,392.5111,222.3407,420.8013,290.6483,367.4744,199.263,351.4996,189.282,401.4346,222.2613,380.6551,244.2659,0,0,0,0,0,0,373.1124,208.6189,0,,201,45983,46184,8,36,4,135,8,301,21,139,4,3.2725567,0,4.51055,199,1.3
9/26/20,202039,ME,23,874,904,4544,229,-1695,306,1373.27,325.2682,265.4885,345.1512,167.3983,361.2607,180.5509,379.5925,202.5029,407.4553,272.0473,371.4594,190.1772,349.5513,177.0076,390.9755,203.6288,373.481,228.9404,0,0,0,0,0,0,366.8697,193.5277,0,,225,35007,35232,2,20,1,192,5,310.6666667,27.66666667,140,1,4.6097299,0,4.1420508,199,1.4
10/3/20,202040,ME,23,718,905,3617,159,-1619,279,1316.59,332.9446,273.3578,358.7916,170.0814,361.883,179.3972,387.7219,204.7071,433.1485,282.3916,385.2066,190.6001,350.5822,175.3227,398.3025,206.0628,396.0406,237.8752,0,0,0,0,0,0,376.326,195.9102,0,,226,42663,42889,5,22,2,225,11,288.6666667,4.333333333,142,2,2.2836714,0,1.8816111,199,1.5
10/10/20,202041,ME,23,772,983,3570,305,-1686,289,1356.71,254.316,214.9756,280.973,133.6617,276.2196,137.5863,299.5939,158.1864,365.6545,233.079,302.6031,150.5212,269.2423,136.1615,311.786,159.9554,317.7016,189.0565,0,0,0,0,0,0,294.026,152.9258,,,210,41564,41774,2,17,1,188,8,,,143,1,4.0640267,0,3.7447154,200,1.7
10/17/20,202042,ME,23,404,430,1616,294,-917,203,1091.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,217,42390,42607,3,31,3,161,5,,,146,3,2.2687558,0,3.1817006,,
1/4/20,202001,MD,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,343,2
1/11/20,202002,MD,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,341,1.5
1/18/20,202003,MD,24,0,0,0,0,0,0,643.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,988,0,0,0,0,0,0,343,1.5
1/25/20,202004,MD,24,0,0,0,0,0,0,740.84,1223.8379,1147.9415,909.9937,855.1794,1019.651,964.2752,1273.742,1205.343,1413.9071,1350.8425,942.6038,891.702,1064.8721,1011.8148,1246.0806,1183.1681,1540.7548,1469.5044,1791.9393,1697.976,1184.6092,1116.1297,2000.4672,1887.96,1181.3618,1128.4315,0,,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,0,345,1.6
2/1/20,202005,MD,24,0,0,0,0,0,0,735.5,1327.612,1253.4253,1031.7779,989.2656,1135.6744,1088.4184,1378.0125,1315.7868,1535.7668,1474.853,1065.2164,1024.0424,1166.8044,1121.0731,1355.0034,1297.9393,1670.9107,1601.0293,1880.268,1798.6879,1299.4212,1240.6942,2002.0453,1910.0242,1315.6196,1264.5159,0,,0,0,0,0,0,0,0,0,1034,0,0,0,0,0,0,347,1.8
2/8/20,202006,MD,24,0,0,0,0,0,0,730.64,1344.1031,1316.0276,1078.6473,1060.1905,1183.6568,1162.9633,1398.4434,1375.3762,1533.2995,1509.5959,1113.5472,1092.7931,1200.1469,1180.6812,1369.052,1346.2154,1662.5973,1638.9221,1888.094,1857.298,1333.7114,1311.5992,2045.8659,2011.6808,1316.2045,1295.4233,0,,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,343,1.7
2/15/20,202007,MD,24,132,66,153,100,14,-11,796.42,1411.2195,1357.1502,1133.1896,1086.0145,1220.7171,1180.0243,1471.9882,1418.9287,1639.1638,1585.0239,1146.5463,1092.7179,1255.4478,1207.2932,1438.4107,1387.5495,1789.6736,1740.0656,2008.9764,1948.9426,1391.4033,1339.7502,2114.0316,2038.5928,1411.459,1363.9871,0,,0,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,347,1.6
2/22/20,202008,MD,24,781,147,2138,195,-407,118,797.08,1379.7771,1307.7261,1119.9529,1037.2286,1189.0864,1121.9272,1432.3948,1355.6332,1604.3841,1541.9049,1105.71,1021.5721,1209.946,1138.4106,1403.8164,1332.8348,1761.739,1708.5315,1960.014,1883.092,1361.1375,1274.6832,2039.8398,1913.5084,1386.7518,1331.8707,6.74830787,,0,0,0,0,0,0,0,0,973,0,0,0,0,0,0,347,1.4
2/29/20,202009,MD,24,783,188,1458,247,409,-50,795.33,1430.8559,1366.9956,1201.5794,1104.5665,1267.0923,1192.0522,1492.8102,1414.7164,1645.1139,1587.1871,1193.6583,1098.0576,1279.1169,1206.0509,1454.3224,1384.2442,1800.0376,1749.0312,2025.7567,1950.9981,1435.0707,1343.5882,2150.658,2014.7824,1422.3289,1369.3774,4.961234458,,0,0,0,0,0,0,0,0,1081,50,0,0,0,0,0,346,1.4
3/7/20,202010,MD,24,1347,679,2881,343,543,-89,816.27,1416.1247,1348.0269,1207.9748,1096.1649,1258.6788,1176.0798,1481.4189,1395.4662,1623.3531,1556.2414,1181.0276,1073.6038,1273.1138,1187.3493,1446.5252,1369.0148,1773.0873,1714.6663,1979.2365,1897.366,1427.4873,1324.7486,2109.154,1961.8515,1412.2458,1351.1164,4.915557729,0.1,3,24,0,0,0,0,0,0,1049,25,0,0,0,0,0,355,1.7
3/14/20,202011,MD,24,1140,1970,5028,50,135,67,754.04,1030.0495,937.8021,877.6499,768.5954,927.0151,829.6532,1095.4418,988.6819,1177.8964,1084.942,878.2656,767.9014,941.1957,841.5572,1060.9773,961.779,1280.0452,1192.052,1455.2581,1345.9689,1038.7351,925.7845,1588.5828,1422.727,1024.7911,940.7101,4.85301185,0.3,23,53,0,0,0,0,0,0,1006,0,0,0,0,0,0,355,2.8
3/21/20,202012,MD,24,-3339,1204,3744,-2538,-4403,1635,518.04,736.3081,660.517,667.6565,570.247,716.5903,632.3163,823.961,735.8589,769.8365,703.4156,708.6962,610.8996,737.714,653.6972,781.1311,704.766,786.6545,721.196,956.0035,868.7715,744.8516,656.5919,1189.1658,1051.072,698.1589,634.9073,4.578355989,2,164,0,0,0,0,5,0,0,1063,57,2,2,0,0,0,357,5.2
3/28/20,202013,MD,24,-6824,-2935,495,-4545,-6978,2507,398.04,496.2349,433.6435,450.1439,371.4188,481.8236,410.8156,561.7532,487.7283,498.8591,442.9916,488.7119,405.208,510.3833,439.2878,519.7447,455.703,500.6039,446.2091,646.0813,568.8458,497.5609,425.0453,868.0982,743.6299,446.9647,395.0668,2.466885782,7.8,802,11422,10311,0,0,14,0,226,1086,80,5,3,0,0,0,360,5.3
4/4/20,202014,MD,24,-7070,-3267,276,-4880,-7778,2694,367.96,463.6977,393.9507,443.242,355.3071,470.5812,389.8721,532.729,449.8165,454.2532,397.4804,482.7552,389.1954,491.0395,411.7904,489.2061,419.9171,448.7946,393.7952,577.6291,499.1077,491.5475,408.3838,790.4911,658.8502,411.5275,357.5631,1.328926211,11.8,2133,10969,16093,0,0,84,159,595,1161.333333,165.3333333,54,49,0,0,0,361,5.7
4/11/20,202015,MD,24,-6141,-2967,1444,-5023,-8223,2705,389.42,446.0714,367.3357,427.239,329.8596,455.1797,364.3407,512.2706,421.3604,437.2937,372.9964,475.8022,371.9731,483.1577,393.0191,471.9016,395.0631,423.9713,361.843,536.126,450.3231,466.0995,373.5752,729.6468,588.1308,406.3122,344.7806,0.932768978,15.3,4569,17059,26085,0,0,197,272,888,1281.333333,290.3333333,206,152,3.3231364,8.131355829,3.7201303,362,5.9
4/18/20,202016,MD,24,-6116,-3251,-271,-5048,-8029,2741,415.7,373.785,273.8516,359.3952,246.6703,385.0934,272.4603,442.1377,322.036,369.8288,281.0017,400.1467,277.3092,406.8463,291.0997,401.7543,297.1141,363.2371,278.4176,472.6354,357.6003,398.5758,283.865,652.853,470.1711,338.1024,254.3306,0.268421494,18.9,4614,13518,20761,0,0,284,340,1048,1257.333333,277.3333333,421,215,3.3773952,53.93388065,3.2688649,361,5.8
4/25/20,202017,MD,24,-5509,-2635,1231,-4626,-7674,2641,460,483.0506,375.1589,450.7369,319.7827,490.9882,363.2693,552.1984,419.8679,477.6257,376.6895,505.9069,365.0694,512.5555,384.6941,513.8113,397.0781,466.3119,368.551,582.7932,454.2969,498.5722,367.1734,784.116,582.0061,444.5362,349.3744,0.274524197,20.3,5458,18295,25439,0,2653,366,394,1003,1412,448,875,454,2.5246375,54.19745744,3.3596205,362,5.6
5/2/20,202018,MD,24,-5086,-2173,814,-4350,-7544,2453,490.82,509.439,389.474,483.3729,333.2391,517.4588,370.3938,581.4751,427.4553,501.2912,381.2789,538.8721,376.6528,544.7115,394.9678,540.7221,403.3966,486.9137,371.5815,595.645,448.3461,530.31,377.9628,788.236,567.0698,472.4935,358.2667,0.517526531,20.1,6707,29692,30042,0,3926,375,425,1150,1384.666667,438.6666667,1251,376,3.3115254,48.84074676,3.8393841,364,5.3
5/9/20,202019,MD,24,-4390,-1258,2024,-3930,-7068,2431,540.33,623.9667,489.1294,581.0948,397.9012,636.5892,455.5013,706.8849,523.8247,624.0879,482.0242,657.0151,457.748,668.143,487.0305,670.203,505.6318,600.9601,465.5435,720.2364,549.56,640.2197,459.9687,942.4385,682.5304,593.3454,454.999,0.613530384,17.9,7061,23445,35387,0,4015,369,569,1022,1311.333333,375.3333333,1614,363,3.8326772,48.3922076,4.146884,361,4.7
5/16/20,202020,MD,24,-3917,-1036,6042,-3334,-6689,2205,467.19,657.8974,521.2122,608.0891,413.8881,672.3557,476.9753,742.9761,546.2079,663.5332,508.9638,685.6705,471.8674,695.5516,501.3855,704.3987,526.6885,648.5227,500.876,778.8624,591.9435,674.8307,479.0829,1012.5141,728.3304,625.4708,476.7028,0.31073377,16,6434,27713,45342,0,4123,348,647,823,1302.666667,372.6666667,1957,343,1.6768088,32.23102175,1.7986908,369,3.8
5/23/20,202021,MD,24,-3470,-615,4502,-3079,-6271,2180,678.69,775.1844,612.9504,710.2342,471.8183,772.7574,538.5579,883.9058,636.9863,794.9373,596.227,788.7548,529.9284,811.4989,572.2966,839.5108,614.8016,781.3709,590.9685,941.1137,698.8155,780.0437,538.5626,1230.9073,866.2379,745.9368,558.0887,0.453579009,14.5,7527,34625,51102,0,3749,266,477,1070,1239.333333,314.3333333,2243,286,2.43553,0,3.7292915,370,3.4
5/30/20,202022,MD,24,-2813,-233,7329,-2665,-6497,2047,728.61,776.1302,611.6622,724.8462,471.7966,773.9502,530.9374,879.9984,624.0771,792.0196,586.8846,793.1328,522.8238,801.8571,556.793,837.8504,605.1453,782.5347,584.4615,939.44,688.5753,782.2417,529.4352,1225.8668,849.3108,743.9234,550.0117,0.356063506,12.2,6520,55099,73162,0,3570,256,366,794,1171,247,2509,266,3.7162366,0,4.9415117,369,2.7
6/6/20,202023,MD,24,-1804,526,6708,-2136,-5165,1765,794,897.2227,700.2255,812.8174,518.1397,889.4292,593.5129,1013.0383,700.3325,937.4273,679.44,893.464,573.8821,927.1994,628.1669,971.6476,685.4117,930.9537,680.0616,1095.7745,786.943,917.8409,606.8624,1387.9832,939.0671,872.2974,629.7443,0.478886354,9.1,5467,57963,78579,0,3239,178,526,832,1093.666667,161.6666667,2740,231,4.2283961,0,6.3419299,369,2.1
6/13/20,202024,MD,24,-1010,1046,7533,-1938,-4905,1590,865.94,963.9446,757.1028,894.8918,563.2113,965.8186,640.2432,1089.3631,747.6435,1016.319,726.4717,964.2363,610.1234,991.608,664.6369,1050.7196,731.9412,1017.2168,735.8785,1184.7112,841.6497,991.1795,644.0955,1476.8649,986.2069,950.2915,680.1017,0.137907968,6.8,3823,47559,65816,0,2571,186,361,602,1096,165,2926,186,3.0476937,0,3.9237907,371,1.6
6/20/20,202025,MD,24,-698,1039,6908,-1783,-4860,1536,871.13,1048.37,830.8288,963.7489,591.2568,1041.1963,680.8961,1194.9294,809.9319,1123.3638,795.9539,1040.181,645.9523,1075.8237,711.6321,1154.0133,794.7145,1127.8088,808.8886,1281.6307,896.1631,1072.0407,677.6494,1581.3614,1033.6197,1058.1438,754.6535,0.016541034,5.2,2651,50871,72049,0,1940,126,209,444,1025.666667,93.66666667,3052,126,1.9207842,0,2.7549989,371,1.5
6/27/20,202026,MD,24,-164,1363,7387,-1451,-4862,1382,942.32,1069.6313,839.7903,988.6501,598.3685,1062.8349,678.9636,1204.6394,797.2273,1146.99,789.4695,1051.2506,634.4831,1080.17,695.3899,1161.6421,779.7518,1167.9669,816.6484,1345.4106,919.8983,1107.1825,684.3573,1645.5277,1054.7344,1061.9594,735.9661,0.118340665,4,2494,49042,68069,0,1467,105,190,254,991,68.33333333,3157,105,3.1916933,0,3.8967642,372,1.5
7/4/20,202027,MD,24,638,2195,7844,-1734,-5617,1344,959.64,1064.464,801.6882,993.7962,579.2556,1045.7222,636.2242,1193.0401,752.1947,1159.2356,752.4303,1048.5962,600.3078,1075.7102,658.9566,1164.3615,741.9249,1174.9972,776.2544,1334.8343,867.115,1115.7354,658.0052,1608.396,983.8055,1067.6532,698.7897,0.263430862,4.8,2891,56635,80531,0,1059,79,90,283,1018,89,3236,79,1.8211693,0,2.55755,373,1.7
7/11/20,202028,MD,24,-20,1346,6699,-1632,-4961,1397,961,1046.9001,817.0858,968.6412,562.8504,1032.4556,634.9917,1183.6395,758.2496,1134.0307,752.3338,1025.1609,593.8282,1059.0226,658.0122,1138.8733,738.9229,1159.0577,780.7396,1329.3707,874.9466,1090.5732,643.5301,1627.3444,1003.1666,1044.4372,701.1022,0.238142871,5.2,3126,52809,82372,0,948,74,165,319,1008,85,3310,74,1.9951365,0,2.3885915,374,2
7/18/20,202029,MD,24,225,1582,7580,-1886,-4766,1319,984.44,1083.2597,828.1526,1003.8472,562.4589,1049.3273,620.1572,1208.7327,746.4791,1180.9716,759.0202,1027.4177,572.578,1085.6134,648.9267,1175.1804,735.6708,1209.5004,790.6905,1376.3959,878.1116,1127.0097,640.4818,1673.0512,995.1324,1079.5407,700.9623,0.455242471,6.4,4739,86970,128272,0,871,58,154,435,1005,86,3368,58,2.7316471,0,3.6519552,373,2.2
7/25/20,202030,MD,24,-121,1332,6272,-2205,-4855,1418,972.9,1056.4146,820.2784,989.0664,548.569,1040.1308,606.7977,1187.4344,722.0256,1168.405,740.1239,1032.3581,567.7083,1072.2933,632.6678,1151.6424,709.7069,1198.3494,772.5975,1348.7094,848.2858,1103.7085,617.8824,1640.1177,962.7419,1072.4868,686.6264,0.419062224,7.9,5848,98492,160363,0,968,65,90,400,978,64,3433,65,2.6757962,0,3.5845518,373,2.3
8/1/20,202031,MD,24,-48,1268,6802,-2123,-4877,1375,969.66,1076.7079,833.6132,1009.617,548.059,1057.3145,604.115,1210.4128,718.9275,1206.3586,747.2965,1050.5413,560.5054,1092.5479,631.69,1178.9687,709.8046,1239.2112,782.6394,1395.1135,862.0432,1124.3607,619.714,1675.4529,964.6509,1104.0828,688.9402,0.312500093,8,6311,97717,170452,0,992,73,279,484,1040.666667,127.6666667,3506,73,2.1557277,0,2.4483926,372,2.3
8/8/20,202032,MD,24,-304,874,6184,-2321,-5062,1430,952.79,1030.5055,797.9206,964.5756,506.4075,1011.2786,562.578,1157.6902,674.7697,1151.8871,706.4186,989.075,514.5376,1043.5144,591.9203,1118.627,664.682,1194.2663,743.8211,1339.9812,812.1582,1082.6262,581.3033,1615.3262,908.1875,1050.18,648.4211,0.570476869,6.9,5216,84953,152497,0,936,71,186,433,986.6666667,80.66666667,3577,71,2.9267655,0,3.8339812,371,2.2
8/15/20,202033,MD,24,-118,1029,5951,-2122,-4838,1324,971.62,1055.9772,798.9596,968.7144,485.482,1036.9408,550.7369,1183.5521,658.8922,1198.4789,705.1037,1000.5466,497.6741,1062.2623,576.0248,1160.1758,660.0567,1240.4475,740.5851,1385.4763,807.5982,1094.4277,561.9778,1635.7119,881.8153,1096.6072,648.1754,,5.2,5112,103017,192946,0,810,59,96,451,1042.333333,129.3333333,3636,59,2.3492918,0,3.9487818,370,2
8/22/20,202034,MD,24,-1247,-377,1468,-1813,-3998,1240,976.31,1045.0187,780.1638,944.6998,457.1233,1022.428,526.3224,1182.3877,639.7062,1191.9766,681.1136,975.2866,470.9857,1052.7055,554.2051,1160.2176,638.0364,1231.5287,715.7958,1385.0643,785.3639,1099.0983,549.2354,1615.2215,849.5752,1085.4001,621.4428,,5.4,3830,88959,165845,0,737,49,52,308,976,65,3685,49,2.7688698,0,3.9864408,370,1.9
